approach,Model,Scenario,Ambition,Pathway,cmt_axis,portfolio_rule,Region,n_decades,cumulative_pm25_deaths,cumulative_pm25_deaths_mln
A,IMAGE 3.0,ENGAGE-NPi2020-1400f,2C,High-CMT,all CDR,top tercile focal / not top tercile opposing,R10MIDDLE_EAST,9,47358875,47.358875
A,IMAGE 3.0,ENGAGE-NPi2020-1400f,2C,High-CMT,all CDR,top tercile focal / not top tercile opposing,R10NORTH_AM,9,10736715,10.736715
A,IMAGE 3.0,ENGAGE-NPi2020-1400f,2C,High-CMT,all CDR,top tercile focal / not top tercile opposing,R10PAC_OECD,9,6242295,6.242295
A,IMAGE 3.0,ENGAGE-NPi2020-1400f,2C,High-CMT,all CDR,top tercile focal / not top tercile opposing,R10REF_ECON,9,14693555,14.693555
A,IMAGE 3.0,ENGAGE-NPi2020-1400f,2C,High-CMT,all CDR,top tercile focal / not top tercile opposing,R10REST_ASIA,9,65634150,65.63415
A,IMAGE 3.0,ENGAGE-NPi2020-1400f,2C,High-CMT,all CDR,top tercile focal / not top tercile opposing,Aggregated R10 regions,9,521066080,521.06608
A,IMAGE 3.0,ENGAGE-NPi2020-3000,2C,High-CMT,all CDR,top tercile focal / not top tercile opposing,R10AFRICA,9,77364270,77.36427
A,IMAGE 3.0,ENGAGE-NPi2020-3000,2C,High-CMT,all CDR,top tercile focal / not top tercile opposing,R10CHINA+,9,106488780,106.48878
A,IMAGE 3.0,ENGAGE-NPi2020-3000,2C,High-CMT,all CDR,top tercile focal / not top tercile opposing,R10EUROPE,9,22622765,22.622765
A,IMAGE 3.0,ENGAGE-NPi2020-3000,2C,High-CMT,all CDR,top tercile focal / not top tercile opposing,R10INDIA+,9,178814530,178.81453
A,IMAGE 3.0,ENGAGE-NPi2020-3000,2C,High-CMT,all CDR,top tercile focal / not top tercile opposing,R10LATIN_AM,9,21264440,21.26444
A,IMAGE 3.0,ENGAGE-NPi2020-3000,2C,High-CMT,all CDR,top tercile focal / not top tercile opposing,R10MIDDLE_EAST,9,47971930,47.97193
A,IMAGE 3.0,ENGAGE-NPi2020-3000,2C,High-CMT,all CDR,top tercile focal / not top tercile opposing,R10NORTH_AM,9,11051970,11.05197
A,IMAGE 3.0,ENGAGE-NPi2020-3000,2C,High-CMT,all CDR,top tercile focal / not top tercile opposing,R10PAC_OECD,9,6298450,6.29845
A,IMAGE 3.0,ENGAGE-NPi2020-3000,2C,High-CMT,all CDR,top tercile focal / not top tercile opposing,R10REF_ECON,9,15109700,15.1097
A,IMAGE 3.0,ENGAGE-NPi2020-3000,2C,High-CMT,all CDR,top tercile focal / not top tercile opposing,R10REST_ASIA,9,69905225,69.905225
A,IMAGE 3.0,ENGAGE-NPi2020-3000,2C,High-CMT,all CDR,top tercile focal / not top tercile opposing,Aggregated R10 regions,9,556892060,556.89206
A,IMAGE 3.0,ENGAGE-NPi2020-3000f,2C,High-CMT,all CDR,top tercile focal / not top tercile opposing,R10AFRICA,9,77364270,77.36427
A,IMAGE 3.0,ENGAGE-NPi2020-3000f,2C,High-CMT,all CDR,top tercile focal / not top tercile opposing,R10CHINA+,9,106488780,106.48878
A,IMAGE 3.0,ENGAGE-NPi2020-3000f,2C,High-CMT,all CDR,top tercile focal / not top tercile opposing,R10EUROPE,9,22622765,22.622765
A,IMAGE 3.0,ENGAGE-NPi2020-3000f,2C,High-CMT,all CDR,top tercile focal / not top tercile opposing,R10INDIA+,9,178814530,178.81453
A,IMAGE 3.0,ENGAGE-NPi2020-3000f,2C,High-CMT,all CDR,top tercile focal / not top tercile opposing,R10LATIN_AM,9,21264440,21.26444
A,IMAGE 3.0,ENGAGE-NPi2020-3000f,2C,High-CMT,all CDR,top tercile focal / not top tercile opposing,R10MIDDLE_EAST,9,47971930,47.97193
A,IMAGE 3.0,ENGAGE-NPi2020-3000f,2C,High-CMT,all CDR,top tercile focal / not top tercile opposing,R10NORTH_AM,9,11051970,11.05197
A,IMAGE 3.0,ENGAGE-NPi2020-3000f,2C,High-CMT,all CDR,top tercile focal / not top tercile opposing,R10PAC_OECD,9,6298450,6.29845
A,IMAGE 3.0,ENGAGE-NPi2020-3000f,2C,High-CMT,all CDR,top tercile focal / not top tercile opposing,R10REF_ECON,9,15109700,15.1097
A,IMAGE 3.0,ENGAGE-NPi2020-3000f,2C,High-CMT,all CDR,top tercile focal / not top tercile opposing,R10REST_ASIA,9,69905225,69.905225
A,IMAGE 3.0,ENGAGE-NPi2020-3000f,2C,High-CMT,all CDR,top tercile focal / not top tercile opposing,Aggregated R10 regions,9,556892060,556.89206
A,IMAGE 3.0,ENGAGE-NPi2020-600f,2C,High-CMT,all CDR,top tercile focal / not top tercile opposing,R10AFRICA,9,75668685,75.668685
A,IMAGE 3.0,ENGAGE-NPi2020-600f,2C,High-CMT,all CDR,top tercile focal / not top tercile opposing,R10CHINA+,9,93706185,93.706185
A,IMAGE 3.0,ENGAGE-NPi2020-600f,2C,High-CMT,all CDR,top tercile focal / not top tercile opposing,R10EUROPE,9,21202335,21.202335
A,IMAGE 3.0,ENGAGE-NPi2020-600f,2C,High-CMT,all CDR,top tercile focal / not top tercile opposing,R10INDIA+,9,140390045,140.390045
A,IMAGE 3.0,ENGAGE-NPi2020-600f,2C,High-CMT,all CDR,top tercile focal / not top tercile opposing,R10LATIN_AM,9,21584140,21.58414
A,IMAGE 3.0,ENGAGE-NPi2020-600f,2C,High-CMT,all CDR,top tercile focal / not top tercile opposing,R10MIDDLE_EAST,9,46730650,46.73065
A,IMAGE 3.0,ENGAGE-NPi2020-600f,2C,High-CMT,all CDR,top tercile focal / not top tercile opposing,R10NORTH_AM,9,10316155,10.316155
A,IMAGE 3.0,ENGAGE-NPi2020-600f,2C,High-CMT,all CDR,top tercile focal / not top tercile opposing,R10PAC_OECD,9,5988085,5.988085
A,IMAGE 3.0,ENGAGE-NPi2020-600f,2C,High-CMT,all CDR,top tercile focal / not top tercile opposing,R10REF_ECON,9,14419835,14.419835
A,IMAGE 3.0,ENGAGE-NPi2020-600f,2C,High-CMT,all CDR,top tercile focal / not top tercile opposing,R10REST_ASIA,9,62827425,62.827425
A,IMAGE 3.0,ENGAGE-NPi2020-600f,2C,High-CMT,all CDR,top tercile focal / not top tercile opposing,Aggregated R10 regions,9,492833540,492.83354
A,IMAGE 3.0,ENGAGE-NPi2020-800,2C,High-CMT,all CDR,top tercile focal / not top tercile opposing,R10AFRICA,9,75923565,75.923565
A,IMAGE 3.0,ENGAGE-NPi2020-800,2C,High-CMT,all CDR,top tercile focal / not top tercile opposing,R10CHINA+,9,95356445,95.356445
A,IMAGE 3.0,ENGAGE-NPi2020-800,2C,High-CMT,all CDR,top tercile focal / not top tercile opposing,R10EUROPE,9,21428720,21.42872
A,IMAGE 3.0,ENGAGE-NPi2020-800,2C,High-CMT,all CDR,top tercile focal / not top tercile opposing,R10INDIA+,9,142573300,142.5733
A,IMAGE 3.0,ENGAGE-NPi2020-800,2C,High-CMT,all CDR,top tercile focal / not top tercile opposing,R10LATIN_AM,9,21785960,21.78596
A,IMAGE 3.0,ENGAGE-NPi2020-800,2C,High-CMT,all CDR,top tercile focal / not top tercile opposing,R10MIDDLE_EAST,9,46892815,46.892815
A,IMAGE 3.0,ENGAGE-NPi2020-800,2C,High-CMT,all CDR,top tercile focal / not top tercile opposing,R10NORTH_AM,9,10475485,10.475485
A,IMAGE 3.0,ENGAGE-NPi2020-800,2C,High-CMT,all CDR,top tercile focal / not top tercile opposing,R10PAC_OECD,9,6058345,6.058345
A,IMAGE 3.0,ENGAGE-NPi2020-800,2C,High-CMT,all CDR,top tercile focal / not top tercile opposing,R10REF_ECON,9,14485405,14.485405
A,IMAGE 3.0,ENGAGE-NPi2020-800,2C,High-CMT,all CDR,top tercile focal / not top tercile opposing,R10REST_ASIA,9,63161330,63.16133
A,IMAGE 3.0,ENGAGE-NPi2020-800,2C,High-CMT,all CDR,top tercile focal / not top tercile opposing,Aggregated R10 regions,9,498141370,498.14137
A,IMAGE 3.0,ENGAGE-NPi2020-800f,2C,High-CMT,all CDR,top tercile focal / not top tercile opposing,R10AFRICA,9,76015385,76.015385
A,IMAGE 3.0,ENGAGE-NPi2020-800f,2C,High-CMT,all CDR,top tercile focal / not top tercile opposing,R10CHINA+,9,96584455,96.584455
A,IMAGE 3.0,ENGAGE-NPi2020-800f,2C,High-CMT,all CDR,top tercile focal / not top tercile opposing,R10EUROPE,9,21608080,21.60808
A,IMAGE 3.0,ENGAGE-NPi2020-800f,2C,High-CMT,all CDR,top tercile focal / not top tercile opposing,R10INDIA+,9,147848435,147.848435
A,IMAGE 3.0,ENGAGE-NPi2020-800f,2C,High-CMT,all CDR,top tercile focal / not top tercile opposing,R10LATIN_AM,9,21739395,21.739395
A,IMAGE 3.0,ENGAGE-NPi2020-800f,2C,High-CMT,all CDR,top tercile focal / not top tercile opposing,R10MIDDLE_EAST,9,47029085,47.029085
A,IMAGE 3.0,ENGAGE-NPi2020-800f,2C,High-CMT,all CDR,top tercile focal / not top tercile opposing,R10NORTH_AM,9,10566615,10.566615
A,IMAGE 3.0,ENGAGE-NPi2020-800f,2C,High-CMT,all CDR,top tercile focal / not top tercile opposing,R10PAC_OECD,9,6062150,6.06215
A,IMAGE 3.0,ENGAGE-NPi2020-800f,2C,High-CMT,all CDR,top tercile focal / not top tercile opposing,R10REF_ECON,9,14582735,14.582735
A,IMAGE 3.0,ENGAGE-NPi2020-800f,2C,High-CMT,all CDR,top tercile focal / not top tercile opposing,R10REST_ASIA,9,64170085,64.170085
A,IMAGE 3.0,ENGAGE-NPi2020-800f,2C,High-CMT,all CDR,top tercile focal / not top tercile opposing,Aggregated R10 regions,9,506206420,506.20642
A,IMAGE 3.2,SSP2021-SSP1-SPA1-19-Default,1.5C,High-CMT,all CDR,top tercile focal / not top tercile opposing,R10AFRICA,9,83296265,83.296265
A,IMAGE 3.2,SSP2021-SSP1-SPA1-19-Default,1.5C,High-CMT,all CDR,top tercile focal / not top tercile opposing,R10CHINA+,9,91107590,91.10759
A,IMAGE 3.2,SSP2021-SSP1-SPA1-19-Default,1.5C,High-CMT,all CDR,top tercile focal / not top tercile opposing,R10EUROPE,9,20341640,20.34164
A,IMAGE 3.2,SSP2021-SSP1-SPA1-19-Default,1.5C,High-CMT,all CDR,top tercile focal / not top tercile opposing,R10INDIA+,9,129796805,129.796805
A,IMAGE 3.2,SSP2021-SSP1-SPA1-19-Default,1.5C,High-CMT,all CDR,top tercile focal / not top tercile opposing,R10LATIN_AM,9,23355065,23.355065
A,IMAGE 3.2,SSP2021-SSP1-SPA1-19-Default,1.5C,High-CMT,all CDR,top tercile focal / not top tercile opposing,R10MIDDLE_EAST,9,44359970,44.35997
A,IMAGE 3.2,SSP2021-SSP1-SPA1-19-Default,1.5C,High-CMT,all CDR,top tercile focal / not top tercile opposing,R10NORTH_AM,9,10057495,10.057495
A,IMAGE 3.2,SSP2021-SSP1-SPA1-19-Default,1.5C,High-CMT,all CDR,top tercile focal / not top tercile opposing,R10PAC_OECD,9,5985615,5.985615
A,IMAGE 3.2,SSP2021-SSP1-SPA1-19-Default,1.5C,High-CMT,all CDR,top tercile focal / not top tercile opposing,R10REF_ECON,9,14099975,14.099975
A,IMAGE 3.2,SSP2021-SSP1-SPA1-19-Default,1.5C,High-CMT,all CDR,top tercile focal / not top tercile opposing,R10REST_ASIA,9,67179905,67.179905
A,IMAGE 3.2,SSP2021-SSP1-SPA1-19-Default,1.5C,High-CMT,all CDR,top tercile focal / not top tercile opposing,Aggregated R10 regions,9,489580325,489.580325
A,IMAGE 3.2,SSP2021-SSP1-SPA1-19-Default-LowBiomass,1.5C,High-CMT,all CDR,top tercile focal / not top tercile opposing,R10AFRICA,9,83872800,83.8728
A,IMAGE 3.2,SSP2021-SSP1-SPA1-19-Default-LowBiomass,1.5C,High-CMT,all CDR,top tercile focal / not top tercile opposing,R10CHINA+,9,88115715,88.115715
A,IMAGE 3.2,SSP2021-SSP1-SPA1-19-Default-LowBiomass,1.5C,High-CMT,all CDR,top tercile focal / not top tercile opposing,R10EUROPE,9,19686145,19.686145
A,IMAGE 3.2,SSP2021-SSP1-SPA1-19-Default-LowBiomass,1.5C,High-CMT,all CDR,top tercile focal / not top tercile opposing,R10INDIA+,9,121892885,121.892885
A,IMAGE 3.2,SSP2021-SSP1-SPA1-19-Default-LowBiomass,1.5C,High-CMT,all CDR,top tercile focal / not top tercile opposing,R10LATIN_AM,9,22458150,22.45815
A,IMAGE 3.2,SSP2021-SSP1-SPA1-19-Default-LowBiomass,1.5C,High-CMT,all CDR,top tercile focal / not top tercile opposing,R10MIDDLE_EAST,9,44071600,44.0716
A,IMAGE 3.2,SSP2021-SSP1-SPA1-19-Default-LowBiomass,1.5C,High-CMT,all CDR,top tercile focal / not top tercile opposing,R10NORTH_AM,9,9983930,9.98393
A,IMAGE 3.2,SSP2021-SSP1-SPA1-19-Default-LowBiomass,1.5C,High-CMT,all CDR,top tercile focal / not top tercile opposing,R10PAC_OECD,9,5717975,5.717975
A,IMAGE 3.2,SSP2021-SSP1-SPA1-19-Default-LowBiomass,1.5C,High-CMT,all CDR,top tercile focal / not top tercile opposing,R10REF_ECON,9,13852880,13.85288
A,IMAGE 3.2,SSP2021-SSP1-SPA1-19-Default-LowBiomass,1.5C,High-CMT,all CDR,top tercile focal / not top tercile opposing,R10REST_ASIA,9,66703495,66.703495
A,IMAGE 3.2,SSP2021-SSP1-SPA1-19-Default-LowBiomass,1.5C,High-CMT,all CDR,top tercile focal / not top tercile opposing,Aggregated R10 regions,9,476355575,476.355575
A,IMAGE 3.2,SSP2021-SSP1-SPA1-19-Lifestyle,1.5C,High-CMT,all CDR,top tercile focal / not top tercile opposing,R10AFRICA,9,80383575,80.383575
A,IMAGE 3.2,SSP2021-SSP1-SPA1-19-Lifestyle,1.5C,High-CMT,all CDR,top tercile focal / not top tercile opposing,R10CHINA+,9,86750265,86.750265
A,IMAGE 3.2,SSP2021-SSP1-SPA1-19-Lifestyle,1.5C,High-CMT,all CDR,top tercile focal / not top tercile opposing,R10EUROPE,9,16203305,16.203305
A,IMAGE 3.2,SSP2021-SSP1-SPA1-19-Lifestyle,1.5C,High-CMT,all CDR,top tercile focal / not top tercile opposing,R10INDIA+,9,123661800,123.6618
A,IMAGE 3.2,SSP2021-SSP1-SPA1-19-Lifestyle,1.5C,High-CMT,all CDR,top tercile focal / not top tercile opposing,R10LATIN_AM,9,21533815,21.533815
A,IMAGE 3.2,SSP2021-SSP1-SPA1-19-Lifestyle,1.5C,High-CMT,all CDR,top tercile focal / not top tercile opposing,R10MIDDLE_EAST,9,42534220,42.53422
A,IMAGE 3.2,SSP2021-SSP1-SPA1-19-Lifestyle,1.5C,High-CMT,all CDR,top tercile focal / not top tercile opposing,R10NORTH_AM,9,7595630,7.59563
A,IMAGE 3.2,SSP2021-SSP1-SPA1-19-Lifestyle,1.5C,High-CMT,all CDR,top tercile focal / not top tercile opposing,R10PAC_OECD,9,5769630,5.76963
A,IMAGE 3.2,SSP2021-SSP1-SPA1-19-Lifestyle,1.5C,High-CMT,all CDR,top tercile focal / not top tercile opposing,R10REF_ECON,9,13422725,13.422725
A,IMAGE 3.2,SSP2021-SSP1-SPA1-19-Lifestyle,1.5C,High-CMT,all CDR,top tercile focal / not top tercile opposing,R10REST_ASIA,9,65535250,65.53525
A,IMAGE 3.2,SSP2021-SSP1-SPA1-19-Lifestyle,1.5C,High-CMT,all CDR,top tercile focal / not top tercile opposing,Aggregated R10 regions,9,463390215,463.390215
A,IMAGE 3.2,SSP2021-SSP1-SPA1-19-Lifestyle-Renewables,1.5C,High-CMT,all CDR,top tercile focal / not top tercile opposing,R10AFRICA,9,77663555,77.663555
A,IMAGE 3.2,SSP2021-SSP1-SPA1-19-Lifestyle-Renewables,1.5C,High-CMT,all CDR,top tercile focal / not top tercile opposing,R10CHINA+,9,87088180,87.08818
A,IMAGE 3.2,SSP2021-SSP1-SPA1-19-Lifestyle-Renewables,1.5C,High-CMT,all CDR,top tercile focal / not top tercile opposing,R10EUROPE,9,16285520,16.285520000000002
A,IMAGE 3.2,SSP2021-SSP1-SPA1-19-Lifestyle-Renewables,1.5C,High-CMT,all CDR,top tercile focal / not top tercile opposing,R10INDIA+,9,131809015,131.809015
A,IMAGE 3.2,SSP2021-SSP1-SPA1-19-Lifestyle-Renewables,1.5C,High-CMT,all CDR,top tercile focal / not top tercile opposing,R10LATIN_AM,9,21513735,21.513735
A,IMAGE 3.2,SSP2021-SSP1-SPA1-19-Lifestyle-Renewables,1.5C,High-CMT,all CDR,top tercile focal / not top tercile opposing,R10MIDDLE_EAST,9,42533500,42.5335
A,IMAGE 3.2,SSP2021-SSP1-SPA1-19-Lifestyle-Renewables,1.5C,High-CMT,all CDR,top tercile focal / not top tercile opposing,R10NORTH_AM,9,7473765,7.473765
A,IMAGE 3.2,SSP2021-SSP1-SPA1-19-Lifestyle-Renewables,1.5C,High-CMT,all CDR,top tercile focal / not top tercile opposing,R10PAC_OECD,9,5743805,5.743805
A,IMAGE 3.2,SSP2021-SSP1-SPA1-19-Lifestyle-Renewables,1.5C,High-CMT,all CDR,top tercile focal / not top tercile opposing,R10REF_ECON,9,13410305,13.410305
A,IMAGE 3.2,SSP2021-SSP1-SPA1-19-Lifestyle-Renewables,1.5C,High-CMT,all CDR,top tercile focal / not top tercile opposing,R10REST_ASIA,9,66216725,66.216725
A,IMAGE 3.2,SSP2021-SSP1-SPA1-19-Lifestyle-Renewables,1.5C,High-CMT,all CDR,top tercile focal / not top tercile opposing,Aggregated R10 regions,9,469738105,469.738105
A,IMAGE 3.2,SSP2021-SSP1-SPA1-19-Lifestyle-Renewables-LowBiomass,1.5C,High-CMT,all CDR,top tercile focal / not top tercile opposing,R10AFRICA,9,77693080,77.69308
A,IMAGE 3.2,SSP2021-SSP1-SPA1-19-Lifestyle-Renewables-LowBiomass,1.5C,High-CMT,all CDR,top tercile focal / not top tercile opposing,R10CHINA+,9,84027205,84.027205
A,IMAGE 3.2,SSP2021-SSP1-SPA1-19-Lifestyle-Renewables-LowBiomass,1.5C,High-CMT,all CDR,top tercile focal / not top tercile opposing,R10EUROPE,9,15946345,15.946345
A,IMAGE 3.2,SSP2021-SSP1-SPA1-19-Lifestyle-Renewables-LowBiomass,1.5C,High-CMT,all CDR,top tercile focal / not top tercile opposing,R10INDIA+,9,135371905,135.371905
A,IMAGE 3.2,SSP2021-SSP1-SPA1-19-Lifestyle-Renewables-LowBiomass,1.5C,High-CMT,all CDR,top tercile focal / not top tercile opposing,R10LATIN_AM,9,21013050,21.01305
A,IMAGE 3.2,SSP2021-SSP1-SPA1-19-Lifestyle-Renewables-LowBiomass,1.5C,High-CMT,all CDR,top tercile focal / not top tercile opposing,R10MIDDLE_EAST,9,42352460,42.35246
A,IMAGE 3.2,SSP2021-SSP1-SPA1-19-Lifestyle-Renewables-LowBiomass,1.5C,High-CMT,all CDR,top tercile focal / not top tercile opposing,R10NORTH_AM,9,7460075,7.460075
A,IMAGE 3.2,SSP2021-SSP1-SPA1-19-Lifestyle-Renewables-LowBiomass,1.5C,High-CMT,all CDR,top tercile focal / not top tercile opposing,R10PAC_OECD,9,5520380,5.52038
A,IMAGE 3.2,SSP2021-SSP1-SPA1-19-Lifestyle-Renewables-LowBiomass,1.5C,High-CMT,all CDR,top tercile focal / not top tercile opposing,R10REF_ECON,9,13242330,13.24233
A,IMAGE 3.2,SSP2021-SSP1-SPA1-19-Lifestyle-Renewables-LowBiomass,1.5C,High-CMT,all CDR,top tercile focal / not top tercile opposing,R10REST_ASIA,9,66187645,66.187645
A,IMAGE 3.2,SSP2021-SSP1-SPA1-19-Lifestyle-Renewables-LowBiomass,1.5C,High-CMT,all CDR,top tercile focal / not top tercile opposing,Aggregated R10 regions,9,468814475,468.814475
A,IMAGE 3.2,SSP2021-SSP1-SPA1-19-Renewables,1.5C,High-CMT,all CDR,top tercile focal / not top tercile opposing,R10AFRICA,9,76855880,76.85588
A,IMAGE 3.2,SSP2021-SSP1-SPA1-19-Renewables,1.5C,High-CMT,all CDR,top tercile focal / not top tercile opposing,R10CHINA+,9,88954105,88.954105
A,IMAGE 3.2,SSP2021-SSP1-SPA1-19-Renewables,1.5C,High-CMT,all CDR,top tercile focal / not top tercile opposing,R10EUROPE,9,20015275,20.015275
A,IMAGE 3.2,SSP2021-SSP1-SPA1-19-Renewables,1.5C,High-CMT,all CDR,top tercile focal / not top tercile opposing,R10INDIA+,9,120266935,120.266935
A,IMAGE 3.2,SSP2021-SSP1-SPA1-19-Renewables,1.5C,High-CMT,all CDR,top tercile focal / not top tercile opposing,R10LATIN_AM,9,23047795,23.047795
A,IMAGE 3.2,SSP2021-SSP1-SPA1-19-Renewables,1.5C,High-CMT,all CDR,top tercile focal / not top tercile opposing,R10MIDDLE_EAST,9,44218060,44.21806
A,IMAGE 3.2,SSP2021-SSP1-SPA1-19-Renewables,1.5C,High-CMT,all CDR,top tercile focal / not top tercile opposing,R10NORTH_AM,9,9933115,9.933115
A,IMAGE 3.2,SSP2021-SSP1-SPA1-19-Renewables,1.5C,High-CMT,all CDR,top tercile focal / not top tercile opposing,R10PAC_OECD,9,5882715,5.882715
A,IMAGE 3.2,SSP2021-SSP1-SPA1-19-Renewables,1.5C,High-CMT,all CDR,top tercile focal / not top tercile opposing,R10REF_ECON,9,13940820,13.94082
A,IMAGE 3.2,SSP2021-SSP1-SPA1-19-Renewables,1.5C,High-CMT,all CDR,top tercile focal / not top tercile opposing,R10REST_ASIA,9,62481750,62.48175
A,IMAGE 3.2,SSP2021-SSP1-SPA1-19-Renewables,1.5C,High-CMT,all CDR,top tercile focal / not top tercile opposing,Aggregated R10 regions,9,465596450,465.59645
A,IMAGE 3.2,SSP2021-SSP1-SPA1-26-Default,2C,High-CMT,all CDR,top tercile focal / not top tercile opposing,R10AFRICA,9,83355985,83.355985
A,IMAGE 3.2,SSP2021-SSP1-SPA1-26-Default,2C,High-CMT,all CDR,top tercile focal / not top tercile opposing,R10CHINA+,9,92526475,92.526475
A,IMAGE 3.2,SSP2021-SSP1-SPA1-26-Default,2C,High-CMT,all CDR,top tercile focal / not top tercile opposing,R10EUROPE,9,20090120,20.09012
A,IMAGE 3.2,SSP2021-SSP1-SPA1-26-Default,2C,High-CMT,all CDR,top tercile focal / not top tercile opposing,R10INDIA+,9,137668480,137.66848
A,IMAGE 3.2,SSP2021-SSP1-SPA1-26-Default,2C,High-CMT,all CDR,top tercile focal / not top tercile opposing,R10LATIN_AM,9,23296380,23.29638
A,IMAGE 3.2,SSP2021-SSP1-SPA1-26-Default,2C,High-CMT,all CDR,top tercile focal / not top tercile opposing,R10MIDDLE_EAST,9,44396935,44.396935
A,IMAGE 3.2,SSP2021-SSP1-SPA1-26-Default,2C,High-CMT,all CDR,top tercile focal / not top tercile opposing,R10NORTH_AM,9,10053470,10.05347
A,IMAGE 3.2,SSP2021-SSP1-SPA1-26-Default,2C,High-CMT,all CDR,top tercile focal / not top tercile opposing,R10PAC_OECD,9,5956690,5.95669
A,IMAGE 3.2,SSP2021-SSP1-SPA1-26-Default,2C,High-CMT,all CDR,top tercile focal / not top tercile opposing,R10REF_ECON,9,14143345,14.143345
A,IMAGE 3.2,SSP2021-SSP1-SPA1-26-Default,2C,High-CMT,all CDR,top tercile focal / not top tercile opposing,R10REST_ASIA,9,67913610,67.91361
A,IMAGE 3.2,SSP2021-SSP1-SPA1-26-Default,2C,High-CMT,all CDR,top tercile focal / not top tercile opposing,Aggregated R10 regions,9,499401490,499.40149
A,IMAGE 3.2,SSP2021-SSP1-SPA1-26-Lifestyle,2C,High-CMT,all CDR,top tercile focal / not top tercile opposing,R10AFRICA,9,81070210,81.07021
A,IMAGE 3.2,SSP2021-SSP1-SPA1-26-Lifestyle,2C,High-CMT,all CDR,top tercile focal / not top tercile opposing,R10CHINA+,9,88776280,88.77628
A,IMAGE 3.2,SSP2021-SSP1-SPA1-26-Lifestyle,2C,High-CMT,all CDR,top tercile focal / not top tercile opposing,R10EUROPE,9,16229385,16.229385
A,IMAGE 3.2,SSP2021-SSP1-SPA1-26-Lifestyle,2C,High-CMT,all CDR,top tercile focal / not top tercile opposing,R10INDIA+,9,134765595,134.765595
A,IMAGE 3.2,SSP2021-SSP1-SPA1-26-Lifestyle,2C,High-CMT,all CDR,top tercile focal / not top tercile opposing,R10LATIN_AM,9,21380655,21.380655
A,IMAGE 3.2,SSP2021-SSP1-SPA1-26-Lifestyle,2C,High-CMT,all CDR,top tercile focal / not top tercile opposing,R10MIDDLE_EAST,9,42820040,42.82004
A,IMAGE 3.2,SSP2021-SSP1-SPA1-26-Lifestyle,2C,High-CMT,all CDR,top tercile focal / not top tercile opposing,R10NORTH_AM,9,7522515,7.522515
A,IMAGE 3.2,SSP2021-SSP1-SPA1-26-Lifestyle,2C,High-CMT,all CDR,top tercile focal / not top tercile opposing,R10PAC_OECD,9,5766840,5.76684
A,IMAGE 3.2,SSP2021-SSP1-SPA1-26-Lifestyle,2C,High-CMT,all CDR,top tercile focal / not top tercile opposing,R10REF_ECON,9,13488265,13.488265
A,IMAGE 3.2,SSP2021-SSP1-SPA1-26-Lifestyle,2C,High-CMT,all CDR,top tercile focal / not top tercile opposing,R10REST_ASIA,9,67714600,67.7146
A,IMAGE 3.2,SSP2021-SSP1-SPA1-26-Lifestyle,2C,High-CMT,all CDR,top tercile focal / not top tercile opposing,Aggregated R10 regions,9,479534385,479.534385
A,IMAGE 3.2,SSP2021-SSP1-SPA1-26-Lifestyle-Renewables,2C,High-CMT,all CDR,top tercile focal / not top tercile opposing,R10AFRICA,9,78183015,78.183015
A,IMAGE 3.2,SSP2021-SSP1-SPA1-26-Lifestyle-Renewables,2C,High-CMT,all CDR,top tercile focal / not top tercile opposing,R10CHINA+,9,89641030,89.64103
A,IMAGE 3.2,SSP2021-SSP1-SPA1-26-Lifestyle-Renewables,2C,High-CMT,all CDR,top tercile focal / not top tercile opposing,R10EUROPE,9,16432305,16.432305
A,IMAGE 3.2,SSP2021-SSP1-SPA1-26-Lifestyle-Renewables,2C,High-CMT,all CDR,top tercile focal / not top tercile opposing,R10INDIA+,9,134729905,134.729905
A,IMAGE 3.2,SSP2021-SSP1-SPA1-26-Lifestyle-Renewables,2C,High-CMT,all CDR,top tercile focal / not top tercile opposing,R10LATIN_AM,9,21467155,21.467155
A,IMAGE 3.2,SSP2021-SSP1-SPA1-26-Lifestyle-Renewables,2C,High-CMT,all CDR,top tercile focal / not top tercile opposing,R10MIDDLE_EAST,9,42719140,42.71914
A,IMAGE 3.2,SSP2021-SSP1-SPA1-26-Lifestyle-Renewables,2C,High-CMT,all CDR,top tercile focal / not top tercile opposing,R10NORTH_AM,9,7352245,7.352245
