Model,Scenario,family,project,amb,Pathway,jobs_Renewables,jobs_Nuclear,jobs_Bioenergy,jobs_Fossil,jobs_Decommission,jobs_EnergyTotal
MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-1200f,MESSAGEix,ENGAGE,2C,High-RE,234.7040082402146,48.80585584863206,2.9379026310598073,21.082673449938667,1.175384156301855,308.70582432614697
MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-1200f-NDCp,MESSAGEix,ENGAGE,2C,High-RE,233.998343284894,48.87845013616288,2.933429133758771,21.22878939074052,1.207524528359039,308.2465364739152
MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-1400,MESSAGEix,ENGAGE,2C,High-CDR,217.78309946796668,38.49469588115704,3.2907947401942335,24.503171734290326,1.1344685880996503,285.20623041170796
MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-1400-COV,MESSAGEix,ENGAGE,2C,High-CDR,203.61453713520942,33.33326804633043,3.2357032269876598,26.035100259107605,1.0346655986885946,267.25327426632373
MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-1400-COV-NDCp,MESSAGEix,ENGAGE,2C,High-CDR,204.45311093836807,33.219714791412535,3.3001795162855325,25.678187757247954,1.0304124973372615,267.68160550065136
MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-1400-NDCp,MESSAGEix,ENGAGE,2C,High-CDR,217.78009513200212,38.43537166493799,3.280553671135887,24.553702061605538,1.1426212731049088,285.1923438027864
MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-1400f,MESSAGEix,ENGAGE,2C,High-CDR,228.7066698135016,47.142086035320006,2.831180666950607,24.854965448712285,1.2733441462495239,304.80824611073405
MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-1400f-COV,MESSAGEix,ENGAGE,2C,High-CDR,212.4074034301056,43.072817285558614,2.831578689421886,25.79653553832885,1.1526163082474983,285.26095125166245
MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-1400f-COV-NDCp,MESSAGEix,ENGAGE,2C,High-CDR,212.1301980446799,42.90999914679496,2.857053149878487,25.43083234344552,1.1456996574176925,284.47378234221657
MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-1400f-NDCp,MESSAGEix,ENGAGE,2C,High-CDR,228.77813103577438,46.56975447295868,2.8148983411916197,24.938693001110664,1.2679350204766628,304.369411871512
MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-1600,MESSAGEix,ENGAGE,2C,High-CDR,209.28923612929609,34.692364762367724,3.095586069768077,28.1458517955383,1.1092438036495853,276.3322825606198
MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-1600-COV,MESSAGEix,ENGAGE,2C,High-CDR,195.6478234273973,31.71735387397277,3.358854562547266,28.787344087938443,1.0528744336164584,260.56425038547223
MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-1600-COV-NDCp,MESSAGEix,ENGAGE,2C,High-CDR,196.75006489673086,31.776068277536886,3.407949321195253,28.27972712618627,1.0629110914538111,261.2767207131031
MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-1600-NDCp,MESSAGEix,ENGAGE,2C,High-CDR,209.380530889724,34.75050879665748,3.1399113476156235,28.150475677664012,1.1120991500406765,276.5335258617018
MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-1600f,MESSAGEix,ENGAGE,2C,High-CDR,220.69188605075823,42.673420546882454,2.8684482846035837,28.158606408648357,1.2219868348982765,295.6143481257909
MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-1600f-COV,MESSAGEix,ENGAGE,2C,High-CDR,207.29257468563287,38.4244999591362,3.0761185631606662,28.21917927648993,1.1349150411180617,278.1472875255377
MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-1600f-COV-NDCp,MESSAGEix,ENGAGE,2C,High-CDR,208.08151108752054,38.56013819473084,3.1017992773390977,27.474916124757254,1.1503775326752492,278.368742217023
MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-1600f-NDCp,MESSAGEix,ENGAGE,2C,High-CDR,220.92692231283678,42.453824409397,2.8593967388657346,28.110032191777783,1.2265062166824159,295.5766818695597
MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-1800,MESSAGEix,ENGAGE,2C,High-CDR,205.0313521527545,33.2328113722066,3.2124271107867526,30.87357539253302,1.186562138841557,273.5367281671224
MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-1800-COV,MESSAGEix,ENGAGE,2C,High-CDR,195.60889604636532,28.467530083489123,3.1743903725276197,31.13944294829235,1.0752228030382975,259.4654822537127
MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-1800-COV-NDCp,MESSAGEix,ENGAGE,2C,High-CDR,195.98251494122295,28.32401948761622,3.2303678421438944,30.818764989319344,1.0863777931156495,259.44204505341804
MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-1800-NDCp,MESSAGEix,ENGAGE,2C,High-CDR,205.3937319467716,33.34656700123527,3.205917077400126,30.732105485083956,1.18198485458558,273.86030636507655
MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-1800f,MESSAGEix,ENGAGE,2C,High-CDR,212.22126261084688,39.80259878149984,3.0076074271564073,30.280626694037302,1.257670085962603,286.56976559950306
MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-1800f-COV,MESSAGEix,ENGAGE,2C,High-CDR,200.41925487730106,34.73119683646985,2.792956443422504,30.03118967713599,1.161388586972291,269.1359864213017
MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-1800f-COV-NDCp,MESSAGEix,ENGAGE,2C,High-CDR,200.06965236579524,34.89238077644677,2.8464416589249497,29.724988457068346,1.176060444170015,268.7095237024053
MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-1800f-NDCp,MESSAGEix,ENGAGE,2C,High-CDR,214.17082745566702,39.40300735973248,3.0356499084343955,30.227809924000685,1.264566020930973,288.1018606687655
MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-2000,MESSAGEix,ENGAGE,2C,High-CDR,204.07410296085223,30.018700288407747,3.5306457716962534,32.94260618729907,1.206657460528617,271.7727126687839
MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-2000-COV,MESSAGEix,ENGAGE,2C,High-CDR,192.78105020582018,26.49338722366093,3.484637256023942,32.342992265786364,1.0946828917612803,256.1967498430527
MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-2000-COV-NDCp,MESSAGEix,ENGAGE,2C,High-CDR,193.6411992048702,26.35919304596707,3.5704109423151213,31.810669282554006,1.104427972823636,256.48590044853006
MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-2000-NDCp,MESSAGEix,ENGAGE,2C,High-CDR,204.1108748542534,30.048742522889047,3.516981623413159,32.841456101827816,1.2104409080292815,271.7284960104127
MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-2000f,MESSAGEix,ENGAGE,2C,High-CDR,210.16291129991484,33.56849767701376,3.3705752408191314,32.11500896339539,1.2629011540211368,280.4798943351643
MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-800f,MESSAGEix,ENGAGE,2C,High-RE,242.07751407047627,48.80710045398974,2.6491654926435215,14.994333622483941,1.1902619493473037,309.7183755889408
MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-800f-COV,MESSAGEix,ENGAGE,2C,High-RE,222.91970591826933,50.26484411188366,2.674535379880392,15.589793799031703,1.101621240521006,292.5505004495861
MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-800f-COV-NDCp,MESSAGEix,ENGAGE,2C,High-RE,222.95485983321467,50.50502853745729,2.6779857631097976,15.145770420366768,1.1083168641334404,292.391961418282
MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-800f-NDCp,MESSAGEix,ENGAGE,2C,High-RE,243.12980513380913,48.50284405290711,2.6466542412056895,14.879721778994183,1.2088681035869775,310.36789331050306
MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-900f,MESSAGEix,ENGAGE,2C,High-RE,240.26034795374528,49.72854059873046,2.681526051851475,16.230886000351706,1.1772724957032192,310.07857310038213
MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-900f-COV,MESSAGEix,ENGAGE,2C,High-RE,223.45348312365206,49.27736364129926,2.678646557044279,17.214188685649198,1.0639430484930343,293.68762505613785
MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-900f-COV-NDCp,MESSAGEix,ENGAGE,2C,High-RE,224.86980175975745,49.331575750291954,2.6777584465291584,16.66583068142528,1.0687478339060166,294.6137144719099
MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-900f-NDCp,MESSAGEix,ENGAGE,2C,High-RE,240.2727933281858,49.69559036062259,2.6671851139370637,16.327471781932854,1.1790185015876036,310.1420590862659
MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-950f-COV,MESSAGEix,ENGAGE,2C,High-RE,225.20334364664822,49.14325194957939,2.7385086939573013,17.99590515255312,1.088161700290061,296.1691711430281
MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-950f-COV-NDCp,MESSAGEix,ENGAGE,2C,High-RE,223.56216885826342,49.25449403057287,2.7599089610768845,17.520172973279937,1.080626061012954,294.1773708842061
MESSAGEix-GLOBIOM 1.1,ENGAGE-NPi2020-1000,MESSAGEix,ENGAGE,2C,High-CDR,220.4332202724342,37.972265248993885,1.9526314403281555,20.352534056681357,1.0778344188880764,281.7884854373257
MESSAGEix-GLOBIOM 1.1,ENGAGE-NPi2020-1000-COV,MESSAGEix,ENGAGE,2C,High-CDR,206.30511231300878,35.462013372682605,2.101075688113057,21.906207908876464,1.0234650004058434,266.79787428308674
MESSAGEix-GLOBIOM 1.1,ENGAGE-NPi2020-1000-DR2p,MESSAGEix,ENGAGE,2C,High-CDR,225.74109911541382,48.88659812160199,1.8404578250824692,16.023821204301665,1.307564138678421,293.79954040507835
MESSAGEix-GLOBIOM 1.1,ENGAGE-NPi2020-1000-DR3p,MESSAGEix,ENGAGE,2C,High-CDR,222.57388245640527,48.44927485351526,1.825627365151401,16.792793713676247,1.214584794029935,290.8561631827781
MESSAGEix-GLOBIOM 1.1,ENGAGE-NPi2020-1000-DR4p,MESSAGEix,ENGAGE,2C,High-CDR,217.12053180721622,47.118717679879374,1.9810739867374145,18.19327963146705,1.0151460784532855,285.4287491837533
MESSAGEix-GLOBIOM 1.1,ENGAGE-NPi2020-1000f-COV,MESSAGEix,ENGAGE,2C,High-CDR,221.61804281770307,48.44080124915312,1.6844195370618347,20.67616518902253,1.149501572302456,293.568930365243
MESSAGEix-GLOBIOM 1.1,ENGAGE-NPi2020-1000f-DR10p,MESSAGEix,ENGAGE,2C,High-RE,267.41173734028683,5.97036940978947,1.543271771129089,24.798576458534118,1.4446875828838384,301.16864256262335
MESSAGEix-GLOBIOM 1.1,ENGAGE-NPi2020-1000f-DR1p,MESSAGEix,ENGAGE,2C,High-CDR,227.76783575465188,49.46847765270871,1.7725738975308707,14.63439411219843,1.3743804662393289,295.0176618833292
MESSAGEix-GLOBIOM 1.1,ENGAGE-NPi2020-1000f-DR2p,MESSAGEix,ENGAGE,2C,High-CDR,235.55558215329202,48.607356933893435,1.4934505522596386,15.891759014467485,1.2097607557452548,302.7579094096578
MESSAGEix-GLOBIOM 1.1,ENGAGE-NPi2020-1200,MESSAGEix,ENGAGE,2C,High-CDR,217.96353524169172,36.04522494006495,1.9705439080138667,23.474218714825344,1.0743054086133912,280.52782821320926
MESSAGEix-GLOBIOM 1.1,ENGAGE-NPi2020-1200-COV,MESSAGEix,ENGAGE,2C,High-CDR,204.55255663105748,32.89949378373626,1.9915567310705926,24.195759406130815,1.03391830348303,264.6732848554782
MESSAGEix-GLOBIOM 1.1,ENGAGE-NPi2020-1200f,MESSAGEix,ENGAGE,2C,High-CDR,235.34158997420033,47.07034552476065,1.5957619257053124,22.985509425774897,1.2026101912677096,308.1958170417089
MESSAGEix-GLOBIOM 1.1,ENGAGE-NPi2020-1200f-COV,MESSAGEix,ENGAGE,2C,High-CDR,217.42672840523932,43.71826396961646,1.706352211752765,23.565001317288015,1.096762293446382,287.513108197343
MESSAGEix-GLOBIOM 1.1,ENGAGE-NPi2020-1400,MESSAGEix,ENGAGE,2C,High-CDR,212.95443659995914,33.43762739704258,2.0049864572115466,25.622297801902498,1.0607640761425754,275.0801123322583
MESSAGEix-GLOBIOM 1.1,ENGAGE-NPi2020-1400-COV,MESSAGEix,ENGAGE,2C,High-CDR,200.27942592304032,31.406507019612043,1.9728588184640847,26.81209162486815,1.019902434362519,261.4907858203471
MESSAGEix-GLOBIOM 1.1,ENGAGE-NPi2020-1400f,MESSAGEix,ENGAGE,2C,High-CDR,232.72955385059456,41.59822039609704,1.539717080666781,25.6738162303485,1.228298214174529,302.7696057718814
MESSAGEix-GLOBIOM 1.1,ENGAGE-NPi2020-1400f-COV,MESSAGEix,ENGAGE,2C,High-CDR,216.18836499328597,39.36766456528506,1.933924800971581,25.89273289870658,1.1131914103468472,284.49587866859605
MESSAGEix-GLOBIOM 1.1,ENGAGE-NPi2020-1600,MESSAGEix,ENGAGE,2C,High-CDR,208.84217881817568,31.818880070013243,2.131954950942971,28.371545092644237,1.1187197093669552,272.2832786411431
MESSAGEix-GLOBIOM 1.1,ENGAGE-NPi2020-1600-COV,MESSAGEix,ENGAGE,2C,High-CDR,198.20484697452812,28.648280475777778,1.9044001369093007,29.141840780684706,1.0355569113948313,258.93492527929476
MESSAGEix-GLOBIOM 1.1,ENGAGE-NPi2020-1600f,MESSAGEix,ENGAGE,2C,High-CDR,226.30369470132206,39.19140603309397,1.7268166926275377,27.539797130830884,1.2176306650219708,295.9793452228964
MESSAGEix-GLOBIOM 1.1,ENGAGE-NPi2020-1600f-COV,MESSAGEix,ENGAGE,2C,High-CDR,210.34932672674827,34.59678496280559,1.8590633173449878,28.223702212342985,1.1373410692702972,276.16621828851214
MESSAGEix-GLOBIOM 1.1,ENGAGE-NPi2020-1800,MESSAGEix,ENGAGE,2C,High-CDR,209.31226194673292,28.831002782547586,2.051021273180626,30.17816823474295,1.1420472172292688,271.51450145443334
MESSAGEix-GLOBIOM 1.1,ENGAGE-NPi2020-1800-COV,MESSAGEix,ENGAGE,2C,High-CDR,196.213744268539,26.989889663653862,2.3427582924010775,30.536527541689015,1.059056949306859,257.1419767155898
MESSAGEix-GLOBIOM 1.1,ENGAGE-NPi2020-1800f,MESSAGEix,ENGAGE,2C,High-CDR,217.57466676174286,34.24972086714515,1.7183381056735478,29.371443454766414,1.2074195755848864,284.1215887649128
MESSAGEix-GLOBIOM 1.1,ENGAGE-NPi2020-1800f-COV,MESSAGEix,ENGAGE,2C,High-CDR,205.52873392723808,31.468466330450575,1.6685204295777953,29.939304886792836,1.1576711634794037,269.7626967375387
MESSAGEix-GLOBIOM 1.1,ENGAGE-NPi2020-2000,MESSAGEix,ENGAGE,2C,High-CDR,206.8270568462206,29.256758735468026,2.319773784740966,31.577955016843923,1.1999422339217694,271.1814866171953
MESSAGEix-GLOBIOM 1.1,ENGAGE-NPi2020-2000-COV,MESSAGEix,ENGAGE,2C,High-CDR,194.28087079008154,27.324004458530386,2.072646283359055,32.00206056511058,1.1116895189819473,256.79127161606357
MESSAGEix-GLOBIOM 1.1,ENGAGE-NPi2020-450,MESSAGEix,ENGAGE,1.5C,High-CDR,237.23624962560586,38.606079687076864,2.502349945503963,15.777931915204183,1.2386445712644933,295.36125574465535
MESSAGEix-GLOBIOM 1.1,ENGAGE-NPi2020-500,MESSAGEix,ENGAGE,1.5C,High-CDR,239.05219521549105,39.23047915663755,1.906905108611132,17.42697386022999,1.2818868698336354,298.89844021080336
MESSAGEix-GLOBIOM 1.1,ENGAGE-NPi2020-600,MESSAGEix,ENGAGE,1.5C,High-CDR,237.1904084844895,40.281209041598956,1.958677524990634,17.464717109075707,1.3170031615131108,298.21201532166793
MESSAGEix-GLOBIOM 1.1,ENGAGE-NPi2020-600-COV,MESSAGEix,ENGAGE,1.5C,High-CDR,221.29584593697032,38.21331090673695,1.6388804467372364,18.482969963058203,1.1516205395351098,280.7826277930378
MESSAGEix-GLOBIOM 1.1,ENGAGE-NPi2020-600-DR10p,MESSAGEix,ENGAGE,1.5C,High-CDR,253.40551905008763,4.209703820785495,3.114008337951565,32.087681007364175,1.2464992323245812,294.0634114485135
MESSAGEix-GLOBIOM 1.1,ENGAGE-NPi2020-600-DR1p,MESSAGEix,ENGAGE,1.5C,High-CDR,246.59908870745753,53.26130835546929,1.6808914976657892,11.912851639813434,1.5238103306073318,314.97795053101333
MESSAGEix-GLOBIOM 1.1,ENGAGE-NPi2020-600-DR2p,MESSAGEix,ENGAGE,1.5C,High-CDR,241.58031193175105,52.791710765227975,1.7189754593436868,13.013130872209935,1.4644354725160862,310.5685645010488
MESSAGEix-GLOBIOM 1.1,ENGAGE-NPi2020-600-DR3p,MESSAGEix,ENGAGE,1.5C,High-CDR,240.7511622399627,51.20189864197856,1.7701039807576175,14.124174550419776,1.4102165886714066,309.25755600179
MESSAGEix-GLOBIOM 1.1,ENGAGE-NPi2020-600-DR4p,MESSAGEix,ENGAGE,1.5C,High-CDR,234.03716209909678,49.61712379378786,1.9780367804412526,15.48669386077621,1.2831776834773418,302.4021942175794
MESSAGEix-GLOBIOM 1.1,ENGAGE-NPi2020-700,MESSAGEix,ENGAGE,1.5C,High-CDR,228.74418439828813,39.56480332044,1.928675689895064,18.09646186300959,1.120190880660118,289.4543161522929
MESSAGEix-GLOBIOM 1.1,ENGAGE-NPi2020-700-COV,MESSAGEix,ENGAGE,1.5C,High-CDR,212.82655444835564,37.60576608964219,1.7796949300463338,19.847965204918093,1.021850908531453,273.0818315814937
