Model,Scenario,Region,Category,fuel,tech_group,inferred_retirements_GW,gross_additions_GW,plant_jobs_displaced_thousands,upstream_jobs_displaced_thousands,decommission_jobyears_thousands,absolute_balance_residual_GW,unexplained_additions_GW
MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-1000f-COV,R10INDIA+,C3,geothermal,Renewables,0,2.757142857142857,0,0,0,0,0
MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-1000f-COV,R10INDIA+,C3,hydro,Renewables,1.9753862194915257,118.60466554661011,1.3172055407531125,0,1.2234064045752537,0,0
MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-1000f-COV,R10INDIA+,C3,nuclear,Nuclear,85.95220969919302,1376.966741892401,119.4735714818783,0,229.2102291254239,0,0
MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-1000f-COV,R10INDIA+,C3,oil,Fossil,24.9257123431579,0,7.726970826378949,0.22454016392929504,48.885907202535655,1.1102230246251565e-16,0
MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-1000f-COV,R10INDIA+,C3,solar_pv,Renewables,0,6304.50858492711,0,0,0,0,0
MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-1000f-COV,R10INDIA+,C3,wind_on,Renewables,0,1931.5683014999358,0,0,0,0,0
MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-1000f-COV,R10LATIN_AM,C3,biomass,Bioenergy,0,12.763452178183192,0,0,0,0,0
MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-1000f-COV,R10LATIN_AM,C3,coal,Fossil,20.47431121220385,4.56223069224402,14.79268985081728,45.73174981892165,95.11153027955987,0,0
MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-1000f-COV,R10LATIN_AM,C3,gas,Fossil,186.8976156208759,327.0071884482091,95.81463935370692,0.026165666186922627,228.09720072112182,0,0
MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-1000f-COV,R10LATIN_AM,C3,geothermal,Renewables,7.6874029343983334,27.594573459427394,15.942338630632223,0,20.514099667141828,0,0
MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-1000f-COV,R10LATIN_AM,C3,hydro,Renewables,0,398.7055202719376,0,0,0,0,0
MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-1000f-COV,R10LATIN_AM,C3,nuclear,Nuclear,5.450100000000001,3.315000000000001,17.00997344833788,0.24066279075000002,34.424622664639564,0,0
MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-1000f-COV,R10LATIN_AM,C3,oil,Fossil,6.386355526315789,0,3.27401903713828,0.16455868979244334,29.667227420825974,2.7755575615628914e-17,0
MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-1000f-COV,R10LATIN_AM,C3,solar_pv,Renewables,0,2345.9527398265072,0,0,0,0,0
MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-1000f-COV,R10LATIN_AM,C3,wind_on,Renewables,35.4034671392518,1035.3588407090087,18.02036477387917,0,7.070882508959587,0,0
MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-1000f-COV,R10MIDDLE_EAST,C3,biomass,Bioenergy,0.0761416,0,0.2870157612,0.003187287376,0.11999697844020697,0,0
MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-1000f-COV,R10MIDDLE_EAST,C3,coal,Fossil,2.098900480000001,0.76,0.6244228928000003,1.9304096687431909,4.660045804639338,0,0
MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-1000f-COV,R10MIDDLE_EAST,C3,gas,Fossil,653.6870507869138,369.1302119823436,435.7913671912761,0.025363057570532255,381.29450481900767,0,0
MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-1000f-COV,R10MIDDLE_EAST,C3,geothermal,Renewables,0,2.757142857142857,0,0,0,0,0
MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-1000f-COV,R10MIDDLE_EAST,C3,hydro,Renewables,7.908350643602837,33.222649468602846,2.350218025601537,0,5.544557417605718,0,0
MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-1000f-COV,R10MIDDLE_EAST,C3,nuclear,Nuclear,0,115.7641240622833,0,0,0,0,0
MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-1000f-COV,R10MIDDLE_EAST,C3,oil,Fossil,59.720138886065214,11.700650151612319,12.606601828049355,0.24777732495267224,132.59255754159753,8.944667923005412e-16,0
MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-1000f-COV,R10MIDDLE_EAST,C3,solar_pv,Renewables,0.3250000000000002,4613.607974131895,0.09750000000000006,0,0.19232228774317206,0,0
MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-1000f-COV,R10MIDDLE_EAST,C3,wind_on,Renewables,208.12612742276815,2807.562420167691,41.62522548455363,0,19.866844779450886,0,0
MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-1000f-COV,R10NORTH_AM,C3,biomass,Bioenergy,6.930569319999999,0,23.563935687999997,0.20722402266799997,6.469634157752529,0,0
MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-1000f-COV,R10NORTH_AM,C3,coal,Fossil,258.6086792940914,0,36.2052151011728,18.999068330751065,340.0978875505085,0,0
MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-1000f-COV,R10NORTH_AM,C3,gas,Fossil,674.9577402274141,265.8659329872309,109.04872790114551,0.1586150689534423,233.20064426187488,0,0
MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-1000f-COV,R10NORTH_AM,C3,geothermal,Renewables,0.7993654170594611,157.34138728653087,0.4734940660790111,0,0.6038862492208784,0,0
MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-1000f-COV,R10NORTH_AM,C3,hydro,Renewables,0,91.0985253680607,0,0,0,0,0
MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-1000f-COV,R10NORTH_AM,C3,nuclear,Nuclear,47.702494242357616,677.501919097681,36.391722011483786,0.14334599519828464,85.29877115185995,0,0
MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-1000f-COV,R10NORTH_AM,C3,oil,Fossil,0.0014013365973072,0,2.2640524612130863e-4,1.4020149843539562e-5,0.0018429065017938294,0,0
MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-1000f-COV,R10NORTH_AM,C3,solar_pv,Renewables,217.34359982946899,2204.6673374229545,19.56092398465221,0,76.18256849831323,0,0
MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-1000f-COV,R10NORTH_AM,C3,wind_on,Renewables,58.688410525521476,1234.1940207416756,12.32456621035951,0,3.318311423791501,0,0
MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-1000f-COV,R10PAC_OECD,C3,biomass,Bioenergy,3.877101052631579,0,3.877101052631579,0.1159253214736842,3.5156526012112286,0,0
MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-1000f-COV,R10PAC_OECD,C3,coal,Fossil,68.70794,0,13.741588,45.13739896513645,87.77195820086264,0,0
MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-1000f-COV,R10PAC_OECD,C3,gas,Fossil,203.1718592721472,80.18002178568061,20.31718592721472,0.06044362813346379,68.1874957121489,0,0
MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-1000f-COV,R10PAC_OECD,C3,geothermal,Renewables,0.15302571428571454,9.49182493353591,0.07601847202120894,0,0.11229546617285516,0,0
MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-1000f-COV,R10PAC_OECD,C3,hydro,Renewables,3.9739884867310025,8.247117553226033,0.8435693751319875,0,1.6030906978681845,0,0
MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-1000f-COV,R10PAC_OECD,C3,nuclear,Nuclear,6.043150722471097,228.7112110416473,5.547325809107509,0.03311646595914162,10.496708452555474,0,0
MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-1000f-COV,R10PAC_OECD,C3,oil,Fossil,8.65041105263158,0,1.3043253537439121,0.0696567472936371,11.050593531575233,0,0
MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-1000f-COV,R10PAC_OECD,C3,solar_pv,Renewables,3.632241021700395,369.67690849671067,0.4721913328210513,0,1.2367201466337612,0,0
MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-1000f-COV,R10PAC_OECD,C3,wind_on,Renewables,87.58028654273741,310.3615686734546,8.75802865427374,0,4.810156186716808,0,0
MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-1000f-COV,R10REF_ECON,C3,biomass,Bioenergy,0.13203856,0.13203856,2.1330829368,0.023687717664,0.7568968690709172,0,0
MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-1000f-COV,R10REF_ECON,C3,coal,Fossil,86.56522,0,110.3706555,341.2119942741531,699.0840495228541,0,0
MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-1000f-COV,R10REF_ECON,C3,gas,Fossil,161.4158448121337,61.13090844828551,146.0315198458065,0.03595403364452813,342.4715074610258,0,0
MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-1000f-COV,R10REF_ECON,C3,geothermal,Renewables,0.017553913780397203,13.930950123157878,0.056134061252057506,0,0.08143458063098348,0,0
MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-1000f-COV,R10REF_ECON,C3,hydro,Renewables,1.9701863047950567,497.19485596832135,2.509300923611958,0,5.0243036849847975,0,0
MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-1000f-COV,R10REF_ECON,C3,nuclear,Nuclear,16.347821744310238,345.14898131894864,32.695643488620476,0.21366603019813485,179.5091946365398,0,0
MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-1000f-COV,R10REF_ECON,C3,oil,Fossil,0,0,0,0,0,0,0
MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-1000f-COV,R10REF_ECON,C3,solar_pv,Renewables,16.221842926599038,1104.225215447013,8.759795180363481,0,34.916770218596334,0,0
MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-1000f-COV,R10REF_ECON,C3,wind_on,Renewables,0,875.5904773910996,0,0,0,0,0
MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-1000f-COV,R10REST_ASIA,C3,biomass,Bioenergy,0.06666666666666671,0.2666666666666667,0.18533333333333346,0.004784000000000003,0.15738483815935744,0,0
MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-1000f-COV,R10REST_ASIA,C3,coal,Fossil,77.17196807115741,0,39.35770371629028,121.67473785717121,256.6632880006102,0,0
MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-1000f-COV,R10REST_ASIA,C3,gas,Fossil,109.66240728577384,268.0989222356809,7.788523244728258,0.011075903135863159,95.81958345193058,0,0
MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-1000f-COV,R10REST_ASIA,C3,geothermal,Renewables,0.08232956588455398,31.202979776928178,0.1410332328961766,0,0.15729283863267704,0,0
MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-1000f-COV,R10REST_ASIA,C3,hydro,Renewables,3.9560011888826097,164.80923058584003,2.01540278965765,0,4.154733967723522,0,0
MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-1000f-COV,R10REST_ASIA,C3,nuclear,Nuclear,76.37308655425548,583.2561244651872,168.2564927946919,2.3805491078961434,345.3706030695773,0,0
MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-1000f-COV,R10REST_ASIA,C3,oil,Fossil,15.76937100287712,9.259992633718312,5.70656546695949,0.06517887986998867,52.44674604602472,0,0
MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-1000f-COV,R10REST_ASIA,C3,solar_pv,Renewables,0,2235.5844068678057,0,0,0,0,0
MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-1000f-COV,R10REST_ASIA,C3,wind_on,Renewables,0,1229.772262632511,0,0,0,0,0
MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-1000f-COV-NDCp,R10AFRICA,C3,biomass,Bioenergy,9.485269892888137,9.485269892888137,23.713174732220345,3.6736450295155763,13.622588683771756,0,0
MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-1000f-COV-NDCp,R10AFRICA,C3,coal,Fossil,48.14288466693513,10.029722459452174,16.50216048984194,16.601653490009436,97.40743042599844,5.551115123125783e-17,0
MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-1000f-COV-NDCp,R10AFRICA,C3,gas,Fossil,190.01812077377593,355.54082042795994,26.60253690832863,0.07505715770564149,101.00603480157075,0,0
MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-1000f-COV-NDCp,R10AFRICA,C3,geothermal,Renewables,0.16059238571794268,4.077706382555086,0.16355404052104078,0,0.18665252736293234,0,0
MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-1000f-COV-NDCp,R10AFRICA,C3,hydro,Renewables,0,155.12686291778977,0,0,0,0,0
MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-1000f-COV-NDCp,R10AFRICA,C3,nuclear,Nuclear,7.500828049356869,668.9387277710898,8.048388496959921,0,20.63526432432816,0,0
MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-1000f-COV-NDCp,R10AFRICA,C3,oil,Fossil,0.4703094736842106,0,0.06584332631578949,0.004888866978947369,0.9515764926326994,0,0
MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-1000f-COV-NDCp,R10AFRICA,C3,solar_pv,Renewables,0,4252.588614792798,0,0,0,0,0
MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-1000f-COV-NDCp,R10AFRICA,C3,wind_on,Renewables,0,1470.221606340927,0,0,0,0,0
MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-1000f-COV-NDCp,R10CHINA+,C3,biomass,Bioenergy,0,0.12871616485006854,0,0,0,0,0
MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-1000f-COV-NDCp,R10CHINA+,C3,coal,Fossil,978.365661455795,0,1293.399404444561,988.1663631569069,2024.8425138117207,0,0
MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-1000f-COV-NDCp,R10CHINA+,C3,gas,Fossil,116.26542841950783,459.74203741203326,48.890933890731596,0.1477152268069847,63.216867393133825,0,0
MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-1000f-COV-NDCp,R10CHINA+,C3,geothermal,Renewables,0.006807338625042399,8.3469854180679,0.009150421461501338,0,0.00809312691765541,0,0
MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-1000f-COV-NDCp,R10CHINA+,C3,hydro,Renewables,0,136.607142857143,0,0,0,0,0
MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-1000f-COV-NDCp,R10CHINA+,C3,nuclear,Nuclear,122.11975749068458,973.4759017277149,58.770133292391954,4.451265160535454,343.65038215423044,0,0
MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-1000f-COV-NDCp,R10CHINA+,C3,oil,Fossil,5.900217521261779,5.900217521261779,2.4811085177624896,0.07149085292834396,12.211192347052194,0,0
MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-1000f-COV-NDCp,R10CHINA+,C3,solar_pv,Renewables,291.8060771075229,3248.5132431802276,68.28262204316036,0,160.9653129539233,0,0
MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-1000f-COV-NDCp,R10CHINA+,C3,wind_on,Renewables,82.62064177014804,1680.1836882598502,45.11087040650083,0,7.351611863663219,0,0
MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-1000f-COV-NDCp,R10EUROPE,C3,biomass,Bioenergy,3.9636431578947366,0,7.8678316684210525,0.11851293042105261,3.994000388450592,0,0
MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-1000f-COV-NDCp,R10EUROPE,C3,coal,Fossil,141.21593412085534,30.988228204411698,40.246541224443774,175.16781871758562,200.4690277453378,0,0
MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-1000f-COV-NDCp,R10EUROPE,C3,gas,Fossil,617.0985995749617,386.0776556584141,86.39380394049464,0.22215549584698618,230.1497288478606,0,0
MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-1000f-COV-NDCp,R10EUROPE,C3,geothermal,Renewables,0.011000000000001009,31.261156568000008,0.007468025445589625,0,0.008970263761521253,0,0
MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-1000f-COV-NDCp,R10EUROPE,C3,hydro,Renewables,0,106.56124223159176,0,0,0,0,0
MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-1000f-COV-NDCp,R10EUROPE,C3,nuclear,Nuclear,61.763898840825874,521.7457236747863,66.27364383457247,1.4187167563737704,119.21725905975487,0,0
MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-1000f-COV-NDCp,R10EUROPE,C3,oil,Fossil,0.6731310395447367,0,0.09423834553626315,0.004106099341222894,0.9555715216050336,1.8634724839594607e-19,0
MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-1000f-COV-NDCp,R10EUROPE,C3,solar_pv,Renewables,0,2776.1413440088477,0,0,0,0,0
MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-1000f-COV-NDCp,R10EUROPE,C3,wind_on,Renewables,90.49347480797906,1802.1033948759966,19.003629709675604,0,5.523124108880834,0,0
MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-1000f-COV-NDCp,R10INDIA+,C3,biomass,Bioenergy,4.300822800000001,2.454668953846155,10.752057,0.8873027518680001,5.987391038443813,0,0
MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-1000f-COV-NDCp,R10INDIA+,C3,coal,Fossil,272.0163826206618,54.28500770894706,139.34657411376182,197.31609150044025,533.4959922223983,0,0
MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-1000f-COV-NDCp,R10INDIA+,C3,gas,Fossil,163.78483936725513,518.9193035265538,50.77330020384909,0.07681508966324266,84.39216437615558,0,0
MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-1000f-COV-NDCp,R10INDIA+,C3,geothermal,Renewables,0,2.757142857142857,0,0,0,0,0
MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-1000f-COV-NDCp,R10INDIA+,C3,hydro,Renewables,1.9753862194915257,118.60466554661011,1.3172055407531125,0,1.2234064045752537,0,0
MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-1000f-COV-NDCp,R10INDIA+,C3,nuclear,Nuclear,83.98393565693306,1353.251640250642,116.73767056313696,0,223.96139903964811,0,0
MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-1000f-COV-NDCp,R10INDIA+,C3,oil,Fossil,24.9257123431579,0,7.726970826378949,0.22454016392929504,48.885907202535655,1.1102230246251565e-16,0
MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-1000f-COV-NDCp,R10INDIA+,C3,solar_pv,Renewables,0,6418.697913851287,0,0,0,0,0
MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-1000f-COV-NDCp,R10INDIA+,C3,wind_on,Renewables,0,1931.5683014999358,0,0,0,0,0
MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-1000f-COV-NDCp,R10LATIN_AM,C3,biomass,Bioenergy,0.5032544989611196,13.266706677144311,4.607043310739569,0.051160852364387416,1.659439823845445,0,0
MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-1000f-COV-NDCp,R10LATIN_AM,C3,coal,Fossil,15.91208051995983,0,11.496478175670976,35.54147819163737,73.91810706105066,0,0
MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-1000f-COV-NDCp,R10LATIN_AM,C3,gas,Fossil,171.94241722503162,302.6610856572571,88.14773073103265,0.02407193841150443,209.84528841614716,0,0
MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-1000f-COV-NDCp,R10LATIN_AM,C3,geothermal,Renewables,3.702521580053792,27.594573459427394,7.678386747794541,0,9.880306439135753,0,0
MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-1000f-COV-NDCp,R10LATIN_AM,C3,hydro,Renewables,0,398.67339055864596,0,0,0,0,0
MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-1000f-COV-NDCp,R10LATIN_AM,C3,nuclear,Nuclear,4.2601,2.1250000000000004,13.295937301565882,0.18811536575,26.908191595315866,0,0
MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-1000f-COV-NDCp,R10LATIN_AM,C3,oil,Fossil,6.386355526315789,0,3.27401903713828,0.16455868979244334,29.667227420825974,0,0
MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-1000f-COV-NDCp,R10LATIN_AM,C3,solar_pv,Renewables,0,2357.561480750643,0,0,0,0,0
MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-1000f-COV-NDCp,R10LATIN_AM,C3,wind_on,Renewables,37.23193246617393,999.7897165891999,18.951053625282533,0,7.436068874676817,0,0
MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-1000f-COV-NDCp,R10MIDDLE_EAST,C3,biomass,Bioenergy,0.0761416,0,0.2870157612,0.003187287376,0.11999697844020697,0,0
MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-1000f-COV-NDCp,R10MIDDLE_EAST,C3,coal,Fossil,3.058900480000001,1.72,0.9100228928000003,2.813344948263191,6.791468430477111,0,0
MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-1000f-COV-NDCp,R10MIDDLE_EAST,C3,gas,Fossil,636.6460401186191,352.0892013140489,424.4306934124129,0.02470186635660242,371.3545133252785,0,0
MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-1000f-COV-NDCp,R10MIDDLE_EAST,C3,geothermal,Renewables,0,2.757142857142857,0,0,0,0,0
MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-1000f-COV-NDCp,R10MIDDLE_EAST,C3,hydro,Renewables,7.908350643602837,33.222649468602846,2.350218025601537,0,5.544557417605718,0,0
MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-1000f-COV-NDCp,R10MIDDLE_EAST,C3,nuclear,Nuclear,0,116.4239239233902,0,0,0,0,0
MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-1000f-COV-NDCp,R10MIDDLE_EAST,C3,oil,Fossil,75.5477283233977,27.528239588944807,15.947721283832271,0.31344558769253816,167.73347654076568,1.3385560021506038e-15,0
MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-1000f-COV-NDCp,R10MIDDLE_EAST,C3,solar_pv,Renewables,0.3250000000000002,4613.807834887857,0.09750000000000006,0,0.19232228774317206,0,0
MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-1000f-COV-NDCp,R10MIDDLE_EAST,C3,wind_on,Renewables,129.53704486701963,2765.8072215970524,25.90740897340393,0,12.365061491459407,0,0
MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-1000f-COV-NDCp,R10NORTH_AM,C3,biomass,Bioenergy,6.930569319999999,0,23.563935687999997,0.20722402266799997,6.469634157752529,0,0
MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-1000f-COV-NDCp,R10NORTH_AM,C3,coal,Fossil,267.9673770866485,9.358697792557109,37.515432792130795,19.686618877519212,352.4055694046534,0,0
MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-1000f-COV-NDCp,R10NORTH_AM,C3,gas,Fossil,673.1629988730758,264.0711916328926,108.75876269304786,0.1581933047351728,232.5805538248438,0,0
MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-1000f-COV-NDCp,R10NORTH_AM,C3,geothermal,Renewables,3.4300971950924706,157.34138728653087,2.0317749971284202,0,2.5912911484552836,0,0
MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-1000f-COV-NDCp,R10NORTH_AM,C3,hydro,Renewables,0,91.0985253680607,0,0,0,0,0
MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-1000f-COV-NDCp,R10NORTH_AM,C3,nuclear,Nuclear,48.14917919092244,686.7848403111029,36.73249317519477,0.14468828346872192,86.09750668570922,0,0
MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-1000f-COV-NDCp,R10NORTH_AM,C3,oil,Fossil,0.0014013365973072,0,2.2640524612130863e-4,1.4020149843539562e-5,0.0018429065017938294,0,0
MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-1000f-COV-NDCp,R10NORTH_AM,C3,solar_pv,Renewables,119.09656081273624,2122.8245366538017,10.718690473146262,0,41.745337378918364,0,0
MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-1000f-COV-NDCp,R10NORTH_AM,C3,wind_on,Renewables,56.75537559288341,1242.3987499002178,11.918628874505517,0,3.209015366152122,0,0
MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-1000f-COV-NDCp,R10PAC_OECD,C3,biomass,Bioenergy,3.877101052631579,0,3.877101052631579,0.11592532147368419,3.515652601211229,0,0
MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-1000f-COV-NDCp,R10PAC_OECD,C3,coal,Fossil,68.70794,0,13.741587999999998,45.13739896513645,87.77195820086266,0,0
MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-1000f-COV-NDCp,R10PAC_OECD,C3,gas,Fossil,209.0756819275004,86.0838444410338,20.90756819275004,0.06220001537343137,70.16890634371647,0,0
MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-1000f-COV-NDCp,R10PAC_OECD,C3,geothermal,Renewables,0.15302571428571454,9.49182493353591,0.07601847202120894,0,0.11229546617285516,0,0
MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-1000f-COV-NDCp,R10PAC_OECD,C3,hydro,Renewables,3.9739884867310025,8.247117553226033,0.8435693751319875,0,1.6030906978681845,0,0
MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-1000f-COV-NDCp,R10PAC_OECD,C3,nuclear,Nuclear,6.043150722471097,237.35901559860758,5.547325809107509,0.03311646595914162,10.496708452555474,0,0
MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-1000f-COV-NDCp,R10PAC_OECD,C3,oil,Fossil,8.65041105263158,0,1.3043253537439121,0.0696567472936371,11.050593531575233,0,0
MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-1000f-COV-NDCp,R10PAC_OECD,C3,solar_pv,Renewables,3.898168916753093,369.63681185310276,0.5067619591779021,0,1.3272643543002502,0,0
MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-1000f-COV-NDCp,R10PAC_OECD,C3,wind_on,Renewables,71.85763772125401,300.6503723612438,7.185763772125401,0,3.946623998302136,0,0
MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-1000f-COV-NDCp,R10REF_ECON,C3,biomass,Bioenergy,0.13203856,0.13203856,2.1330829368,0.023687717664,0.7568968690709172,0,0
MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-1000f-COV-NDCp,R10REF_ECON,C3,coal,Fossil,86.56522,0,110.3706555,341.2119942741531,699.0840495228541,8.881784197001252e-16,0
