Model,Scenario,Region,Category,jobs_Bioenergy,jobs_Fossil,jobs_Nuclear,jobs_Renewables,jobs_Decommission,gross_plant_jobs_displaced,gross_upstream_jobs_displaced,inferred_retirements_GW,absolute_balance_residual_GW,unexplained_additions_GW,jobs_EnergyTotal_no_decommission,jobs_EnergyTotal,jobs_RE_minus_fossil
POLES-JRC ENGAGE,ENGAGE-INDCi2030-700f,R10MIDDLE_EAST,C3,14641.634410215087,18866.60391036052,5903.823647836104,96915.19812503492,1611.7075155310997,1060.070279063089,43.47516108077504,2475.0448230118204,91.79813582280178,91.79813582280187,136327.26009344665,137938.96760897775,78048.5942146744
POLES-JRC ENGAGE,ENGAGE-INDCi2030-700f,R10NORTH_AM,C3,26470.30514161502,8038.893818779339,12741.816711013023,53816.99261878612,2201.6842003909505,1273.143272859137,26.124195312879127,5356.1830809202975,90.56574323230896,90.56574323230892,101068.0082901935,103269.69249058445,45778.09880000678
POLES-JRC ENGAGE,ENGAGE-INDCi2030-700f,R10PAC_OECD,C3,5243.4905104059935,4097.626217039326,5289.791092509918,36995.23828825957,1072.665114978471,526.2056302995104,99.6023042714795,3007.6508214838805,60.34476645588878,60.34476645588875,51626.14610821481,52698.81122319328,32897.61207122025
POLES-JRC ENGAGE,ENGAGE-INDCi2030-700f,R10REF_ECON,C3,52142.63037506312,38924.01469335379,34047.76627213655,157592.62817948777,5480.975889103432,2522.437605868992,399.3008235069725,2226.60337415468,98.64485102929179,98.64485102929176,282707.0395200412,288188.01540914463,118668.61348613398
POLES-JRC ENGAGE,ENGAGE-INDCi2030-700f,R10REST_ASIA,C3,12791.303225146592,15082.825171311777,19053.007976006586,173878.54727356991,3592.7153597736306,2765.3623120929774,216.49835631274757,3726.131110923737,133.8417485639453,133.84174856394526,220805.6836460349,224398.39900580852,158795.72210225815
POLES-JRC ENGAGE,ENGAGE-INDCi2030-800f,R10AFRICA,C4,72389.78180836307,20072.300505085925,2465.812542445715,385545.44554421597,2827.6265324675583,2776.2899801222898,114.51816278556554,5102.213107438991,307.5504553043608,307.5504553043607,480473.34040011064,483300.9669325782,365473.14503913006
POLES-JRC ENGAGE,ENGAGE-INDCi2030-800f,R10CHINA+,C4,104821.02985478943,107915.21343077523,21826.65160023923,371649.6658300391,11025.891246789155,8878.521455981769,1468.7578362318056,15492.539022012406,786.2972997546195,786.2972997546196,606212.560715843,617238.4519626321,263734.4523992639
POLES-JRC ENGAGE,ENGAGE-INDCi2030-800f,R10EUROPE,C4,48208.46709452,16506.480793095237,13746.905082327967,67440.53085307103,3055.8271778200187,2108.343913734051,307.80796250627424,7758.819374621659,92.96319055259225,92.96319055259225,145902.3838230142,148958.21100083424,50934.050059975794
POLES-JRC ENGAGE,ENGAGE-INDCi2030-800f,R10INDIA+,C4,55923.230753716416,71917.74035715249,37203.49362304181,576941.8830384495,5300.875049804789,6590.995812878133,369.30573114666214,10914.709251451784,541.2401360034943,541.2401360034943,741986.3477723602,747287.222822165,505024.142681297
POLES-JRC ENGAGE,ENGAGE-INDCi2030-800f,R10LATIN_AM,C4,65386.39926732558,13429.922537315926,25476.11114642829,139691.11006650634,4383.481984566063,2709.0017040239704,92.23476781340644,3570.065498495474,110.96423077210784,110.96423077210785,243983.54301757616,248367.0250021422,126261.18752919041
POLES-JRC ENGAGE,ENGAGE-INDCi2030-800f,R10MIDDLE_EAST,C4,13007.878167087778,18587.999651406404,5656.298545827716,94249.3597493833,1598.8157038096335,1065.524212844993,44.336754978210394,2478.7131960124425,89.77771146127483,89.77771146127486,131501.5361137052,133100.35181751483,75661.3600979769
POLES-JRC ENGAGE,ENGAGE-INDCi2030-800f,R10NORTH_AM,C4,19799.02652380937,7550.73728893016,11498.471034607488,50609.659912726114,2150.8005041619813,1207.6087249272475,25.656771400845983,5221.2259469450455,81.069967673067,81.06996767306697,89457.89476007313,91608.69526423511,43058.92262379595
POLES-JRC ENGAGE,ENGAGE-INDCi2030-800f,R10PAC_OECD,C4,5226.626501653791,4208.1462664487035,4568.796395195467,35692.71825365627,1053.329352195205,510.26545602122536,100.1993552560386,2921.8227170235104,58.71719030141831,58.7171903014183,49696.287416954234,50749.61676914944,31484.571987207564
POLES-JRC ENGAGE,ENGAGE-INDCi2030-800f,R10REF_ECON,C4,46843.45309844087,37355.2262950146,29490.46298993027,147557.02348793793,5303.665183851947,2383.9217694167482,402.40255063100625,2141.414953356702,92.60611419342457,92.60611419342459,261246.16587132367,266549.83105517563,110201.79719292332
POLES-JRC ENGAGE,ENGAGE-INDCi2030-800f,R10REST_ASIA,C4,11102.474465013527,13999.028507361154,15354.705017878683,163008.74879488803,3442.431180181921,2616.3808717895213,215.01597817467507,3505.552862659842,122.03833653107277,122.0383365310728,203464.9567851414,206907.38796532332,149009.72028752687
POLES-JRC ENGAGE,ENGAGE-INDCi2030-900,R10AFRICA,C3,52518.62477596828,28810.507553285963,3958.4145990256857,411166.93100407865,3304.258007344931,3352.2031961320818,143.97701099941153,6231.050922389747,381.9593512722613,381.95935127226136,496454.47793235857,499758.7359397035,382356.4234507927
POLES-JRC ENGAGE,ENGAGE-INDCi2030-900,R10CHINA+,C3,45616.78905861889,138042.0055299737,35054.58902293983,440974.8343909639,11518.481721044769,9218.545525272872,1413.879819266135,17322.04433508867,1055.5021730028093,1055.5021730028093,659688.2180024963,671206.699723541,302932.8288609902
POLES-JRC ENGAGE,ENGAGE-INDCi2030-900,R10EUROPE,C3,33680.794477099524,19076.318200266076,16763.303844054633,69168.74560545829,3055.79171462729,2040.7463918468247,301.282948919593,7966.987249223887,108.65170600116251,108.6517060011625,138689.1621268785,141744.9538415058,50092.42740519221
POLES-JRC ENGAGE,ENGAGE-INDCi2030-900,R10INDIA+,C3,44984.44705512853,91325.71761621481,100311.36969648085,912451.8738062083,9494.47768912842,12018.245035008656,380.442946069463,19940.06534286841,1757.995169924201,1757.9951699241994,1149073.4081740326,1158567.885863161,821126.1561899935
POLES-JRC ENGAGE,ENGAGE-INDCi2030-900,R10LATIN_AM,C3,54623.83303662315,21418.77570331554,33586.98577274471,167681.1837521154,5429.8542579387795,3273.798698768791,112.37485420630065,4382.626085110754,182.8554398797453,182.85543987974532,277310.7782647988,282740.6325227376,146262.40804879987
POLES-JRC ENGAGE,ENGAGE-INDCi2030-900,R10MIDDLE_EAST,C3,12434.024704895523,25901.409768919508,9000.96613804686,117483.27408693358,2006.6902892246412,1267.7574878707785,48.85047940791925,3272.0090559915357,243.90030092799574,243.90030092799566,164819.67469879548,166826.36498802013,91581.86431801408
POLES-JRC ENGAGE,ENGAGE-INDCi2030-900,R10NORTH_AM,C3,15507.592752232209,8566.71601188301,11553.671992138601,47529.59225701616,2095.8325475341026,1215.245066421643,25.705603233940362,5281.0815657881085,116.09818163290616,116.09818163290622,83157.57301326997,85253.40556080407,38962.87624513314
POLES-JRC ENGAGE,ENGAGE-INDCi2030-900,R10PAC_OECD,C3,3196.830223298681,5249.886706494099,7568.309838351959,34741.41808319772,1036.025449623512,467.59741858636875,98.13671059153286,2782.7435348681174,74.7720349957235,74.77203499572352,50756.444851342465,51792.47030096598,29491.53137670362
POLES-JRC ENGAGE,ENGAGE-INDCi2030-900,R10REF_ECON,C3,27189.465654728592,49745.05520117603,35901.02606237919,176193.56660272638,7039.184830859478,3260.116305701743,421.93221653685276,3096.1205729499575,209.5090172313153,209.50901723131537,289029.11352101015,296068.2983518696,126448.51140155035
POLES-JRC ENGAGE,ENGAGE-INDCi2030-900,R10REST_ASIA,C3,10354.76041361152,18625.810363329292,28494.71251194892,199122.5115951072,4558.170076373149,3519.171739486121,221.42614913557648,4709.852662377804,249.5974206596612,249.59742065966122,256597.79488399695,261155.9649603701,180496.7012317779
POLES-JRC ENGAGE,ENGAGE-INDCi2030-900f,R10AFRICA,C4,72911.82948049632,20282.367996533514,2487.317196754644,372230.1319077498,2705.9496908256474,2683.7351408898785,120.94798676483491,4819.637159124063,267.1805157655242,267.18051576552426,467911.6465815343,470617.59627235995,351947.7639112163
POLES-JRC ENGAGE,ENGAGE-INDCi2030-900f,R10CHINA+,C4,101505.41080972191,116318.19224142421,24251.188140989852,361452.9419619087,10981.868170873091,8662.278167767932,1499.9569413047418,15333.7850205628,709.8857728019359,709.8857728019358,603527.7331540447,614509.6013249179,245134.74972048448
POLES-JRC ENGAGE,ENGAGE-INDCi2030-900f,R10EUROPE,C4,45314.32109217701,16525.81423907733,13749.678773896496,65786.55064648889,3030.701709581509,2044.5081189548303,311.77805408738,7637.078535305709,84.58270897567274,84.58270897567274,141376.36475163972,144407.06646122123,49260.73640741156
POLES-JRC ENGAGE,ENGAGE-INDCi2030-900f,R10INDIA+,C4,47858.94888166984,75522.54976400446,32246.295950578748,557917.4321381784,5309.89665079029,6543.781905738883,357.06844297774677,11081.55085258215,486.04623610079284,486.0462361007928,713545.2267344313,718855.1233852216,482394.8823741739
POLES-JRC ENGAGE,ENGAGE-INDCi2030-900f,R10LATIN_AM,C4,61953.01021907723,13608.041637392313,23873.614349019346,139007.53623836418,4460.3667431197355,2716.0619958578372,95.85545742419012,3599.6420887397603,105.57157971486444,105.57157971486448,238442.20244385305,242902.56918697277,125399.49460097187
POLES-JRC ENGAGE,ENGAGE-INDCi2030-900f,R10MIDDLE_EAST,C4,13463.618952287268,17638.1362874253,5792.229424932779,91353.34343008028,1589.8919307310305,1040.7632867233515,38.5157134209671,2457.5784416184474,87.18022800439506,87.1802280043951,128247.32809472563,129837.22002545666,73715.20714265498
POLES-JRC ENGAGE,ENGAGE-INDCi2030-900f,R10NORTH_AM,C4,18773.848417650148,7741.414978698085,10873.905685533633,48861.46828794274,2182.1522215667906,1181.1836649634581,25.340432873059218,5231.407255541068,81.41934606432916,81.41934606432915,86250.6373698246,88432.7895913914,41120.05330924466
POLES-JRC ENGAGE,ENGAGE-INDCi2030-900f,R10PAC_OECD,C4,4962.678940398837,4415.651650602544,5034.458503777622,35668.21176977734,1047.3937729419652,490.4488443125257,99.74284279742092,2919.5677571333945,56.18962609767913,56.18962609767914,50081.00086455634,51128.394637498306,31252.5601191748
POLES-JRC ENGAGE,ENGAGE-INDCi2030-900f,R10REF_ECON,C4,33958.27915017198,42042.30248141105,30697.4547409455,153473.7670816941,5543.522134900094,2444.2412559406744,405.3213163322765,2221.6680976372213,80.43067779168484,80.43067779168486,260171.80345422265,265715.3255891228,111431.46460028304
POLES-JRC ENGAGE,ENGAGE-INDCi2030-900f,R10REST_ASIA,C4,11841.600684575933,13910.089774433318,14482.300471705812,162007.22464204783,3426.3465451624875,2586.3627007960454,212.4623230642139,3489.4860679429025,115.10475618913758,115.10475618913765,202241.2155727629,205667.5621179254,148097.1348676145
POLES-JRC ENGAGE,ENGAGE-INDCi2100,R10AFRICA,C4,2615.3966592826264,79835.43375511804,894.9208873622495,333690.5207377492,3379.873113251293,2335.5477688292276,130.98356306305712,5708.236702724173,394.26872254799576,394.2687225479958,417036.2720395121,420416.1451527634,253855.08698263112
POLES-JRC ENGAGE,ENGAGE-INDCi2100,R10CHINA+,C4,12398.348439347425,247604.330696574,35985.166288896464,322188.8234317684,13119.684042907316,9511.402886118432,3394.566696705621,14857.045401379259,348.5804446756837,348.5804446756839,618176.6688565863,631296.3528994936,74584.49273519439
POLES-JRC ENGAGE,ENGAGE-INDCi2100,R10EUROPE,C4,6916.095177702582,24744.260182540656,11716.008419516898,62393.526982012045,2624.4131078116993,1397.218567828933,325.5214118606709,6940.46163496077,76.94976085126399,76.94976085126397,105769.89076177219,108394.30386958389,37649.266799471385
POLES-JRC ENGAGE,ENGAGE-INDCi2100,R10INDIA+,C4,8175.353110103321,201739.59143818452,30843.988582029044,388618.7271303451,5365.459380902804,4677.337724838932,652.1332798320993,8740.839260070317,320.95569279193904,320.95569279193893,629377.6602606621,634743.1196415649,186879.1356921606
POLES-JRC ENGAGE,ENGAGE-INDCi2100,R10LATIN_AM,C4,9891.51120629078,44169.86063415468,14338.356288879999,123504.27933757707,3645.056174278764,1643.2222237885383,187.45025906755436,2941.193501270376,49.33054439350963,49.330544393509676,191904.00746690252,195549.06364118127,79334.41870342239
POLES-JRC ENGAGE,ENGAGE-INDCi2100,R10MIDDLE_EAST,C4,803.8333361302842,45081.51084548506,2355.7895705658434,44924.44415413068,1200.7550999632897,837.7616101886221,38.98204490391895,1738.7704988778285,25.198076319810955,25.19807631981094,93165.57790631187,94366.33300627516,-157.06669135438278
POLES-JRC ENGAGE,ENGAGE-INDCi2100,R10NORTH_AM,C4,3603.8945105202533,13480.600946473862,9450.837873264081,44110.05607726574,1959.8566188167335,860.6367820610078,27.414042793913552,4787.274358195439,65.81580202206972,65.8158020220697,70645.38940752394,72605.24602634067,30629.45513079188
POLES-JRC ENGAGE,ENGAGE-INDCi2100,R10PAC_OECD,C4,1140.1294073812157,9281.37519127771,4706.334746820795,28500.764276175596,1027.9833567480753,394.71400985265876,126.73256241053726,2411.948600342125,31.367818647623103,31.367818647623082,43628.60362165532,44656.58697840339,19219.389084897884
POLES-JRC ENGAGE,ENGAGE-INDCi2100,R10REF_ECON,C4,3507.872475069757,83679.10513398328,12246.022761992619,85058.08759858263,4061.6117395354986,1447.629280321527,533.2957973685376,1415.8938981393353,18.10428292453289,18.10428292453289,184491.08796962828,188552.69970916377,1378.9824645993504
POLES-JRC ENGAGE,ENGAGE-INDCi2100,R10REST_ASIA,C4,2317.952945869508,35046.30677680269,8914.70306667814,126360.98685512041,2940.393446055558,1774.5732332856114,297.7247450412783,2762.8771961383522,56.18728970885272,56.1872897088527,172639.94964447076,175580.34309052632,91314.68007831773
POLES-JRC ENGAGE,ENGAGE-INDCi2100-COV,R10AFRICA,C4,1960.9854656698801,66328.44264554585,856.1524882199803,288297.9881349493,2527.570831393555,1656.116335869879,103.56815844939244,4113.009216322469,292.1613404270586,292.16134042705846,357443.56873438496,359971.1395657785,221969.54548940345
POLES-JRC ENGAGE,ENGAGE-INDCi2100-COV,R10CHINA+,C4,11727.81300185507,244771.69094574827,34353.854596947385,313229.8380846983,12886.543114350843,9401.065889425634,3353.0685953862353,14563.21478611359,416.59074720591315,416.5907472059131,604083.196629249,616969.7397435999,68458.14713895004
POLES-JRC ENGAGE,ENGAGE-INDCi2100-COV,R10EUROPE,C4,7015.931560350931,25311.445929483354,11482.247034842161,62343.804569535205,2606.6956317808317,1363.2786640593768,324.76143017805254,6897.085795457661,67.51804588660599,67.51804588660596,106153.42909421165,108760.12472599249,37032.358640051854
POLES-JRC ENGAGE,ENGAGE-INDCi2100-COV,R10INDIA+,C4,6209.79425270152,167492.61537180332,25073.26190969013,335770.52107343875,4346.458033923071,3805.1591284227247,531.3092661352929,6975.355349278741,220.0377925872803,220.0377925872803,534546.1926076337,538892.6506415567,168277.90570163543
POLES-JRC ENGAGE,ENGAGE-INDCi2100-COV,R10LATIN_AM,C4,9849.852723279997,36853.59616028501,12486.00052060454,109977.29275079664,3255.603882915518,1466.5633456463875,162.79499625064204,2581.3064453340135,45.1202609747648,45.1202609747648,169166.74215496617,172422.34603788168,73123.69659051162
POLES-JRC ENGAGE,ENGAGE-INDCi2100-COV,R10MIDDLE_EAST,C4,623.6925173276603,38777.752427440646,2067.6116676831766,39451.329105761884,1063.972684645556,711.2425892635486,37.04299842597304,1495.26022853597,20.244291472085763,20.24429147208576,80920.38571821337,81984.35840285892,673.5766783212384
POLES-JRC ENGAGE,ENGAGE-INDCi2100-COV,R10NORTH_AM,C4,3542.135891659478,12629.859668886595,9108.196601086229,42750.68501071674,1924.4474258146045,832.8275485053832,26.659221905600145,4658.093416008306,56.42670465577395,56.42670465577396,68030.87717234905,69955.32459816366,30120.825341830146
POLES-JRC ENGAGE,ENGAGE-INDCi2100-COV,R10PAC_OECD,C4,1143.098410096282,9247.473345435787,4908.653787414562,27527.975010708076,1018.1385360944595,395.14978827345027,123.58539690429808,2352.142332692444,28.826988742500532,28.82698874250053,42827.20055365471,43845.33908974917,18280.50166527229
POLES-JRC ENGAGE,ENGAGE-INDCi2100-COV,R10REF_ECON,C4,2925.330660630731,75245.31422065427,11180.094010248291,78466.86229108302,3742.0458449867383,1317.7288680198544,470.37693873028337,1294.9611969683322,14.979203627444809,14.97920362744481,167817.60118261632,171559.64702760306,3221.5480704287475
POLES-JRC ENGAGE,ENGAGE-INDCi2100-COV,R10REST_ASIA,C4,1978.1059714528085,32797.220975254946,7629.090798483818,114923.61103799909,2710.7931381190624,1592.6817312076128,287.4609005029355,2503.9420445274563,48.42874756194647,48.42874756194648,157328.02878319065,160038.82192130972,82126.39006274415
POLES-JRC ENGAGE,ENGAGE-INDCi2100-COV-NDCp,R10AFRICA,C4,10178.173693644587,39762.95687432205,1045.648810733736,337859.4240071487,2154.213517643776,1774.5611780157558,62.73435513041726,3873.937733669299,231.6406793827517,231.64067938275167,388846.2033858491,391000.4169034929,298096.4671328267
POLES-JRC ENGAGE,ENGAGE-INDCi2100-COV-NDCp,R10CHINA+,C4,11941.872340049453,222337.9872652203,34657.16704579287,317016.74066030333,10164.417730368888,7683.886382058438,2046.02920566922,13277.711516876312,476.3729589819907,476.37295898199085,585953.7673113659,596118.1850417348,94678.75339508304
POLES-JRC ENGAGE,ENGAGE-INDCi2100-COV-NDCp,R10EUROPE,C4,18873.981523332717,21052.73392944545,14309.75527615387,65752.03953682902,2743.81485707321,1599.7015963336478,311.48528426922906,7278.574208825082,85.2691482707859,85.26914827078586,119988.51026576106,122732.32512283427,44699.30560738357
POLES-JRC ENGAGE,ENGAGE-INDCi2100-COV-NDCp,R10INDIA+,C4,6074.057978063612,165620.9592433251,24122.96980106704,339846.59979100793,4413.714565770145,3845.60203806163,533.5843320946428,7101.727799174482,216.33645384013656,216.33645384013653,535664.5868134636,540078.3013792337,174225.64054768282
POLES-JRC ENGAGE,ENGAGE-INDCi2100-COV-NDCp,R10LATIN_AM,C4,10405.145280607545,34427.177086090494,14392.460660404491,113036.44462867806,3285.624585737224,1490.1280529646806,156.54822839197925,2631.2395781944506,50.66523201018567,50.66523201018566,172261.2276557806,175546.8522415178,78609.26754258756
POLES-JRC ENGAGE,ENGAGE-INDCi2100-COV-NDCp,R10MIDDLE_EAST,C4,578.9824362409106,38839.765372610505,2085.202395482638,39283.42986467467,1061.131632960147,708.6299385321828,36.92845870165583,1487.9888240904263,19.749541579210206,19.749541579210188,80787.38006900872,81848.51170196888,443.6644920641629
POLES-JRC ENGAGE,ENGAGE-INDCi2100-COV-NDCp,R10NORTH_AM,C4,4343.849234083793,10702.323480601728,10693.665821133267,43056.072715207534,1957.6759659025304,882.2184579213094,25.353568174670617,4664.937470397563,60.458580093458316,60.458580093458316,68795.91125102632,70753.58721692885,32353.749234605806
POLES-JRC ENGAGE,ENGAGE-INDCi2100-COV-NDCp,R10PAC_OECD,C4,1268.2886107567251,8623.728040273332,4829.529645346547,28176.475742448343,1004.7852018692571,391.9538043673127,122.42785877262497,2370.7058054953814,36.18015455827116,36.18015455827116,42898.02203882494,43902.8072406942,19552.74770217501
POLES-JRC ENGAGE,ENGAGE-INDCi2100-COV-NDCp,R10REF_ECON,C4,2765.9949732810833,74800.22876706916,10862.127043962202,77755.58726460634,3811.052079115588,1334.840825766603,477.7607096347424,1307.42112473147,14.153880704939356,14.153880704939354,166183.9380489188,169994.99012803438,2955.3584975371778
POLES-JRC ENGAGE,ENGAGE-INDCi2100-COV-NDCp,R10REST_ASIA,C4,1921.0850614515473,32499.970190082102,7434.825495014739,115205.30663264764,2722.598416005304,1601.545271608104,287.508902227969,2519.5708233963696,50.131401873007384,50.13140187300742,157061.18737919602,159783.78579520131,82705.33644256555
POLES-JRC ENGAGE,ENGAGE-INDCi2100-NDCp,R10AFRICA,C4,12644.0577451887,43426.24437944436,1054.5334763054161,387436.6416360911,2789.2324597241786,2431.35070057597,62.356624753619506,5407.171152506024,354.4588770717705,354.45887707177064,444561.4772370296,447350.70969675377,344010.3972566468
POLES-JRC ENGAGE,ENGAGE-INDCi2100-NDCp,R10CHINA+,C4,12156.299270164294,225025.8712951516,35109.3548238761,325772.0557410556,10712.594234996313,8025.260222977367,2196.5133835843503,13840.459750997812,489.87181463837607,489.87181463837624,598063.5811302476,608776.1753652439,100746.18444590399
POLES-JRC ENGAGE,ENGAGE-INDCi2100-NDCp,R10EUROPE,C4,18815.559233719563,20522.86390607177,14361.515615475182,65701.68064019829,2756.4467737073965,1602.7535703607673,306.89086653701446,7327.762916670739,90.51024780571464,90.51024780571467,119401.61939546482,122158.06616917222,45178.81673412652
POLES-JRC ENGAGE,ENGAGE-INDCi2100-NDCp,R10INDIA+,C4,7456.0314721804525,199215.73106113213,29918.31418506041,390257.2407914147,5320.822575296221,4679.996264573844,627.9295297698217,8727.641599844688,327.9697684109211,327.96976841092106,626847.3175097876,632168.1400850839,191041.50973028256
POLES-JRC ENGAGE,ENGAGE-INDCi2100-NDCp,R10LATIN_AM,C4,11239.961904308928,41928.24214635894,16715.30273083022,126532.28375683821,3718.8947607836158,1678.7728951811475,201.83098855395477,2999.1662674704567,48.90372674167155,48.903726741671555,196415.7905383363,200134.6852991199,84604.04161047927
POLES-JRC ENGAGE,ENGAGE-INDCi2100-NDCp,R10MIDDLE_EAST,C4,697.714339860605,45126.586037198584,2309.987289677633,44117.74007495479,1191.4654762997789,839.9190535231398,36.676217132030885,1734.4719614338776,23.027360005606848,23.027360005606887,92252.02774169162,93443.4932179914,-1008.8459622437949
POLES-JRC ENGAGE,ENGAGE-INDCi2100-NDCp,R10NORTH_AM,C4,4182.154900691014,11285.157390192395,11145.635011969147,44228.52144477487,1964.1149125444729,891.6953038835634,25.435562758121694,4726.538307821611,71.44303555786614,71.44303555786611,70841.46874762743,72805.5836601719,32943.364054582475
POLES-JRC ENGAGE,ENGAGE-INDCi2100-NDCp,R10PAC_OECD,C4,1267.39930696491,8619.096017727537,4799.266856007869,29039.437874199826,1021.2758646656272,400.9809927883577,119.92851327306056,2439.946876579523,35.132708968222204,35.132708968222225,43725.20005490014,44746.47591956577,20420.34185647229
POLES-JRC ENGAGE,ENGAGE-INDCi2100-NDCp,R10REF_ECON,C4,3299.9036789657343,82923.58040664662,12093.763209806728,84748.96466365167,4002.4089849754146,1437.2878587286289,504.80460589288725,1408.70514170886,17.85608117994852,17.856081179948525,183066.21195907076,187068.62094404618,1825.3842570050474
POLES-JRC ENGAGE,ENGAGE-INDCi2100-NDCp,R10REST_ASIA,C4,2177.2451185434247,34510.810575538366,8669.1989279841,125721.600028891,2937.4745749046633,1776.8859446334372,293.6349217086075,2762.734917654842,57.957876551151266,57.95787655115127,171078.8546509569,174016.32922586155,91210.78945335263
POLES-JRC ENGAGE,ENGAGE-NPi2020-1000,R10AFRICA,C4,43469.92538073264,28004.472499141826,2222.7417533951984,364213.31300729763,2603.7489061142337,2447.1089358563695,94.41227466206794,4772.032826980017,297.35295086767013,297.3529508676703,437910.45264056727,440514.2015466815,336208.8405081558
POLES-JRC ENGAGE,ENGAGE-NPi2020-1000,R10CHINA+,C4,59648.76329669833,139053.27830874018,33441.40472012482,408011.6300527805,11368.731412348774,8918.9411055184,1559.6054929089462,16373.973594560268,479.0432849414647,479.0432849414645,640155.0763783439,651523.8077906927,268958.3517440403
POLES-JRC ENGAGE,ENGAGE-NPi2020-1000,R10EUROPE,C4,26214.770564074333,17009.217240930302,14985.948874555994,67838.6451693071,2881.409888783974,1825.385932378661,285.6647853840333,7510.822798414529,79.95718844831005,79.95718844831,126048.58184886773,128929.99173765171,50829.4279283768
POLES-JRC ENGAGE,ENGAGE-NPi2020-1000,R10INDIA+,C4,45588.0960750734,69908.11571561253,54594.429506678884,574919.3059810814,5638.99755017221,7029.6583043259725,305.1001448181614,11597.51542362749,389.45094440579396,389.450944405794,745009.9472784462,750648.9448286184,505011.1902654689
POLES-JRC ENGAGE,ENGAGE-NPi2020-1000,R10LATIN_AM,C4,45070.54536315027,19386.463557383966,25112.466270790577,144969.4321660882,4369.282892296018,2598.355437702633,105.46433220853936,3517.312526904792,93.62991149798043,93.6299114979804,234538.90735741303,238908.19024970906,125582.96860870424
POLES-JRC ENGAGE,ENGAGE-NPi2020-1000,R10MIDDLE_EAST,C4,12420.616097846627,17779.47878897218,6831.85710407608,92964.0271391687,1514.9555007952774,999.7702951522195,24.422795308169935,2324.4275021862886,79.65088738498746,79.65088738498744,129995.97913006357,131510.93463085886,75184.54835019652
POLES-JRC ENGAGE,ENGAGE-NPi2020-1000,R10NORTH_AM,C4,12415.772350124755,9070.403181672067,10743.708686152226,48598.885193320886,2108.3264693143647,1088.4125062408348,24.55403841651974,5142.300053418893,83.15032808184624,83.15032808184624,80828.76941126994,82937.0958805843,39528.48201164882
POLES-JRC ENGAGE,ENGAGE-NPi2020-1000,R10PAC_OECD,C4,3235.0540197314144,5187.245912635188,5497.500183332615,33272.026977712645,1045.4711195201983,469.7965639331104,100.46281651888441,2632.0350334063173,46.12041365504264,46.12041365504264,47191.82709341186,48237.29821293206,28084.781065077455
POLES-JRC ENGAGE,ENGAGE-NPi2020-1000,R10REF_ECON,C4,23092.30848471707,33238.927749376446,27418.14889188457,141692.89018261406,5533.583010384538,2453.012220771092,344.9336866703602,2237.3941407195293,59.614994588866864,59.614994588866836,225442.27530859216,230975.8583189767,108453.96243323761
POLES-JRC ENGAGE,ENGAGE-NPi2020-1000,R10REST_ASIA,C4,10999.405366745998,13947.201076985924,18134.454490164775,157441.15741266665,3327.0493968770606,2512.2355444256928,198.80051993990398,3328.7741393342612,90.65694368332618,90.65694368332625,200522.21834656334,203849.2677434404,143493.95633568073
POLES-JRC ENGAGE,ENGAGE-NPi2020-1000-COV,R10AFRICA,C4,30683.513511070298,28702.987611402692,2126.4605835515877,314643.7694705563,2035.201509961739,1802.2153067359359,89.01841242355731,3532.122193932115,228.04413474568622,228.04413474568625,376156.7311765809,378191.9326865426,285940.7818591536
POLES-JRC ENGAGE,ENGAGE-NPi2020-1000-COV,R10CHINA+,C4,52954.77541585078,144787.7166504467,32020.68720222416,404358.34182037815,11151.370870473487,8865.923722980879,1559.121627993671,16305.893201891125,533.041122273356,533.0411222733558,634121.5210888998,645272.8919593733,259570.62516993145
POLES-JRC ENGAGE,ENGAGE-NPi2020-1000-COV,R10EUROPE,C4,22465.90072579844,18384.042622578123,15358.218375140887,67928.35754093713,2841.6979931941573,1727.6187895936475,291.6821641367599,7463.775564704835,75.55415364801881,75.55415364801881,124136.51926445458,126978.21725764874,49544.314918359
POLES-JRC ENGAGE,ENGAGE-NPi2020-1000-COV,R10INDIA+,C4,37314.26794273351,59892.90987825843,44219.623335447905,483289.49806163553,4672.129817891003,5620.394615717691,292.6035311794036,9203.46802225887,351.6310480952264,351.63104809522633,624716.2992180753,629388.4290359664,423396.5881833771
POLES-JRC ENGAGE,ENGAGE-NPi2020-1000-COV,R10LATIN_AM,C4,32493.12587741485,18437.210055774005,23951.38541317772,131572.10480044715,3965.2927545257544,2131.2744450707414,103.5116584640387,3112.01913628513,78.93982908986506,78.93982908986509,206453.82614681375,210419.1189013395,113134.89474467315
POLES-JRC ENGAGE,ENGAGE-NPi2020-1000-COV,R10MIDDLE_EAST,C4,8432.52243579694,17193.377578907555,6378.948936726227,82923.19054079954,1391.0888769159374,923.5675098698482,27.671629347120646,2107.50967490158,70.7042481977725,70.70424819777251,114928.03949223027,116319.1283691462,65729.81296189198
POLES-JRC ENGAGE,ENGAGE-NPi2020-1000-COV,R10NORTH_AM,C4,9639.236425115088,9090.350899770932,9671.981400119355,47193.538920965555,2024.5462328975013,993.5808358360325,23.71760954485945,5011.088944923715,77.8669068589807,77.86690685898067,75595.10764597093,77619.65387886843,38103.188021194626
