ambition_view,family,project,component,n_High-CDR,n_High-RE,median_High-CDR,median_High-RE,comparable,robust_3_per_arm,raw_difference_high_re_minus_high_cdr,favours
All ambitions,POLES,ENGAGE,jobs_EnergyTotal,60,9,373.581713847144,424.0572961333819,TRUE,TRUE,50.47558228623791,High-RE
All ambitions,POLES,ENGAGE,jobs_Fossil,60,9,46.4171910331483,59.1817569877591,TRUE,TRUE,12.764565954610802,High-RE
All ambitions,POLES,ENGAGE,jobs_Nuclear,60,9,23.59766607694739,9.511203396171528,TRUE,TRUE,-14.086462680775863,High-CDR
All ambitions,POLES,ENGAGE,jobs_Renewables,60,9,257.6442009346979,277.3857596203194,TRUE,TRUE,19.7415586856215,High-RE
All ambitions,REMIND,BEG,jobs_Bioenergy,0,2,0,21.138114368752177,FALSE,FALSE,21.138114368752177,NA
All ambitions,REMIND,BEG,jobs_Decommission,0,2,0,7.330564454824243,FALSE,FALSE,7.330564454824243,NA
All ambitions,REMIND,BEG,jobs_EnergyTotal,0,2,0,795.1956797199126,FALSE,FALSE,795.1956797199126,NA
All ambitions,REMIND,BEG,jobs_Fossil,0,2,0,13.803589172375794,FALSE,FALSE,13.803589172375794,NA
All ambitions,REMIND,BEG,jobs_Nuclear,0,2,0,21.582728146731604,FALSE,FALSE,21.582728146731604,NA
All ambitions,REMIND,BEG,jobs_Renewables,0,2,0,731.3406835772288,FALSE,FALSE,731.3406835772288,NA
All ambitions,REMIND,CD,jobs_Bioenergy,0,9,0,1.5743185490286147,FALSE,FALSE,1.5743185490286147,NA
All ambitions,REMIND,CD,jobs_Decommission,0,9,0,7.856970848132123,FALSE,FALSE,7.856970848132123,NA
All ambitions,REMIND,CD,jobs_EnergyTotal,0,9,0,731.5127570805398,FALSE,FALSE,731.5127570805398,NA
All ambitions,REMIND,CD,jobs_Fossil,0,9,0,12.807356720612594,FALSE,FALSE,12.807356720612594,NA
All ambitions,REMIND,CD,jobs_Nuclear,0,9,0,16.55329660852536,FALSE,FALSE,16.55329660852536,NA
All ambitions,REMIND,CD,jobs_Renewables,0,9,0,692.4017232412189,FALSE,FALSE,692.4017232412189,NA
All ambitions,REMIND,CEMICS,jobs_Bioenergy,0,15,0,8.20704715584213,FALSE,FALSE,8.20704715584213,NA
All ambitions,REMIND,CEMICS,jobs_Decommission,0,15,0,6.74388426731573,FALSE,FALSE,6.74388426731573,NA
All ambitions,REMIND,CEMICS,jobs_EnergyTotal,0,15,0,718.1723108741681,FALSE,FALSE,718.1723108741681,NA
All ambitions,REMIND,CEMICS,jobs_Fossil,0,15,0,18.575061324696872,FALSE,FALSE,18.575061324696872,NA
All ambitions,REMIND,CEMICS,jobs_Nuclear,0,15,0,14.73433266845742,FALSE,FALSE,14.73433266845742,NA
All ambitions,REMIND,CEMICS,jobs_Renewables,0,15,0,660.4904361235057,FALSE,FALSE,660.4904361235057,NA
All ambitions,REMIND,COMMIT,jobs_Bioenergy,0,7,0,1.4444907177701043,FALSE,FALSE,1.4444907177701043,NA
All ambitions,REMIND,COMMIT,jobs_Decommission,0,7,0,6.657284468920683,FALSE,FALSE,6.657284468920683,NA
All ambitions,REMIND,COMMIT,jobs_EnergyTotal,0,7,0,606.006156842186,FALSE,FALSE,606.006156842186,NA
All ambitions,REMIND,COMMIT,jobs_Fossil,0,7,0,19.02420937954066,FALSE,FALSE,19.02420937954066,NA
All ambitions,REMIND,COMMIT,jobs_Nuclear,0,7,0,16.497544251301274,FALSE,FALSE,16.497544251301274,NA
All ambitions,REMIND,COMMIT,jobs_Renewables,0,7,0,562.4061074746417,FALSE,FALSE,562.4061074746417,NA
All ambitions,REMIND,DeepElectrification,jobs_Bioenergy,0,4,0,3.493229075316556,FALSE,FALSE,3.493229075316556,NA
All ambitions,REMIND,DeepElectrification,jobs_Decommission,0,4,0,8.747363585684068,FALSE,FALSE,8.747363585684068,NA
All ambitions,REMIND,DeepElectrification,jobs_EnergyTotal,0,4,0,741.2397419860064,FALSE,FALSE,741.2397419860064,NA
All ambitions,REMIND,DeepElectrification,jobs_Fossil,0,4,0,14.746116782826778,FALSE,FALSE,14.746116782826778,NA
All ambitions,REMIND,DeepElectrification,jobs_Nuclear,0,4,0,1.6298904181000289,FALSE,FALSE,1.6298904181000289,NA
All ambitions,REMIND,DeepElectrification,jobs_Renewables,0,4,0,712.8635972495968,FALSE,FALSE,712.8635972495968,NA
All ambitions,REMIND,Diff,jobs_Bioenergy,0,0,0,NA,FALSE,FALSE,NA,NA
All ambitions,REMIND,Diff,jobs_Decommission,0,0,0,NA,FALSE,FALSE,NA,NA
All ambitions,REMIND,Diff,jobs_EnergyTotal,0,0,0,NA,FALSE,FALSE,NA,NA
All ambitions,REMIND,Diff,jobs_Fossil,0,0,0,NA,FALSE,FALSE,NA,NA
All ambitions,REMIND,Diff,jobs_Nuclear,0,0,0,NA,FALSE,FALSE,NA,NA
All ambitions,REMIND,Diff,jobs_Renewables,0,0,0,NA,FALSE,FALSE,NA,NA
All ambitions,REMIND,ENGAGE,jobs_Bioenergy,0,94,0,3.5169079389162223,FALSE,FALSE,3.5169079389162223,NA
All ambitions,REMIND,ENGAGE,jobs_Decommission,0,94,0,5.958580767805871,FALSE,FALSE,5.958580767805871,NA
All ambitions,REMIND,ENGAGE,jobs_EnergyTotal,0,94,0,625.1790640050399,FALSE,FALSE,625.1790640050399,NA
All ambitions,REMIND,ENGAGE,jobs_Fossil,0,94,0,18.339329014984017,FALSE,FALSE,18.339329014984017,NA
All ambitions,REMIND,ENGAGE,jobs_Nuclear,0,94,0,6.129895032398516,FALSE,FALSE,6.129895032398516,NA
All ambitions,REMIND,ENGAGE,jobs_Renewables,0,94,0,583.9920050435481,FALSE,FALSE,583.9920050435481,NA
All ambitions,REMIND,LeastTotalCost,jobs_Bioenergy,0,11,0,3.7268906554394845,FALSE,FALSE,3.7268906554394845,NA
All ambitions,REMIND,LeastTotalCost,jobs_Decommission,0,11,0,6.037786910284285,FALSE,FALSE,6.037786910284285,NA
All ambitions,REMIND,LeastTotalCost,jobs_EnergyTotal,0,11,0,609.8076946591709,FALSE,FALSE,609.8076946591709,NA
All ambitions,REMIND,LeastTotalCost,jobs_Fossil,0,11,0,26.620452927484894,FALSE,FALSE,26.620452927484894,NA
All ambitions,REMIND,LeastTotalCost,jobs_Nuclear,0,11,0,11.9106534795711,FALSE,FALSE,11.9106534795711,NA
All ambitions,REMIND,LeastTotalCost,jobs_Renewables,0,11,0,550.7835508691375,FALSE,FALSE,550.7835508691375,NA
All ambitions,REMIND,NAVIGATE,jobs_Bioenergy,1,7,6.856442020570761,3.1183144789851793,TRUE,FALSE,-3.7381275415855812,High-CDR
All ambitions,REMIND,NAVIGATE,jobs_Decommission,1,7,4.567664641336618,4.309762386960061,TRUE,FALSE,-0.2579022543765568,High-CDR
All ambitions,REMIND,NAVIGATE,jobs_EnergyTotal,1,7,369.0978178339944,433.0884448586681,TRUE,FALSE,63.9906270246737,High-RE
All ambitions,REMIND,NAVIGATE,jobs_Fossil,1,7,13.089570482680545,22.295515530197513,TRUE,FALSE,9.205945047516968,High-RE
All ambitions,REMIND,NAVIGATE,jobs_Nuclear,1,7,4.1832304372186115,4.024665911585389,TRUE,FALSE,-0.15856452563322243,High-CDR
All ambitions,REMIND,NAVIGATE,jobs_Renewables,1,7,340.4009102521878,390.55306464835945,TRUE,FALSE,50.152154396171625,High-RE
All ambitions,REMIND,NGFS Phase 2,jobs_Bioenergy,0,5,0,3.1039966131856436,FALSE,FALSE,3.1039966131856436,NA
All ambitions,REMIND,NGFS Phase 2,jobs_Decommission,0,5,0,4.306690787881834,FALSE,FALSE,4.306690787881834,NA
All ambitions,REMIND,NGFS Phase 2,jobs_EnergyTotal,0,5,0,373.79811327541336,FALSE,FALSE,373.79811327541336,NA
All ambitions,REMIND,NGFS Phase 2,jobs_Fossil,0,5,0,16.698226619837847,FALSE,FALSE,16.698226619837847,NA
All ambitions,REMIND,NGFS Phase 2,jobs_Nuclear,0,5,0,2.8812636658267716,FALSE,FALSE,2.8812636658267716,NA
All ambitions,REMIND,NGFS Phase 2,jobs_Renewables,0,5,0,346.9190508702877,FALSE,FALSE,346.9190508702877,NA
All ambitions,REMIND,NGFS Phase 5,jobs_Bioenergy,0,6,0,3.2041718781478563,FALSE,FALSE,3.2041718781478563,NA
All ambitions,REMIND,NGFS Phase 5,jobs_Decommission,0,6,0,5.347664089293802,FALSE,FALSE,5.347664089293802,NA
All ambitions,REMIND,NGFS Phase 5,jobs_EnergyTotal,0,6,0,505.4469387478265,FALSE,FALSE,505.4469387478265,NA
All ambitions,REMIND,NGFS Phase 5,jobs_Fossil,0,6,0,20.46383396524147,FALSE,FALSE,20.46383396524147,NA
All ambitions,REMIND,NGFS Phase 5,jobs_Nuclear,0,6,0,4.6428827775532655,FALSE,FALSE,4.6428827775532655,NA
All ambitions,REMIND,NGFS Phase 5,jobs_Renewables,0,6,0,473.1680038181936,FALSE,FALSE,473.1680038181936,NA
All ambitions,REMIND,PEP,jobs_Bioenergy,0,18,0,3.9587109072846376,FALSE,FALSE,3.9587109072846376,NA
All ambitions,REMIND,PEP,jobs_Decommission,0,18,0,8.0782731892649835,FALSE,FALSE,8.0782731892649835,NA
All ambitions,REMIND,PEP,jobs_EnergyTotal,0,18,0,744.4770623672822,FALSE,FALSE,744.4770623672822,NA
All ambitions,REMIND,PEP,jobs_Fossil,0,18,0,11.185036426736424,FALSE,FALSE,11.185036426736424,NA
All ambitions,REMIND,PEP,jobs_Nuclear,0,18,0,16.838617610673843,FALSE,FALSE,16.838617610673843,NA
All ambitions,REMIND,PEP,jobs_Renewables,0,18,0,702.9082252011406,FALSE,FALSE,702.9082252011406,NA
All ambitions,REMIND,R2p1,jobs_Bioenergy,0,10,0,4.073818633150021,FALSE,FALSE,4.073818633150021,NA
All ambitions,REMIND,R2p1,jobs_Decommission,0,10,0,6.182158005004368,FALSE,FALSE,6.182158005004368,NA
All ambitions,REMIND,R2p1,jobs_EnergyTotal,0,10,0,631.7701018136006,FALSE,FALSE,631.7701018136006,NA
All ambitions,REMIND,R2p1,jobs_Fossil,0,10,0,29.164429674399187,FALSE,FALSE,29.164429674399187,NA
All ambitions,REMIND,R2p1,jobs_Nuclear,0,10,0,8.213401104955727,FALSE,FALSE,8.213401104955727,NA
All ambitions,REMIND,R2p1,jobs_Renewables,0,10,0,586.7258406753438,FALSE,FALSE,586.7258406753438,NA
All ambitions,REMIND,RESCUE,jobs_Bioenergy,0,8,0,3.520488682779937,FALSE,FALSE,3.520488682779937,NA
All ambitions,REMIND,RESCUE,jobs_Decommission,0,8,0,6.1196178745544785,FALSE,FALSE,6.1196178745544785,NA
All ambitions,REMIND,RESCUE,jobs_EnergyTotal,0,8,0,715.9148931908312,FALSE,FALSE,715.9148931908312,NA
All ambitions,REMIND,RESCUE,jobs_Fossil,0,8,0,17.040375278100935,FALSE,FALSE,17.040375278100935,NA
All ambitions,REMIND,RESCUE,jobs_Nuclear,0,8,0,3.8386957468209335,FALSE,FALSE,3.8386957468209335,NA
All ambitions,REMIND,RESCUE,jobs_Renewables,0,8,0,685.6553589184234,FALSE,FALSE,685.6553589184234,NA
All ambitions,REMIND,SHAPE,jobs_Bioenergy,0,2,0,3.115078515288168,FALSE,FALSE,3.115078515288168,NA
All ambitions,REMIND,SHAPE,jobs_Decommission,0,2,0,4.103351487986358,FALSE,FALSE,4.103351487986358,NA
All ambitions,REMIND,SHAPE,jobs_EnergyTotal,0,2,0,580.0291114524703,FALSE,FALSE,580.0291114524703,NA
All ambitions,REMIND,SHAPE,jobs_Fossil,0,2,0,34.98823182951166,FALSE,FALSE,34.98823182951166,NA
All ambitions,REMIND,SHAPE,jobs_Nuclear,0,2,0,3.850623213300974,FALSE,FALSE,3.850623213300974,NA
All ambitions,REMIND,SHAPE,jobs_Renewables,0,2,0,533.9718264063831,FALSE,FALSE,533.9718264063831,NA
All ambitions,REMIND,SusDev,jobs_Bioenergy,0,5,0,5.0349619922889115,FALSE,FALSE,5.0349619922889115,NA
All ambitions,REMIND,SusDev,jobs_Decommission,0,5,0,5.515536351169974,FALSE,FALSE,5.515536351169974,NA
All ambitions,REMIND,SusDev,jobs_EnergyTotal,0,5,0,488.57114901925263,FALSE,FALSE,488.57114901925263,NA
All ambitions,REMIND,SusDev,jobs_Fossil,0,5,0,24.410058850842244,FALSE,FALSE,24.410058850842244,NA
All ambitions,REMIND,SusDev,jobs_Nuclear,0,5,0,5.409611267057401,FALSE,FALSE,5.409611267057401,NA
All ambitions,REMIND,SusDev,jobs_Renewables,0,5,0,446.69585150369363,FALSE,FALSE,446.69585150369363,NA
All ambitions,REMIND,TechCost,jobs_Bioenergy,0,9,0,5.028265439326323,FALSE,FALSE,5.028265439326323,NA
All ambitions,REMIND,TechCost,jobs_Decommission,0,9,0,7.222607887521673,FALSE,FALSE,7.222607887521673,NA
All ambitions,REMIND,TechCost,jobs_EnergyTotal,0,9,0,772.9290415025217,FALSE,FALSE,772.9290415025217,NA
All ambitions,REMIND,TechCost,jobs_Fossil,0,9,0,18.64004942514972,FALSE,FALSE,18.64004942514972,NA
All ambitions,REMIND,TechCost,jobs_Nuclear,0,9,0,14.077907990962656,FALSE,FALSE,14.077907990962656,NA
All ambitions,REMIND,TechCost,jobs_Renewables,0,9,0,726.7473925881242,FALSE,FALSE,726.7473925881242,NA
All ambitions,REMIND,Transport,jobs_Bioenergy,0,8,0,13.22942997790502,FALSE,FALSE,13.22942997790502,NA
All ambitions,REMIND,Transport,jobs_Decommission,0,8,0,6.992295017612673,FALSE,FALSE,6.992295017612673,NA
All ambitions,REMIND,Transport,jobs_EnergyTotal,0,8,0,763.1248427537498,FALSE,FALSE,763.1248427537498,NA
All ambitions,REMIND,Transport,jobs_Fossil,0,8,0,11.058156038874138,FALSE,FALSE,11.058156038874138,NA
All ambitions,REMIND,Transport,jobs_Nuclear,0,8,0,11.359343479600831,FALSE,FALSE,11.359343479600831,NA
All ambitions,REMIND,Transport,jobs_Renewables,0,8,0,721.3012261799149,FALSE,FALSE,721.3012261799149,NA
All ambitions,TIAM,ENGAGE,jobs_Bioenergy,12,0,0,0,FALSE,FALSE,0,NA
All ambitions,TIAM,ENGAGE,jobs_Decommission,12,0,0.9655516952374246,0,FALSE,FALSE,-0.9655516952374246,NA
All ambitions,TIAM,ENGAGE,jobs_EnergyTotal,12,0,104.45879686184061,0,FALSE,FALSE,-104.45879686184061,NA
All ambitions,TIAM,ENGAGE,jobs_Fossil,12,0,0,0,FALSE,FALSE,0,NA
All ambitions,TIAM,ENGAGE,jobs_Nuclear,12,0,21.85350795619698,0,FALSE,FALSE,-21.85350795619698,NA
All ambitions,TIAM,ENGAGE,jobs_Renewables,12,0,81.41048718389027,0,FALSE,FALSE,-81.41048718389027,NA
All ambitions,WITCH,COMMIT,jobs_Bioenergy,2,1,60.46275127455013,26.493083260802567,TRUE,FALSE,-33.969668013747565,High-CDR
All ambitions,WITCH,COMMIT,jobs_Decommission,2,1,6.070547123708815,10.608346105538141,TRUE,FALSE,4.537798981829326,High-RE
All ambitions,WITCH,COMMIT,jobs_EnergyTotal,2,1,383.2268810053613,728.1154780174771,TRUE,FALSE,344.88859701211584,High-RE
All ambitions,WITCH,COMMIT,jobs_Fossil,2,1,26.205985863680098,22.79433979485505,TRUE,FALSE,-3.41164606882505,High-CDR
All ambitions,WITCH,COMMIT,jobs_Nuclear,2,1,15.331969646900347,20.181684931158316,TRUE,FALSE,4.849715284257968,High-RE
All ambitions,WITCH,COMMIT,jobs_Renewables,2,1,275.1556270965219,648.0380239251231,TRUE,FALSE,372.88239682860114,High-RE
All ambitions,WITCH,ENGAGE,jobs_Bioenergy,6,11,63.24019082639561,41.55342318988101,TRUE,TRUE,-21.686767636514602,High-CDR
All ambitions,WITCH,ENGAGE,jobs_Decommission,6,11,6.398678740891887,1.2964507537318242,TRUE,TRUE,-5.102227987160063,High-CDR
All ambitions,WITCH,ENGAGE,jobs_EnergyTotal,6,11,443.8990093973391,315.6949242584331,TRUE,TRUE,-128.204085138906,High-CDR
All ambitions,WITCH,ENGAGE,jobs_Fossil,6,11,20.584959707720174,19.758053529382458,TRUE,TRUE,-0.8269061783377154,High-CDR
All ambitions,WITCH,ENGAGE,jobs_Nuclear,6,11,13.69307661637949,6.306152248766553,TRUE,TRUE,-7.386924367612936,High-CDR
All ambitions,WITCH,ENGAGE,jobs_Renewables,6,11,337.6968429579849,255.8118181966527,TRUE,TRUE,-81.88502476133223,High-CDR
All ambitions,WITCH,NAVIGATE,jobs_Bioenergy,0,4,0,24.654623858610435,FALSE,FALSE,24.654623858610435,NA
All ambitions,WITCH,NAVIGATE,jobs_Decommission,0,4,0,8.192831669017751,FALSE,FALSE,8.192831669017751,NA
All ambitions,WITCH,NAVIGATE,jobs_EnergyTotal,0,4,0,504.36908522847,FALSE,FALSE,504.36908522847,NA
All ambitions,WITCH,NAVIGATE,jobs_Fossil,0,4,0,20.573658444205922,FALSE,FALSE,20.573658444205922,NA
All ambitions,WITCH,NAVIGATE,jobs_Nuclear,0,4,0,10.072410807572057,FALSE,FALSE,10.072410807572057,NA
All ambitions,WITCH,NAVIGATE,jobs_Renewables,0,4,0,440.4186361284869,FALSE,FALSE,440.4186361284869,NA
