"model","scenario","Category","r10_region","year","deaths_pm25","deaths_o3","deaths_total"
"POLES-JRC ENGAGE","ENGAGE-INDCi2030-900f","C4","R10NORTH_AM",2070,78540,0,78540
"POLES-JRC ENGAGE","ENGAGE-INDCi2030-900f","C4","R10NORTH_AM",2080,90275,0,90275
"POLES-JRC ENGAGE","ENGAGE-INDCi2030-900f","C4","R10NORTH_AM",2090,101445,0,101445
"POLES-JRC ENGAGE","ENGAGE-INDCi2030-900f","C4","R10NORTH_AM",2100,112972,0,112972
"POLES-JRC ENGAGE","ENGAGE-INDCi2030-900f","C4","R10PAC_OECD",2010,65417,0,65417
"POLES-JRC ENGAGE","ENGAGE-INDCi2030-900f","C4","R10PAC_OECD",2020,67370,0,67370
"POLES-JRC ENGAGE","ENGAGE-INDCi2030-900f","C4","R10PAC_OECD",2030,67732,0,67732
"POLES-JRC ENGAGE","ENGAGE-INDCi2030-900f","C4","R10PAC_OECD",2040,55425,0,55425
"POLES-JRC ENGAGE","ENGAGE-INDCi2030-900f","C4","R10PAC_OECD",2050,50775,0,50775
"POLES-JRC ENGAGE","ENGAGE-INDCi2030-900f","C4","R10PAC_OECD",2060,51384,0,51384
"POLES-JRC ENGAGE","ENGAGE-INDCi2030-900f","C4","R10PAC_OECD",2070,52728,0,52728
"POLES-JRC ENGAGE","ENGAGE-INDCi2030-900f","C4","R10PAC_OECD",2080,51911,0,51911
"POLES-JRC ENGAGE","ENGAGE-INDCi2030-900f","C4","R10PAC_OECD",2090,50132,0,50132
"POLES-JRC ENGAGE","ENGAGE-INDCi2030-900f","C4","R10PAC_OECD",2100,49016,0,49016
"POLES-JRC ENGAGE","ENGAGE-INDCi2030-900f","C4","R10REF_ECON",2010,163900,0,163900
"POLES-JRC ENGAGE","ENGAGE-INDCi2030-900f","C4","R10REF_ECON",2020,134766,0,134766
"POLES-JRC ENGAGE","ENGAGE-INDCi2030-900f","C4","R10REF_ECON",2030,129792,0,129792
"POLES-JRC ENGAGE","ENGAGE-INDCi2030-900f","C4","R10REF_ECON",2040,113188,0,113188
"POLES-JRC ENGAGE","ENGAGE-INDCi2030-900f","C4","R10REF_ECON",2050,130696,0,130696
"POLES-JRC ENGAGE","ENGAGE-INDCi2030-900f","C4","R10REF_ECON",2060,152802,0,152802
"POLES-JRC ENGAGE","ENGAGE-INDCi2030-900f","C4","R10REF_ECON",2070,178476,0,178476
"POLES-JRC ENGAGE","ENGAGE-INDCi2030-900f","C4","R10REF_ECON",2080,199010,0,199010
"POLES-JRC ENGAGE","ENGAGE-INDCi2030-900f","C4","R10REF_ECON",2090,217033,0,217033
"POLES-JRC ENGAGE","ENGAGE-INDCi2030-900f","C4","R10REF_ECON",2100,237745,0,237745
"POLES-JRC ENGAGE","ENGAGE-INDCi2030-900f","C4","R10REST_ASIA",2010,446418,0,446418
"POLES-JRC ENGAGE","ENGAGE-INDCi2030-900f","C4","R10REST_ASIA",2020,511285,0,511285
"POLES-JRC ENGAGE","ENGAGE-INDCi2030-900f","C4","R10REST_ASIA",2030,575208,0,575208
"POLES-JRC ENGAGE","ENGAGE-INDCi2030-900f","C4","R10REST_ASIA",2040,499118,0,499118
"POLES-JRC ENGAGE","ENGAGE-INDCi2030-900f","C4","R10REST_ASIA",2050,562342,0,562342
"POLES-JRC ENGAGE","ENGAGE-INDCi2030-900f","C4","R10REST_ASIA",2060,653208,0,653208
"POLES-JRC ENGAGE","ENGAGE-INDCi2030-900f","C4","R10REST_ASIA",2070,727065,0,727065
"POLES-JRC ENGAGE","ENGAGE-INDCi2030-900f","C4","R10REST_ASIA",2080,790315,0,790315
"POLES-JRC ENGAGE","ENGAGE-INDCi2030-900f","C4","R10REST_ASIA",2090,846651,0,846651
"POLES-JRC ENGAGE","ENGAGE-INDCi2030-900f","C4","R10REST_ASIA",2100,891059,0,891059
"POLES-JRC ENGAGE","ENGAGE-NPi2020-1000","C4","R10AFRICA",2010,378928,0,378928
"POLES-JRC ENGAGE","ENGAGE-NPi2020-1000","C4","R10AFRICA",2020,418357,0,418357
"POLES-JRC ENGAGE","ENGAGE-NPi2020-1000","C4","R10AFRICA",2030,457960,0,457960
"POLES-JRC ENGAGE","ENGAGE-NPi2020-1000","C4","R10AFRICA",2040,533231,0,533231
"POLES-JRC ENGAGE","ENGAGE-NPi2020-1000","C4","R10AFRICA",2050,672390,0,672390
"POLES-JRC ENGAGE","ENGAGE-NPi2020-1000","C4","R10AFRICA",2060,835702,0,835702
"POLES-JRC ENGAGE","ENGAGE-NPi2020-1000","C4","R10AFRICA",2070,1026160,0,1026160
"POLES-JRC ENGAGE","ENGAGE-NPi2020-1000","C4","R10AFRICA",2080,1228446,0,1228446
"POLES-JRC ENGAGE","ENGAGE-NPi2020-1000","C4","R10AFRICA",2090,1446096,0,1446096
"POLES-JRC ENGAGE","ENGAGE-NPi2020-1000","C4","R10AFRICA",2100,1685280,0,1685280
"POLES-JRC ENGAGE","ENGAGE-NPi2020-1000","C4","R10CHINA+",2010,1478431,0,1478431
"POLES-JRC ENGAGE","ENGAGE-NPi2020-1000","C4","R10CHINA+",2020,1561438,0,1561438
"POLES-JRC ENGAGE","ENGAGE-NPi2020-1000","C4","R10CHINA+",2030,1389406,0,1389406
"POLES-JRC ENGAGE","ENGAGE-NPi2020-1000","C4","R10CHINA+",2040,1025571,0,1025571
"POLES-JRC ENGAGE","ENGAGE-NPi2020-1000","C4","R10CHINA+",2050,855861,0,855861
"POLES-JRC ENGAGE","ENGAGE-NPi2020-1000","C4","R10CHINA+",2060,849938,0,849938
"POLES-JRC ENGAGE","ENGAGE-NPi2020-1000","C4","R10CHINA+",2070,823676,0,823676
"POLES-JRC ENGAGE","ENGAGE-NPi2020-1000","C4","R10CHINA+",2080,799396,0,799396
"POLES-JRC ENGAGE","ENGAGE-NPi2020-1000","C4","R10CHINA+",2090,750205,0,750205
"POLES-JRC ENGAGE","ENGAGE-NPi2020-1000","C4","R10CHINA+",2100,703174,0,703174
"POLES-JRC ENGAGE","ENGAGE-NPi2020-1000","C4","R10EUROPE",2010,245138,0,245138
"POLES-JRC ENGAGE","ENGAGE-NPi2020-1000","C4","R10EUROPE",2020,214563,0,214563
"POLES-JRC ENGAGE","ENGAGE-NPi2020-1000","C4","R10EUROPE",2030,153150,0,153150
"POLES-JRC ENGAGE","ENGAGE-NPi2020-1000","C4","R10EUROPE",2040,123689,0,123689
"POLES-JRC ENGAGE","ENGAGE-NPi2020-1000","C4","R10EUROPE",2050,123002,0,123002
"POLES-JRC ENGAGE","ENGAGE-NPi2020-1000","C4","R10EUROPE",2060,134459,0,134459
"POLES-JRC ENGAGE","ENGAGE-NPi2020-1000","C4","R10EUROPE",2070,144077,0,144077
"POLES-JRC ENGAGE","ENGAGE-NPi2020-1000","C4","R10EUROPE",2080,151252,0,151252
"POLES-JRC ENGAGE","ENGAGE-NPi2020-1000","C4","R10EUROPE",2090,157027,0,157027
"POLES-JRC ENGAGE","ENGAGE-NPi2020-1000","C4","R10EUROPE",2100,164860,0,164860
"POLES-JRC ENGAGE","ENGAGE-NPi2020-1000","C4","R10INDIA+",2010,1243812,0,1243812
"POLES-JRC ENGAGE","ENGAGE-NPi2020-1000","C4","R10INDIA+",2020,1387563,0,1387563
"POLES-JRC ENGAGE","ENGAGE-NPi2020-1000","C4","R10INDIA+",2030,1294533,0,1294533
"POLES-JRC ENGAGE","ENGAGE-NPi2020-1000","C4","R10INDIA+",2040,1069941,0,1069941
"POLES-JRC ENGAGE","ENGAGE-NPi2020-1000","C4","R10INDIA+",2050,1038760,0,1038760
"POLES-JRC ENGAGE","ENGAGE-NPi2020-1000","C4","R10INDIA+",2060,1207291,0,1207291
"POLES-JRC ENGAGE","ENGAGE-NPi2020-1000","C4","R10INDIA+",2070,1354808,0,1354808
"POLES-JRC ENGAGE","ENGAGE-NPi2020-1000","C4","R10INDIA+",2080,1463089,0,1463089
"POLES-JRC ENGAGE","ENGAGE-NPi2020-1000","C4","R10INDIA+",2090,1512708,0,1512708
"POLES-JRC ENGAGE","ENGAGE-NPi2020-1000","C4","R10INDIA+",2100,1537989,0,1537989
"POLES-JRC ENGAGE","ENGAGE-NPi2020-1000","C4","R10LATIN_AM",2010,97005,0,97005
"POLES-JRC ENGAGE","ENGAGE-NPi2020-1000","C4","R10LATIN_AM",2020,103931,0,103931
"POLES-JRC ENGAGE","ENGAGE-NPi2020-1000","C4","R10LATIN_AM",2030,123934,0,123934
"POLES-JRC ENGAGE","ENGAGE-NPi2020-1000","C4","R10LATIN_AM",2040,127735,0,127735
"POLES-JRC ENGAGE","ENGAGE-NPi2020-1000","C4","R10LATIN_AM",2050,141625,0,141625
"POLES-JRC ENGAGE","ENGAGE-NPi2020-1000","C4","R10LATIN_AM",2060,162863,0,162863
"POLES-JRC ENGAGE","ENGAGE-NPi2020-1000","C4","R10LATIN_AM",2070,182899,0,182899
"POLES-JRC ENGAGE","ENGAGE-NPi2020-1000","C4","R10LATIN_AM",2080,201006,0,201006
"POLES-JRC ENGAGE","ENGAGE-NPi2020-1000","C4","R10LATIN_AM",2090,216576,0,216576
"POLES-JRC ENGAGE","ENGAGE-NPi2020-1000","C4","R10LATIN_AM",2100,229746,0,229746
"POLES-JRC ENGAGE","ENGAGE-NPi2020-1000","C4","R10MIDDLE_EAST",2010,207941,0,207941
"POLES-JRC ENGAGE","ENGAGE-NPi2020-1000","C4","R10MIDDLE_EAST",2020,252133,0,252133
"POLES-JRC ENGAGE","ENGAGE-NPi2020-1000","C4","R10MIDDLE_EAST",2030,264246,0,264246
"POLES-JRC ENGAGE","ENGAGE-NPi2020-1000","C4","R10MIDDLE_EAST",2040,301297,0,301297
"POLES-JRC ENGAGE","ENGAGE-NPi2020-1000","C4","R10MIDDLE_EAST",2050,391052,0,391052
"POLES-JRC ENGAGE","ENGAGE-NPi2020-1000","C4","R10MIDDLE_EAST",2060,513026,0,513026
"POLES-JRC ENGAGE","ENGAGE-NPi2020-1000","C4","R10MIDDLE_EAST",2070,639483,0,639483
"POLES-JRC ENGAGE","ENGAGE-NPi2020-1000","C4","R10MIDDLE_EAST",2080,747978,0,747978
"POLES-JRC ENGAGE","ENGAGE-NPi2020-1000","C4","R10MIDDLE_EAST",2090,848069,0,848069
"POLES-JRC ENGAGE","ENGAGE-NPi2020-1000","C4","R10MIDDLE_EAST",2100,961409,0,961409
"POLES-JRC ENGAGE","ENGAGE-NPi2020-1000","C4","R10NORTH_AM",2010,95020,0,95020
"POLES-JRC ENGAGE","ENGAGE-NPi2020-1000","C4","R10NORTH_AM",2020,90870,0,90870
"POLES-JRC ENGAGE","ENGAGE-NPi2020-1000","C4","R10NORTH_AM",2030,78182,0,78182
"POLES-JRC ENGAGE","ENGAGE-NPi2020-1000","C4","R10NORTH_AM",2040,66150,0,66150
"POLES-JRC ENGAGE","ENGAGE-NPi2020-1000","C4","R10NORTH_AM",2050,62410,0,62410
"POLES-JRC ENGAGE","ENGAGE-NPi2020-1000","C4","R10NORTH_AM",2060,69451,0,69451
"POLES-JRC ENGAGE","ENGAGE-NPi2020-1000","C4","R10NORTH_AM",2070,78540,0,78540
"POLES-JRC ENGAGE","ENGAGE-NPi2020-1000","C4","R10NORTH_AM",2080,90275,0,90275
"POLES-JRC ENGAGE","ENGAGE-NPi2020-1000","C4","R10NORTH_AM",2090,101445,0,101445
"POLES-JRC ENGAGE","ENGAGE-NPi2020-1000","C4","R10NORTH_AM",2100,116112,0,116112
"POLES-JRC ENGAGE","ENGAGE-NPi2020-1000","C4","R10PAC_OECD",2010,65417,0,65417
"POLES-JRC ENGAGE","ENGAGE-NPi2020-1000","C4","R10PAC_OECD",2020,66905,0,66905
"POLES-JRC ENGAGE","ENGAGE-NPi2020-1000","C4","R10PAC_OECD",2030,64502,0,64502
"POLES-JRC ENGAGE","ENGAGE-NPi2020-1000","C4","R10PAC_OECD",2040,55425,0,55425
"POLES-JRC ENGAGE","ENGAGE-NPi2020-1000","C4","R10PAC_OECD",2050,50775,0,50775
"POLES-JRC ENGAGE","ENGAGE-NPi2020-1000","C4","R10PAC_OECD",2060,51384,0,51384
"POLES-JRC ENGAGE","ENGAGE-NPi2020-1000","C4","R10PAC_OECD",2070,52728,0,52728
"POLES-JRC ENGAGE","ENGAGE-NPi2020-1000","C4","R10PAC_OECD",2080,52132,0,52132
"POLES-JRC ENGAGE","ENGAGE-NPi2020-1000","C4","R10PAC_OECD",2090,50920,0,50920
"POLES-JRC ENGAGE","ENGAGE-NPi2020-1000","C4","R10PAC_OECD",2100,49290,0,49290
"POLES-JRC ENGAGE","ENGAGE-NPi2020-1000","C4","R10REF_ECON",2010,163900,0,163900
"POLES-JRC ENGAGE","ENGAGE-NPi2020-1000","C4","R10REF_ECON",2020,134222,0,134222
"POLES-JRC ENGAGE","ENGAGE-NPi2020-1000","C4","R10REF_ECON",2030,118300,0,118300
"POLES-JRC ENGAGE","ENGAGE-NPi2020-1000","C4","R10REF_ECON",2040,113937,0,113937
"POLES-JRC ENGAGE","ENGAGE-NPi2020-1000","C4","R10REF_ECON",2050,130696,0,130696
"POLES-JRC ENGAGE","ENGAGE-NPi2020-1000","C4","R10REF_ECON",2060,153879,0,153879
"POLES-JRC ENGAGE","ENGAGE-NPi2020-1000","C4","R10REF_ECON",2070,178939,0,178939
"POLES-JRC ENGAGE","ENGAGE-NPi2020-1000","C4","R10REF_ECON",2080,200199,0,200199
"POLES-JRC ENGAGE","ENGAGE-NPi2020-1000","C4","R10REF_ECON",2090,217648,0,217648
"POLES-JRC ENGAGE","ENGAGE-NPi2020-1000","C4","R10REF_ECON",2100,237745,0,237745
"POLES-JRC ENGAGE","ENGAGE-NPi2020-1000","C4","R10REST_ASIA",2010,446418,0,446418
"POLES-JRC ENGAGE","ENGAGE-NPi2020-1000","C4","R10REST_ASIA",2020,508832,0,508832
"POLES-JRC ENGAGE","ENGAGE-NPi2020-1000","C4","R10REST_ASIA",2030,503438,0,503438
"POLES-JRC ENGAGE","ENGAGE-NPi2020-1000","C4","R10REST_ASIA",2040,494935,0,494935
"POLES-JRC ENGAGE","ENGAGE-NPi2020-1000","C4","R10REST_ASIA",2050,557834,0,557834
"POLES-JRC ENGAGE","ENGAGE-NPi2020-1000","C4","R10REST_ASIA",2060,651402,0,651402
"POLES-JRC ENGAGE","ENGAGE-NPi2020-1000","C4","R10REST_ASIA",2070,731420,0,731420
"POLES-JRC ENGAGE","ENGAGE-NPi2020-1000","C4","R10REST_ASIA",2080,810827,0,810827
"POLES-JRC ENGAGE","ENGAGE-NPi2020-1000","C4","R10REST_ASIA",2090,866496,0,866496
"POLES-JRC ENGAGE","ENGAGE-NPi2020-1000","C4","R10REST_ASIA",2100,916726,0,916726
"POLES-JRC ENGAGE","ENGAGE-NPi2020-1000-COV","C4","R10AFRICA",2010,378928,0,378928
"POLES-JRC ENGAGE","ENGAGE-NPi2020-1000-COV","C4","R10AFRICA",2020,416288,0,416288
"POLES-JRC ENGAGE","ENGAGE-NPi2020-1000-COV","C4","R10AFRICA",2030,456372,0,456372
"POLES-JRC ENGAGE","ENGAGE-NPi2020-1000-COV","C4","R10AFRICA",2040,530835,0,530835
"POLES-JRC ENGAGE","ENGAGE-NPi2020-1000-COV","C4","R10AFRICA",2050,668602,0,668602
"POLES-JRC ENGAGE","ENGAGE-NPi2020-1000-COV","C4","R10AFRICA",2060,832924,0,832924
"POLES-JRC ENGAGE","ENGAGE-NPi2020-1000-COV","C4","R10AFRICA",2070,1022816,0,1022816
"POLES-JRC ENGAGE","ENGAGE-NPi2020-1000-COV","C4","R10AFRICA",2080,1228446,0,1228446
"POLES-JRC ENGAGE","ENGAGE-NPi2020-1000-COV","C4","R10AFRICA",2090,1443419,0,1443419
"POLES-JRC ENGAGE","ENGAGE-NPi2020-1000-COV","C4","R10AFRICA",2100,1678843,0,1678843
"POLES-JRC ENGAGE","ENGAGE-NPi2020-1000-COV","C4","R10CHINA+",2010,1478431,0,1478431
"POLES-JRC ENGAGE","ENGAGE-NPi2020-1000-COV","C4","R10CHINA+",2020,1537685,0,1537685
"POLES-JRC ENGAGE","ENGAGE-NPi2020-1000-COV","C4","R10CHINA+",2030,1432232,0,1432232
"POLES-JRC ENGAGE","ENGAGE-NPi2020-1000-COV","C4","R10CHINA+",2040,1041359,0,1041359
"POLES-JRC ENGAGE","ENGAGE-NPi2020-1000-COV","C4","R10CHINA+",2050,861748,0,861748
"POLES-JRC ENGAGE","ENGAGE-NPi2020-1000-COV","C4","R10CHINA+",2060,856108,0,856108
"POLES-JRC ENGAGE","ENGAGE-NPi2020-1000-COV","C4","R10CHINA+",2070,823676,0,823676
"POLES-JRC ENGAGE","ENGAGE-NPi2020-1000-COV","C4","R10CHINA+",2080,792732,0,792732
"POLES-JRC ENGAGE","ENGAGE-NPi2020-1000-COV","C4","R10CHINA+",2090,750205,0,750205
"POLES-JRC ENGAGE","ENGAGE-NPi2020-1000-COV","C4","R10CHINA+",2100,703174,0,703174
"POLES-JRC ENGAGE","ENGAGE-NPi2020-1000-COV","C4","R10EUROPE",2010,245138,0,245138
"POLES-JRC ENGAGE","ENGAGE-NPi2020-1000-COV","C4","R10EUROPE",2020,206449,0,206449
"POLES-JRC ENGAGE","ENGAGE-NPi2020-1000-COV","C4","R10EUROPE",2030,155025,0,155025
"POLES-JRC ENGAGE","ENGAGE-NPi2020-1000-COV","C4","R10EUROPE",2040,124661,0,124661
"POLES-JRC ENGAGE","ENGAGE-NPi2020-1000-COV","C4","R10EUROPE",2050,123002,0,123002
"POLES-JRC ENGAGE","ENGAGE-NPi2020-1000-COV","C4","R10EUROPE",2060,133907,0,133907
"POLES-JRC ENGAGE","ENGAGE-NPi2020-1000-COV","C4","R10EUROPE",2070,144484,0,144484
"POLES-JRC ENGAGE","ENGAGE-NPi2020-1000-COV","C4","R10EUROPE",2080,151715,0,151715
"POLES-JRC ENGAGE","ENGAGE-NPi2020-1000-COV","C4","R10EUROPE",2090,158178,0,158178
"POLES-JRC ENGAGE","ENGAGE-NPi2020-1000-COV","C4","R10EUROPE",2100,165418,0,165418
"POLES-JRC ENGAGE","ENGAGE-NPi2020-1000-COV","C4","R10INDIA+",2010,1243812,0,1243812
"POLES-JRC ENGAGE","ENGAGE-NPi2020-1000-COV","C4","R10INDIA+",2020,1347119,0,1347119
"POLES-JRC ENGAGE","ENGAGE-NPi2020-1000-COV","C4","R10INDIA+",2030,1288490,0,1288490
"POLES-JRC ENGAGE","ENGAGE-NPi2020-1000-COV","C4","R10INDIA+",2040,1050323,0,1050323
"POLES-JRC ENGAGE","ENGAGE-NPi2020-1000-COV","C4","R10INDIA+",2050,1026130,0,1026130
"POLES-JRC ENGAGE","ENGAGE-NPi2020-1000-COV","C4","R10INDIA+",2060,1192431,0,1192431
"POLES-JRC ENGAGE","ENGAGE-NPi2020-1000-COV","C4","R10INDIA+",2070,1337944,0,1337944
"POLES-JRC ENGAGE","ENGAGE-NPi2020-1000-COV","C4","R10INDIA+",2080,1435472,0,1435472
"POLES-JRC ENGAGE","ENGAGE-NPi2020-1000-COV","C4","R10INDIA+",2090,1493184,0,1493184
"POLES-JRC ENGAGE","ENGAGE-NPi2020-1000-COV","C4","R10INDIA+",2100,1527888,0,1527888
"POLES-JRC ENGAGE","ENGAGE-NPi2020-1000-COV","C4","R10LATIN_AM",2010,97005,0,97005
"POLES-JRC ENGAGE","ENGAGE-NPi2020-1000-COV","C4","R10LATIN_AM",2020,101787,0,101787
"POLES-JRC ENGAGE","ENGAGE-NPi2020-1000-COV","C4","R10LATIN_AM",2030,123189,0,123189
"POLES-JRC ENGAGE","ENGAGE-NPi2020-1000-COV","C4","R10LATIN_AM",2040,127735,0,127735
"POLES-JRC ENGAGE","ENGAGE-NPi2020-1000-COV","C4","R10LATIN_AM",2050,141625,0,141625
"POLES-JRC ENGAGE","ENGAGE-NPi2020-1000-COV","C4","R10LATIN_AM",2060,162863,0,162863
"POLES-JRC ENGAGE","ENGAGE-NPi2020-1000-COV","C4","R10LATIN_AM",2070,181790,0,181790
"POLES-JRC ENGAGE","ENGAGE-NPi2020-1000-COV","C4","R10LATIN_AM",2080,200141,0,200141
"POLES-JRC ENGAGE","ENGAGE-NPi2020-1000-COV","C4","R10LATIN_AM",2090,216576,0,216576
"POLES-JRC ENGAGE","ENGAGE-NPi2020-1000-COV","C4","R10LATIN_AM",2100,229627,0,229627
"POLES-JRC ENGAGE","ENGAGE-NPi2020-1000-COV","C4","R10MIDDLE_EAST",2010,207941,0,207941
"POLES-JRC ENGAGE","ENGAGE-NPi2020-1000-COV","C4","R10MIDDLE_EAST",2020,247931,0,247931
"POLES-JRC ENGAGE","ENGAGE-NPi2020-1000-COV","C4","R10MIDDLE_EAST",2030,262051,0,262051
"POLES-JRC ENGAGE","ENGAGE-NPi2020-1000-COV","C4","R10MIDDLE_EAST",2040,300275,0,300275
"POLES-JRC ENGAGE","ENGAGE-NPi2020-1000-COV","C4","R10MIDDLE_EAST",2050,390394,0,390394
"POLES-JRC ENGAGE","ENGAGE-NPi2020-1000-COV","C4","R10MIDDLE_EAST",2060,512136,0,512136
"POLES-JRC ENGAGE","ENGAGE-NPi2020-1000-COV","C4","R10MIDDLE_EAST",2070,637108,0,637108
"POLES-JRC ENGAGE","ENGAGE-NPi2020-1000-COV","C4","R10MIDDLE_EAST",2080,746658,0,746658
"POLES-JRC ENGAGE","ENGAGE-NPi2020-1000-COV","C4","R10MIDDLE_EAST",2090,844516,0,844516
"POLES-JRC ENGAGE","ENGAGE-NPi2020-1000-COV","C4","R10MIDDLE_EAST",2100,956760,0,956760
"POLES-JRC ENGAGE","ENGAGE-NPi2020-1000-COV","C4","R10NORTH_AM",2010,95020,0,95020
"POLES-JRC ENGAGE","ENGAGE-NPi2020-1000-COV","C4","R10NORTH_AM",2020,88133,0,88133
"POLES-JRC ENGAGE","ENGAGE-NPi2020-1000-COV","C4","R10NORTH_AM",2030,78182,0,78182
"POLES-JRC ENGAGE","ENGAGE-NPi2020-1000-COV","C4","R10NORTH_AM",2040,66150,0,66150
"POLES-JRC ENGAGE","ENGAGE-NPi2020-1000-COV","C4","R10NORTH_AM",2050,62614,0,62614
"POLES-JRC ENGAGE","ENGAGE-NPi2020-1000-COV","C4","R10NORTH_AM",2060,69451,0,69451
"POLES-JRC ENGAGE","ENGAGE-NPi2020-1000-COV","C4","R10NORTH_AM",2070,78540,0,78540
"POLES-JRC ENGAGE","ENGAGE-NPi2020-1000-COV","C4","R10NORTH_AM",2080,90275,0,90275
"POLES-JRC ENGAGE","ENGAGE-NPi2020-1000-COV","C4","R10NORTH_AM",2090,101445,0,101445
"POLES-JRC ENGAGE","ENGAGE-NPi2020-1000-COV","C4","R10NORTH_AM",2100,116112,0,116112
"POLES-JRC ENGAGE","ENGAGE-NPi2020-1000-COV","C4","R10PAC_OECD",2010,65417,0,65417
"POLES-JRC ENGAGE","ENGAGE-NPi2020-1000-COV","C4","R10PAC_OECD",2020,65890,0,65890
"POLES-JRC ENGAGE","ENGAGE-NPi2020-1000-COV","C4","R10PAC_OECD",2030,65551,0,65551
"POLES-JRC ENGAGE","ENGAGE-NPi2020-1000-COV","C4","R10PAC_OECD",2040,56078,0,56078
"POLES-JRC ENGAGE","ENGAGE-NPi2020-1000-COV","C4","R10PAC_OECD",2050,50775,0,50775
"POLES-JRC ENGAGE","ENGAGE-NPi2020-1000-COV","C4","R10PAC_OECD",2060,51384,0,51384
"POLES-JRC ENGAGE","ENGAGE-NPi2020-1000-COV","C4","R10PAC_OECD",2070,52728,0,52728
"POLES-JRC ENGAGE","ENGAGE-NPi2020-1000-COV","C4","R10PAC_OECD",2080,52132,0,52132
"POLES-JRC ENGAGE","ENGAGE-NPi2020-1000-COV","C4","R10PAC_OECD",2090,50920,0,50920
"POLES-JRC ENGAGE","ENGAGE-NPi2020-1000-COV","C4","R10PAC_OECD",2100,49290,0,49290
"POLES-JRC ENGAGE","ENGAGE-NPi2020-1000-COV","C4","R10REF_ECON",2010,163900,0,163900
"POLES-JRC ENGAGE","ENGAGE-NPi2020-1000-COV","C4","R10REF_ECON",2020,131603,0,131603
"POLES-JRC ENGAGE","ENGAGE-NPi2020-1000-COV","C4","R10REF_ECON",2030,118300,0,118300
"POLES-JRC ENGAGE","ENGAGE-NPi2020-1000-COV","C4","R10REF_ECON",2040,113705,0,113705
"POLES-JRC ENGAGE","ENGAGE-NPi2020-1000-COV","C4","R10REF_ECON",2050,130696,0,130696
"POLES-JRC ENGAGE","ENGAGE-NPi2020-1000-COV","C4","R10REF_ECON",2060,152306,0,152306
"POLES-JRC ENGAGE","ENGAGE-NPi2020-1000-COV","C4","R10REF_ECON",2070,177694,0,177694
"POLES-JRC ENGAGE","ENGAGE-NPi2020-1000-COV","C4","R10REF_ECON",2080,199010,0,199010
"POLES-JRC ENGAGE","ENGAGE-NPi2020-1000-COV","C4","R10REF_ECON",2090,217033,0,217033
"POLES-JRC ENGAGE","ENGAGE-NPi2020-1000-COV","C4","R10REF_ECON",2100,237745,0,237745
"POLES-JRC ENGAGE","ENGAGE-NPi2020-1000-COV","C4","R10REST_ASIA",2010,446418,0,446418
"POLES-JRC ENGAGE","ENGAGE-NPi2020-1000-COV","C4","R10REST_ASIA",2020,495735,0,495735
"POLES-JRC ENGAGE","ENGAGE-NPi2020-1000-COV","C4","R10REST_ASIA",2030,504593,0,504593
"POLES-JRC ENGAGE","ENGAGE-NPi2020-1000-COV","C4","R10REST_ASIA",2040,494615,0,494615
"POLES-JRC ENGAGE","ENGAGE-NPi2020-1000-COV","C4","R10REST_ASIA",2050,555689,0,555689
"POLES-JRC ENGAGE","ENGAGE-NPi2020-1000-COV","C4","R10REST_ASIA",2060,648797,0,648797
"POLES-JRC ENGAGE","ENGAGE-NPi2020-1000-COV","C4","R10REST_ASIA",2070,731420,0,731420
"POLES-JRC ENGAGE","ENGAGE-NPi2020-1000-COV","C4","R10REST_ASIA",2080,807406,0,807406
"POLES-JRC ENGAGE","ENGAGE-NPi2020-1000-COV","C4","R10REST_ASIA",2090,862737,0,862737
"POLES-JRC ENGAGE","ENGAGE-NPi2020-1000-COV","C4","R10REST_ASIA",2100,916726,0,916726
"POLES-JRC ENGAGE","ENGAGE-NPi2020-1000f","C4","R10AFRICA",2010,378928,0,378928
"POLES-JRC ENGAGE","ENGAGE-NPi2020-1000f","C4","R10AFRICA",2020,418357,0,418357
"POLES-JRC ENGAGE","ENGAGE-NPi2020-1000f","C4","R10AFRICA",2030,461670,0,461670
"POLES-JRC ENGAGE","ENGAGE-NPi2020-1000f","C4","R10AFRICA",2040,538299,0,538299
"POLES-JRC ENGAGE","ENGAGE-NPi2020-1000f","C4","R10AFRICA",2050,676424,0,676424
"POLES-JRC ENGAGE","ENGAGE-NPi2020-1000f","C4","R10AFRICA",2060,837925,0,837925
"POLES-JRC ENGAGE","ENGAGE-NPi2020-1000f","C4","R10AFRICA",2070,1022816,0,1022816
"POLES-JRC ENGAGE","ENGAGE-NPi2020-1000f","C4","R10AFRICA",2080,1221140,0,1221140
"POLES-JRC ENGAGE","ENGAGE-NPi2020-1000f","C4","R10AFRICA",2090,1434418,0,1434418
"POLES-JRC ENGAGE","ENGAGE-NPi2020-1000f","C4","R10AFRICA",2100,1668824,0,1668824
"POLES-JRC ENGAGE","ENGAGE-NPi2020-1000f","C4","R10CHINA+",2010,1478431,0,1478431
"POLES-JRC ENGAGE","ENGAGE-NPi2020-1000f","C4","R10CHINA+",2020,1561438,0,1561438
"POLES-JRC ENGAGE","ENGAGE-NPi2020-1000f","C4","R10CHINA+",2030,1488343,0,1488343
"POLES-JRC ENGAGE","ENGAGE-NPi2020-1000f","C4","R10CHINA+",2040,1084560,0,1084560
