"Model","Scenario","Category","total_cdr","total_re","Ambition","cdr_thresh","re_thresh","high_cdr","high_re","Pathway_overlap","high_cdr_only","high_re_only","Pathway_excl","threshold_label"
"TIAM-ECN 1.1","ENGAGE-NPi2020-1000f-COV","C3",543547.022634253,675367.726076554,"2C (Medium-Ambition)",578924.199252076,1742417.43999279,FALSE,FALSE,"Low (both)",FALSE,FALSE,NA,"top_33pct"
"TIAM-ECN 1.1","ENGAGE-NPi2020-1200","C3",515348.628013483,664153.527146803,"2C (Medium-Ambition)",578924.199252076,1742417.43999279,FALSE,FALSE,"Low (both)",FALSE,FALSE,NA,"top_33pct"
"TIAM-ECN 1.1","ENGAGE-NPi2020-1200f","C3",525085.448336667,671168.708015093,"2C (Medium-Ambition)",578924.199252076,1742417.43999279,FALSE,FALSE,"Low (both)",FALSE,FALSE,NA,"top_33pct"
"TIAM-ECN 1.1","ENGAGE-NPi2020-1400","C4",461136.11058913,646703.763247482,"2C (Medium-Ambition)",578924.199252076,1742417.43999279,FALSE,FALSE,"Low (both)",FALSE,FALSE,NA,"top_33pct"
"TIAM-ECN 1.1","ENGAGE-NPi2020-1400f","C4",472385.636870008,647691.435948122,"2C (Medium-Ambition)",578924.199252076,1742417.43999279,FALSE,FALSE,"Low (both)",FALSE,FALSE,NA,"top_33pct"
"TIAM-ECN 1.1","ENGAGE-NPi2020-1600","C4",452172.258843537,620749.757194719,"2C (Medium-Ambition)",578924.199252076,1742417.43999279,FALSE,FALSE,"Low (both)",FALSE,FALSE,NA,"top_33pct"
"TIAM-ECN 1.1","ENGAGE-NPi2020-1600f","C3",456970.395902741,621701.728163752,"2C (Medium-Ambition)",578924.199252076,1742417.43999279,FALSE,FALSE,"Low (both)",FALSE,FALSE,NA,"top_33pct"
"TIAM-ECN 1.1","ENGAGE-NPi2020-2000","C3",365631.763604967,600642.93903774,"2C (Medium-Ambition)",578924.199252076,1742417.43999279,FALSE,FALSE,"Low (both)",FALSE,FALSE,NA,"top_33pct"
"TIAM-ECN 1.1","ENGAGE-NPi2020-2000f","C3",367647.358648225,604934.943689303,"2C (Medium-Ambition)",578924.199252076,1742417.43999279,FALSE,FALSE,"Low (both)",FALSE,FALSE,NA,"top_33pct"
"TIAM-ECN 1.1","ENGAGE-NPi2020-2500","C3",214006.497796581,547041.580276953,"2C (Medium-Ambition)",578924.199252076,1742417.43999279,FALSE,FALSE,"Low (both)",FALSE,FALSE,NA,"top_33pct"
"TIAM-ECN 1.1","ENGAGE-NPi2020-2500f","C3",214008.218369216,545996.172754981,"2C (Medium-Ambition)",578924.199252076,1742417.43999279,FALSE,FALSE,"Low (both)",FALSE,FALSE,NA,"top_33pct"
"TIAM-ECN 1.1","ENGAGE-NPi2020-3000","C4",45035.2280709856,473591.259166842,"2C (Medium-Ambition)",578924.199252076,1742417.43999279,FALSE,FALSE,"Low (both)",FALSE,FALSE,NA,"top_33pct"
"TIAM-ECN 1.1","ENGAGE-NPi2020-3000f","C4",45037.7869570158,474317.474511004,"2C (Medium-Ambition)",578924.199252076,1742417.43999279,FALSE,FALSE,"Low (both)",FALSE,FALSE,NA,"top_33pct"
"TIAM-ECN 1.1","ENGAGE-NPi2020-800","C3",575248.455684609,717322.94,"2C (Medium-Ambition)",578924.199252076,1742417.43999279,FALSE,FALSE,"Low (both)",FALSE,FALSE,NA,"top_33pct"
"TIAM-ECN 1.1","ENGAGE-NPi2020-800f","C3",580457.503094233,709301.9,"2C (Medium-Ambition)",578924.199252076,1742417.43999279,TRUE,FALSE,"High-CMT only",TRUE,FALSE,"High-CMT","top_33pct"
"TIAM-ECN 1.1","ENGAGE-NPi2020-900","C3",556648.956451054,698422.511455936,"2C (Medium-Ambition)",578924.199252076,1742417.43999279,FALSE,FALSE,"Low (both)",FALSE,FALSE,NA,"top_33pct"
"TIAM-ECN 1.1","ENGAGE-NPi2020-900f","C3",552920.126190524,702002.814493307,"2C (Medium-Ambition)",578924.199252076,1742417.43999279,FALSE,FALSE,"Low (both)",FALSE,FALSE,NA,"top_33pct"
"TIAM-ECN 1.1","ENGAGE-NPi2100","C4",205.52538175354,312427.097163971,"2C (Medium-Ambition)",578924.199252076,1742417.43999279,FALSE,FALSE,"Low (both)",FALSE,FALSE,NA,"top_33pct"
"TIAM-ECN 1.1","ENGAGE-NPi2100-COV","C4",264.568835708227,311473.198271103,"2C (Medium-Ambition)",578924.199252076,1742417.43999279,FALSE,FALSE,"Low (both)",FALSE,FALSE,NA,"top_33pct"
"WITCH 5.0","COMMIT-Baseline","C4",140805.039876654,1241626.08280612,"2C (Medium-Ambition)",578924.199252076,1742417.43999279,FALSE,FALSE,"Low (both)",FALSE,FALSE,NA,"top_33pct"
"WITCH 5.0","ENGAGE-INDCi2030-1000","C3",592144.710582481,1931299.68908206,"2C (Medium-Ambition)",578924.199252076,1742417.43999279,TRUE,TRUE,"Both High",FALSE,FALSE,NA,"top_33pct"
"WITCH 5.0","ENGAGE-INDCi2030-1000-NDCp","C3",579066.574757262,1938834.94732775,"2C (Medium-Ambition)",578924.199252076,1742417.43999279,TRUE,TRUE,"Both High",FALSE,FALSE,NA,"top_33pct"
"WITCH 5.0","ENGAGE-INDCi2030-1000f","C3",600972.863886615,1946406.25275075,"2C (Medium-Ambition)",578924.199252076,1742417.43999279,TRUE,TRUE,"Both High",FALSE,FALSE,NA,"top_33pct"
"WITCH 5.0","ENGAGE-INDCi2030-1000f-NDCp","C3",591972.744481883,1944223.91161705,"2C (Medium-Ambition)",578924.199252076,1742417.43999279,TRUE,TRUE,"Both High",FALSE,FALSE,NA,"top_33pct"
"WITCH 5.0","ENGAGE-INDCi2030-1200","C4",489859.063078767,1913084.15498313,"2C (Medium-Ambition)",578924.199252076,1742417.43999279,FALSE,TRUE,"High-RE only",FALSE,TRUE,"High-RE","top_33pct"
"WITCH 5.0","ENGAGE-INDCi2030-1200-NDCp","C4",449832.105867806,1908715.67350258,"2C (Medium-Ambition)",578924.199252076,1742417.43999279,FALSE,TRUE,"High-RE only",FALSE,TRUE,"High-RE","top_33pct"
"WITCH 5.0","ENGAGE-INDCi2030-1200f","C4",509975.217118785,1904548.82493364,"2C (Medium-Ambition)",578924.199252076,1742417.43999279,FALSE,TRUE,"High-RE only",FALSE,TRUE,"High-RE","top_33pct"
"WITCH 5.0","ENGAGE-INDCi2030-1200f-NDCp","C4",482689.141994471,1900051.85990459,"2C (Medium-Ambition)",578924.199252076,1742417.43999279,FALSE,TRUE,"High-RE only",FALSE,TRUE,"High-RE","top_33pct"
"WITCH 5.0","ENGAGE-INDCi2030-1400","C4",394614.198337317,1879620.76953311,"2C (Medium-Ambition)",578924.199252076,1742417.43999279,FALSE,TRUE,"High-RE only",FALSE,TRUE,"High-RE","top_33pct"
"WITCH 5.0","ENGAGE-INDCi2030-1400-NDCp","C4",378170.160238464,1874024.59052403,"2C (Medium-Ambition)",578924.199252076,1742417.43999279,FALSE,TRUE,"High-RE only",FALSE,TRUE,"High-RE","top_33pct"
"WITCH 5.0","ENGAGE-INDCi2030-1400f","C4",414442.438279049,1864785.85753015,"2C (Medium-Ambition)",578924.199252076,1742417.43999279,FALSE,TRUE,"High-RE only",FALSE,TRUE,"High-RE","top_33pct"
"WITCH 5.0","ENGAGE-INDCi2030-1400f-NDCp","C4",403867.109855301,1861467.23334104,"2C (Medium-Ambition)",578924.199252076,1742417.43999279,FALSE,TRUE,"High-RE only",FALSE,TRUE,"High-RE","top_33pct"
"WITCH 5.0","ENGAGE-INDCi2030-1600","C3",346746.94337777,1842673.39608753,"2C (Medium-Ambition)",578924.199252076,1742417.43999279,FALSE,TRUE,"High-RE only",FALSE,TRUE,"High-RE","top_33pct"
"WITCH 5.0","ENGAGE-INDCi2030-1600-NDCp","C3",343562.858760098,1843434.63696904,"2C (Medium-Ambition)",578924.199252076,1742417.43999279,FALSE,TRUE,"High-RE only",FALSE,TRUE,"High-RE","top_33pct"
"WITCH 5.0","ENGAGE-INDCi2030-1600f","C3",349514.889964837,1837781.64548892,"2C (Medium-Ambition)",578924.199252076,1742417.43999279,FALSE,TRUE,"High-RE only",FALSE,TRUE,"High-RE","top_33pct"
"WITCH 5.0","ENGAGE-INDCi2030-1600f-NDCp","C3",345794.910906942,1835053.86386429,"2C (Medium-Ambition)",578924.199252076,1742417.43999279,FALSE,TRUE,"High-RE only",FALSE,TRUE,"High-RE","top_33pct"
"WITCH 5.0","ENGAGE-INDCi2030-1800","C3",333840.471727011,1810005.03641182,"2C (Medium-Ambition)",578924.199252076,1742417.43999279,FALSE,TRUE,"High-RE only",FALSE,TRUE,"High-RE","top_33pct"
"WITCH 5.0","ENGAGE-INDCi2030-1800-NDCp","C3",332058.820130693,1808435.86766463,"2C (Medium-Ambition)",578924.199252076,1742417.43999279,FALSE,TRUE,"High-RE only",FALSE,TRUE,"High-RE","top_33pct"
"WITCH 5.0","ENGAGE-INDCi2030-1800f","C3",333840.471727011,1810005.03641182,"2C (Medium-Ambition)",578924.199252076,1742417.43999279,FALSE,TRUE,"High-RE only",FALSE,TRUE,"High-RE","top_33pct"
"WITCH 5.0","ENGAGE-INDCi2030-1800f-NDCp","C3",332058.820130693,1808435.86766463,"2C (Medium-Ambition)",578924.199252076,1742417.43999279,FALSE,TRUE,"High-RE only",FALSE,TRUE,"High-RE","top_33pct"
"WITCH 5.0","ENGAGE-INDCi2030-2000","C3",318423.228909691,1784238.46250091,"2C (Medium-Ambition)",578924.199252076,1742417.43999279,FALSE,TRUE,"High-RE only",FALSE,TRUE,"High-RE","top_33pct"
"WITCH 5.0","ENGAGE-INDCi2030-2000-NDCp","C3",316914.396371746,1783431.11985598,"2C (Medium-Ambition)",578924.199252076,1742417.43999279,FALSE,TRUE,"High-RE only",FALSE,TRUE,"High-RE","top_33pct"
"WITCH 5.0","ENGAGE-INDCi2030-2000f","C3",318423.228909691,1784238.46250091,"2C (Medium-Ambition)",578924.199252076,1742417.43999279,FALSE,TRUE,"High-RE only",FALSE,TRUE,"High-RE","top_33pct"
"WITCH 5.0","ENGAGE-INDCi2030-2000f-NDCp","C3",316914.396371746,1783431.11985598,"2C (Medium-Ambition)",578924.199252076,1742417.43999279,FALSE,TRUE,"High-RE only",FALSE,TRUE,"High-RE","top_33pct"
"WITCH 5.0","ENGAGE-INDCi2030-2500","C3",229976.37482885,1741819.54160173,"2C (Medium-Ambition)",578924.199252076,1742417.43999279,FALSE,FALSE,"Low (both)",FALSE,FALSE,NA,"top_33pct"
"WITCH 5.0","ENGAGE-INDCi2030-2500-NDCp","C3",228748.898370392,1742417.43999279,"2C (Medium-Ambition)",578924.199252076,1742417.43999279,FALSE,TRUE,"High-RE only",FALSE,TRUE,"High-RE","top_33pct"
"WITCH 5.0","ENGAGE-INDCi2030-2500f","C3",229976.37482885,1741819.54160173,"2C (Medium-Ambition)",578924.199252076,1742417.43999279,FALSE,FALSE,"Low (both)",FALSE,FALSE,NA,"top_33pct"
"WITCH 5.0","ENGAGE-INDCi2030-2500f-NDCp","C3",228748.898370392,1742417.43999279,"2C (Medium-Ambition)",578924.199252076,1742417.43999279,FALSE,TRUE,"High-RE only",FALSE,TRUE,"High-RE","top_33pct"
"WITCH 5.0","ENGAGE-INDCi2030-3000","C4",175139.377763301,1689452.84771022,"2C (Medium-Ambition)",578924.199252076,1742417.43999279,FALSE,FALSE,"Low (both)",FALSE,FALSE,NA,"top_33pct"
"WITCH 5.0","ENGAGE-INDCi2030-3000-NDCp","C4",174556.16833736,1689248.41383923,"2C (Medium-Ambition)",578924.199252076,1742417.43999279,FALSE,FALSE,"Low (both)",FALSE,FALSE,NA,"top_33pct"
"WITCH 5.0","ENGAGE-INDCi2030-3000f","C4",175139.377763301,1689452.84771022,"2C (Medium-Ambition)",578924.199252076,1742417.43999279,FALSE,FALSE,"Low (both)",FALSE,FALSE,NA,"top_33pct"
"WITCH 5.0","ENGAGE-INDCi2030-3000f-NDCp","C4",174556.16833736,1689248.41383923,"2C (Medium-Ambition)",578924.199252076,1742417.43999279,FALSE,FALSE,"Low (both)",FALSE,FALSE,NA,"top_33pct"
"WITCH 5.0","ENGAGE-INDCi2030-500f","C2",707606.063622978,2076305.10182192,"1.5C (High-Ambition)",1233903.75225355,2635442.63858426,FALSE,FALSE,"Low (both)",FALSE,FALSE,NA,"top_33pct"
"WITCH 5.0","ENGAGE-INDCi2030-600f","C3",707773.361040912,2048330.90813123,"2C (Medium-Ambition)",578924.199252076,1742417.43999279,TRUE,TRUE,"Both High",FALSE,FALSE,NA,"top_33pct"
"WITCH 5.0","ENGAGE-INDCi2030-600f-NDCp","C3",706077.835426384,2045542.04288765,"2C (Medium-Ambition)",578924.199252076,1742417.43999279,TRUE,TRUE,"Both High",FALSE,FALSE,NA,"top_33pct"
"WITCH 5.0","ENGAGE-INDCi2030-700f","C3",705458.514559409,2021548.84902833,"2C (Medium-Ambition)",578924.199252076,1742417.43999279,TRUE,TRUE,"Both High",FALSE,FALSE,NA,"top_33pct"
"WITCH 5.0","ENGAGE-INDCi2030-700f-NDCp","C3",701656.156925429,2017415.95625836,"2C (Medium-Ambition)",578924.199252076,1742417.43999279,TRUE,TRUE,"Both High",FALSE,FALSE,NA,"top_33pct"
"WITCH 5.0","ENGAGE-INDCi2030-800","C3",691525.258137947,1958886.87004841,"2C (Medium-Ambition)",578924.199252076,1742417.43999279,TRUE,TRUE,"Both High",FALSE,FALSE,NA,"top_33pct"
"WITCH 5.0","ENGAGE-INDCi2030-800-NDCp","C3",683636.291322109,1966667.62220997,"2C (Medium-Ambition)",578924.199252076,1742417.43999279,TRUE,TRUE,"Both High",FALSE,FALSE,NA,"top_33pct"
"WITCH 5.0","ENGAGE-INDCi2030-800f","C3",695659.666834993,1995146.34189213,"2C (Medium-Ambition)",578924.199252076,1742417.43999279,TRUE,TRUE,"Both High",FALSE,FALSE,NA,"top_33pct"
"WITCH 5.0","ENGAGE-INDCi2030-800f-NDCp","C3",674625.29790305,1989945.99206379,"2C (Medium-Ambition)",578924.199252076,1742417.43999279,TRUE,TRUE,"Both High",FALSE,FALSE,NA,"top_33pct"
"WITCH 5.0","ENGAGE-INDCi2030-900","C3",682573.068600634,1955183.29518593,"2C (Medium-Ambition)",578924.199252076,1742417.43999279,TRUE,TRUE,"Both High",FALSE,FALSE,NA,"top_33pct"
"WITCH 5.0","ENGAGE-INDCi2030-900-NDCp","C3",632249.446490112,1938629.33978451,"2C (Medium-Ambition)",578924.199252076,1742417.43999279,TRUE,TRUE,"Both High",FALSE,FALSE,NA,"top_33pct"
"WITCH 5.0","ENGAGE-INDCi2030-900f","C3",653776.994659416,1969054.58998868,"2C (Medium-Ambition)",578924.199252076,1742417.43999279,TRUE,TRUE,"Both High",FALSE,FALSE,NA,"top_33pct"
"WITCH 5.0","ENGAGE-INDCi2030-900f-NDCp","C3",640385.886849264,1967034.73924381,"2C (Medium-Ambition)",578924.199252076,1742417.43999279,TRUE,TRUE,"Both High",FALSE,FALSE,NA,"top_33pct"
"WITCH 5.0","ENGAGE-INDCi2100","C4",156632.928592149,1972281.20006105,"2C (Medium-Ambition)",578924.199252076,1742417.43999279,FALSE,TRUE,"High-RE only",FALSE,TRUE,"High-RE","top_33pct"
"WITCH 5.0","ENGAGE-INDCi2100-NDCp","C4",173149.524058615,1730238.4840513,"2C (Medium-Ambition)",578924.199252076,1742417.43999279,FALSE,FALSE,"Low (both)",FALSE,FALSE,NA,"top_33pct"
"WITCH 5.0","ENGAGE-NPi2020-3000","C4",177029.470418248,1674029.83177153,"2C (Medium-Ambition)",578924.199252076,1742417.43999279,FALSE,FALSE,"Low (both)",FALSE,FALSE,NA,"top_33pct"
"WITCH 5.0","ENGAGE-NPi2020-3000f","C4",177029.470418248,1674029.83177153,"2C (Medium-Ambition)",578924.199252076,1742417.43999279,FALSE,FALSE,"Low (both)",FALSE,FALSE,NA,"top_33pct"
"WITCH 5.0","ENGAGE-NPi2100","C4",140678.387068068,1618135.9868192,"2C (Medium-Ambition)",578924.199252076,1742417.43999279,FALSE,FALSE,"Low (both)",FALSE,FALSE,NA,"top_33pct"
"WITCH 5.0","ENGAGE-NoPolicy","C4",140839.211374606,1647963.86379762,"2C (Medium-Ambition)",578924.199252076,1742417.43999279,FALSE,FALSE,"Low (both)",FALSE,FALSE,NA,"top_33pct"
"WITCH 5.0","NAVIGATE Demand-NPi-act","C4",187989.61093882,1488276.67023959,"2C (Medium-Ambition)",578924.199252076,1742417.43999279,FALSE,FALSE,"Low (both)",FALSE,FALSE,NA,"top_33pct"
"WITCH 5.0","NAVIGATE Demand-NPi-all","C4",180554.187206786,1387269.68492106,"2C (Medium-Ambition)",578924.199252076,1742417.43999279,FALSE,FALSE,"Low (both)",FALSE,FALSE,NA,"top_33pct"
"WITCH 5.0","NAVIGATE Demand-NPi-ele","C4",176899.78559622,1875026.96206966,"2C (Medium-Ambition)",578924.199252076,1742417.43999279,FALSE,TRUE,"High-RE only",FALSE,TRUE,"High-RE","top_33pct"
"WITCH 5.0","NAVIGATE Demand-NPi-ref","C4",184004.870071283,1768141.8610775,"2C (Medium-Ambition)",578924.199252076,1742417.43999279,FALSE,TRUE,"High-RE only",FALSE,TRUE,"High-RE","top_33pct"
"IMAGE 3.2","SSP2021-SSP1-Baseline","C4",NA,1295685.59227033,"2C (Medium-Ambition)",578924.199252076,1742417.43999279,NA,FALSE,"Low (both)",NA,FALSE,NA,"top_33pct"
"IMAGE 3.2","SSP2021-SSP2-Baseline","C4",NA,778303.448932345,"2C (Medium-Ambition)",578924.199252076,1742417.43999279,NA,FALSE,"Low (both)",NA,FALSE,NA,"top_33pct"
"IMAGE 3.2","SSP2021-SSP3-Baseline","C4",NA,413122.27693896,"2C (Medium-Ambition)",578924.199252076,1742417.43999279,NA,FALSE,"Low (both)",NA,FALSE,NA,"top_33pct"
"IMAGE 3.2","SSP2021-SSP4-Baseline","C4",NA,953985.897897261,"2C (Medium-Ambition)",578924.199252076,1742417.43999279,NA,FALSE,"Low (both)",NA,FALSE,NA,"top_33pct"
"IMAGE 3.2","SSP2021-SSP5-Baseline","C4",NA,840529.566883043,"2C (Medium-Ambition)",578924.199252076,1742417.43999279,NA,FALSE,"Low (both)",NA,FALSE,NA,"top_33pct"
"REMIND 2.1","LeastTotalCost-Base-brkLR15-SSP1-P50","C4",NA,1127405.0023,"2C (Medium-Ambition)",578924.199252076,1742417.43999279,NA,FALSE,"Low (both)",NA,FALSE,NA,"top_33pct"
"REMIND 2.1","LeastTotalCost-Base-brkLR15-SSP2-P50","C4",NA,1804066.36125,"2C (Medium-Ambition)",578924.199252076,1742417.43999279,NA,TRUE,"Low (both)",FALSE,NA,NA,"top_33pct"
"REMIND 2.1","LeastTotalCost-Base-brkLR15-SSP5-P50","C4",NA,1104218.9035,"2C (Medium-Ambition)",578924.199252076,1742417.43999279,NA,FALSE,"Low (both)",NA,FALSE,NA,"top_33pct"
"REMIND 2.1","LeastTotalCost-Base-brkSR15-SSP1-P50","C4",NA,1137348.33575,"2C (Medium-Ambition)",578924.199252076,1742417.43999279,NA,FALSE,"Low (both)",NA,FALSE,NA,"top_33pct"
"REMIND 2.1","LeastTotalCost-Base-brkSR15-SSP2-P50","C4",NA,1730195.7391,"2C (Medium-Ambition)",578924.199252076,1742417.43999279,NA,FALSE,"Low (both)",NA,FALSE,NA,"top_33pct"
"REMIND 2.1","LeastTotalCost-Base-brkSR15-SSP5-P50","C4",NA,1026725.41515,"2C (Medium-Ambition)",578924.199252076,1742417.43999279,NA,FALSE,"Low (both)",NA,FALSE,NA,"top_33pct"
"REMIND 2.1","R2p1-SSP1-Baseline","C4",NA,1401060.5588,"2C (Medium-Ambition)",578924.199252076,1742417.43999279,NA,FALSE,"Low (both)",NA,FALSE,NA,"top_33pct"
"REMIND 2.1","R2p1-SSP2-Baseline","C4",NA,2179235.47675,"2C (Medium-Ambition)",578924.199252076,1742417.43999279,NA,TRUE,"Low (both)",FALSE,NA,NA,"top_33pct"
"REMIND 2.1","R2p1-SSP5-Baseline","C4",NA,1405322.30975,"2C (Medium-Ambition)",578924.199252076,1742417.43999279,NA,FALSE,"Low (both)",NA,FALSE,NA,"top_33pct"
"REMIND-Buildings 2.0","BEG-Baseline","C4",NA,1890047.7282,"2C (Medium-Ambition)",578924.199252076,1742417.43999279,NA,TRUE,"Low (both)",FALSE,NA,NA,"top_33pct"
"REMIND-Buildings 2.0","BEG-Efficiency","C4",NA,1554698.9767,"2C (Medium-Ambition)",578924.199252076,1742417.43999279,NA,FALSE,"Low (both)",NA,FALSE,NA,"top_33pct"
"REMIND-MAgPIE 2.0-4.1","Diff-NoPolicy-Baseline","C4",NA,2161290.48285,"2C (Medium-Ambition)",578924.199252076,1742417.43999279,NA,TRUE,"Low (both)",FALSE,NA,NA,"top_33pct"
"REMIND-MAgPIE 2.1-4.2","NGFS Phase 2-Current Policies [IPD 95th]","C4",NA,1455137.1037,"2C (Medium-Ambition)",578924.199252076,1742417.43999279,NA,FALSE,"Low (both)",NA,FALSE,NA,"top_33pct"
"REMIND-MAgPIE 2.1-4.2","NGFS Phase 2-Current Policies [IPD Median]","C4",NA,1485446.57135,"2C (Medium-Ambition)",578924.199252076,1742417.43999279,NA,FALSE,"Low (both)",NA,FALSE,NA,"top_33pct"
