family,Model,Scenario,project,amb,classification_state,cdr_all,cdr_cutoff,cdr_ratio_to_cutoff,cdr_percentile,renewables,re_cutoff,re_ratio_to_cutoff,re_percentile
REMIND,REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-900,ENGAGE,2C,High-RE,71841.34395000001,550795.0699210565,0.13043207514601896,0.176,3896829.923,1914001.2595672116,2.0359599574564227,0.9474285714285714
REMIND,REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-900f,ENGAGE,2C,High-RE,72820.03570000001,550795.0699210565,0.13220894607941397,0.18057142857142858,3897583.0498,1914001.2595672116,2.036353440374073,0.9485714285714286
REMIND,REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2100,ENGAGE,2C,High-RE,5961.6242,550795.0699210565,0.010823670227938785,0.06514285714285714,2353505.9292,1914001.2595672116,1.2296261130633572,0.8091428571428572
REMIND,REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2100-COV,ENGAGE,2C,High-RE,5961.6242,550795.0699210565,0.010823670227938785,0.06514285714285714,2091151.54155,1914001.2595672116,1.0925549453519403,0.768
REMIND,REMIND-MAgPIE 2.1-4.2,ENGAGE-NoPolicy,ENGAGE,2C,High-RE,5961.6242,550795.0699210565,0.010823670227938785,0.06514285714285714,2262176.39415,1914001.2595672116,1.1819095639788224,0.7988571428571428
REMIND,REMIND-MAgPIE 2.1-4.2,NGFS Phase 2-Divergent Net Zero Policies,NGFS Phase 2,1.5C,Low both - excluded,160888.7994,565430.0377324205,0.2845423636233095,0.18181818181818182,2407730.45715,2704533.9788519694,0.8902570557357325,0.5844155844155844
REMIND,REMIND-MAgPIE 2.1-4.2,NGFS Phase 2-Net-Zero 2050,NGFS Phase 2,1.5C,Low both - excluded,210928.98655,565430.0377324205,0.37304170715072327,0.21645021645021645,2329381.8709,2704533.9788519694,0.8612877076474316,0.5714285714285714
REMIND,REMIND-MAgPIE 2.1-4.2,NGFS Phase 2-Net-Zero 2050 [IPD 95th],NGFS Phase 2,1.5C,Low both - excluded,57253.35325,565430.0377324205,0.10125629950542901,0.030303030303030304,2231404.241,2704533.9788519694,0.8250605311112396,0.5324675324675324
REMIND,REMIND-MAgPIE 2.1-4.2,NGFS Phase 2-Net-Zero 2050 [IPD Median],NGFS Phase 2,1.5C,Low both - excluded,58127.37375,565430.0377324205,0.10280206191929925,0.03463203463203463,2279449.3256,2704533.9788519694,0.8428251755844418,0.5454545454545454
REMIND,REMIND-MAgPIE 2.1-4.2,NGFS Phase 2-Below 2°C,NGFS Phase 2,2C,High-RE,191363.56995,550795.0699210565,0.3474315229027512,0.3142857142857143,2201660.13765,1914001.2595672116,1.1502918959143387,0.792
REMIND,REMIND-MAgPIE 2.1-4.2,NGFS Phase 2-Below 2°C [IPD 95th],NGFS Phase 2,2C,High-RE,55298.172099999996,550795.0699210565,0.1003969990289232,0.13714285714285715,2096024.13485,1914001.2595672116,1.0951007082011779,0.7691428571428571
REMIND,REMIND-MAgPIE 2.1-4.2,NGFS Phase 2-Below 2°C [IPD Median],NGFS Phase 2,2C,High-RE,54672.3098,550795.0699210565,0.09926071017272538,0.136,2136687.1352,1914001.2595672116,1.1163457309757159,0.7805714285714286
REMIND,REMIND-MAgPIE 2.1-4.2,NGFS Phase 2-Delayed Transition,NGFS Phase 2,2C,High-RE,182463.69160000002,550795.0699210565,0.331273283956866,0.29942857142857143,2516049.7144,1914001.2595672116,1.3145496649092707,0.824
REMIND,REMIND-MAgPIE 2.1-4.2,NGFS Phase 2-Nationally Determined Contributions (NDCs),NGFS Phase 2,2C,High-RE,131680.45455,550795.0699210565,0.23907340813503158,0.22628571428571428,1997293.80445,1914001.2595672116,1.0435174974240207,0.7302857142857143
REMIND,REMIND-MAgPIE 2.1-4.2,NGFS Phase 2-Current Policies,NGFS Phase 2,2C,Low both - excluded,6647.2754,550795.0699210565,0.012068509256905169,0.06971428571428571,1552100.76295,1914001.2595672116,0.8109194051946217,0.3977142857142857
REMIND,REMIND-MAgPIE 2.1-4.2,NGFS Phase 2-Current Policies [IPD 95th],NGFS Phase 2,2C,Low both - excluded,0,550795.0699210565,0,0,1455137.1036999999,1914001.2595672116,0.7602592194892449,0.3462857142857143
REMIND,REMIND-MAgPIE 2.1-4.2,NGFS Phase 2-Current Policies [IPD Median],NGFS Phase 2,2C,Low both - excluded,0,550795.0699210565,0,0,1485446.5713499999,1914001.2595672116,0.776094876596834,0.3577142857142857
REMIND,REMIND-MAgPIE 2.1-4.2,SusDev-SSP1-900,SusDev,1.5C,High-RE,144684.43205,565430.0377324205,0.2558838802236914,0.15151515151515152,2726898.189,2704533.9788519694,1.0082691548055625,0.683982683982684
REMIND,REMIND-MAgPIE 2.1-4.2,SusDev-SSP2-900,SusDev,1.5C,High-RE,193433.84625000003,565430.0377324205,0.34210040737442937,0.20346320346320346,3994265.7375000003,2704533.9788519694,1.4768776316855523,0.8225108225108225
REMIND,REMIND-MAgPIE 2.1-4.2,SusDev-SDP-1000,SusDev,1.5C,Low both - excluded,149816.87955,565430.0377324205,0.26496094928175384,0.1645021645021645,2257649.67165,2704533.9788519694,0.8347647651327847,0.5411255411255411
REMIND,REMIND-MAgPIE 2.1-4.2,SusDev-SSP1-NDC,SusDev,2C,High-RE,86212.6657,550795.0699210565,0.1565240329989819,0.192,2030728.5437,1914001.2595672116,1.060986001732926,0.7428571428571429
REMIND,REMIND-MAgPIE 2.1-4.2,SusDev-SSP2-NDC,SusDev,2C,High-RE,186669.6934,550795.0699210565,0.33890952115231293,0.30742857142857144,3107649.44165,1914001.2595672116,1.6236402280909117,0.8765714285714286
REMIND,REMIND-MAgPIE 2.1-4.2,SusDev-SSP2-NPi,SusDev,2C,High-RE,9167.75685,550795.0699210565,0.0166445877072102,0.07428571428571429,2347706.9568,1914001.2595672116,1.2265963489129867,0.8068571428571428
REMIND,REMIND-MAgPIE 2.1-4.2,SusDev-SDP-NPi,SusDev,2C,Low both - excluded,5739.419800000001,550795.0699210565,0.010420245411460584,0.064,1438777.87765,1914001.2595672116,0.7517120850669305,0.3405714285714286
REMIND,REMIND-MAgPIE 2.1-4.2,SusDev-SSP1-NPi,SusDev,2C,Low both - excluded,5737.891500000001,550795.0699210565,0.010417470695266738,0.06285714285714286,1566809.842,1914001.2595672116,0.8186043944162724,0.4137142857142857
REMIND,REMIND-MAgPIE 2.1-4.3,DeepElectrification-SSP2-HighRenewables-900,DeepElectrification,1.5C,High-RE,374306.81954999996,565430.0377324205,0.6619860894746696,0.354978354978355,4335725.46135,2704533.9788519694,1.603132182939127,0.9004329004329005
REMIND,REMIND-MAgPIE 2.1-4.3,DeepElectrification-SSP2-Default-1100,DeepElectrification,1.5C,Low both - excluded,159731.6193,565430.0377324205,0.2824958149386292,0.1774891774891775,2527521.0793500002,2704533.9788519694,0.9345495745713988,0.5974025974025974
REMIND,REMIND-MAgPIE 2.1-4.3,DeepElectrification-SSP2-Default-900,DeepElectrification,1.5C,Low both - excluded,164640.74539999999,565430.0377324205,0.29117792549590943,0.18614718614718614,2627437.18625,2704533.9788519694,0.9714935019471651,0.6277056277056277
REMIND,REMIND-MAgPIE 2.1-4.3,DeepElectrification-SSP2-Default-1300,DeepElectrification,2C,High-RE,172998.18510000003,550795.0699210565,0.31408811470443126,0.2754285714285714,2476820.4596,1914001.2595672116,1.294053725001232,0.8205714285714286
REMIND,REMIND-MAgPIE 2.1-4.3,DeepElectrification-SSP2-HighRenewables-1100,DeepElectrification,2C,High-RE,104148.63475,550795.0699210565,0.18908781221467225,0.2022857142857143,4112955.8236,1914001.2595672116,2.14887832651166,0.9794285714285714
REMIND,REMIND-MAgPIE 2.1-4.3,DeepElectrification-SSP2-HighRenewables-1300,DeepElectrification,2C,High-RE,133646.25975,550795.0699210565,0.24264244008058214,0.22742857142857142,3923671.97765,1914001.2595672116,2.049984010218054,0.9531428571428572
REMIND,REMIND-MAgPIE 2.1-4.3,DeepElectrification-SSP2-Baseline,DeepElectrification,2C,Low both - excluded,34499.76215,550795.0699210565,0.06263629439338433,0.112,1801779.85165,1914001.2595672116,0.9413681640196064,0.5874285714285714
REMIND,REMIND-MAgPIE 2.1-4.3,DeepElectrification-SSP2-NPi,DeepElectrification,2C,Low both - excluded,359253.23625,550795.0699210565,0.6522448291003957,0.45714285714285713,1846751.32765,1914001.2595672116,0.964864217522815,0.6205714285714286
REMIND,REMIND-MAgPIE 3.2-4.6,SHAPE-SDP-EI-1.5°C,SHAPE,1.5C,High both - excluded,678090.68835,565430.0377324205,1.1992477284535317,0.7186147186147186,3189040.5392,2704533.9788519694,1.1791460429547629,0.7186147186147186
REMIND,REMIND-MAgPIE 3.2-4.6,SHAPE-SDP-EI-1.5°C [with Climate Change Impacts],SHAPE,1.5C,High both - excluded,680931.3117999999,565430.0377324205,1.2042715567973385,0.7229437229437229,3189093.7975500003,2704533.9788519694,1.1791657352013447,0.7229437229437229
REMIND,REMIND-MAgPIE 3.2-4.6,SHAPE-SSP2-1.5°C,SHAPE,1.5C,High both - excluded,730235.1589500001,565430.0377324205,1.291468634879229,0.8095238095238095,3685143.7056,2704533.9788519694,1.3625799248284112,0.7792207792207793
REMIND,REMIND-MAgPIE 3.2-4.6,SHAPE-SSP2-1.5°C [with Climate Change Impacts],SHAPE,1.5C,High both - excluded,730738.32575,565430.0377324205,1.2923585182713775,0.8138528138528138,3727990.7922,2704533.9788519694,1.3784226123061953,0.7878787878787878
REMIND,REMIND-MAgPIE 3.2-4.6,SHAPE-SDP-MC-1.5°C,SHAPE,1.5C,Low both - excluded,378448.64249999996,565430.0377324205,0.6693111742307081,0.3722943722943723,2011626.8194,2704533.9788519694,0.7437979463855369,0.329004329004329
REMIND,REMIND-MAgPIE 3.2-4.6,SHAPE-SDP-MC-1.5°C [with Climate Change Impacts],SHAPE,1.5C,Low both - excluded,387840.10420000006,565430.0377324205,0.6859205884345648,0.3852813852813853,2004473.9234,2704533.9788519694,0.7411531668945297,0.30735930735930733
REMIND,REMIND-MAgPIE 3.2-4.6,SHAPE-SDP-RC-1.5°C,SHAPE,1.5C,Low both - excluded,264402.40530000004,565430.0377324205,0.46761294529089675,0.2554112554112554,1954705.0273499999,2704533.9788519694,0.7227511440546738,0.2727272727272727
REMIND,REMIND-MAgPIE 3.2-4.6,SHAPE-SDP-RC-1.5°C [with Climate Change Impacts],SHAPE,1.5C,Low both - excluded,265412.04235,565430.0377324205,0.4693985544425594,0.2597402597402597,1954887.3165,2704533.9788519694,0.7228185453709174,0.27705627705627706
REMIND,REMIND-MAgPIE 3.2-4.6,SHAPE-SSP1-1.5°C,SHAPE,1.5C,Low both - excluded,505239.7506,565430.0377324205,0.8935495408524716,0.5670995670995671,2385061.44525,2704533.9788519694,0.8818752006445191,0.5800865800865801
REMIND,REMIND-MAgPIE 3.2-4.6,SHAPE-SSP2-NPi,SHAPE,2C,High-RE,303333.6215,550795.0699210565,0.5507195653430154,0.3942857142857143,3124627.49885,1914001.2595672116,1.6325106805606449,0.8811428571428571
REMIND,REMIND-MAgPIE 3.2-4.6,SHAPE-SSP2-NPi [with Climate Change Impacts],SHAPE,2C,High-RE,301668.876,550795.0699210565,0.5476971245280702,0.39085714285714285,3111006.47945,1914001.2595672116,1.6253941651811932,0.8777142857142857
REMIND,REMIND-MAgPIE 3.2-4.6,SHAPE-SSP1-NPi,SHAPE,2C,Low both - excluded,235347.6927,550795.0699210565,0.427287217247118,0.35085714285714287,1864682.121,1914001.2595672116,0.9742324419481503,0.6342857142857142
REMIND,REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-500,RESCUE,1.5C,High-RE,337407.7551985,565430.0377324205,0.5967276810259806,0.2857142857142857,3939775.9237146,2704533.9788519694,1.456730052024331,0.8138528138528138
REMIND,REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-500-with-OAE,RESCUE,1.5C,High-RE,285000.6597766,565430.0377324205,0.5040423054274867,0.2727272727272727,4250458.8591347,2704533.9788519694,1.5716049021277043,0.8831168831168831
REMIND,REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-Peak-Budget-500,RESCUE,1.5C,High-RE,137281.79837570002,565430.0377324205,0.2427918384496335,0.13852813852813853,3914336.7216216,2704533.9788519694,1.447323920582862,0.8095238095238095
REMIND,REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-1150,RESCUE,2C,High-RE,144025.28798535,550795.0699210565,0.2614861603717561,0.24571428571428572,3984178.71776075,1914001.2595672116,2.0815967062956067,0.9611428571428572
REMIND,REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-1150-with-OAE,RESCUE,2C,High-RE,119695.68348485001,550795.0699210565,0.2173143697564424,0.216,4156912.1036843,1914001.2595672116,2.171843974974316,0.9828571428571429
REMIND,REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-Peak-Budget-1150,RESCUE,2C,High-RE,88711.5289226,550795.0699210565,0.1610608623191103,0.19657142857142856,4241488.12267855,1914001.2595672116,2.2160320435931284,0.992
REMIND,REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-Peak-Budget-1150-with-OAE,RESCUE,2C,High-RE,90018.74695205,550795.0699210565,0.16343419153143848,0.19885714285714284,4239161.18393145,1914001.2595672116,2.214816297921349,0.9908571428571429
REMIND,REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-Peak-Budget-500-with-OAE,RESCUE,2C,High-RE,130560.8475318,550795.0699210565,0.2370406974603328,0.22514285714285714,3924521.43202415,1914001.2595672116,2.0504278209887654,0.9542857142857143
REMIND,REMIND-MAgPIE 3.3-4.8,NGFS Phase 5-Net-Zero 2050,NGFS Phase 5,1.5C,High-RE,143765.55833355,565430.0377324205,0.2542587919631968,0.1471861471861472,3378286.77547635,2704533.9788519694,1.2491197381481514,0.7575757575757576
REMIND,REMIND-MAgPIE 3.3-4.8,NGFS Phase 5-Low Demand,NGFS Phase 5,1.5C,Low both - excluded,96891.12694455,565430.0377324205,0.17135829453475543,0.10822510822510822,2075888.37284735,2704533.9788519694,0.7675586215886742,0.38961038961038963
REMIND,REMIND-MAgPIE 3.3-4.8,NGFS Phase 5-Below 2°C,NGFS Phase 5,2C,High-RE,142386.8486208,550795.0699210565,0.2585114798525844,0.24,3099997.84496065,1914001.2595672116,1.6196425313019973,0.8742857142857143
REMIND,REMIND-MAgPIE 3.3-4.8,NGFS Phase 5-Current Policies,NGFS Phase 5,2C,High-RE,25518.992459200002,550795.0699210565,0.046331192584671374,0.10171428571428572,2402907.75715255,1914001.2595672116,1.2554368734824597,0.8125714285714286
REMIND,REMIND-MAgPIE 3.3-4.8,NGFS Phase 5-Delayed Transition,NGFS Phase 5,2C,High-RE,116874.69426265001,550795.0699210565,0.21219270223206835,0.21257142857142858,3217436.56533475,1914001.2595672116,1.6810002340658163,0.9017142857142857
REMIND,REMIND-MAgPIE 3.3-4.8,NGFS Phase 5-Fragmented World,NGFS Phase 5,2C,High-RE,66029.20389785,550795.0699210565,0.11987980195122977,0.15542857142857142,2626709.22237665,1914001.2595672116,1.3723654617503198,0.832
REMIND,REMIND-MAgPIE 3.3-4.8,NGFS Phase 5-Nationally Determined Contributions (NDCs),NGFS Phase 5,2C,High-RE,115525.37677825,550795.0699210565,0.2097429390477439,0.2102857142857143,2848022.9568161,1914001.2595672116,1.4879942960226091,0.8548571428571429
REMIND,REMIND-Transport 2.1,Transport-1100-Conventional,Transport,2C,High-RE,66401.60655,550795.0699210565,0.12055592029811942,0.15657142857142858,4170174.6901,1914001.2595672116,2.178773221415198,0.9862857142857143
REMIND,REMIND-Transport 2.1,Transport-1100-Conventional-LowDemand,Transport,2C,High-RE,67735.6703,550795.0699210565,0.12297798945387857,0.16,4107316.50075,1914001.2595672116,2.1459319737745286,0.9782857142857143
REMIND,REMIND-Transport 2.1,Transport-1100-Conventional-SynFuel,Transport,2C,High-RE,86464.95895,550795.0699210565,0.15698208584617998,0.19314285714285714,5115154.40645,1914001.2595672116,2.6724927065129642,0.9988571428571429
REMIND,REMIND-Transport 2.1,Transport-1100-Electrification,Transport,2C,High-RE,70068.83915,550795.0699210565,0.12721399114927212,0.1702857142857143,4128002.6892999997,1914001.2595672116,2.1567397976704634,0.9805714285714285
REMIND,REMIND-Transport 2.1,Transport-1100-Electrification-LowDemand,Transport,2C,High-RE,71458.15785,550795.0699210565,0.12973637883186181,0.17485714285714285,4042990.2901000003,1914001.2595672116,2.112323735363784,0.9725714285714285
REMIND,REMIND-Transport 2.1,Transport-1100-H2,Transport,2C,High-RE,66413.69885,550795.0699210565,0.12057787456143869,0.15771428571428572,4305152.4833,1914001.2595672116,2.249294488068137,0.9931428571428571
REMIND,REMIND-Transport 2.1,Transport-NDC-Conventional,Transport,2C,High-RE,90406.81235,550795.0699210565,0.16413874649051902,0.2,3028446.9885,1914001.2595672116,1.5822596632902863,0.8651428571428571
REMIND,REMIND-Transport 2.1,Transport-NPi-Conventional,Transport,2C,High-RE,428.2745,550795.0699210565,7.775568871039152e-4,0.04114285714285714,2038017.56665,1914001.2595672116,1.064794266180802,0.7462857142857143
WITCH,WITCH 4.6,DISCRATE-Reference-dr2p,DISCRATE,2C,Low both - excluded,143022.33886062607,550795.0699210565,0.2596652487850426,0.24342857142857144,0,1914001.2595672116,0,0
WITCH,WITCH 4.6,DISCRATE-Reference-dr3p,DISCRATE,2C,Low both - excluded,142943.10158737632,550795.0699210565,0.25952138897660043,0.24114285714285713,0,1914001.2595672116,0,0
WITCH,WITCH 4.6,DISCRATE-Reference-dr4p,DISCRATE,2C,Low both - excluded,142949.8227238359,550795.0699210565,0.2595335915848419,0.2422857142857143,0,1914001.2595672116,0,0
WITCH,WITCH 4.6,DISCRATE-Reference-dr5p,DISCRATE,2C,Low both - excluded,143150.92336275303,550795.0699210565,0.2598987013142117,0.24457142857142858,0,1914001.2595672116,0,0
WITCH,WITCH 5.0,COMMIT-2°C-2020,COMMIT,2C,High-CDR,737077.0990903586,550795.0699210565,1.3382056945353582,0.8628571428571429,1583039.9137879936,1914001.2595672116,0.8270840501672114,0.424
WITCH,WITCH 5.0,COMMIT-2°C-2030,COMMIT,2C,High-CDR,595273.4606781763,550795.0699210565,1.0807530662238765,0.744,1653849.2428767874,1914001.2595672116,0.8640794955645698,0.47314285714285714
WITCH,WITCH 5.0,COMMIT-Bridge,COMMIT,2C,High-RE,509653.2838389188,550795.0699210565,0.9253047306904283,0.6274285714285714,3496156.3466547932,1914001.2595672116,1.8266217585694453,0.9211428571428572
WITCH,WITCH 5.0,COMMIT-Baseline,COMMIT,2C,Low both - excluded,140805.03987665442,550795.0699210565,0.2556396154686633,0.2377142857142857,1241626.0828061216,1914001.2595672116,0.6487070353793155,0.2377142857142857
WITCH,WITCH 5.0,COMMIT-Current-Policies,COMMIT,2C,Low both - excluded,140533.68862788,550795.0699210565,0.255146961733013,0.23542857142857143,1225081.2858989304,1914001.2595672116,0.6400629465499632,0.23657142857142857
WITCH,WITCH 5.0,COMMIT-GPP,COMMIT,2C,Low both - excluded,325062.29255032394,550795.0699210565,0.5901692122932654,0.40914285714285714,1436175.3795973675,1914001.2595672116,0.7503523691108287,0.33714285714285713
WITCH,WITCH 5.0,COMMIT-NDC-2050-Convergence,COMMIT,2C,Low both - excluded,258015.82054609747,550795.0699210565,0.4684425018239142,0.3657142857142857,1386344.3619506375,1914001.2595672116,0.7243173717994907,0.304
WITCH,WITCH 5.0,COMMIT-NDCplus,COMMIT,2C,Low both - excluded,171756.75901366418,550795.0699210565,0.3118342345335107,0.27314285714285713,1324896.472782664,1914001.2595672116,0.6922129576248272,0.2822857142857143
WITCH,WITCH 5.0,ENGAGE-INDCi2030-500f,ENGAGE,1.5C,High-CDR,707606.063622978,565430.0377324205,1.2514475998847443,0.7748917748917749,2076305.1018219169,2704533.9788519694,0.7677127069053407,0.3939393939393939
WITCH,WITCH 5.0,ENGAGE-NPi2020-400f,ENGAGE,1.5C,High-CDR,717862.4087739903,565430.0377324205,1.269586617033787,0.7965367965367965,2031406.8203313902,2704533.9788519694,0.7511115912079201,0.3593073593073593
WITCH,WITCH 5.0,ENGAGE-NPi2020-450,ENGAGE,1.5C,High-CDR,681009.7224171846,565430.0377324205,1.2044102311017657,0.7272727272727273,1956414.9657864731,2704533.9788519694,0.7233833928819557,0.2813852813852814
WITCH,WITCH 5.0,ENGAGE-NPi2020-450f,ENGAGE,1.5C,High-CDR,716159.1460613603,565430.0377324205,1.2665742855356927,0.7922077922077922,2018026.1560759707,2704533.9788519694,0.7461640977173413,0.33766233766233766
WITCH,WITCH 5.0,ENGAGE-NPi2020-500,ENGAGE,1.5C,High-CDR,707033.7140671893,565430.0377324205,1.2504353622645357,0.7619047619047619,1978333.398358719,2704533.9788519694,0.7314877216660037,0.2857142857142857
WITCH,WITCH 5.0,ENGAGE-NPi2020-500f,ENGAGE,1.5C,High-CDR,714279.2050494704,565430.0377324205,1.2632494869108635,0.7878787878787878,2004682.7781737545,2704533.9788519694,0.7412303908360248,0.3116883116883117
WITCH,WITCH 5.0,ENGAGE-Feasibility-Maximum-Effort/Cost-Effective,ENGAGE,1.5C,Low both - excluded,512830.3681308592,565430.0377324205,0.9069740443707147,0.5800865800865801,2051640.2384097711,2704533.9788519694,0.7585928867792073,0.3722943722943723
WITCH,WITCH 5.0,ENGAGE-Feasibility-Maximum-Effort/Technology,ENGAGE,1.5C,Low both - excluded,280114.8133933063,565430.0377324205,0.4954013665716598,0.2683982683982684,2193904.387710957,2704533.9788519694,0.8111949803057137,0.49783549783549785
WITCH,WITCH 5.0,ENGAGE-INDCi2030-1000,ENGAGE,2C,High both - excluded,592144.7105824812,550795.0699210565,1.0750726412045613,0.7371428571428571,1931299.6890820544,1914001.2595672116,1.0090378360141488,0.6765714285714286
WITCH,WITCH 5.0,ENGAGE-INDCi2030-1000-NDCp,ENGAGE,2C,High both - excluded,579066.5747572619,550795.0699210565,1.0513285364741145,0.7211428571428572,1938834.9473277484,1914001.2595672116,1.0129747499571407,0.6857142857142857
WITCH,WITCH 5.0,ENGAGE-INDCi2030-1000f,ENGAGE,2C,High both - excluded,600972.8638866153,550795.0699210565,1.0911006592211339,0.7462857142857143,1946406.2527507485,1914001.2595672116,1.0169304973137083,0.6925714285714286
WITCH,WITCH 5.0,ENGAGE-INDCi2030-1000f-NDCp,ENGAGE,2C,High both - excluded,591972.744481883,550795.0699210565,1.0747604268983895,0.736,1944223.9116170474,1914001.2595672116,1.015790298934636,0.6902857142857143
WITCH,WITCH 5.0,ENGAGE-INDCi2030-600f,ENGAGE,2C,High both - excluded,707773.3610409116,550795.0699210565,1.2850030795343799,0.8377142857142857,2048330.9081312297,1914001.2595672116,1.0701826333146678,0.7508571428571429
WITCH,WITCH 5.0,ENGAGE-INDCi2030-600f-NDCp,ENGAGE,2C,High both - excluded,706077.8354263838,550795.0699210565,1.2819247556583675,0.8365714285714285,2045542.042887646,1914001.2595672116,1.068725546894456,0.7497142857142857
WITCH,WITCH 5.0,ENGAGE-INDCi2030-700f,ENGAGE,2C,High both - excluded,705458.5145594089,550795.0699210565,1.280800343148532,0.8331428571428572,2021548.849028326,1914001.2595672116,1.0561899261682999,0.7417142857142857
WITCH,WITCH 5.0,ENGAGE-INDCi2030-700f-NDCp,ENGAGE,2C,High both - excluded,701656.1569254289,550795.0699210565,1.2738969450579773,0.832,2017415.956258361,1914001.2595672116,1.0540306314712318,0.7394285714285714
WITCH,WITCH 5.0,ENGAGE-INDCi2030-800,ENGAGE,2C,High both - excluded,691525.2581379466,550795.0699210565,1.25550371799272,0.824,1958886.870048417,1914001.2595672116,1.0234511917151794,0.7028571428571428
WITCH,WITCH 5.0,ENGAGE-INDCi2030-800-NDCp,ENGAGE,2C,High both - excluded,683636.291322109,550795.0699210565,1.2411808468439853,0.8194285714285714,1966667.6222099732,1914001.2595672116,1.027516367807757,0.7062857142857143
WITCH,WITCH 5.0,ENGAGE-INDCi2030-800f,ENGAGE,2C,High both - excluded,695659.6668349928,550795.0699210565,1.2630099738087692,0.8285714285714286,1995146.3418921286,1914001.2595672116,1.0423955219043404,0.7291428571428571
WITCH,WITCH 5.0,ENGAGE-INDCi2030-800f-NDCp,ENGAGE,2C,High both - excluded,674625.29790305,550795.0699210565,1.224820872125347,0.8148571428571428,1989945.9920637934,1914001.2595672116,1.0396785175124463,0.728
WITCH,WITCH 5.0,ENGAGE-INDCi2030-900,ENGAGE,2C,High both - excluded,682573.0686006332,550795.0699210565,1.2392505050897857,0.8171428571428572,1955183.2951859261,1914001.2595672116,1.0215162008973946,0.6982857142857143
WITCH,WITCH 5.0,ENGAGE-INDCi2030-900-NDCp,ENGAGE,2C,High both - excluded,632249.4464901114,550795.0699210565,1.1478850865181662,0.7634285714285715,1938629.3397845062,1914001.2595672116,1.0128673270689819,0.6845714285714286
WITCH,WITCH 5.0,ENGAGE-INDCi2030-900f,ENGAGE,2C,High both - excluded,653776.9946594159,550795.0699210565,1.1869695833572356,0.7965714285714286,1969054.589988681,1914001.2595672116,1.028763476589309,0.7097142857142857
WITCH,WITCH 5.0,ENGAGE-INDCi2030-900f-NDCp,ENGAGE,2C,High both - excluded,640385.8868492644,550795.0699210565,1.1626572600605314,0.7714285714285715,1967034.739243816,1914001.2595672116,1.027708173864314,0.7074285714285714
WITCH,WITCH 5.0,ENGAGE-NPi2020-600,ENGAGE,2C,High both - excluded,694830.4911661511,550795.0699210565,1.2615045578852744,0.8274285714285714,1971912.1734572726,1914001.2595672116,1.0302564659247693,0.712
WITCH,WITCH 5.0,ENGAGE-NPi2020-600f,ENGAGE,2C,High both - excluded,688228.5057879061,550795.0699210565,1.2495182752571614,0.8228571428571428,1981062.7603142238,1914001.2595672116,1.0350373336547207,0.7222857142857143
WITCH,WITCH 5.0,ENGAGE-NPi2020-700,ENGAGE,2C,High both - excluded,647916.9678160686,550795.0699210565,1.1763303689499838,0.7851428571428571,1940738.1682062491,1914001.2595672116,1.013969117577845,0.6891428571428572
WITCH,WITCH 5.0,ENGAGE-NPi2020-700f,ENGAGE,2C,High both - excluded,655418.7229787956,550795.0699210565,1.1899502351622981,0.7977142857142857,1962167.78868463,1914001.2595672116,1.0251653591535828,0.704
WITCH,WITCH 5.0,ENGAGE-NPi2020-800,ENGAGE,2C,High both - excluded,584140.3987078352,550795.0699210565,1.060540354494382,0.728,1932264.8340962671,1914001.2595672116,1.0095420911756272,0.6788571428571428
WITCH,WITCH 5.0,ENGAGE-NPi2020-800f,ENGAGE,2C,High both - excluded,613078.7260400612,550795.0699210565,1.1130795454068454,0.7542857142857143,1939982.2100316521,1914001.2595672116,1.0135741553640958,0.688
WITCH,WITCH 5.0,ENGAGE-NPi2020-900f,ENGAGE,2C,High both - excluded,571882.8085050725,550795.0699210565,1.0382859973438732,0.7051428571428572,1920382.408067185,1914001.2595672116,1.003333931191569,0.6697142857142857
WITCH,WITCH 5.0,ENGAGE-Feasibility-1000/Cost-Effective,ENGAGE,2C,High-RE,512482.5074919085,550795.0699210565,0.9304413482955844,0.6308571428571429,2015035.1295454812,1914001.2595672116,1.0527867311859112,0.7371428571428571
WITCH,WITCH 5.0,ENGAGE-Feasibility-1000/Institutional,ENGAGE,2C,High-RE,478668.5970074582,550795.0699210565,0.869050256887855,0.5942857142857143,1939102.827938709,1914001.2595672116,1.0131147083869596,0.6868571428571428
WITCH,WITCH 5.0,ENGAGE-Feasibility-1000/Technology,ENGAGE,2C,High-RE,276800.7748930713,550795.0699210565,0.5025476624777055,0.38171428571428573,2099682.9134150376,1914001.2595672116,1.0970122944902407,0.7714285714285715
