Model,Scenario,Category,Ambition,fossil_ccs,renewables,novel_cdr,engineered_cmt,cmt_high,re_high,high_cmt,high_re,Pathway,cmt_axis,portfolio_rule,approach
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1400,C3,2C (Medium-Ambition),390631.4958936625,1641524.650327499,138567.9374902249,529199.4333838874,335872.01218836295,1914001.2595672116,TRUE,FALSE,High-engineered-CMT,Novel CDR + Fossil/industrial CCS (land CDR excluded),top-tercile focal axis; not top-tercile opposing axis,A
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1400f,C3,2C (Medium-Ambition),384498.2872539216,1639097.782111938,137582.1290868521,522080.4163407737,335872.01218836295,1914001.2595672116,TRUE,FALSE,High-engineered-CMT,Novel CDR + Fossil/industrial CCS (land CDR excluded),top-tercile focal axis; not top-tercile opposing axis,A
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1600,C3,2C (Medium-Ambition),391701.0944981029,1610708.4330729812,118400.72682905194,510101.8213271549,335872.01218836295,1914001.2595672116,TRUE,FALSE,High-engineered-CMT,Novel CDR + Fossil/industrial CCS (land CDR excluded),top-tercile focal axis; not top-tercile opposing axis,A
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1600f,C3,2C (Medium-Ambition),391701.0944981029,1610708.4330729812,118400.72682905194,510101.8213271549,335872.01218836295,1914001.2595672116,TRUE,FALSE,High-engineered-CMT,Novel CDR + Fossil/industrial CCS (land CDR excluded),top-tercile focal axis; not top-tercile opposing axis,A
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1800,C3,2C (Medium-Ambition),438478.4784523002,1582234.7076169804,128454.71280372144,566933.1912560216,335872.01218836295,1914001.2595672116,TRUE,FALSE,High-engineered-CMT,Novel CDR + Fossil/industrial CCS (land CDR excluded),top-tercile focal axis; not top-tercile opposing axis,A
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1800f,C3,2C (Medium-Ambition),438478.4784523002,1582234.7076169804,128454.71280372144,566933.1912560216,335872.01218836295,1914001.2595672116,TRUE,FALSE,High-engineered-CMT,Novel CDR + Fossil/industrial CCS (land CDR excluded),top-tercile focal axis; not top-tercile opposing axis,A
POLES-JRC ENGAGE,ENGAGE-INDCi2030-2000,C3,2C (Medium-Ambition),445202.20434532117,1556251.0877839292,131604.81343120337,576807.0177765245,335872.01218836295,1914001.2595672116,TRUE,FALSE,High-engineered-CMT,Novel CDR + Fossil/industrial CCS (land CDR excluded),top-tercile focal axis; not top-tercile opposing axis,A
POLES-JRC ENGAGE,ENGAGE-INDCi2030-2000f,C3,2C (Medium-Ambition),445202.20434532117,1556251.0877839292,131604.81343120337,576807.0177765245,335872.01218836295,1914001.2595672116,TRUE,FALSE,High-engineered-CMT,Novel CDR + Fossil/industrial CCS (land CDR excluded),top-tercile focal axis; not top-tercile opposing axis,A
POLES-JRC ENGAGE,ENGAGE-INDCi2030-2500,C4,2C (Medium-Ambition),324663.08288074075,1422854.9272227841,100853.55519849063,425516.6380792314,335872.01218836295,1914001.2595672116,TRUE,FALSE,High-engineered-CMT,Novel CDR + Fossil/industrial CCS (land CDR excluded),top-tercile focal axis; not top-tercile opposing axis,A
POLES-JRC ENGAGE,ENGAGE-INDCi2030-2500f,C4,2C (Medium-Ambition),324663.08288074075,1422854.9272227841,100853.55519849063,425516.6380792314,335872.01218836295,1914001.2595672116,TRUE,FALSE,High-engineered-CMT,Novel CDR + Fossil/industrial CCS (land CDR excluded),top-tercile focal axis; not top-tercile opposing axis,A
POLES-JRC ENGAGE,ENGAGE-INDCi2030-3000,C4,2C (Medium-Ambition),82100.94145274223,1287193.5837199045,44039.498066172,126140.43951891424,335872.01218836295,1914001.2595672116,FALSE,FALSE,NA,Novel CDR + Fossil/industrial CCS (land CDR excluded),top-tercile focal axis; not top-tercile opposing axis,A
POLES-JRC ENGAGE,ENGAGE-INDCi2030-3000f,C4,2C (Medium-Ambition),82100.94145274223,1287193.5837199045,44039.498066172,126140.43951891424,335872.01218836295,1914001.2595672116,FALSE,FALSE,NA,Novel CDR + Fossil/industrial CCS (land CDR excluded),top-tercile focal axis; not top-tercile opposing axis,A
POLES-JRC ENGAGE,ENGAGE-INDCi2030-300f,C2,1.5C (High-Ambition),635897.6548396252,1909799.148783799,573066.7022218701,1208964.3570614953,403983.6134199853,2704533.9788519694,TRUE,FALSE,High-engineered-CMT,Novel CDR + Fossil/industrial CCS (land CDR excluded),top-tercile focal axis; not top-tercile opposing axis,A
POLES-JRC ENGAGE,ENGAGE-INDCi2030-400f,C2,1.5C (High-Ambition),555915.4251410118,1853898.798237857,493950.695181847,1049866.120322859,403983.6134199853,2704533.9788519694,TRUE,FALSE,High-engineered-CMT,Novel CDR + Fossil/industrial CCS (land CDR excluded),top-tercile focal axis; not top-tercile opposing axis,A
POLES-JRC ENGAGE,ENGAGE-INDCi2030-500f,C3,2C (Medium-Ambition),466471.7517704647,1785874.2634407245,408164.6114702223,874636.363240687,335872.01218836295,1914001.2595672116,TRUE,FALSE,High-engineered-CMT,Novel CDR + Fossil/industrial CCS (land CDR excluded),top-tercile focal axis; not top-tercile opposing axis,A
POLES-JRC ENGAGE,ENGAGE-INDCi2030-600f,C3,2C (Medium-Ambition),389988.1153254265,1732832.3435925208,337132.6645317075,727120.779857134,335872.01218836295,1914001.2595672116,TRUE,FALSE,High-engineered-CMT,Novel CDR + Fossil/industrial CCS (land CDR excluded),top-tercile focal axis; not top-tercile opposing axis,A
POLES-JRC ENGAGE,ENGAGE-INDCi2030-600f-COV,C3,2C (Medium-Ambition),285024.6451717696,1575517.3132089647,240832.65640115738,525857.301572927,335872.01218836295,1914001.2595672116,TRUE,FALSE,High-engineered-CMT,Novel CDR + Fossil/industrial CCS (land CDR excluded),top-tercile focal axis; not top-tercile opposing axis,A
POLES-JRC ENGAGE,ENGAGE-INDCi2030-600f-COV-NDCp,C3,2C (Medium-Ambition),269922.95190518943,1578836.439469125,228909.760477066,498832.7123822555,335872.01218836295,1914001.2595672116,TRUE,FALSE,High-engineered-CMT,Novel CDR + Fossil/industrial CCS (land CDR excluded),top-tercile focal axis; not top-tercile opposing axis,A
POLES-JRC ENGAGE,ENGAGE-INDCi2030-600f-NDCp,C3,2C (Medium-Ambition),423707.07155809057,1779232.3011308734,328392.54784441,752099.6194025006,335872.01218836295,1914001.2595672116,TRUE,FALSE,High-engineered-CMT,Novel CDR + Fossil/industrial CCS (land CDR excluded),top-tercile focal axis; not top-tercile opposing axis,A
POLES-JRC ENGAGE,ENGAGE-INDCi2030-700f,C3,2C (Medium-Ambition),300306.03806386667,1679942.6163610166,252331.69156980517,552637.7296336718,335872.01218836295,1914001.2595672116,TRUE,FALSE,High-engineered-CMT,Novel CDR + Fossil/industrial CCS (land CDR excluded),top-tercile focal axis; not top-tercile opposing axis,A
POLES-JRC ENGAGE,ENGAGE-INDCi2030-800f,C4,2C (Medium-Ambition),240191.09342906426,1656702.7588341192,188722.49387454992,428913.5873036142,335872.01218836295,1914001.2595672116,TRUE,FALSE,High-engineered-CMT,Novel CDR + Fossil/industrial CCS (land CDR excluded),top-tercile focal axis; not top-tercile opposing axis,A
POLES-JRC ENGAGE,ENGAGE-INDCi2030-900,C3,2C (Medium-Ambition),555883.275504952,1976495.031076547,390769.7690954208,946653.0446003727,335872.01218836295,1914001.2595672116,TRUE,TRUE,NA,Novel CDR + Fossil/industrial CCS (land CDR excluded),top-tercile focal axis; not top-tercile opposing axis,A
POLES-JRC ENGAGE,ENGAGE-INDCi2030-900f,C4,2C (Medium-Ambition),231076.48413807683,1625939.686059292,153725.22066068652,384801.7047987634,335872.01218836295,1914001.2595672116,TRUE,FALSE,High-engineered-CMT,Novel CDR + Fossil/industrial CCS (land CDR excluded),top-tercile focal axis; not top-tercile opposing axis,A
POLES-JRC ENGAGE,ENGAGE-INDCi2100,C4,2C (Medium-Ambition),146203.3007911319,1313036.3728730194,21789.803792268023,167993.1045833999,335872.01218836295,1914001.2595672116,FALSE,FALSE,NA,Novel CDR + Fossil/industrial CCS (land CDR excluded),top-tercile focal axis; not top-tercile opposing axis,A
POLES-JRC ENGAGE,ENGAGE-INDCi2100-COV,C4,2C (Medium-Ambition),142103.43532064892,1209022.9944362007,20350.823790438473,162454.2591110874,335872.01218836295,1914001.2595672116,FALSE,FALSE,NA,Novel CDR + Fossil/industrial CCS (land CDR excluded),top-tercile focal axis; not top-tercile opposing axis,A
POLES-JRC ENGAGE,ENGAGE-INDCi2100-COV-NDCp,C4,2C (Medium-Ambition),221735.63698904234,1259654.9638308247,23882.796807419974,245618.4337964623,335872.01218836295,1914001.2595672116,FALSE,FALSE,NA,Novel CDR + Fossil/industrial CCS (land CDR excluded),top-tercile focal axis; not top-tercile opposing axis,A
POLES-JRC ENGAGE,ENGAGE-INDCi2100-NDCp,C4,2C (Medium-Ambition),210083.37497665873,1370859.964614849,25549.49162264959,235632.86659930833,335872.01218836295,1914001.2595672116,FALSE,FALSE,NA,Novel CDR + Fossil/industrial CCS (land CDR excluded),top-tercile focal axis; not top-tercile opposing axis,A
POLES-JRC ENGAGE,ENGAGE-NPi2020-1000,C4,2C (Medium-Ambition),339499.6838033781,1690192.2389406823,130174.6502883434,469674.33409172145,335872.01218836295,1914001.2595672116,TRUE,FALSE,High-engineered-CMT,Novel CDR + Fossil/industrial CCS (land CDR excluded),top-tercile focal axis; not top-tercile opposing axis,A
POLES-JRC ENGAGE,ENGAGE-NPi2020-1000-COV,C4,2C (Medium-Ambition),332879.2084915746,1544280.2428257426,119398.11876058578,452277.3272521604,335872.01218836295,1914001.2595672116,TRUE,FALSE,High-engineered-CMT,Novel CDR + Fossil/industrial CCS (land CDR excluded),top-tercile focal axis; not top-tercile opposing axis,A
POLES-JRC ENGAGE,ENGAGE-NPi2020-1000f,C4,2C (Medium-Ambition),316952.46507117804,1656006.489993897,139403.7201722861,456356.18524346413,335872.01218836295,1914001.2595672116,TRUE,FALSE,High-engineered-CMT,Novel CDR + Fossil/industrial CCS (land CDR excluded),top-tercile focal axis; not top-tercile opposing axis,A
POLES-JRC ENGAGE,ENGAGE-NPi2020-1000f-COV,C4,2C (Medium-Ambition),296914.00228073937,1495435.9952303136,116896.24823415281,413810.25051489216,335872.01218836295,1914001.2595672116,TRUE,FALSE,High-engineered-CMT,Novel CDR + Fossil/industrial CCS (land CDR excluded),top-tercile focal axis; not top-tercile opposing axis,A
POLES-JRC ENGAGE,ENGAGE-NPi2020-1200,C4,2C (Medium-Ambition),384159.4562978191,1675845.871976284,135950.05421495432,520109.5105127734,335872.01218836295,1914001.2595672116,TRUE,FALSE,High-engineered-CMT,Novel CDR + Fossil/industrial CCS (land CDR excluded),top-tercile focal axis; not top-tercile opposing axis,A
POLES-JRC ENGAGE,ENGAGE-NPi2020-1200f,C4,2C (Medium-Ambition),342996.4978873636,1622616.7837806607,129100.54858398429,472097.0464713479,335872.01218836295,1914001.2595672116,TRUE,FALSE,High-engineered-CMT,Novel CDR + Fossil/industrial CCS (land CDR excluded),top-tercile focal axis; not top-tercile opposing axis,A
POLES-JRC ENGAGE,ENGAGE-NPi2020-1400,C3,2C (Medium-Ambition),400552.2996372624,1634729.5468112496,138362.49938404543,538914.7990213078,335872.01218836295,1914001.2595672116,TRUE,FALSE,High-engineered-CMT,Novel CDR + Fossil/industrial CCS (land CDR excluded),top-tercile focal axis; not top-tercile opposing axis,A
POLES-JRC ENGAGE,ENGAGE-NPi2020-1400f,C3,2C (Medium-Ambition),400094.7729404411,1630185.4475435275,141013.9369097948,541108.7098502358,335872.01218836295,1914001.2595672116,TRUE,FALSE,High-engineered-CMT,Novel CDR + Fossil/industrial CCS (land CDR excluded),top-tercile focal axis; not top-tercile opposing axis,A
POLES-JRC ENGAGE,ENGAGE-NPi2020-1600,C3,2C (Medium-Ambition),410051.84090366337,1594541.5173460494,122654.51288545121,532706.3537891146,335872.01218836295,1914001.2595672116,TRUE,FALSE,High-engineered-CMT,Novel CDR + Fossil/industrial CCS (land CDR excluded),top-tercile focal axis; not top-tercile opposing axis,A
POLES-JRC ENGAGE,ENGAGE-NPi2020-1600f,C3,2C (Medium-Ambition),410765.18873151526,1595940.8083492178,124146.68598711496,534911.8747186302,335872.01218836295,1914001.2595672116,TRUE,FALSE,High-engineered-CMT,Novel CDR + Fossil/industrial CCS (land CDR excluded),top-tercile focal axis; not top-tercile opposing axis,A
POLES-JRC ENGAGE,ENGAGE-NPi2020-1800,C3,2C (Medium-Ambition),432795.8960173558,1566497.7180405525,132886.6822384596,565682.5782558154,335872.01218836295,1914001.2595672116,TRUE,FALSE,High-engineered-CMT,Novel CDR + Fossil/industrial CCS (land CDR excluded),top-tercile focal axis; not top-tercile opposing axis,A
POLES-JRC ENGAGE,ENGAGE-NPi2020-1800f,C3,2C (Medium-Ambition),432795.8960173558,1566497.7180405525,132886.6822384596,565682.5782558154,335872.01218836295,1914001.2595672116,TRUE,FALSE,High-engineered-CMT,Novel CDR + Fossil/industrial CCS (land CDR excluded),top-tercile focal axis; not top-tercile opposing axis,A
POLES-JRC ENGAGE,ENGAGE-NPi2020-2000,C3,2C (Medium-Ambition),440996.6565292679,1524402.6774990237,133228.83186161506,574225.488390883,335872.01218836295,1914001.2595672116,TRUE,FALSE,High-engineered-CMT,Novel CDR + Fossil/industrial CCS (land CDR excluded),top-tercile focal axis; not top-tercile opposing axis,A
POLES-JRC ENGAGE,ENGAGE-NPi2020-2000f,C3,2C (Medium-Ambition),440996.6565292679,1524402.6774990237,133228.83186161506,574225.488390883,335872.01218836295,1914001.2595672116,TRUE,FALSE,High-engineered-CMT,Novel CDR + Fossil/industrial CCS (land CDR excluded),top-tercile focal axis; not top-tercile opposing axis,A
POLES-JRC ENGAGE,ENGAGE-NPi2020-2500,C4,2C (Medium-Ambition),310518.9589280018,1398887.7445171438,98563.5304679573,409082.4893959591,335872.01218836295,1914001.2595672116,TRUE,FALSE,High-engineered-CMT,Novel CDR + Fossil/industrial CCS (land CDR excluded),top-tercile focal axis; not top-tercile opposing axis,A
POLES-JRC ENGAGE,ENGAGE-NPi2020-2500f,C4,2C (Medium-Ambition),310518.9589280018,1398887.7445171438,98563.5304679573,409082.4893959591,335872.01218836295,1914001.2595672116,TRUE,FALSE,High-engineered-CMT,Novel CDR + Fossil/industrial CCS (land CDR excluded),top-tercile focal axis; not top-tercile opposing axis,A
POLES-JRC ENGAGE,ENGAGE-NPi2020-3000,C4,2C (Medium-Ambition),17070.598774206166,1275331.6631393097,25722.04226374627,42792.64103795243,335872.01218836295,1914001.2595672116,FALSE,FALSE,NA,Novel CDR + Fossil/industrial CCS (land CDR excluded),top-tercile focal axis; not top-tercile opposing axis,A
POLES-JRC ENGAGE,ENGAGE-NPi2020-3000f,C4,2C (Medium-Ambition),17070.598774206166,1275331.6631393097,25722.04226374627,42792.64103795243,335872.01218836295,1914001.2595672116,FALSE,FALSE,NA,Novel CDR + Fossil/industrial CCS (land CDR excluded),top-tercile focal axis; not top-tercile opposing axis,A
POLES-JRC ENGAGE,ENGAGE-NPi2020-300f,C2,1.5C (High-Ambition),375007.43246907025,1826799.377236571,331913.5923829079,706921.0248519782,403983.6134199853,2704533.9788519694,TRUE,FALSE,High-engineered-CMT,Novel CDR + Fossil/industrial CCS (land CDR excluded),top-tercile focal axis; not top-tercile opposing axis,A
POLES-JRC ENGAGE,ENGAGE-NPi2020-400f,C2,1.5C (High-Ambition),312793.31085750635,1775133.2633238102,271735.2264404296,584528.5372979359,403983.6134199853,2704533.9788519694,TRUE,FALSE,High-engineered-CMT,Novel CDR + Fossil/industrial CCS (land CDR excluded),top-tercile focal axis; not top-tercile opposing axis,A
POLES-JRC ENGAGE,ENGAGE-NPi2020-500,C3,2C (Medium-Ambition),446844.2470006952,1924796.7419193645,280359.3120150568,727203.559015752,335872.01218836295,1914001.2595672116,TRUE,TRUE,NA,Novel CDR + Fossil/industrial CCS (land CDR excluded),top-tercile focal axis; not top-tercile opposing axis,A
POLES-JRC ENGAGE,ENGAGE-NPi2020-500f,C3,2C (Medium-Ambition),250752.07008681953,1728814.052265909,209100.33207011226,459852.4021569318,335872.01218836295,1914001.2595672116,TRUE,FALSE,High-engineered-CMT,Novel CDR + Fossil/industrial CCS (land CDR excluded),top-tercile focal axis; not top-tercile opposing axis,A
POLES-JRC ENGAGE,ENGAGE-NPi2020-600,C3,2C (Medium-Ambition),361056.31531468,1773039.9634540349,194502.47281837463,555558.7881330546,335872.01218836295,1914001.2595672116,TRUE,FALSE,High-engineered-CMT,Novel CDR + Fossil/industrial CCS (land CDR excluded),top-tercile focal axis; not top-tercile opposing axis,A
POLES-JRC ENGAGE,ENGAGE-NPi2020-600f,C3,2C (Medium-Ambition),240965.09957382665,1723108.223913994,186207.9341528416,427173.0337266682,335872.01218836295,1914001.2595672116,TRUE,FALSE,High-engineered-CMT,Novel CDR + Fossil/industrial CCS (land CDR excluded),top-tercile focal axis; not top-tercile opposing axis,A
POLES-JRC ENGAGE,ENGAGE-NPi2020-600f-COV,C3,2C (Medium-Ambition),176328.57398669532,1553601.9222764336,132720.71555852896,309049.2895452243,335872.01218836295,1914001.2595672116,FALSE,FALSE,NA,Novel CDR + Fossil/industrial CCS (land CDR excluded),top-tercile focal axis; not top-tercile opposing axis,A
POLES-JRC ENGAGE,ENGAGE-NPi2020-700,C3,2C (Medium-Ambition),330950.5691681113,1758766.1765288378,162025.78616523748,492976.3553333488,335872.01218836295,1914001.2595672116,TRUE,FALSE,High-engineered-CMT,Novel CDR + Fossil/industrial CCS (land CDR excluded),top-tercile focal axis; not top-tercile opposing axis,A
POLES-JRC ENGAGE,ENGAGE-NPi2020-700f,C3,2C (Medium-Ambition),237088.65465257532,1701158.1901757973,161477.86946105948,398566.52411363483,335872.01218836295,1914001.2595672116,TRUE,FALSE,High-engineered-CMT,Novel CDR + Fossil/industrial CCS (land CDR excluded),top-tercile focal axis; not top-tercile opposing axis,A
POLES-JRC ENGAGE,ENGAGE-NPi2020-800,C3,2C (Medium-Ambition),329973.7281286691,1734808.7444778937,149178.21386528006,479151.9419939491,335872.01218836295,1914001.2595672116,TRUE,FALSE,High-engineered-CMT,Novel CDR + Fossil/industrial CCS (land CDR excluded),top-tercile focal axis; not top-tercile opposing axis,A
POLES-JRC ENGAGE,ENGAGE-NPi2020-800f,C4,2C (Medium-Ambition),247314.45456775342,1692275.109794642,143051.9700765611,390366.4246443145,335872.01218836295,1914001.2595672116,TRUE,FALSE,High-engineered-CMT,Novel CDR + Fossil/industrial CCS (land CDR excluded),top-tercile focal axis; not top-tercile opposing axis,A
POLES-JRC ENGAGE,ENGAGE-NPi2020-900,C3,2C (Medium-Ambition),329256.3987605863,1693498.5850486418,136283.84099435803,465540.23975494434,335872.01218836295,1914001.2595672116,TRUE,FALSE,High-engineered-CMT,Novel CDR + Fossil/industrial CCS (land CDR excluded),top-tercile focal axis; not top-tercile opposing axis,A
POLES-JRC ENGAGE,ENGAGE-NPi2020-900f,C4,2C (Medium-Ambition),283665.98820405133,1678849.2088392037,142064.2410764695,425730.2292805208,335872.01218836295,1914001.2595672116,TRUE,FALSE,High-engineered-CMT,Novel CDR + Fossil/industrial CCS (land CDR excluded),top-tercile focal axis; not top-tercile opposing axis,A
POLES-JRC ENGAGE,ENGAGE-NPi2100,C4,2C (Medium-Ambition),6551.441778024027,1214793.6832413634,2416.4695908240974,8967.911368848125,335872.01218836295,1914001.2595672116,FALSE,FALSE,NA,Novel CDR + Fossil/industrial CCS (land CDR excluded),top-tercile focal axis; not top-tercile opposing axis,A
POLES-JRC ENGAGE,ENGAGE-NPi2100-COV,C4,2C (Medium-Ambition),6254.344149704183,1109686.9794964604,2249.413687478752,8503.757837182935,335872.01218836295,1914001.2595672116,FALSE,FALSE,NA,Novel CDR + Fossil/industrial CCS (land CDR excluded),top-tercile focal axis; not top-tercile opposing axis,A
REMIND 2.1,CEMICS-GDPgrowth-1.5<U+00B0>C,C1,1.5C (High-Ambition),192231.81055,4506587.78335,140379.0288,332610.83935,403983.6134199853,2704533.9788519694,FALSE,TRUE,High-RE,Novel CDR + Fossil/industrial CCS (land CDR excluded),top-tercile focal axis; not top-tercile opposing axis,A
REMIND 2.1,CEMICS-GDPgrowth-2.0<U+00B0>C,C3,2C (Medium-Ambition),198514.9873,3715806.74155,0,198514.9873,335872.01218836295,1914001.2595672116,FALSE,TRUE,High-RE,Novel CDR + Fossil/industrial CCS (land CDR excluded),top-tercile focal axis; not top-tercile opposing axis,A
REMIND 2.1,CEMICS-HotellingConst-1.5<U+00B0>C,C1,1.5C (High-Ambition),157398.2924,4910841.23325,251673.31695,409071.60935000004,403983.6134199853,2704533.9788519694,TRUE,TRUE,NA,Novel CDR + Fossil/industrial CCS (land CDR excluded),top-tercile focal axis; not top-tercile opposing axis,A
REMIND 2.1,CEMICS-HotellingConst-2.0<U+00B0>C,C3,2C (Medium-Ambition),203794.44775,3589722.9156,31523.262649999997,235317.71039999998,335872.01218836295,1914001.2595672116,FALSE,TRUE,High-RE,Novel CDR + Fossil/industrial CCS (land CDR excluded),top-tercile focal axis; not top-tercile opposing axis,A
REMIND 2.1,CEMICS-Linear-1.5<U+00B0>C,C1,1.5C (High-Ambition),190210.01185,4617534.95665,206954.7985,397164.81035000004,403983.6134199853,2704533.9788519694,FALSE,TRUE,High-RE,Novel CDR + Fossil/industrial CCS (land CDR excluded),top-tercile focal axis; not top-tercile opposing axis,A
REMIND 2.1,CEMICS-Linear-2.0<U+00B0>C,C3,2C (Medium-Ambition),211453.96215,3536554.2009,12782.5416,224236.50375,335872.01218836295,1914001.2595672116,FALSE,TRUE,High-RE,Novel CDR + Fossil/industrial CCS (land CDR excluded),top-tercile focal axis; not top-tercile opposing axis,A
REMIND 2.1,CEMICS-NPI,C4,2C (Medium-Ambition),30913.220100000002,2245884.7572,0,30913.220100000002,335872.01218836295,1914001.2595672116,FALSE,TRUE,High-RE,Novel CDR + Fossil/industrial CCS (land CDR excluded),top-tercile focal axis; not top-tercile opposing axis,A
REMIND 2.1,CEMICS-Optimal-1.5<U+00B0>C,C1,1.5C (High-Ambition),231426.9091,3501735.6327,1257.87805,232684.78715,403983.6134199853,2704533.9788519694,FALSE,TRUE,High-RE,Novel CDR + Fossil/industrial CCS (land CDR excluded),top-tercile focal axis; not top-tercile opposing axis,A
REMIND 2.1,CEMICS-Optimal-2.0<U+00B0>C,C3,2C (Medium-Ambition),189507.1279,3715496.2665,113.5181,189620.64599999998,335872.01218836295,1914001.2595672116,FALSE,TRUE,High-RE,Novel CDR + Fossil/industrial CCS (land CDR excluded),top-tercile focal axis; not top-tercile opposing axis,A
REMIND 2.1,LeastTotalCost-CBA-brkLR15-SSP2-P50,C3,2C (Medium-Ambition),172722.692,3215693.6299,5757.95595,178480.64795,335872.01218836295,1914001.2595672116,FALSE,TRUE,High-RE,Novel CDR + Fossil/industrial CCS (land CDR excluded),top-tercile focal axis; not top-tercile opposing axis,A
REMIND 2.1,LeastTotalCost-CBA-brkSR15-SSP2-P50,C3,2C (Medium-Ambition),190269.19495,3035846.3488499997,0,190269.19495,335872.01218836295,1914001.2595672116,FALSE,TRUE,High-RE,Novel CDR + Fossil/industrial CCS (land CDR excluded),top-tercile focal axis; not top-tercile opposing axis,A
REMIND 2.1,LeastTotalCost-CEA-brkLR15-SSP2-P50,C3,2C (Medium-Ambition),149318.2529,3154694.5508,0,149318.2529,335872.01218836295,1914001.2595672116,FALSE,TRUE,High-RE,Novel CDR + Fossil/industrial CCS (land CDR excluded),top-tercile focal axis; not top-tercile opposing axis,A
REMIND 2.1,LeastTotalCost-CEA-brkSR15-SSP2-P50,C3,2C (Medium-Ambition),155055.97955,3208315.9321,0,155055.97955,335872.01218836295,1914001.2595672116,FALSE,TRUE,High-RE,Novel CDR + Fossil/industrial CCS (land CDR excluded),top-tercile focal axis; not top-tercile opposing axis,A
REMIND 2.1,LeastTotalCost-LTC-brkLR15-SSP1-P50,C1,1.5C (High-Ambition),109545.16575,2191335.24255,2528.79315,112073.9589,403983.6134199853,2704533.9788519694,FALSE,FALSE,NA,Novel CDR + Fossil/industrial CCS (land CDR excluded),top-tercile focal axis; not top-tercile opposing axis,A
REMIND 2.1,LeastTotalCost-LTC-brkLR15-SSP2-P50,C3,2C (Medium-Ambition),175612.7282,3222197.2279000003,5902.4746,181515.2028,335872.01218836295,1914001.2595672116,FALSE,TRUE,High-RE,Novel CDR + Fossil/industrial CCS (land CDR excluded),top-tercile focal axis; not top-tercile opposing axis,A
REMIND 2.1,LeastTotalCost-LTC-brkLR15-SSP5-P50,C3,2C (Medium-Ambition),463156.7729,3441933.48435,80619.19679999999,543775.9697,335872.01218836295,1914001.2595672116,TRUE,TRUE,NA,Novel CDR + Fossil/industrial CCS (land CDR excluded),top-tercile focal axis; not top-tercile opposing axis,A
REMIND 2.1,LeastTotalCost-LTC-brkSR15-SSP1-P50,C2,1.5C (High-Ambition),118625.43625,2018151.9341,0,118625.43625,403983.6134199853,2704533.9788519694,FALSE,FALSE,NA,Novel CDR + Fossil/industrial CCS (land CDR excluded),top-tercile focal axis; not top-tercile opposing axis,A
REMIND 2.1,LeastTotalCost-LTC-brkSR15-SSP2-P50,C3,2C (Medium-Ambition),168805.45185,3169170.3704,0,168805.45185,335872.01218836295,1914001.2595672116,FALSE,TRUE,High-RE,Novel CDR + Fossil/industrial CCS (land CDR excluded),top-tercile focal axis; not top-tercile opposing axis,A
REMIND 2.1,LeastTotalCost-LTC-brkSR15-SSP5-P50,C3,2C (Medium-Ambition),419251.81935,3358700.33545,6593.3949999999995,425845.21435,335872.01218836295,1914001.2595672116,TRUE,TRUE,NA,Novel CDR + Fossil/industrial CCS (land CDR excluded),top-tercile focal axis; not top-tercile opposing axis,A
REMIND 2.1,LeastTotalCost-NDC-brkLR15-SSP2-P50,C3,2C (Medium-Ambition),173690.89265,2632248.2634,0,173690.89265,335872.01218836295,1914001.2595672116,FALSE,TRUE,High-RE,Novel CDR + Fossil/industrial CCS (land CDR excluded),top-tercile focal axis; not top-tercile opposing axis,A
REMIND 2.1,LeastTotalCost-NDC-brkSR15-SSP2-P50,C3,2C (Medium-Ambition),175745.03045,2640730.1625,0,175745.03045,335872.01218836295,1914001.2595672116,FALSE,TRUE,High-RE,Novel CDR + Fossil/industrial CCS (land CDR excluded),top-tercile focal axis; not top-tercile opposing axis,A
REMIND 2.1,LeastTotalCost-NPi-brkLR15-SSP1-P50,C3,2C (Medium-Ambition),765.68085,1273297.8435499999,0,765.68085,335872.01218836295,1914001.2595672116,FALSE,FALSE,NA,Novel CDR + Fossil/industrial CCS (land CDR excluded),top-tercile focal axis; not top-tercile opposing axis,A
REMIND 2.1,LeastTotalCost-NPi-brkLR15-SSP2-P50,C4,2C (Medium-Ambition),8907.7722,1944990.2075,0,8907.7722,335872.01218836295,1914001.2595672116,FALSE,TRUE,High-RE,Novel CDR + Fossil/industrial CCS (land CDR excluded),top-tercile focal axis; not top-tercile opposing axis,A
REMIND 2.1,LeastTotalCost-NPi-brkLR15-SSP5-P50,C4,2C (Medium-Ambition),36252.99975,1313526.56945,0,36252.99975,335872.01218836295,1914001.2595672116,FALSE,FALSE,NA,Novel CDR + Fossil/industrial CCS (land CDR excluded),top-tercile focal axis; not top-tercile opposing axis,A
REMIND 2.1,LeastTotalCost-NPi-brkSR15-SSP1-P50,C3,2C (Medium-Ambition),827.6465999999999,1291119.8785,0,827.6465999999999,335872.01218836295,1914001.2595672116,FALSE,FALSE,NA,Novel CDR + Fossil/industrial CCS (land CDR excluded),top-tercile focal axis; not top-tercile opposing axis,A
