"Model_Group","Model","Scenario","ModelGroup_Scenario","Region","Category","Variable","Total_Value","proxy"
"COMPASS","WITCH 5.0","ENGAGE-Feasibility-Maximum-Effort/Enablers & Institutional [Pessimistic]","COMPASS_ENGAGE-Feasibility-Maximum-Effort/Enablers & Institutional [Pessimistic]","R10NORTH_AM","C3","Total CDR",86792.4587526175,FALSE
"COMPASS","WITCH 5.0","ENGAGE-Feasibility-Maximum-Effort/Enablers & Institutional [Pessimistic]","COMPASS_ENGAGE-Feasibility-Maximum-Effort/Enablers & Institutional [Pessimistic]","R10PAC_OECD","C3","Fossil CCS",8730.50191069628,FALSE
"COMPASS","WITCH 5.0","ENGAGE-Feasibility-Maximum-Effort/Enablers & Institutional [Pessimistic]","COMPASS_ENGAGE-Feasibility-Maximum-Effort/Enablers & Institutional [Pessimistic]","R10PAC_OECD","C3","Land-based CDR",15601.9408596236,FALSE
"COMPASS","WITCH 5.0","ENGAGE-Feasibility-Maximum-Effort/Enablers & Institutional [Pessimistic]","COMPASS_ENGAGE-Feasibility-Maximum-Effort/Enablers & Institutional [Pessimistic]","R10PAC_OECD","C3","Novel CDR",1633.55477970084,FALSE
"COMPASS","WITCH 5.0","ENGAGE-Feasibility-Maximum-Effort/Enablers & Institutional [Pessimistic]","COMPASS_ENGAGE-Feasibility-Maximum-Effort/Enablers & Institutional [Pessimistic]","R10PAC_OECD","C3","Renewable Capacity",28778.2199855428,FALSE
"COMPASS","WITCH 5.0","ENGAGE-Feasibility-Maximum-Effort/Enablers & Institutional [Pessimistic]","COMPASS_ENGAGE-Feasibility-Maximum-Effort/Enablers & Institutional [Pessimistic]","R10PAC_OECD","C3","Total CDR",25965.9975500207,FALSE
"COMPASS","WITCH 5.0","ENGAGE-Feasibility-Maximum-Effort/Enablers & Institutional [Pessimistic]","COMPASS_ENGAGE-Feasibility-Maximum-Effort/Enablers & Institutional [Pessimistic]","R10REF_ECON","C3","Fossil CCS",469.831632169939,FALSE
"COMPASS","WITCH 5.0","ENGAGE-Feasibility-Maximum-Effort/Enablers & Institutional [Pessimistic]","COMPASS_ENGAGE-Feasibility-Maximum-Effort/Enablers & Institutional [Pessimistic]","R10REF_ECON","C3","Land-based CDR",26835.4689242101,FALSE
"COMPASS","WITCH 5.0","ENGAGE-Feasibility-Maximum-Effort/Enablers & Institutional [Pessimistic]","COMPASS_ENGAGE-Feasibility-Maximum-Effort/Enablers & Institutional [Pessimistic]","R10REF_ECON","C3","Novel CDR",1226.54164653183,FALSE
"COMPASS","WITCH 5.0","ENGAGE-Feasibility-Maximum-Effort/Enablers & Institutional [Pessimistic]","COMPASS_ENGAGE-Feasibility-Maximum-Effort/Enablers & Institutional [Pessimistic]","R10REF_ECON","C3","Renewable Capacity",89705.6399963263,FALSE
"COMPASS","WITCH 5.0","ENGAGE-Feasibility-Maximum-Effort/Enablers & Institutional [Pessimistic]","COMPASS_ENGAGE-Feasibility-Maximum-Effort/Enablers & Institutional [Pessimistic]","R10REF_ECON","C3","Total CDR",28531.8422029119,FALSE
"COMPASS","WITCH 5.0","ENGAGE-Feasibility-Maximum-Effort/Enablers & Institutional [Pessimistic]","COMPASS_ENGAGE-Feasibility-Maximum-Effort/Enablers & Institutional [Pessimistic]","R10REST_ASIA","C3","Fossil CCS",192.590539421932,FALSE
"COMPASS","WITCH 5.0","ENGAGE-Feasibility-Maximum-Effort/Enablers & Institutional [Pessimistic]","COMPASS_ENGAGE-Feasibility-Maximum-Effort/Enablers & Institutional [Pessimistic]","R10REST_ASIA","C3","Land-based CDR",24434.9034872925,FALSE
"COMPASS","WITCH 5.0","ENGAGE-Feasibility-Maximum-Effort/Enablers & Institutional [Pessimistic]","COMPASS_ENGAGE-Feasibility-Maximum-Effort/Enablers & Institutional [Pessimistic]","R10REST_ASIA","C3","Novel CDR",502.254252431652,FALSE
"COMPASS","WITCH 5.0","ENGAGE-Feasibility-Maximum-Effort/Enablers & Institutional [Pessimistic]","COMPASS_ENGAGE-Feasibility-Maximum-Effort/Enablers & Institutional [Pessimistic]","R10REST_ASIA","C3","Renewable Capacity",61756.1176376986,FALSE
"COMPASS","WITCH 5.0","ENGAGE-Feasibility-Maximum-Effort/Enablers & Institutional [Pessimistic]","COMPASS_ENGAGE-Feasibility-Maximum-Effort/Enablers & Institutional [Pessimistic]","R10REST_ASIA","C3","Total CDR",25129.7482791461,FALSE
"COMPASS","WITCH 5.0","ENGAGE-Feasibility-Maximum-Effort/Institutional","COMPASS_ENGAGE-Feasibility-Maximum-Effort/Institutional","R10AFRICA","C3","Fossil CCS",12119.8171864139,FALSE
"COMPASS","WITCH 5.0","ENGAGE-Feasibility-Maximum-Effort/Institutional","COMPASS_ENGAGE-Feasibility-Maximum-Effort/Institutional","R10AFRICA","C3","Land-based CDR",31023.828587683,FALSE
"COMPASS","WITCH 5.0","ENGAGE-Feasibility-Maximum-Effort/Institutional","COMPASS_ENGAGE-Feasibility-Maximum-Effort/Institutional","R10AFRICA","C3","Novel CDR",2173.48276917167,FALSE
"COMPASS","WITCH 5.0","ENGAGE-Feasibility-Maximum-Effort/Institutional","COMPASS_ENGAGE-Feasibility-Maximum-Effort/Institutional","R10AFRICA","C3","Renewable Capacity",210176.262792234,FALSE
"COMPASS","WITCH 5.0","ENGAGE-Feasibility-Maximum-Effort/Institutional","COMPASS_ENGAGE-Feasibility-Maximum-Effort/Institutional","R10AFRICA","C3","Total CDR",45317.1285432685,FALSE
"COMPASS","WITCH 5.0","ENGAGE-Feasibility-Maximum-Effort/Institutional","COMPASS_ENGAGE-Feasibility-Maximum-Effort/Institutional","R10CHINA+","C3","Fossil CCS",72639.9057736664,FALSE
"COMPASS","WITCH 5.0","ENGAGE-Feasibility-Maximum-Effort/Institutional","COMPASS_ENGAGE-Feasibility-Maximum-Effort/Institutional","R10CHINA+","C3","Land-based CDR",31889.6429650353,FALSE
"COMPASS","WITCH 5.0","ENGAGE-Feasibility-Maximum-Effort/Institutional","COMPASS_ENGAGE-Feasibility-Maximum-Effort/Institutional","R10CHINA+","C3","Novel CDR",8496.38330758755,FALSE
"COMPASS","WITCH 5.0","ENGAGE-Feasibility-Maximum-Effort/Institutional","COMPASS_ENGAGE-Feasibility-Maximum-Effort/Institutional","R10CHINA+","C3","Renewable Capacity",453303.363128682,FALSE
"COMPASS","WITCH 5.0","ENGAGE-Feasibility-Maximum-Effort/Institutional","COMPASS_ENGAGE-Feasibility-Maximum-Effort/Institutional","R10CHINA+","C3","Total CDR",113025.932046289,FALSE
"COMPASS","WITCH 5.0","ENGAGE-Feasibility-Maximum-Effort/Institutional","COMPASS_ENGAGE-Feasibility-Maximum-Effort/Institutional","R10EUROPE","C3","Fossil CCS",8001.51702216764,FALSE
"COMPASS","WITCH 5.0","ENGAGE-Feasibility-Maximum-Effort/Institutional","COMPASS_ENGAGE-Feasibility-Maximum-Effort/Institutional","R10EUROPE","C3","Land-based CDR",13590.368999789,FALSE
"COMPASS","WITCH 5.0","ENGAGE-Feasibility-Maximum-Effort/Institutional","COMPASS_ENGAGE-Feasibility-Maximum-Effort/Institutional","R10EUROPE","C3","Novel CDR",4124.96429313793,FALSE
"COMPASS","WITCH 5.0","ENGAGE-Feasibility-Maximum-Effort/Institutional","COMPASS_ENGAGE-Feasibility-Maximum-Effort/Institutional","R10EUROPE","C3","Renewable Capacity",188995.755987472,FALSE
"COMPASS","WITCH 5.0","ENGAGE-Feasibility-Maximum-Effort/Institutional","COMPASS_ENGAGE-Feasibility-Maximum-Effort/Institutional","R10EUROPE","C3","Total CDR",25716.8503150946,FALSE
"COMPASS","WITCH 5.0","ENGAGE-Feasibility-Maximum-Effort/Institutional","COMPASS_ENGAGE-Feasibility-Maximum-Effort/Institutional","R10INDIA+","C3","Fossil CCS",16370.0144191086,FALSE
"COMPASS","WITCH 5.0","ENGAGE-Feasibility-Maximum-Effort/Institutional","COMPASS_ENGAGE-Feasibility-Maximum-Effort/Institutional","R10INDIA+","C3","Land-based CDR",12995.2911419577,FALSE
"COMPASS","WITCH 5.0","ENGAGE-Feasibility-Maximum-Effort/Institutional","COMPASS_ENGAGE-Feasibility-Maximum-Effort/Institutional","R10INDIA+","C3","Novel CDR",2668.89281097334,FALSE
"COMPASS","WITCH 5.0","ENGAGE-Feasibility-Maximum-Effort/Institutional","COMPASS_ENGAGE-Feasibility-Maximum-Effort/Institutional","R10INDIA+","C3","Renewable Capacity",299223.919722268,FALSE
"COMPASS","WITCH 5.0","ENGAGE-Feasibility-Maximum-Effort/Institutional","COMPASS_ENGAGE-Feasibility-Maximum-Effort/Institutional","R10INDIA+","C3","Total CDR",32034.1983720396,FALSE
"COMPASS","WITCH 5.0","ENGAGE-Feasibility-Maximum-Effort/Institutional","COMPASS_ENGAGE-Feasibility-Maximum-Effort/Institutional","R10LATIN_AM","C3","Fossil CCS",2108.96942490485,FALSE
"COMPASS","WITCH 5.0","ENGAGE-Feasibility-Maximum-Effort/Institutional","COMPASS_ENGAGE-Feasibility-Maximum-Effort/Institutional","R10LATIN_AM","C3","Land-based CDR",52680.6353647935,FALSE
"COMPASS","WITCH 5.0","ENGAGE-Feasibility-Maximum-Effort/Institutional","COMPASS_ENGAGE-Feasibility-Maximum-Effort/Institutional","R10LATIN_AM","C3","Novel CDR",2994.28402941605,FALSE
"COMPASS","WITCH 5.0","ENGAGE-Feasibility-Maximum-Effort/Institutional","COMPASS_ENGAGE-Feasibility-Maximum-Effort/Institutional","R10LATIN_AM","C3","Renewable Capacity",169655.413757084,FALSE
"COMPASS","WITCH 5.0","ENGAGE-Feasibility-Maximum-Effort/Institutional","COMPASS_ENGAGE-Feasibility-Maximum-Effort/Institutional","R10LATIN_AM","C3","Total CDR",57783.8888191144,FALSE
"COMPASS","WITCH 5.0","ENGAGE-Feasibility-Maximum-Effort/Institutional","COMPASS_ENGAGE-Feasibility-Maximum-Effort/Institutional","R10MIDDLE_EAST","C3","Fossil CCS",5559.58272008633,FALSE
"COMPASS","WITCH 5.0","ENGAGE-Feasibility-Maximum-Effort/Institutional","COMPASS_ENGAGE-Feasibility-Maximum-Effort/Institutional","R10MIDDLE_EAST","C3","Land-based CDR",785.238912394631,FALSE
"COMPASS","WITCH 5.0","ENGAGE-Feasibility-Maximum-Effort/Institutional","COMPASS_ENGAGE-Feasibility-Maximum-Effort/Institutional","R10MIDDLE_EAST","C3","Novel CDR",14000.4500905944,FALSE
"COMPASS","WITCH 5.0","ENGAGE-Feasibility-Maximum-Effort/Institutional","COMPASS_ENGAGE-Feasibility-Maximum-Effort/Institutional","R10MIDDLE_EAST","C3","Renewable Capacity",158317.233878493,FALSE
"COMPASS","WITCH 5.0","ENGAGE-Feasibility-Maximum-Effort/Institutional","COMPASS_ENGAGE-Feasibility-Maximum-Effort/Institutional","R10MIDDLE_EAST","C3","Total CDR",20345.2717230753,FALSE
"COMPASS","WITCH 5.0","ENGAGE-Feasibility-Maximum-Effort/Institutional","COMPASS_ENGAGE-Feasibility-Maximum-Effort/Institutional","R10NORTH_AM","C3","Fossil CCS",22091.8698687284,FALSE
"COMPASS","WITCH 5.0","ENGAGE-Feasibility-Maximum-Effort/Institutional","COMPASS_ENGAGE-Feasibility-Maximum-Effort/Institutional","R10NORTH_AM","C3","Land-based CDR",16001.5088843949,FALSE
"COMPASS","WITCH 5.0","ENGAGE-Feasibility-Maximum-Effort/Institutional","COMPASS_ENGAGE-Feasibility-Maximum-Effort/Institutional","R10NORTH_AM","C3","Novel CDR",48879.6584183361,FALSE
"COMPASS","WITCH 5.0","ENGAGE-Feasibility-Maximum-Effort/Institutional","COMPASS_ENGAGE-Feasibility-Maximum-Effort/Institutional","R10NORTH_AM","C3","Renewable Capacity",205183.262882834,FALSE
"COMPASS","WITCH 5.0","ENGAGE-Feasibility-Maximum-Effort/Institutional","COMPASS_ENGAGE-Feasibility-Maximum-Effort/Institutional","R10NORTH_AM","C3","Total CDR",86973.0371714594,FALSE
"COMPASS","WITCH 5.0","ENGAGE-Feasibility-Maximum-Effort/Institutional","COMPASS_ENGAGE-Feasibility-Maximum-Effort/Institutional","R10PAC_OECD","C3","Fossil CCS",7714.29260952564,FALSE
"COMPASS","WITCH 5.0","ENGAGE-Feasibility-Maximum-Effort/Institutional","COMPASS_ENGAGE-Feasibility-Maximum-Effort/Institutional","R10PAC_OECD","C3","Land-based CDR",15780.0201085875,FALSE
"COMPASS","WITCH 5.0","ENGAGE-Feasibility-Maximum-Effort/Institutional","COMPASS_ENGAGE-Feasibility-Maximum-Effort/Institutional","R10PAC_OECD","C3","Novel CDR",1362.40782522064,FALSE
"COMPASS","WITCH 5.0","ENGAGE-Feasibility-Maximum-Effort/Institutional","COMPASS_ENGAGE-Feasibility-Maximum-Effort/Institutional","R10PAC_OECD","C3","Renewable Capacity",41905.9695218595,FALSE
"COMPASS","WITCH 5.0","ENGAGE-Feasibility-Maximum-Effort/Institutional","COMPASS_ENGAGE-Feasibility-Maximum-Effort/Institutional","R10PAC_OECD","C3","Total CDR",24856.7205433338,FALSE
"COMPASS","WITCH 5.0","ENGAGE-Feasibility-Maximum-Effort/Institutional","COMPASS_ENGAGE-Feasibility-Maximum-Effort/Institutional","R10REF_ECON","C3","Fossil CCS",7746.75267972794,FALSE
"COMPASS","WITCH 5.0","ENGAGE-Feasibility-Maximum-Effort/Institutional","COMPASS_ENGAGE-Feasibility-Maximum-Effort/Institutional","R10REF_ECON","C3","Land-based CDR",26647.7880250902,FALSE
"COMPASS","WITCH 5.0","ENGAGE-Feasibility-Maximum-Effort/Institutional","COMPASS_ENGAGE-Feasibility-Maximum-Effort/Institutional","R10REF_ECON","C3","Novel CDR",8437.11429026752,FALSE
"COMPASS","WITCH 5.0","ENGAGE-Feasibility-Maximum-Effort/Institutional","COMPASS_ENGAGE-Feasibility-Maximum-Effort/Institutional","R10REF_ECON","C3","Renewable Capacity",123041.855322708,FALSE
"COMPASS","WITCH 5.0","ENGAGE-Feasibility-Maximum-Effort/Institutional","COMPASS_ENGAGE-Feasibility-Maximum-Effort/Institutional","R10REF_ECON","C3","Total CDR",42831.6549950856,FALSE
"COMPASS","WITCH 5.0","ENGAGE-Feasibility-Maximum-Effort/Institutional","COMPASS_ENGAGE-Feasibility-Maximum-Effort/Institutional","R10REST_ASIA","C3","Fossil CCS",3189.08157041722,FALSE
"COMPASS","WITCH 5.0","ENGAGE-Feasibility-Maximum-Effort/Institutional","COMPASS_ENGAGE-Feasibility-Maximum-Effort/Institutional","R10REST_ASIA","C3","Land-based CDR",23823.357021735,FALSE
"COMPASS","WITCH 5.0","ENGAGE-Feasibility-Maximum-Effort/Institutional","COMPASS_ENGAGE-Feasibility-Maximum-Effort/Institutional","R10REST_ASIA","C3","Novel CDR",1542.93021436703,FALSE
"COMPASS","WITCH 5.0","ENGAGE-Feasibility-Maximum-Effort/Institutional","COMPASS_ENGAGE-Feasibility-Maximum-Effort/Institutional","R10REST_ASIA","C3","Renewable Capacity",98692.5975084058,FALSE
"COMPASS","WITCH 5.0","ENGAGE-Feasibility-Maximum-Effort/Institutional","COMPASS_ENGAGE-Feasibility-Maximum-Effort/Institutional","R10REST_ASIA","C3","Total CDR",28555.3688065192,FALSE
"COMPASS","WITCH 5.0","ENGAGE-Feasibility-Maximum-Effort/Institutional [Optimistic]","COMPASS_ENGAGE-Feasibility-Maximum-Effort/Institutional [Optimistic]","R10AFRICA","C3","Fossil CCS",14955.2269561219,FALSE
"COMPASS","WITCH 5.0","ENGAGE-Feasibility-Maximum-Effort/Institutional [Optimistic]","COMPASS_ENGAGE-Feasibility-Maximum-Effort/Institutional [Optimistic]","R10AFRICA","C3","Land-based CDR",31271.2174101077,FALSE
"COMPASS","WITCH 5.0","ENGAGE-Feasibility-Maximum-Effort/Institutional [Optimistic]","COMPASS_ENGAGE-Feasibility-Maximum-Effort/Institutional [Optimistic]","R10AFRICA","C3","Novel CDR",6447.91032179624,FALSE
"COMPASS","WITCH 5.0","ENGAGE-Feasibility-Maximum-Effort/Institutional [Optimistic]","COMPASS_ENGAGE-Feasibility-Maximum-Effort/Institutional [Optimistic]","R10AFRICA","C3","Renewable Capacity",288708.350415636,FALSE
"COMPASS","WITCH 5.0","ENGAGE-Feasibility-Maximum-Effort/Institutional [Optimistic]","COMPASS_ENGAGE-Feasibility-Maximum-Effort/Institutional [Optimistic]","R10AFRICA","C3","Total CDR",52674.3546880258,FALSE
"COMPASS","WITCH 5.0","ENGAGE-Feasibility-Maximum-Effort/Institutional [Optimistic]","COMPASS_ENGAGE-Feasibility-Maximum-Effort/Institutional [Optimistic]","R10CHINA+","C3","Fossil CCS",75219.4452837773,FALSE
"COMPASS","WITCH 5.0","ENGAGE-Feasibility-Maximum-Effort/Institutional [Optimistic]","COMPASS_ENGAGE-Feasibility-Maximum-Effort/Institutional [Optimistic]","R10CHINA+","C3","Land-based CDR",31928.8959173054,FALSE
"COMPASS","WITCH 5.0","ENGAGE-Feasibility-Maximum-Effort/Institutional [Optimistic]","COMPASS_ENGAGE-Feasibility-Maximum-Effort/Institutional [Optimistic]","R10CHINA+","C3","Novel CDR",8496.38330758756,FALSE
"COMPASS","WITCH 5.0","ENGAGE-Feasibility-Maximum-Effort/Institutional [Optimistic]","COMPASS_ENGAGE-Feasibility-Maximum-Effort/Institutional [Optimistic]","R10CHINA+","C3","Renewable Capacity",446159.878097521,FALSE
"COMPASS","WITCH 5.0","ENGAGE-Feasibility-Maximum-Effort/Institutional [Optimistic]","COMPASS_ENGAGE-Feasibility-Maximum-Effort/Institutional [Optimistic]","R10CHINA+","C3","Total CDR",115644.72450867,FALSE
"COMPASS","WITCH 5.0","ENGAGE-Feasibility-Maximum-Effort/Institutional [Optimistic]","COMPASS_ENGAGE-Feasibility-Maximum-Effort/Institutional [Optimistic]","R10EUROPE","C3","Fossil CCS",7972.23344224811,FALSE
"COMPASS","WITCH 5.0","ENGAGE-Feasibility-Maximum-Effort/Institutional [Optimistic]","COMPASS_ENGAGE-Feasibility-Maximum-Effort/Institutional [Optimistic]","R10EUROPE","C3","Land-based CDR",13616.4431492172,FALSE
"COMPASS","WITCH 5.0","ENGAGE-Feasibility-Maximum-Effort/Institutional [Optimistic]","COMPASS_ENGAGE-Feasibility-Maximum-Effort/Institutional [Optimistic]","R10EUROPE","C3","Novel CDR",4124.96429313793,FALSE
"COMPASS","WITCH 5.0","ENGAGE-Feasibility-Maximum-Effort/Institutional [Optimistic]","COMPASS_ENGAGE-Feasibility-Maximum-Effort/Institutional [Optimistic]","R10EUROPE","C3","Renewable Capacity",190240.707480349,FALSE
"COMPASS","WITCH 5.0","ENGAGE-Feasibility-Maximum-Effort/Institutional [Optimistic]","COMPASS_ENGAGE-Feasibility-Maximum-Effort/Institutional [Optimistic]","R10EUROPE","C3","Total CDR",25713.6408846032,FALSE
"COMPASS","WITCH 5.0","ENGAGE-Feasibility-Maximum-Effort/Institutional [Optimistic]","COMPASS_ENGAGE-Feasibility-Maximum-Effort/Institutional [Optimistic]","R10INDIA+","C3","Fossil CCS",15742.7887441881,FALSE
"COMPASS","WITCH 5.0","ENGAGE-Feasibility-Maximum-Effort/Institutional [Optimistic]","COMPASS_ENGAGE-Feasibility-Maximum-Effort/Institutional [Optimistic]","R10INDIA+","C3","Land-based CDR",13017.6784157399,FALSE
"COMPASS","WITCH 5.0","ENGAGE-Feasibility-Maximum-Effort/Institutional [Optimistic]","COMPASS_ENGAGE-Feasibility-Maximum-Effort/Institutional [Optimistic]","R10INDIA+","C3","Novel CDR",2662.90723374965,FALSE
"COMPASS","WITCH 5.0","ENGAGE-Feasibility-Maximum-Effort/Institutional [Optimistic]","COMPASS_ENGAGE-Feasibility-Maximum-Effort/Institutional [Optimistic]","R10INDIA+","C3","Renewable Capacity",298206.839406963,FALSE
"COMPASS","WITCH 5.0","ENGAGE-Feasibility-Maximum-Effort/Institutional [Optimistic]","COMPASS_ENGAGE-Feasibility-Maximum-Effort/Institutional [Optimistic]","R10INDIA+","C3","Total CDR",31423.3743936777,FALSE
"COMPASS","WITCH 5.0","ENGAGE-Feasibility-Maximum-Effort/Institutional [Optimistic]","COMPASS_ENGAGE-Feasibility-Maximum-Effort/Institutional [Optimistic]","R10LATIN_AM","C3","Fossil CCS",2699.37137872585,FALSE
"COMPASS","WITCH 5.0","ENGAGE-Feasibility-Maximum-Effort/Institutional [Optimistic]","COMPASS_ENGAGE-Feasibility-Maximum-Effort/Institutional [Optimistic]","R10LATIN_AM","C3","Land-based CDR",52258.5295782225,FALSE
"COMPASS","WITCH 5.0","ENGAGE-Feasibility-Maximum-Effort/Institutional [Optimistic]","COMPASS_ENGAGE-Feasibility-Maximum-Effort/Institutional [Optimistic]","R10LATIN_AM","C3","Novel CDR",3482.25201942609,FALSE
"COMPASS","WITCH 5.0","ENGAGE-Feasibility-Maximum-Effort/Institutional [Optimistic]","COMPASS_ENGAGE-Feasibility-Maximum-Effort/Institutional [Optimistic]","R10LATIN_AM","C3","Renewable Capacity",156083.572041678,FALSE
"COMPASS","WITCH 5.0","ENGAGE-Feasibility-Maximum-Effort/Institutional [Optimistic]","COMPASS_ENGAGE-Feasibility-Maximum-Effort/Institutional [Optimistic]","R10LATIN_AM","C3","Total CDR",58440.1529763744,FALSE
"COMPASS","WITCH 5.0","ENGAGE-Feasibility-Maximum-Effort/Institutional [Optimistic]","COMPASS_ENGAGE-Feasibility-Maximum-Effort/Institutional [Optimistic]","R10MIDDLE_EAST","C3","Fossil CCS",5559.75311309284,FALSE
"COMPASS","WITCH 5.0","ENGAGE-Feasibility-Maximum-Effort/Institutional [Optimistic]","COMPASS_ENGAGE-Feasibility-Maximum-Effort/Institutional [Optimistic]","R10MIDDLE_EAST","C3","Land-based CDR",785.276755068105,FALSE
"COMPASS","WITCH 5.0","ENGAGE-Feasibility-Maximum-Effort/Institutional [Optimistic]","COMPASS_ENGAGE-Feasibility-Maximum-Effort/Institutional [Optimistic]","R10MIDDLE_EAST","C3","Novel CDR",14000.0690293635,FALSE
"COMPASS","WITCH 5.0","ENGAGE-Feasibility-Maximum-Effort/Institutional [Optimistic]","COMPASS_ENGAGE-Feasibility-Maximum-Effort/Institutional [Optimistic]","R10MIDDLE_EAST","C3","Renewable Capacity",157363.072336379,FALSE
"COMPASS","WITCH 5.0","ENGAGE-Feasibility-Maximum-Effort/Institutional [Optimistic]","COMPASS_ENGAGE-Feasibility-Maximum-Effort/Institutional [Optimistic]","R10MIDDLE_EAST","C3","Total CDR",20345.0988975245,FALSE
"COMPASS","WITCH 5.0","ENGAGE-Feasibility-Maximum-Effort/Institutional [Optimistic]","COMPASS_ENGAGE-Feasibility-Maximum-Effort/Institutional [Optimistic]","R10NORTH_AM","C3","Fossil CCS",22313.306579133,FALSE
"COMPASS","WITCH 5.0","ENGAGE-Feasibility-Maximum-Effort/Institutional [Optimistic]","COMPASS_ENGAGE-Feasibility-Maximum-Effort/Institutional [Optimistic]","R10NORTH_AM","C3","Land-based CDR",16045.4837095832,FALSE
"COMPASS","WITCH 5.0","ENGAGE-Feasibility-Maximum-Effort/Institutional [Optimistic]","COMPASS_ENGAGE-Feasibility-Maximum-Effort/Institutional [Optimistic]","R10NORTH_AM","C3","Novel CDR",48879.6584183361,FALSE
"COMPASS","WITCH 5.0","ENGAGE-Feasibility-Maximum-Effort/Institutional [Optimistic]","COMPASS_ENGAGE-Feasibility-Maximum-Effort/Institutional [Optimistic]","R10NORTH_AM","C3","Renewable Capacity",202093.951272706,FALSE
"COMPASS","WITCH 5.0","ENGAGE-Feasibility-Maximum-Effort/Institutional [Optimistic]","COMPASS_ENGAGE-Feasibility-Maximum-Effort/Institutional [Optimistic]","R10NORTH_AM","C3","Total CDR",87238.4487070522,FALSE
"COMPASS","WITCH 5.0","ENGAGE-Feasibility-Maximum-Effort/Institutional [Optimistic]","COMPASS_ENGAGE-Feasibility-Maximum-Effort/Institutional [Optimistic]","R10PAC_OECD","C3","Fossil CCS",7829.6038800242,FALSE
"COMPASS","WITCH 5.0","ENGAGE-Feasibility-Maximum-Effort/Institutional [Optimistic]","COMPASS_ENGAGE-Feasibility-Maximum-Effort/Institutional [Optimistic]","R10PAC_OECD","C3","Land-based CDR",15788.6408947843,FALSE
"COMPASS","WITCH 5.0","ENGAGE-Feasibility-Maximum-Effort/Institutional [Optimistic]","COMPASS_ENGAGE-Feasibility-Maximum-Effort/Institutional [Optimistic]","R10PAC_OECD","C3","Novel CDR",1261.03772589426,FALSE
"COMPASS","WITCH 5.0","ENGAGE-Feasibility-Maximum-Effort/Institutional [Optimistic]","COMPASS_ENGAGE-Feasibility-Maximum-Effort/Institutional [Optimistic]","R10PAC_OECD","C3","Renewable Capacity",41688.3809939827,FALSE
"COMPASS","WITCH 5.0","ENGAGE-Feasibility-Maximum-Effort/Institutional [Optimistic]","COMPASS_ENGAGE-Feasibility-Maximum-Effort/Institutional [Optimistic]","R10PAC_OECD","C3","Total CDR",24879.2825007027,FALSE
"COMPASS","WITCH 5.0","ENGAGE-Feasibility-Maximum-Effort/Institutional [Optimistic]","COMPASS_ENGAGE-Feasibility-Maximum-Effort/Institutional [Optimistic]","R10REF_ECON","C3","Fossil CCS",11133.4030894962,FALSE
"COMPASS","WITCH 5.0","ENGAGE-Feasibility-Maximum-Effort/Institutional [Optimistic]","COMPASS_ENGAGE-Feasibility-Maximum-Effort/Institutional [Optimistic]","R10REF_ECON","C3","Land-based CDR",26489.0495444102,FALSE
"COMPASS","WITCH 5.0","ENGAGE-Feasibility-Maximum-Effort/Institutional [Optimistic]","COMPASS_ENGAGE-Feasibility-Maximum-Effort/Institutional [Optimistic]","R10REF_ECON","C3","Novel CDR",12922.8166717827,FALSE
"COMPASS","WITCH 5.0","ENGAGE-Feasibility-Maximum-Effort/Institutional [Optimistic]","COMPASS_ENGAGE-Feasibility-Maximum-Effort/Institutional [Optimistic]","R10REF_ECON","C3","Renewable Capacity",123724.554497037,FALSE
"COMPASS","WITCH 5.0","ENGAGE-Feasibility-Maximum-Effort/Institutional [Optimistic]","COMPASS_ENGAGE-Feasibility-Maximum-Effort/Institutional [Optimistic]","R10REF_ECON","C3","Total CDR",50545.2693056891,FALSE
"COMPASS","WITCH 5.0","ENGAGE-Feasibility-Maximum-Effort/Institutional [Optimistic]","COMPASS_ENGAGE-Feasibility-Maximum-Effort/Institutional [Optimistic]","R10REST_ASIA","C3","Fossil CCS",3457.61741908743,FALSE
"COMPASS","WITCH 5.0","ENGAGE-Feasibility-Maximum-Effort/Institutional [Optimistic]","COMPASS_ENGAGE-Feasibility-Maximum-Effort/Institutional [Optimistic]","R10REST_ASIA","C3","Land-based CDR",24055.3147653458,FALSE
"COMPASS","WITCH 5.0","ENGAGE-Feasibility-Maximum-Effort/Institutional [Optimistic]","COMPASS_ENGAGE-Feasibility-Maximum-Effort/Institutional [Optimistic]","R10REST_ASIA","C3","Novel CDR",1446.60609573379,FALSE
"COMPASS","WITCH 5.0","ENGAGE-Feasibility-Maximum-Effort/Institutional [Optimistic]","COMPASS_ENGAGE-Feasibility-Maximum-Effort/Institutional [Optimistic]","R10REST_ASIA","C3","Renewable Capacity",101367.690959231,FALSE
"COMPASS","WITCH 5.0","ENGAGE-Feasibility-Maximum-Effort/Institutional [Optimistic]","COMPASS_ENGAGE-Feasibility-Maximum-Effort/Institutional [Optimistic]","R10REST_ASIA","C3","Total CDR",28959.538280167,FALSE
"COMPASS","WITCH 5.0","ENGAGE-Feasibility-Maximum-Effort/Institutional [Pessimistic]","COMPASS_ENGAGE-Feasibility-Maximum-Effort/Institutional [Pessimistic]","R10AFRICA","C3","Fossil CCS",10032.0857484783,FALSE
