database,spec_id,is_baseline,threshold_scale,threshold_label,gini_shift,gini_label,efficiency_label,sef_rate,sef_floor,ambition,Region,outcome,High-CMT,High-RE,n_High-CMT,n_High-RE,raw_advantage_high_re,direction
Full,T1.25x_G-0.05_Eslow,FALSE,1.25,1.25x,-0.05,Gini -0.05,Slower improvement,0.015,0.6,2C,R10CHINA+,gap_GJ_pc,25.722295477721417,21.786169964196116,226,230,3.936125513525301,High-RE
Full,T1.25x_G-0.05_Eslow,FALSE,1.25,1.25x,-0.05,Gini -0.05,Slower improvement,0.015,0.6,2C,R10CHINA+,headcount_pct,6.369357687343191,5.857634191602239,226,230,0.5117234957409522,High-RE
Full,T1.25x_G-0.05_Eslow,FALSE,1.25,1.25x,-0.05,Gini -0.05,Slower improvement,0.015,0.6,2C,R10EUROPE,gap_GJ_pc,0.35735319623644635,0.20762451417786115,226,230,0.1497286820585852,High-RE
Full,T1.25x_G-0.05_Eslow,FALSE,1.25,1.25x,-0.05,Gini -0.05,Slower improvement,0.015,0.6,2C,R10EUROPE,headcount_pct,0.13389314511645323,0.11109640290302579,226,230,0.022796742213427437,High-RE
Full,T1.25x_G-0.05_Eslow,FALSE,1.25,1.25x,-0.05,Gini -0.05,Slower improvement,0.015,0.6,2C,R10INDIA+,gap_GJ_pc,12.251481194636437,4.39196491050909,223,230,7.859516284127347,High-RE
Full,T1.25x_G-0.05_Eslow,FALSE,1.25,1.25x,-0.05,Gini -0.05,Slower improvement,0.015,0.6,2C,R10INDIA+,headcount_pct,4.080180697706446,1.9029989510551384,223,230,2.1771817466513075,High-RE
Full,T1.25x_G-0.05_Eslow,FALSE,1.25,1.25x,-0.05,Gini -0.05,Slower improvement,0.015,0.6,2C,R10LATIN_AM,gap_GJ_pc,119.59049197329446,86.26040728199627,226,230,33.3300846912982,High-RE
Full,T1.25x_G-0.05_Eslow,FALSE,1.25,1.25x,-0.05,Gini -0.05,Slower improvement,0.015,0.6,2C,R10LATIN_AM,headcount_pct,19.435786482420355,13.941143283704594,226,230,5.49464319871576,High-RE
Full,T1.25x_G-0.05_Eslow,FALSE,1.25,1.25x,-0.05,Gini -0.05,Slower improvement,0.015,0.6,2C,R10MIDDLE_EAST,gap_GJ_pc,4.431541560754383,7.928235723248939,223,230,-3.4966941624945562,High-CMT
Full,T1.25x_G-0.05_Eslow,FALSE,1.25,1.25x,-0.05,Gini -0.05,Slower improvement,0.015,0.6,2C,R10MIDDLE_EAST,headcount_pct,1.4426231381252468,1.7932778200344988,223,230,-0.350654681909252,High-CMT
Full,T1.25x_G-0.05_Eslow,FALSE,1.25,1.25x,-0.05,Gini -0.05,Slower improvement,0.015,0.6,2C,R10NORTH_AM,gap_GJ_pc,0.0919951633654388,0.1543842803982194,226,230,-0.06238911703278059,High-CMT
Full,T1.25x_G-0.05_Eslow,FALSE,1.25,1.25x,-0.05,Gini -0.05,Slower improvement,0.015,0.6,2C,R10NORTH_AM,headcount_pct,0.028408333280325892,0.05267370480918093,226,230,-0.02426537152885504,High-CMT
Full,T1.25x_G-0.05_Eslow,FALSE,1.25,1.25x,-0.05,Gini -0.05,Slower improvement,0.015,0.6,2C,R10PAC_OECD,gap_GJ_pc,0.21231348351228646,0.7043006578408515,223,226,-0.49198717432856504,High-CMT
Full,T1.25x_G-0.05_Eslow,FALSE,1.25,1.25x,-0.05,Gini -0.05,Slower improvement,0.015,0.6,2C,R10PAC_OECD,headcount_pct,0.07161879966163186,0.3520648596846005,223,226,-0.2804460600229686,High-CMT
Full,T1.25x_G-0.05_Eslow,FALSE,1.25,1.25x,-0.05,Gini -0.05,Slower improvement,0.015,0.6,2C,R10REF_ECON,gap_GJ_pc,14.865810587833135,15.809737944503508,226,230,-0.9439273566703736,High-CMT
Full,T1.25x_G-0.05_Eslow,FALSE,1.25,1.25x,-0.05,Gini -0.05,Slower improvement,0.015,0.6,2C,R10REF_ECON,headcount_pct,3.231252432293709,3.3950455134370614,226,230,-0.16379308114335256,High-CMT
Full,T1.25x_G-0.05_Eslow,FALSE,1.25,1.25x,-0.05,Gini -0.05,Slower improvement,0.015,0.6,2C,R10REST_ASIA,gap_GJ_pc,18.55779607903203,34.37127692495487,223,230,-15.81348084592284,High-CMT
Full,T1.25x_G-0.05_Eslow,FALSE,1.25,1.25x,-0.05,Gini -0.05,Slower improvement,0.015,0.6,2C,R10REST_ASIA,headcount_pct,8.160082941464452,7.333777586405132,223,230,0.8263053550593202,High-RE
Full,T1.25x_G-0.05_Eslow,FALSE,1.25,1.25x,-0.05,Gini -0.05,Slower improvement,0.015,0.6,All ambitions,Aggregated R10 regions,gap_GJ_pc,45.54989952118231,32.064780282566325,293,297,13.485119238615987,High-RE
Full,T1.25x_G-0.05_Eslow,FALSE,1.25,1.25x,-0.05,Gini -0.05,Slower improvement,0.015,0.6,All ambitions,Aggregated R10 regions,headcount_pct,9.742875669639716,6.967213385670331,293,297,2.7756622839693845,High-RE
Full,T1.25x_G-0.05_Eslow,FALSE,1.25,1.25x,-0.05,Gini -0.05,Slower improvement,0.015,0.6,All ambitions,R10AFRICA,gap_GJ_pc,147.4033411368949,89.05705473485911,290,297,58.3462864020358,High-RE
Full,T1.25x_G-0.05_Eslow,FALSE,1.25,1.25x,-0.05,Gini -0.05,Slower improvement,0.015,0.6,All ambitions,R10AFRICA,headcount_pct,20.371868438587757,14.535853532659198,290,297,5.836014905928559,High-RE
Full,T1.25x_G-0.05_Eslow,FALSE,1.25,1.25x,-0.05,Gini -0.05,Slower improvement,0.015,0.6,All ambitions,R10CHINA+,gap_GJ_pc,26.93810717701889,22.323622710792613,293,297,4.614484466226276,High-RE
Full,T1.25x_G-0.05_Eslow,FALSE,1.25,1.25x,-0.05,Gini -0.05,Slower improvement,0.015,0.6,All ambitions,R10CHINA+,headcount_pct,6.823988324327454,5.920402482990928,293,297,0.9035858413365254,High-RE
Full,T1.25x_G-0.05_Eslow,FALSE,1.25,1.25x,-0.05,Gini -0.05,Slower improvement,0.015,0.6,All ambitions,R10EUROPE,gap_GJ_pc,0.44206695324589196,0.20938106973192197,293,297,0.23268588351397,High-RE
Full,T1.25x_G-0.05_Eslow,FALSE,1.25,1.25x,-0.05,Gini -0.05,Slower improvement,0.015,0.6,All ambitions,R10EUROPE,headcount_pct,0.1839303152790162,0.1118499607559447,293,297,0.07208035452307152,High-RE
Full,T1.25x_G-0.05_Eslow,FALSE,1.25,1.25x,-0.05,Gini -0.05,Slower improvement,0.015,0.6,All ambitions,R10INDIA+,gap_GJ_pc,12.509395429228022,4.4054004554102395,290,297,8.103994973817782,High-RE
Full,T1.25x_G-0.05_Eslow,FALSE,1.25,1.25x,-0.05,Gini -0.05,Slower improvement,0.015,0.6,All ambitions,R10INDIA+,headcount_pct,4.292646019404922,1.9282302901901638,290,297,2.364415729214758,High-RE
Full,T1.25x_G-0.05_Eslow,FALSE,1.25,1.25x,-0.05,Gini -0.05,Slower improvement,0.015,0.6,All ambitions,R10LATIN_AM,gap_GJ_pc,128.2213793054071,84.65770804516438,293,297,43.56367126024273,High-RE
Full,T1.25x_G-0.05_Eslow,FALSE,1.25,1.25x,-0.05,Gini -0.05,Slower improvement,0.015,0.6,All ambitions,R10LATIN_AM,headcount_pct,20.509792155353434,13.508635700560905,293,297,7.001156454792529,High-RE
Full,T1.25x_G-0.05_Eslow,FALSE,1.25,1.25x,-0.05,Gini -0.05,Slower improvement,0.015,0.6,All ambitions,R10MIDDLE_EAST,gap_GJ_pc,5.228441260544926,8.028247029142374,290,297,-2.799805768597448,High-CMT
Full,T1.25x_G-0.05_Eslow,FALSE,1.25,1.25x,-0.05,Gini -0.05,Slower improvement,0.015,0.6,All ambitions,R10MIDDLE_EAST,headcount_pct,1.553495921076613,1.8120482926575692,290,297,-0.2585523715809561,High-CMT
Full,T1.25x_G-0.05_Eslow,FALSE,1.25,1.25x,-0.05,Gini -0.05,Slower improvement,0.015,0.6,All ambitions,R10NORTH_AM,gap_GJ_pc,0.18005662005989734,0.15160511884772357,293,297,0.02845150121217377,High-RE
Full,T1.25x_G-0.05_Eslow,FALSE,1.25,1.25x,-0.05,Gini -0.05,Slower improvement,0.015,0.6,All ambitions,R10NORTH_AM,headcount_pct,0.04894380741770486,0.0519584104190433,293,297,-0.003014603001338434,High-CMT
Full,T1.25x_G-0.05_Eslow,FALSE,1.25,1.25x,-0.05,Gini -0.05,Slower improvement,0.015,0.6,All ambitions,R10PAC_OECD,gap_GJ_pc,0.24756659174172868,0.756319613518054,290,293,-0.5087530217763253,High-CMT
Full,T1.25x_G-0.05_Eslow,FALSE,1.25,1.25x,-0.05,Gini -0.05,Slower improvement,0.015,0.6,All ambitions,R10PAC_OECD,headcount_pct,0.08535601703627199,0.3959316464838137,290,293,-0.3105756294475417,High-CMT
Full,T1.25x_G-0.05_Eslow,FALSE,1.25,1.25x,-0.05,Gini -0.05,Slower improvement,0.015,0.6,All ambitions,R10REF_ECON,gap_GJ_pc,16.32962274854612,15.982397782938842,293,297,0.3472249656072801,High-RE
Full,T1.25x_G-0.05_Eslow,FALSE,1.25,1.25x,-0.05,Gini -0.05,Slower improvement,0.015,0.6,All ambitions,R10REF_ECON,headcount_pct,3.660782679060882,3.3428008593778307,293,297,0.3179818196830513,High-RE
Full,T1.25x_G-0.05_Eslow,FALSE,1.25,1.25x,-0.05,Gini -0.05,Slower improvement,0.015,0.6,All ambitions,R10REST_ASIA,gap_GJ_pc,18.576191476508463,34.87980257872757,290,297,-16.303611102219108,High-CMT
Full,T1.25x_G-0.05_Eslow,FALSE,1.25,1.25x,-0.05,Gini -0.05,Slower improvement,0.015,0.6,All ambitions,R10REST_ASIA,headcount_pct,8.20777734451141,7.519399435979153,290,297,0.6883779085322566,High-RE
SCI-vetted,T0.75x_G+0.00_Ebase,FALSE,0.75,0.75x,0,Baseline Gini,Baseline improvement,0.019,0.5,1.5C,Aggregated R10 regions,gap_GJ_pc,9.979034217944806,8.525138107575405,6,6,1.453896110369401,High-RE
SCI-vetted,T0.75x_G+0.00_Ebase,FALSE,0.75,0.75x,0,Baseline Gini,Baseline improvement,0.019,0.5,1.5C,Aggregated R10 regions,headcount_pct,3.605313704095014,3.169023284946095,6,6,0.4362904191489192,High-RE
SCI-vetted,T0.75x_G+0.00_Ebase,FALSE,0.75,0.75x,0,Baseline Gini,Baseline improvement,0.019,0.5,1.5C,R10AFRICA,gap_GJ_pc,24.12382482510574,21.760309855634247,6,6,2.363514969471492,High-RE
SCI-vetted,T0.75x_G+0.00_Ebase,FALSE,0.75,0.75x,0,Baseline Gini,Baseline improvement,0.019,0.5,1.5C,R10AFRICA,headcount_pct,6.095907767980499,5.403574066036699,6,6,0.6923337019438005,High-RE
SCI-vetted,T0.75x_G+0.00_Ebase,FALSE,0.75,0.75x,0,Baseline Gini,Baseline improvement,0.019,0.5,1.5C,R10CHINA+,gap_GJ_pc,6.2726443911068355,5.418204467086728,6,6,0.8544399240201077,High-RE
SCI-vetted,T0.75x_G+0.00_Ebase,FALSE,0.75,0.75x,0,Baseline Gini,Baseline improvement,0.019,0.5,1.5C,R10CHINA+,headcount_pct,2.9995041572153074,2.7435499785729567,6,6,0.2559541786423507,High-RE
SCI-vetted,T0.75x_G+0.00_Ebase,FALSE,0.75,0.75x,0,Baseline Gini,Baseline improvement,0.019,0.5,1.5C,R10EUROPE,gap_GJ_pc,0.07538319914087269,0.032801057869580916,6,6,0.04258214127129177,High-RE
SCI-vetted,T0.75x_G+0.00_Ebase,FALSE,0.75,0.75x,0,Baseline Gini,Baseline improvement,0.019,0.5,1.5C,R10EUROPE,headcount_pct,0.06035858405324327,0.02169520071398566,6,6,0.03866338333925761,High-RE
SCI-vetted,T0.75x_G+0.00_Ebase,FALSE,0.75,0.75x,0,Baseline Gini,Baseline improvement,0.019,0.5,1.5C,R10INDIA+,gap_GJ_pc,0.8217010510200509,0.386685044223637,6,6,0.4350160067964139,High-RE
SCI-vetted,T0.75x_G+0.00_Ebase,FALSE,0.75,0.75x,0,Baseline Gini,Baseline improvement,0.019,0.5,1.5C,R10INDIA+,headcount_pct,0.613244705202513,0.31591414141887175,6,6,0.2973305637836412,High-RE
SCI-vetted,T0.75x_G+0.00_Ebase,FALSE,0.75,0.75x,0,Baseline Gini,Baseline improvement,0.019,0.5,1.5C,R10LATIN_AM,gap_GJ_pc,41.801242501705076,27.329590928889672,6,6,14.471651572815404,High-RE
SCI-vetted,T0.75x_G+0.00_Ebase,FALSE,0.75,0.75x,0,Baseline Gini,Baseline improvement,0.019,0.5,1.5C,R10LATIN_AM,headcount_pct,12.17420406961287,7.72280961799707,6,6,4.4513944516157995,High-RE
SCI-vetted,T0.75x_G+0.00_Ebase,FALSE,0.75,0.75x,0,Baseline Gini,Baseline improvement,0.019,0.5,1.5C,R10MIDDLE_EAST,gap_GJ_pc,0.5260233430654344,0.6694585996877577,6,6,-0.14343525662232326,High-CMT
SCI-vetted,T0.75x_G+0.00_Ebase,FALSE,0.75,0.75x,0,Baseline Gini,Baseline improvement,0.019,0.5,1.5C,R10MIDDLE_EAST,headcount_pct,0.4493096583222858,0.337621042704298,6,6,0.11168861561798782,High-RE
SCI-vetted,T0.75x_G+0.00_Ebase,FALSE,0.75,0.75x,0,Baseline Gini,Baseline improvement,0.019,0.5,1.5C,R10NORTH_AM,gap_GJ_pc,0.10921757172809843,0.03149958396550363,6,6,0.0777179877625948,High-RE
SCI-vetted,T0.75x_G+0.00_Ebase,FALSE,0.75,0.75x,0,Baseline Gini,Baseline improvement,0.019,0.5,1.5C,R10NORTH_AM,headcount_pct,0.05691420034904478,0.019952735118277765,6,6,0.036961465230767016,High-RE
SCI-vetted,T0.75x_G+0.00_Ebase,FALSE,0.75,0.75x,0,Baseline Gini,Baseline improvement,0.019,0.5,1.5C,R10PAC_OECD,gap_GJ_pc,0.08488023695887342,0.04506690698820217,6,6,0.03981332997067125,High-RE
SCI-vetted,T0.75x_G+0.00_Ebase,FALSE,0.75,0.75x,0,Baseline Gini,Baseline improvement,0.019,0.5,1.5C,R10PAC_OECD,headcount_pct,0.047533807522505765,0.04222215778751466,6,6,0.005311649734991104,High-RE
SCI-vetted,T0.75x_G+0.00_Ebase,FALSE,0.75,0.75x,0,Baseline Gini,Baseline improvement,0.019,0.5,1.5C,R10REF_ECON,gap_GJ_pc,2.6611330321117634,1.7229036415925312,6,6,0.9382293905192323,High-RE
SCI-vetted,T0.75x_G+0.00_Ebase,FALSE,0.75,0.75x,0,Baseline Gini,Baseline improvement,0.019,0.5,1.5C,R10REF_ECON,headcount_pct,1.0789172252233095,0.7416518409000914,6,6,0.33726538432321806,High-RE
SCI-vetted,T0.75x_G+0.00_Ebase,FALSE,0.75,0.75x,0,Baseline Gini,Baseline improvement,0.019,0.5,1.5C,R10REST_ASIA,gap_GJ_pc,8.072433626999858,6.752943038784533,6,6,1.3194905882153254,High-RE
SCI-vetted,T0.75x_G+0.00_Ebase,FALSE,0.75,0.75x,0,Baseline Gini,Baseline improvement,0.019,0.5,1.5C,R10REST_ASIA,headcount_pct,3.0648114537531077,2.612780793870775,6,6,0.4520306598823325,High-RE
SCI-vetted,T0.75x_G+0.00_Ebase,FALSE,0.75,0.75x,0,Baseline Gini,Baseline improvement,0.019,0.5,2C,Aggregated R10 regions,gap_GJ_pc,8.600796889853331,9.033229257697387,63,64,-0.43243236784405603,High-CMT
SCI-vetted,T0.75x_G+0.00_Ebase,FALSE,0.75,0.75x,0,Baseline Gini,Baseline improvement,0.019,0.5,2C,Aggregated R10 regions,headcount_pct,3.1511612496467376,3.8439571945035484,63,64,-0.6927959448568108,High-CMT
SCI-vetted,T0.75x_G+0.00_Ebase,FALSE,0.75,0.75x,0,Baseline Gini,Baseline improvement,0.019,0.5,2C,R10AFRICA,gap_GJ_pc,32.36496450751511,31.201963290772046,63,64,1.1630012167430657,High-RE
SCI-vetted,T0.75x_G+0.00_Ebase,FALSE,0.75,0.75x,0,Baseline Gini,Baseline improvement,0.019,0.5,2C,R10AFRICA,headcount_pct,7.817739383575933,7.984450368422616,63,64,-0.16671098484668256,High-CMT
SCI-vetted,T0.75x_G+0.00_Ebase,FALSE,0.75,0.75x,0,Baseline Gini,Baseline improvement,0.019,0.5,2C,R10CHINA+,gap_GJ_pc,4.164737756451215,4.607545731418836,63,64,-0.4428079749676206,High-CMT
SCI-vetted,T0.75x_G+0.00_Ebase,FALSE,0.75,0.75x,0,Baseline Gini,Baseline improvement,0.019,0.5,2C,R10CHINA+,headcount_pct,1.959988092701273,1.9681160647185378,63,64,-0.008127972017264895,High-CMT
SCI-vetted,T0.75x_G+0.00_Ebase,FALSE,0.75,0.75x,0,Baseline Gini,Baseline improvement,0.019,0.5,2C,R10EUROPE,gap_GJ_pc,0.027306509276846844,0.03365730994933873,63,64,-0.006350800672491885,High-CMT
SCI-vetted,T0.75x_G+0.00_Ebase,FALSE,0.75,0.75x,0,Baseline Gini,Baseline improvement,0.019,0.5,2C,R10EUROPE,headcount_pct,0.017749246513724202,0.02282152377426855,63,64,-0.0050722772605443465,High-CMT
SCI-vetted,T0.75x_G+0.00_Ebase,FALSE,0.75,0.75x,0,Baseline Gini,Baseline improvement,0.019,0.5,2C,R10INDIA+,gap_GJ_pc,0.9666804941424686,0.7456277672499589,63,64,0.22105272689250965,High-RE
SCI-vetted,T0.75x_G+0.00_Ebase,FALSE,0.75,0.75x,0,Baseline Gini,Baseline improvement,0.019,0.5,2C,R10INDIA+,headcount_pct,0.5757445122874632,0.5520586269105467,63,64,0.023685885376916405,High-RE
SCI-vetted,T0.75x_G+0.00_Ebase,FALSE,0.75,0.75x,0,Baseline Gini,Baseline improvement,0.019,0.5,2C,R10LATIN_AM,gap_GJ_pc,33.152609271891635,29.454378579285176,63,64,3.698230692606458,High-RE
SCI-vetted,T0.75x_G+0.00_Ebase,FALSE,0.75,0.75x,0,Baseline Gini,Baseline improvement,0.019,0.5,2C,R10LATIN_AM,headcount_pct,9.73291489432859,8.27912011222512,63,64,1.4537947821034702,High-RE
SCI-vetted,T0.75x_G+0.00_Ebase,FALSE,0.75,0.75x,0,Baseline Gini,Baseline improvement,0.019,0.5,2C,R10MIDDLE_EAST,gap_GJ_pc,0.3493643917529022,1.1801279218787122,63,64,-0.8307635301258101,High-CMT
SCI-vetted,T0.75x_G+0.00_Ebase,FALSE,0.75,0.75x,0,Baseline Gini,Baseline improvement,0.019,0.5,2C,R10MIDDLE_EAST,headcount_pct,0.2906528427117136,0.40716646518839283,63,64,-0.11651362247667923,High-CMT
SCI-vetted,T0.75x_G+0.00_Ebase,FALSE,0.75,0.75x,0,Baseline Gini,Baseline improvement,0.019,0.5,2C,R10NORTH_AM,gap_GJ_pc,0.07129589940690624,0.013865319487339413,63,64,0.05743057991956683,High-RE
SCI-vetted,T0.75x_G+0.00_Ebase,FALSE,0.75,0.75x,0,Baseline Gini,Baseline improvement,0.019,0.5,2C,R10NORTH_AM,headcount_pct,0.03893125355878148,0.005637741065341841,63,64,0.033293512493439634,High-RE
SCI-vetted,T0.75x_G+0.00_Ebase,FALSE,0.75,0.75x,0,Baseline Gini,Baseline improvement,0.019,0.5,2C,R10PAC_OECD,gap_GJ_pc,0.0137718821501513,0.030276714024761377,63,63,-0.016504831874610076,High-CMT
SCI-vetted,T0.75x_G+0.00_Ebase,FALSE,0.75,0.75x,0,Baseline Gini,Baseline improvement,0.019,0.5,2C,R10PAC_OECD,headcount_pct,0.00743387811246614,0.01421882714205782,63,63,-0.00678494902959168,High-CMT
SCI-vetted,T0.75x_G+0.00_Ebase,FALSE,0.75,0.75x,0,Baseline Gini,Baseline improvement,0.019,0.5,2C,R10REF_ECON,gap_GJ_pc,2.067534912510204,2.5177214791132014,63,64,-0.4501865666029974,High-CMT
SCI-vetted,T0.75x_G+0.00_Ebase,FALSE,0.75,0.75x,0,Baseline Gini,Baseline improvement,0.019,0.5,2C,R10REF_ECON,headcount_pct,0.8466210182485744,0.8071833865644287,63,64,0.03943763168414571,High-RE
SCI-vetted,T0.75x_G+0.00_Ebase,FALSE,0.75,0.75x,0,Baseline Gini,Baseline improvement,0.019,0.5,2C,R10REST_ASIA,gap_GJ_pc,2.2939877433547537,8.083170027956816,63,64,-5.789182284602063,High-CMT
SCI-vetted,T0.75x_G+0.00_Ebase,FALSE,0.75,0.75x,0,Baseline Gini,Baseline improvement,0.019,0.5,2C,R10REST_ASIA,headcount_pct,1.7765223031992226,2.636002571598717,63,64,-0.8594802683994947,High-CMT
SCI-vetted,T0.75x_G+0.00_Ebase,FALSE,0.75,0.75x,0,Baseline Gini,Baseline improvement,0.019,0.5,All ambitions,Aggregated R10 regions,gap_GJ_pc,8.602695484323888,8.949287837583228,69,70,-0.34659235325933935,High-CMT
SCI-vetted,T0.75x_G+0.00_Ebase,FALSE,0.75,0.75x,0,Baseline Gini,Baseline improvement,0.019,0.5,All ambitions,Aggregated R10 regions,headcount_pct,3.1518712410902197,3.4159716798394517,69,70,-0.26410043874923206,High-CMT
SCI-vetted,T0.75x_G+0.00_Ebase,FALSE,0.75,0.75x,0,Baseline Gini,Baseline improvement,0.019,0.5,All ambitions,R10AFRICA,gap_GJ_pc,32.205116345828294,24.808037107320104,69,70,7.397079238508191,High-RE
SCI-vetted,T0.75x_G+0.00_Ebase,FALSE,0.75,0.75x,0,Baseline Gini,Baseline improvement,0.019,0.5,All ambitions,R10AFRICA,headcount_pct,7.742597971600375,6.067751526384161,69,70,1.6748464452162146,High-RE
SCI-vetted,T0.75x_G+0.00_Ebase,FALSE,0.75,0.75x,0,Baseline Gini,Baseline improvement,0.019,0.5,All ambitions,R10CHINA+,gap_GJ_pc,4.33209618756414,4.639169581182662,69,70,-0.3070733936185217,High-CMT
SCI-vetted,T0.75x_G+0.00_Ebase,FALSE,0.75,0.75x,0,Baseline Gini,Baseline improvement,0.019,0.5,All ambitions,R10CHINA+,headcount_pct,2.0450025102526874,1.9843472216181819,69,70,0.06065528863450553,High-RE
SCI-vetted,T0.75x_G+0.00_Ebase,FALSE,0.75,0.75x,0,Baseline Gini,Baseline improvement,0.019,0.5,All ambitions,R10EUROPE,gap_GJ_pc,0.027922430965891226,0.03365730994933873,69,70,-0.005734878983447503,High-CMT
SCI-vetted,T0.75x_G+0.00_Ebase,FALSE,0.75,0.75x,0,Baseline Gini,Baseline improvement,0.019,0.5,All ambitions,R10EUROPE,headcount_pct,0.018727263087491033,0.02250273161487784,69,70,-0.0037754685273868084,High-CMT
SCI-vetted,T0.75x_G+0.00_Ebase,FALSE,0.75,0.75x,0,Baseline Gini,Baseline improvement,0.019,0.5,All ambitions,R10INDIA+,gap_GJ_pc,0.9633267275831241,0.6240170284442714,69,70,0.33930969913885267,High-RE
SCI-vetted,T0.75x_G+0.00_Ebase,FALSE,0.75,0.75x,0,Baseline Gini,Baseline improvement,0.019,0.5,All ambitions,R10INDIA+,headcount_pct,0.5920848792159966,0.4954143382293644,69,70,0.09667054098663219,High-RE
SCI-vetted,T0.75x_G+0.00_Ebase,FALSE,0.75,0.75x,0,Baseline Gini,Baseline improvement,0.019,0.5,All ambitions,R10LATIN_AM,gap_GJ_pc,33.74420545525746,29.25349419211251,69,70,4.490711263144949,High-RE
SCI-vetted,T0.75x_G+0.00_Ebase,FALSE,0.75,0.75x,0,Baseline Gini,Baseline improvement,0.019,0.5,All ambitions,R10LATIN_AM,headcount_pct,9.951833605550373,8.270613357699094,69,70,1.6812202478512788,High-RE
SCI-vetted,T0.75x_G+0.00_Ebase,FALSE,0.75,0.75x,0,Baseline Gini,Baseline improvement,0.019,0.5,All ambitions,R10MIDDLE_EAST,gap_GJ_pc,0.3509755268209026,1.1003532276266568,69,70,-0.7493777008057542,High-CMT
SCI-vetted,T0.75x_G+0.00_Ebase,FALSE,0.75,0.75x,0,Baseline Gini,Baseline improvement,0.019,0.5,All ambitions,R10MIDDLE_EAST,headcount_pct,0.30069670208479327,0.36992531802956585,69,70,-0.06922861594477259,High-CMT
SCI-vetted,T0.75x_G+0.00_Ebase,FALSE,0.75,0.75x,0,Baseline Gini,Baseline improvement,0.019,0.5,All ambitions,R10NORTH_AM,gap_GJ_pc,0.07182210378516748,0.015020284491845042,69,70,0.05680181929332244,High-RE
SCI-vetted,T0.75x_G+0.00_Ebase,FALSE,0.75,0.75x,0,Baseline Gini,Baseline improvement,0.019,0.5,All ambitions,R10NORTH_AM,headcount_pct,0.03912167453039762,0.005712301057901913,69,70,0.0334093734724957,High-RE
SCI-vetted,T0.75x_G+0.00_Ebase,FALSE,0.75,0.75x,0,Baseline Gini,Baseline improvement,0.019,0.5,All ambitions,R10PAC_OECD,gap_GJ_pc,0.015227418998187931,0.03215956416924661,69,69,-0.01693214517105868,High-CMT
SCI-vetted,T0.75x_G+0.00_Ebase,FALSE,0.75,0.75x,0,Baseline Gini,Baseline improvement,0.019,0.5,All ambitions,R10PAC_OECD,headcount_pct,0.008358404439010944,0.01990876950481651,69,69,-0.011550365065805568,High-CMT
SCI-vetted,T0.75x_G+0.00_Ebase,FALSE,0.75,0.75x,0,Baseline Gini,Baseline improvement,0.019,0.5,All ambitions,R10REF_ECON,gap_GJ_pc,2.143901445600279,1.9884561216490335,69,70,0.15544532395124544,High-RE
SCI-vetted,T0.75x_G+0.00_Ebase,FALSE,0.75,0.75x,0,Baseline Gini,Baseline improvement,0.019,0.5,All ambitions,R10REF_ECON,headcount_pct,0.8700135912303657,0.8071833865644287,69,70,0.06283020466593703,High-RE
SCI-vetted,T0.75x_G+0.00_Ebase,FALSE,0.75,0.75x,0,Baseline Gini,Baseline improvement,0.019,0.5,All ambitions,R10REST_ASIA,gap_GJ_pc,2.363033871539341,8.005757091551942,69,70,-5.642723220012601,High-CMT
SCI-vetted,T0.75x_G+0.00_Ebase,FALSE,0.75,0.75x,0,Baseline Gini,Baseline improvement,0.019,0.5,All ambitions,R10REST_ASIA,headcount_pct,1.8705715041725184,2.636002571598717,69,70,-0.7654310674261988,High-CMT
SCI-vetted,T0.75x_G+0.00_Efast,FALSE,0.75,0.75x,0,Baseline Gini,Faster improvement,0.023,0.4,1.5C,Aggregated R10 regions,gap_GJ_pc,7.41556179665197,6.387193417817384,6,6,1.0283683788345854,High-RE
SCI-vetted,T0.75x_G+0.00_Efast,FALSE,0.75,0.75x,0,Baseline Gini,Faster improvement,0.023,0.4,1.5C,Aggregated R10 regions,headcount_pct,2.6648756299663785,2.3207545693772538,6,6,0.3441210605891247,High-RE
SCI-vetted,T0.75x_G+0.00_Efast,FALSE,0.75,0.75x,0,Baseline Gini,Faster improvement,0.023,0.4,1.5C,R10AFRICA,gap_GJ_pc,18.22551686567374,16.640010028131165,6,6,1.5855068375425745,High-RE
SCI-vetted,T0.75x_G+0.00_Efast,FALSE,0.75,0.75x,0,Baseline Gini,Faster improvement,0.023,0.4,1.5C,R10AFRICA,headcount_pct,4.43347743985068,3.8844308613714045,6,6,0.5490465784792757,High-RE
SCI-vetted,T0.75x_G+0.00_Efast,FALSE,0.75,0.75x,0,Baseline Gini,Faster improvement,0.023,0.4,1.5C,R10CHINA+,gap_GJ_pc,4.6569420564401955,3.9312095850093987,6,6,0.7257324714307969,High-RE
SCI-vetted,T0.75x_G+0.00_Efast,FALSE,0.75,0.75x,0,Baseline Gini,Faster improvement,0.023,0.4,1.5C,R10CHINA+,headcount_pct,2.157079215864,1.875120390822128,6,6,0.2819588250418721,High-RE
SCI-vetted,T0.75x_G+0.00_Efast,FALSE,0.75,0.75x,0,Baseline Gini,Faster improvement,0.023,0.4,1.5C,R10EUROPE,gap_GJ_pc,0.03761505916979685,0.020560598646572767,6,6,0.017054460523224083,High-RE
