database,Model,Scenario,Pathway,ambition,Region,spec_id,is_baseline,threshold_scale,threshold_label,gini_shift,gini_label,efficiency_label,sef_rate,sef_floor,n_years,gap_GJ_pc,headcount_pct
Full,REMIND 2.1,LeastTotalCost-LTC-brkSR15-SSP5-P50,High-RE,2C,R10INDIA+,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,1.6972359625616726,0.9401924505885636
Full,REMIND 2.1,LeastTotalCost-LTC-brkSR15-SSP5-P50,High-RE,2C,R10LATIN_AM,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,37.02697552447807,8.012769751922107
Full,REMIND 2.1,LeastTotalCost-LTC-brkSR15-SSP5-P50,High-RE,2C,R10MIDDLE_EAST,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,4.570661791689111,1.2366312789180791
Full,REMIND 2.1,LeastTotalCost-LTC-brkSR15-SSP5-P50,High-RE,2C,R10NORTH_AM,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,0.08988554883808304,0.02232534739608369
Full,REMIND 2.1,LeastTotalCost-LTC-brkSR15-SSP5-P50,High-RE,2C,R10PAC_OECD,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,0.4858016623986434,0.20431012655966768
Full,REMIND 2.1,LeastTotalCost-LTC-brkSR15-SSP5-P50,High-RE,2C,R10REF_ECON,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,7.017432244023768,1.6588670388947353
Full,REMIND 2.1,LeastTotalCost-LTC-brkSR15-SSP5-P50,High-RE,2C,R10REST_ASIA,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,15.64630562298367,4.120578742406346
Full,REMIND 2.1,LeastTotalCost-NDC-brkLR15-SSP2-P50,High-RE,2C,R10AFRICA,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,39.0860998842436,7.9241198375145
Full,REMIND 2.1,LeastTotalCost-NDC-brkLR15-SSP2-P50,High-RE,2C,R10CHINA+,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,13.019455627474828,4.260445905441106
Full,REMIND 2.1,LeastTotalCost-NDC-brkLR15-SSP2-P50,High-RE,2C,R10EUROPE,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,0.16556533035435483,0.09009912499645605
Full,REMIND 2.1,LeastTotalCost-NDC-brkLR15-SSP2-P50,High-RE,2C,R10INDIA+,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,2.087789153708009,0.9954841584694452
Full,REMIND 2.1,LeastTotalCost-NDC-brkLR15-SSP2-P50,High-RE,2C,R10LATIN_AM,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,49.646778600106465,10.027174423464546
Full,REMIND 2.1,LeastTotalCost-NDC-brkLR15-SSP2-P50,High-RE,2C,R10MIDDLE_EAST,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,5.147224720186463,1.3221818762435782
Full,REMIND 2.1,LeastTotalCost-NDC-brkLR15-SSP2-P50,High-RE,2C,R10NORTH_AM,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,0.17031760286490413,0.06557775859527838
Full,REMIND 2.1,LeastTotalCost-NDC-brkLR15-SSP2-P50,High-RE,2C,R10PAC_OECD,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,0.5006463145389798,0.27931026422769417
Full,REMIND 2.1,LeastTotalCost-NDC-brkLR15-SSP2-P50,High-RE,2C,R10REF_ECON,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,9.12868417218763,2.4545859569171
Full,REMIND 2.1,LeastTotalCost-NDC-brkLR15-SSP2-P50,High-RE,2C,R10REST_ASIA,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,19.07118110297702,4.687121797043273
Full,REMIND 2.1,LeastTotalCost-NDC-brkSR15-SSP2-P50,High-RE,2C,R10AFRICA,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,40.19031371943313,8.264401139801986
Full,REMIND 2.1,LeastTotalCost-NDC-brkSR15-SSP2-P50,High-RE,2C,R10CHINA+,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,12.22108233036271,3.849084967536445
Full,REMIND 2.1,LeastTotalCost-NDC-brkSR15-SSP2-P50,High-RE,2C,R10EUROPE,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,0.13992969976889605,0.06844896107948052
Full,REMIND 2.1,LeastTotalCost-NDC-brkSR15-SSP2-P50,High-RE,2C,R10INDIA+,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,2.0891313347375218,1.002667153789062
Full,REMIND 2.1,LeastTotalCost-NDC-brkSR15-SSP2-P50,High-RE,2C,R10LATIN_AM,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,50.455281609815664,10.230733627361904
Full,REMIND 2.1,LeastTotalCost-NDC-brkSR15-SSP2-P50,High-RE,2C,R10MIDDLE_EAST,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,5.256812770550364,1.3643264879027328
Full,REMIND 2.1,LeastTotalCost-NDC-brkSR15-SSP2-P50,High-RE,2C,R10NORTH_AM,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,0.11873026544393804,0.04246353850938819
Full,REMIND 2.1,LeastTotalCost-NDC-brkSR15-SSP2-P50,High-RE,2C,R10PAC_OECD,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,0.4510622414173777,0.2351562624914193
Full,REMIND 2.1,LeastTotalCost-NDC-brkSR15-SSP2-P50,High-RE,2C,R10REF_ECON,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,7.084413919955323,1.6638764480893242
Full,REMIND 2.1,LeastTotalCost-NDC-brkSR15-SSP2-P50,High-RE,2C,R10REST_ASIA,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,19.7744500428786,4.9503808749728275
Full,REMIND 2.1,LeastTotalCost-NPi-brkLR15-SSP2-P50,High-RE,2C,R10AFRICA,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,32.24624019697122,6.126645439482357
Full,REMIND 2.1,LeastTotalCost-NPi-brkLR15-SSP2-P50,High-RE,2C,R10CHINA+,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,11.982272341401192,3.758973547790794
Full,REMIND 2.1,LeastTotalCost-NPi-brkLR15-SSP2-P50,High-RE,2C,R10EUROPE,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,0.1461373827911681,0.07542954806656141
Full,REMIND 2.1,LeastTotalCost-NPi-brkLR15-SSP2-P50,High-RE,2C,R10INDIA+,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,2.0871371318252705,0.9930709430960774
Full,REMIND 2.1,LeastTotalCost-NPi-brkLR15-SSP2-P50,High-RE,2C,R10LATIN_AM,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,43.4225727718459,8.596700826892153
Full,REMIND 2.1,LeastTotalCost-NPi-brkLR15-SSP2-P50,High-RE,2C,R10MIDDLE_EAST,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,4.379450576119721,1.0703179767607798
Full,REMIND 2.1,LeastTotalCost-NPi-brkLR15-SSP2-P50,High-RE,2C,R10NORTH_AM,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,0.13487854798511215,0.051400500094723196
Full,REMIND 2.1,LeastTotalCost-NPi-brkLR15-SSP2-P50,High-RE,2C,R10PAC_OECD,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,0.45412650098133645,0.23920821718109103
Full,REMIND 2.1,LeastTotalCost-NPi-brkLR15-SSP2-P50,High-RE,2C,R10REF_ECON,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,7.878692518170026,1.9836255481223044
Full,REMIND 2.1,LeastTotalCost-NPi-brkLR15-SSP2-P50,High-RE,2C,R10REST_ASIA,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,16.45507794202096,3.8652197870501617
Full,REMIND 2.1,R2p1-SSP1-NDC,High-RE,2C,R10AFRICA,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,32.113104916407984,7.403269885319682
Full,REMIND 2.1,R2p1-SSP1-NDC,High-RE,2C,R10CHINA+,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,14.338256719084216,5.115336922058939
Full,REMIND 2.1,R2p1-SSP1-NDC,High-RE,2C,R10EUROPE,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,0.4949789371318842,0.3255317695868319
Full,REMIND 2.1,R2p1-SSP1-NDC,High-RE,2C,R10INDIA+,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,1.9255322542298299,1.0761148746825726
Full,REMIND 2.1,R2p1-SSP1-NDC,High-RE,2C,R10LATIN_AM,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,53.84342150751356,12.676766621460466
Full,REMIND 2.1,R2p1-SSP1-NDC,High-RE,2C,R10MIDDLE_EAST,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,6.185985220452695,2.002214184412426
Full,REMIND 2.1,R2p1-SSP1-NDC,High-RE,2C,R10NORTH_AM,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,1.4368743238322992,0.5304481343747611
Full,REMIND 2.1,R2p1-SSP1-NDC,High-RE,2C,R10PAC_OECD,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,1.3166993253706811,0.8460963027803265
Full,REMIND 2.1,R2p1-SSP1-NDC,High-RE,2C,R10REF_ECON,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,13.511286932902076,4.258096061590068
Full,REMIND 2.1,R2p1-SSP1-NDC,High-RE,2C,R10REST_ASIA,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,18.298700059828246,5.064943231517606
Full,REMIND 2.1,R2p1-SSP2-1100,High-RE,2C,R10AFRICA,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,36.78230844838134,7.6356998272903
Full,REMIND 2.1,R2p1-SSP2-1100,High-RE,2C,R10CHINA+,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,14.545582042215276,4.638823528759916
Full,REMIND 2.1,R2p1-SSP2-1100,High-RE,2C,R10EUROPE,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,0.20292146849869158,0.10660898243882069
Full,REMIND 2.1,R2p1-SSP2-1100,High-RE,2C,R10INDIA+,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,2.3529446579092244,1.1436338684967309
Full,REMIND 2.1,R2p1-SSP2-1100,High-RE,2C,R10LATIN_AM,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,48.99108852740205,9.740858671474783
Full,REMIND 2.1,R2p1-SSP2-1100,High-RE,2C,R10MIDDLE_EAST,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,5.826347896431041,1.5232284119920976
Full,REMIND 2.1,R2p1-SSP2-1100,High-RE,2C,R10NORTH_AM,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,0.14893595688249694,0.053913550590648146
Full,REMIND 2.1,R2p1-SSP2-1100,High-RE,2C,R10PAC_OECD,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,0.7306552722941083,0.40448329517064435
Full,REMIND 2.1,R2p1-SSP2-1100,High-RE,2C,R10REF_ECON,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,11.707562672160245,3.0463873910065398
Full,REMIND 2.1,R2p1-SSP2-1100,High-RE,2C,R10REST_ASIA,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,19.531357178029804,4.861163746803238
Full,REMIND 2.1,R2p1-SSP2-1300,High-RE,2C,R10AFRICA,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,34.5805414926316,7.0881300725751855
Full,REMIND 2.1,R2p1-SSP2-1300,High-RE,2C,R10CHINA+,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,13.75293986316716,4.380038217774922
Full,REMIND 2.1,R2p1-SSP2-1300,High-RE,2C,R10EUROPE,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,0.18459520233918972,0.09639369690454866
Full,REMIND 2.1,R2p1-SSP2-1300,High-RE,2C,R10INDIA+,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,2.2411875394925858,1.0822384494621764
Full,REMIND 2.1,R2p1-SSP2-1300,High-RE,2C,R10LATIN_AM,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,47.353868750676796,9.41109980130924
Full,REMIND 2.1,R2p1-SSP2-1300,High-RE,2C,R10MIDDLE_EAST,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,5.287006754017614,1.361321757793225
Full,REMIND 2.1,R2p1-SSP2-1300,High-RE,2C,R10NORTH_AM,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,0.1357672243105844,0.04935971800477208
Full,REMIND 2.1,R2p1-SSP2-1300,High-RE,2C,R10PAC_OECD,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,0.6427230867653484,0.35443531752170315
Full,REMIND 2.1,R2p1-SSP2-1300,High-RE,2C,R10REF_ECON,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,10.631726749226992,2.7706796676860246
Full,REMIND 2.1,R2p1-SSP2-1300,High-RE,2C,R10REST_ASIA,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,18.52152172613092,4.551942066449001
Full,REMIND 2.1,R2p1-SSP2-900,High-RE,1.5C,R10AFRICA,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,40.62247986582747,8.413201259056805
Full,REMIND 2.1,R2p1-SSP2-900,High-RE,1.5C,R10CHINA+,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,16.43988619925134,5.247146550554
Full,REMIND 2.1,R2p1-SSP2-900,High-RE,1.5C,R10EUROPE,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,0.25159453574861745,0.13151264643630642
Full,REMIND 2.1,R2p1-SSP2-900,High-RE,1.5C,R10INDIA+,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,2.5860777633207723,1.2818286518982436
Full,REMIND 2.1,R2p1-SSP2-900,High-RE,1.5C,R10LATIN_AM,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,52.268691987251984,10.301861925791151
Full,REMIND 2.1,R2p1-SSP2-900,High-RE,1.5C,R10MIDDLE_EAST,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,6.692072350365608,1.7115208006498743
Full,REMIND 2.1,R2p1-SSP2-900,High-RE,1.5C,R10NORTH_AM,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,0.17214086473917506,0.06004364165331501
Full,REMIND 2.1,R2p1-SSP2-900,High-RE,1.5C,R10PAC_OECD,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,0.900389947289909,0.49252055119877725
Full,REMIND 2.1,R2p1-SSP2-900,High-RE,1.5C,R10REF_ECON,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,13.551344255262583,3.341517540060642
Full,REMIND 2.1,R2p1-SSP2-900,High-RE,1.5C,R10REST_ASIA,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,21.909780085680868,5.469553423034575
Full,REMIND 2.1,R2p1-SSP2-Baseline,High-RE,2C,R10AFRICA,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,28.36644401961236,5.250851382464387
SCI-vetted,REMIND 2.1,R2p1-SSP2-Baseline,High-RE,2C,R10AFRICA,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,28.36644401961236,5.250851382464387
Full,REMIND 2.1,R2p1-SSP2-Baseline,High-RE,2C,R10CHINA+,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,11.335936510246395,3.416076103559195
SCI-vetted,REMIND 2.1,R2p1-SSP2-Baseline,High-RE,2C,R10CHINA+,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,11.335936510246395,3.416076103559195
Full,REMIND 2.1,R2p1-SSP2-Baseline,High-RE,2C,R10EUROPE,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,0.12116008091238689,0.05794526879963007
SCI-vetted,REMIND 2.1,R2p1-SSP2-Baseline,High-RE,2C,R10EUROPE,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,0.12116008091238689,0.05794526879963007
Full,REMIND 2.1,R2p1-SSP2-Baseline,High-RE,2C,R10INDIA+,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,2.1802259137175874,1.0295261255436434
SCI-vetted,REMIND 2.1,R2p1-SSP2-Baseline,High-RE,2C,R10INDIA+,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,2.1802259137175874,1.0295261255436434
Full,REMIND 2.1,R2p1-SSP2-Baseline,High-RE,2C,R10LATIN_AM,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,39.851541831437245,7.646955885333247
SCI-vetted,REMIND 2.1,R2p1-SSP2-Baseline,High-RE,2C,R10LATIN_AM,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,39.851541831437245,7.646955885333247
Full,REMIND 2.1,R2p1-SSP2-Baseline,High-RE,2C,R10MIDDLE_EAST,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,3.937659960749433,0.9006497761202024
SCI-vetted,REMIND 2.1,R2p1-SSP2-Baseline,High-RE,2C,R10MIDDLE_EAST,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,3.937659960749433,0.9006497761202024
Full,REMIND 2.1,R2p1-SSP2-Baseline,High-RE,2C,R10NORTH_AM,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,0.07181255828891478,0.02335986515587496
SCI-vetted,REMIND 2.1,R2p1-SSP2-Baseline,High-RE,2C,R10NORTH_AM,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,0.07181255828891478,0.02335986515587496
Full,REMIND 2.1,R2p1-SSP2-Baseline,High-RE,2C,R10PAC_OECD,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,0.4244817818530493,0.21099202058857355
SCI-vetted,REMIND 2.1,R2p1-SSP2-Baseline,High-RE,2C,R10PAC_OECD,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,0.4244817818530493,0.21099202058857355
Full,REMIND 2.1,R2p1-SSP2-Baseline,High-RE,2C,R10REF_ECON,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,7.245569815414683,1.7021460382050606
SCI-vetted,REMIND 2.1,R2p1-SSP2-Baseline,High-RE,2C,R10REF_ECON,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,7.245569815414683,1.7021460382050606
Full,REMIND 2.1,R2p1-SSP2-Baseline,High-RE,2C,R10REST_ASIA,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,15.762686305722868,3.6329922221042215
SCI-vetted,REMIND 2.1,R2p1-SSP2-Baseline,High-RE,2C,R10REST_ASIA,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,15.762686305722868,3.6329922221042215
Full,REMIND 2.1,R2p1-SSP2-NDC,High-RE,2C,R10AFRICA,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,35.49188663220482,6.89308562424247
Full,REMIND 2.1,R2p1-SSP2-NDC,High-RE,2C,R10CHINA+,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,12.053135982562912,3.7826206617641502
Full,REMIND 2.1,R2p1-SSP2-NDC,High-RE,2C,R10EUROPE,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,0.1599950913430954,0.08045209861869429
Full,REMIND 2.1,R2p1-SSP2-NDC,High-RE,2C,R10INDIA+,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,2.076836241051105,0.9890349085878356
Full,REMIND 2.1,R2p1-SSP2-NDC,High-RE,2C,R10LATIN_AM,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,47.07399004323429,9.222829824700232
Full,REMIND 2.1,R2p1-SSP2-NDC,High-RE,2C,R10MIDDLE_EAST,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,4.558298682913978,1.0942386261269066
Full,REMIND 2.1,R2p1-SSP2-NDC,High-RE,2C,R10NORTH_AM,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,0.1170405003388995,0.04037898954141415
Full,REMIND 2.1,R2p1-SSP2-NDC,High-RE,2C,R10PAC_OECD,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,0.46486493691889835,0.2404909487119589
Full,REMIND 2.1,R2p1-SSP2-NDC,High-RE,2C,R10REF_ECON,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,7.9590385075486845,2.005584639786937
Full,REMIND 2.1,R2p1-SSP2-NDC,High-RE,2C,R10REST_ASIA,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,18.52728813262016,4.399814223336937
Full,REMIND 2.1,R2p1-SSP2-NPi,High-RE,2C,R10AFRICA,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,29.480775164801216,5.420253688746233
Full,REMIND 2.1,R2p1-SSP2-NPi,High-RE,2C,R10CHINA+,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,11.25434247741914,3.3988791521260193
Full,REMIND 2.1,R2p1-SSP2-NPi,High-RE,2C,R10EUROPE,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,0.13736281933908565,0.06571722452306794
Full,REMIND 2.1,R2p1-SSP2-NPi,High-RE,2C,R10INDIA+,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,2.0787402648349267,0.9875446721366652
Full,REMIND 2.1,R2p1-SSP2-NPi,High-RE,2C,R10LATIN_AM,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,41.5201608988907,7.9690422226455855
Full,REMIND 2.1,R2p1-SSP2-NPi,High-RE,2C,R10MIDDLE_EAST,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,4.047453551667603,0.9335956480896067
