model,scenario,Category,r10_region,year,deaths_pm25,deaths_o3,deaths_total,source
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-500f,C2,R10LATIN_AM,2060,193272,0,193272,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-500f,C2,R10LATIN_AM,2070,220222,0,220222,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-500f,C2,R10LATIN_AM,2080,247432,0,247432,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-500f,C2,R10LATIN_AM,2090,267635,0,267635,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-500f,C2,R10LATIN_AM,2100,286020,0,286020,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-500f,C2,R10MIDDLE_EAST,2010,241079,0,241079,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-500f,C2,R10MIDDLE_EAST,2020,298818,0,298818,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-500f,C2,R10MIDDLE_EAST,2030,323585,0,323585,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-500f,C2,R10MIDDLE_EAST,2040,350480,0,350480,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-500f,C2,R10MIDDLE_EAST,2050,424114,0,424114,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-500f,C2,R10MIDDLE_EAST,2060,550324,0,550324,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-500f,C2,R10MIDDLE_EAST,2070,678808,0,678808,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-500f,C2,R10MIDDLE_EAST,2080,785877,0,785877,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-500f,C2,R10MIDDLE_EAST,2090,874764,0,874764,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-500f,C2,R10MIDDLE_EAST,2100,983081,0,983081,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-500f,C2,R10NORTH_AM,2010,85791,0,85791,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-500f,C2,R10NORTH_AM,2020,76467,0,76467,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-500f,C2,R10NORTH_AM,2030,73269,0,73269,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-500f,C2,R10NORTH_AM,2040,75502,0,75502,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-500f,C2,R10NORTH_AM,2050,86177,0,86177,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-500f,C2,R10NORTH_AM,2060,103939,0,103939,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-500f,C2,R10NORTH_AM,2070,122368,0,122368,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-500f,C2,R10NORTH_AM,2080,143477,0,143477,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-500f,C2,R10NORTH_AM,2090,161314,0,161314,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-500f,C2,R10NORTH_AM,2100,176263,0,176263,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-500f,C2,R10PAC_OECD,2010,42390,0,42390,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-500f,C2,R10PAC_OECD,2020,43752,0,43752,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-500f,C2,R10PAC_OECD,2030,43488,0,43488,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-500f,C2,R10PAC_OECD,2040,43340,0,43340,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-500f,C2,R10PAC_OECD,2050,43611,0,43611,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-500f,C2,R10PAC_OECD,2060,45154,0,45154,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-500f,C2,R10PAC_OECD,2070,46878,0,46878,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-500f,C2,R10PAC_OECD,2080,46324,0,46324,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-500f,C2,R10PAC_OECD,2090,45291,0,45291,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-500f,C2,R10PAC_OECD,2100,44341,0,44341,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-500f,C2,R10REF_ECON,2010,160115,0,160115,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-500f,C2,R10REF_ECON,2020,134358,0,134358,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-500f,C2,R10REF_ECON,2030,113741,0,113741,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-500f,C2,R10REF_ECON,2040,114107,0,114107,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-500f,C2,R10REF_ECON,2050,132336,0,132336,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-500f,C2,R10REF_ECON,2060,155674,0,155674,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-500f,C2,R10REF_ECON,2070,181801,0,181801,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-500f,C2,R10REF_ECON,2080,202110,0,202110,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-500f,C2,R10REF_ECON,2090,220296,0,220296,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-500f,C2,R10REF_ECON,2100,241223,0,241223,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-500f,C2,R10REST_ASIA,2010,495326,0,495326,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-500f,C2,R10REST_ASIA,2020,555560,0,555560,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-500f,C2,R10REST_ASIA,2030,561097,0,561097,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-500f,C2,R10REST_ASIA,2040,537498,0,537498,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-500f,C2,R10REST_ASIA,2050,587996,0,587996,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-500f,C2,R10REST_ASIA,2060,678643,0,678643,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-500f,C2,R10REST_ASIA,2070,758700,0,758700,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-500f,C2,R10REST_ASIA,2080,841158,0,841158,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-500f,C2,R10REST_ASIA,2090,893959,0,893959,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-500f,C2,R10REST_ASIA,2100,944951,0,944951,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600,C1,R10AFRICA,2010,425802,0,425802,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600,C1,R10AFRICA,2020,466519,0,466519,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600,C1,R10AFRICA,2030,511120,0,511120,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600,C1,R10AFRICA,2040,585889,0,585889,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600,C1,R10AFRICA,2050,720521,0,720521,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600,C1,R10AFRICA,2060,895759,0,895759,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600,C1,R10AFRICA,2070,1097329,0,1097329,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600,C1,R10AFRICA,2080,1322064,0,1322064,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600,C1,R10AFRICA,2090,1568502,0,1568502,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600,C1,R10AFRICA,2100,1829175,0,1829175,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600,C1,R10CHINA+,2010,1464385,0,1464385,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600,C1,R10CHINA+,2020,1486223,0,1486223,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600,C1,R10CHINA+,2030,1114172,0,1114172,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600,C1,R10CHINA+,2040,892730,0,892730,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600,C1,R10CHINA+,2050,860164,0,860164,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600,C1,R10CHINA+,2060,905942,0,905942,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600,C1,R10CHINA+,2070,925746,0,925746,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600,C1,R10CHINA+,2080,921914,0,921914,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600,C1,R10CHINA+,2090,875167,0,875167,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600,C1,R10CHINA+,2100,828763,0,828763,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600,C1,R10EUROPE,2010,166369,0,166369,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600,C1,R10EUROPE,2020,139424,0,139424,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600,C1,R10EUROPE,2030,114127,0,114127,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600,C1,R10EUROPE,2040,106296,0,106296,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600,C1,R10EUROPE,2050,117629,0,117629,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600,C1,R10EUROPE,2060,133148,0,133148,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600,C1,R10EUROPE,2070,151059,0,151059,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600,C1,R10EUROPE,2080,162087,0,162087,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600,C1,R10EUROPE,2090,169274,0,169274,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600,C1,R10EUROPE,2100,177902,0,177902,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600,C1,R10INDIA+,2010,1083715,0,1083715,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600,C1,R10INDIA+,2020,1217630,0,1217630,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600,C1,R10INDIA+,2030,1276328,0,1276328,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600,C1,R10INDIA+,2040,1207894,0,1207894,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600,C1,R10INDIA+,2050,1070163,0,1070163,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600,C1,R10INDIA+,2060,1147626,0,1147626,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600,C1,R10INDIA+,2070,1295607,0,1295607,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600,C1,R10INDIA+,2080,1416998,0,1416998,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600,C1,R10INDIA+,2090,1444139,0,1444139,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600,C1,R10INDIA+,2100,1477175,0,1477175,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600,C1,R10LATIN_AM,2010,115194,0,115194,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600,C1,R10LATIN_AM,2020,116383,0,116383,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600,C1,R10LATIN_AM,2030,135880,0,135880,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600,C1,R10LATIN_AM,2040,139286,0,139286,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600,C1,R10LATIN_AM,2050,160390,0,160390,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600,C1,R10LATIN_AM,2060,192699,0,192699,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600,C1,R10LATIN_AM,2070,221122,0,221122,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600,C1,R10LATIN_AM,2080,247432,0,247432,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600,C1,R10LATIN_AM,2090,268862,0,268862,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600,C1,R10LATIN_AM,2100,286020,0,286020,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600,C1,R10MIDDLE_EAST,2010,241079,0,241079,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600,C1,R10MIDDLE_EAST,2020,298818,0,298818,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600,C1,R10MIDDLE_EAST,2030,320678,0,320678,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600,C1,R10MIDDLE_EAST,2040,346271,0,346271,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600,C1,R10MIDDLE_EAST,2050,422742,0,422742,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600,C1,R10MIDDLE_EAST,2060,550324,0,550324,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600,C1,R10MIDDLE_EAST,2070,679929,0,679929,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600,C1,R10MIDDLE_EAST,2080,784565,0,784565,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600,C1,R10MIDDLE_EAST,2090,874764,0,874764,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600,C1,R10MIDDLE_EAST,2100,983733,0,983733,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600,C1,R10NORTH_AM,2010,85791,0,85791,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600,C1,R10NORTH_AM,2020,76467,0,76467,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600,C1,R10NORTH_AM,2030,73269,0,73269,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600,C1,R10NORTH_AM,2040,75327,0,75327,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600,C1,R10NORTH_AM,2050,86177,0,86177,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600,C1,R10NORTH_AM,2060,103939,0,103939,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600,C1,R10NORTH_AM,2070,122368,0,122368,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600,C1,R10NORTH_AM,2080,143477,0,143477,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600,C1,R10NORTH_AM,2090,161314,0,161314,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600,C1,R10NORTH_AM,2100,176263,0,176263,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600,C1,R10PAC_OECD,2010,42390,0,42390,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600,C1,R10PAC_OECD,2020,43752,0,43752,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600,C1,R10PAC_OECD,2030,43488,0,43488,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600,C1,R10PAC_OECD,2040,43340,0,43340,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600,C1,R10PAC_OECD,2050,43611,0,43611,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600,C1,R10PAC_OECD,2060,45154,0,45154,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600,C1,R10PAC_OECD,2070,46878,0,46878,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600,C1,R10PAC_OECD,2080,46893,0,46893,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600,C1,R10PAC_OECD,2090,45291,0,45291,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600,C1,R10PAC_OECD,2100,44341,0,44341,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600,C1,R10REF_ECON,2010,160115,0,160115,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600,C1,R10REF_ECON,2020,134358,0,134358,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600,C1,R10REF_ECON,2030,112528,0,112528,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600,C1,R10REF_ECON,2040,113758,0,113758,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600,C1,R10REF_ECON,2050,132336,0,132336,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600,C1,R10REF_ECON,2060,155674,0,155674,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600,C1,R10REF_ECON,2070,181801,0,181801,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600,C1,R10REF_ECON,2080,202110,0,202110,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600,C1,R10REF_ECON,2090,220296,0,220296,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600,C1,R10REF_ECON,2100,241419,0,241419,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600,C1,R10REST_ASIA,2010,495326,0,495326,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600,C1,R10REST_ASIA,2020,555560,0,555560,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600,C1,R10REST_ASIA,2030,545821,0,545821,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600,C1,R10REST_ASIA,2040,530032,0,530032,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600,C1,R10REST_ASIA,2050,580887,0,580887,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600,C1,R10REST_ASIA,2060,674979,0,674979,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600,C1,R10REST_ASIA,2070,762266,0,762266,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600,C1,R10REST_ASIA,2080,841158,0,841158,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600,C1,R10REST_ASIA,2090,896215,0,896215,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600,C1,R10REST_ASIA,2100,949320,0,949320,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600-COV,C1,R10AFRICA,2010,425802,0,425802,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600-COV,C1,R10AFRICA,2020,462806,0,462806,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600-COV,C1,R10AFRICA,2030,509800,0,509800,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600-COV,C1,R10AFRICA,2040,584779,0,584779,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600-COV,C1,R10AFRICA,2050,721452,0,721452,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600-COV,C1,R10AFRICA,2060,895759,0,895759,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600-COV,C1,R10AFRICA,2070,1097329,0,1097329,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600-COV,C1,R10AFRICA,2080,1324963,0,1324963,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600-COV,C1,R10AFRICA,2090,1568865,0,1568865,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600-COV,C1,R10AFRICA,2100,1833302,0,1833302,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600-COV,C1,R10CHINA+,2010,1467729,0,1467729,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600-COV,C1,R10CHINA+,2020,1445268,0,1445268,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600-COV,C1,R10CHINA+,2030,1119354,0,1119354,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600-COV,C1,R10CHINA+,2040,887261,0,887261,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600-COV,C1,R10CHINA+,2050,860164,0,860164,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600-COV,C1,R10CHINA+,2060,905759,0,905759,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600-COV,C1,R10CHINA+,2070,919600,0,919600,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600-COV,C1,R10CHINA+,2080,921914,0,921914,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600-COV,C1,R10CHINA+,2090,875167,0,875167,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600-COV,C1,R10CHINA+,2100,828763,0,828763,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600-COV,C1,R10EUROPE,2010,166907,0,166907,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600-COV,C1,R10EUROPE,2020,137929,0,137929,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600-COV,C1,R10EUROPE,2030,113810,0,113810,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600-COV,C1,R10EUROPE,2040,106296,0,106296,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600-COV,C1,R10EUROPE,2050,117629,0,117629,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600-COV,C1,R10EUROPE,2060,133565,0,133565,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600-COV,C1,R10EUROPE,2070,151525,0,151525,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600-COV,C1,R10EUROPE,2080,162087,0,162087,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600-COV,C1,R10EUROPE,2090,169586,0,169586,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600-COV,C1,R10EUROPE,2100,177902,0,177902,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600-COV,C1,R10INDIA+,2010,1088933,0,1088933,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600-COV,C1,R10INDIA+,2020,1206144,0,1206144,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600-COV,C1,R10INDIA+,2030,1315501,0,1315501,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600-COV,C1,R10INDIA+,2040,1230924,0,1230924,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600-COV,C1,R10INDIA+,2050,1113712,0,1113712,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600-COV,C1,R10INDIA+,2060,1177538,0,1177538,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600-COV,C1,R10INDIA+,2070,1354808,0,1354808,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600-COV,C1,R10INDIA+,2080,1481448,0,1481448,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600-COV,C1,R10INDIA+,2090,1512708,0,1512708,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600-COV,C1,R10INDIA+,2100,1548076,0,1548076,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600-COV,C1,R10LATIN_AM,2010,115194,0,115194,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600-COV,C1,R10LATIN_AM,2020,114787,0,114787,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600-COV,C1,R10LATIN_AM,2030,134830,0,134830,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600-COV,C1,R10LATIN_AM,2040,139286,0,139286,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600-COV,C1,R10LATIN_AM,2050,160390,0,160390,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600-COV,C1,R10LATIN_AM,2060,192446,0,192446,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600-COV,C1,R10LATIN_AM,2070,220222,0,220222,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600-COV,C1,R10LATIN_AM,2080,247730,0,247730,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600-COV,C1,R10LATIN_AM,2090,268862,0,268862,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600-COV,C1,R10LATIN_AM,2100,286968,0,286968,original engineered-target run
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600-COV,C1,R10MIDDLE_EAST,2010,241687,0,241687,original engineered-target run
