database,Region,amb,family,Model,project,n_cdr,n_re,median_cdr_million_deaths,median_re_million_deaths,comparable,robust,direction_coded_difference_million_deaths,relative_effect_pct,favours,matched_unit
Full,R10PAC_OECD,1.5C,MESSAGEix,MESSAGEix-GLOBIOM 1.2,COVID,5,0,5.08594,NA,FALSE,FALSE,NA,NA,NA,MESSAGEix-GLOBIOM 1.2 | COVID | 1.5C
Full,R10PAC_OECD,1.5C,MESSAGEix,MESSAGEix-GLOBIOM GEI 1.0,GEI,6,3,5.39649,4.950955,TRUE,TRUE,0.44553499999999957,8.256014557610587,High-RE,MESSAGEix-GLOBIOM GEI 1.0 | GEI | 1.5C
Full,R10PAC_OECD,1.5C,POLES,POLES-JRC ENGAGE,ENGAGE,4,0,4.3135075,NA,FALSE,FALSE,NA,NA,NA,POLES-JRC ENGAGE | ENGAGE | 1.5C
Full,R10PAC_OECD,1.5C,REMIND,REMIND 2.1,R2p1,0,2,NA,3.5849075,FALSE,FALSE,NA,NA,NA,REMIND 2.1 | R2p1 | 1.5C
Full,R10PAC_OECD,1.5C,REMIND,REMIND-Buildings 2.0,BEG,0,2,NA,3.58933,FALSE,FALSE,NA,NA,NA,REMIND-Buildings 2.0 | BEG | 1.5C
Full,R10PAC_OECD,1.5C,REMIND,REMIND-MAgPIE 1.7-3.0,CD,0,4,NA,3.668825,FALSE,FALSE,NA,NA,NA,REMIND-MAgPIE 1.7-3.0 | CD | 1.5C
Full,R10PAC_OECD,1.5C,REMIND,REMIND-MAgPIE 1.7-3.0,COMMIT,0,3,NA,3.663795,FALSE,FALSE,NA,NA,NA,REMIND-MAgPIE 1.7-3.0 | COMMIT | 1.5C
Full,R10PAC_OECD,1.5C,REMIND,REMIND-MAgPIE 1.7-3.0,PEP,0,13,NA,3.652265,FALSE,FALSE,NA,NA,NA,REMIND-MAgPIE 1.7-3.0 | PEP | 1.5C
Full,R10PAC_OECD,1.5C,REMIND,REMIND-MAgPIE 2.1-4.2,ENGAGE,0,19,NA,3.587015,FALSE,FALSE,NA,NA,NA,REMIND-MAgPIE 2.1-4.2 | ENGAGE | 1.5C
Full,R10PAC_OECD,1.5C,REMIND,REMIND-MAgPIE 2.1-4.2,SusDev,0,2,NA,3.56381,FALSE,FALSE,NA,NA,NA,REMIND-MAgPIE 2.1-4.2 | SusDev | 1.5C
Full,R10PAC_OECD,1.5C,REMIND,REMIND-MAgPIE 2.1-4.3,DeepElectrification,0,1,NA,3.56011,FALSE,FALSE,NA,NA,NA,REMIND-MAgPIE 2.1-4.3 | DeepElectrification | 1.5C
Full,R10PAC_OECD,1.5C,REMIND,REMIND-MAgPIE 3.2.0-4.8.0,RESCUE,0,3,NA,3.626335,FALSE,FALSE,NA,NA,NA,REMIND-MAgPIE 3.2.0-4.8.0 | RESCUE | 1.5C
Full,R10PAC_OECD,1.5C,REMIND,REMIND-MAgPIE 3.3-4.8,NGFS Phase 5,0,1,NA,3.74688,FALSE,FALSE,NA,NA,NA,REMIND-MAgPIE 3.3-4.8 | NGFS Phase 5 | 1.5C
Full,R10PAC_OECD,1.5C,WITCH,WITCH 5.0,ENGAGE,6,0,5.26554,NA,FALSE,FALSE,NA,NA,NA,WITCH 5.0 | ENGAGE | 1.5C
Full,R10PAC_OECD,2C,AIM,AIM/CGE V2.2,ENGAGE,20,4,6.3662125,6.3615975,TRUE,TRUE,0.00461499999999937,0.07249208222313298,High-RE,AIM/CGE V2.2 | ENGAGE | 2C
Full,R10PAC_OECD,2C,GCAM,GCAM 6.0 NGFS,NGFS Phase 5,0,4,NA,5.8162400000000005,FALSE,FALSE,NA,NA,NA,GCAM 6.0 NGFS | NGFS Phase 5 | 2C
Full,R10PAC_OECD,2C,GCAM,GCAM 7.0,IAM,3,0,6.17564,NA,FALSE,FALSE,NA,NA,NA,GCAM 7.0 | IAM | 2C
Full,R10PAC_OECD,2C,IMAGE,IMAGE 3.0,ENGAGE,20,0,6.1604975,NA,FALSE,FALSE,NA,NA,NA,IMAGE 3.0 | ENGAGE | 2C
Full,R10PAC_OECD,2C,IMAGE,IMAGE 3.2,SSP2021,8,2,5.97729,5.87111,TRUE,FALSE,0.10618000000000016,1.7763903039671851,High-RE,IMAGE 3.2 | SSP2021 | 2C
Full,R10PAC_OECD,2C,IMAGE,IMAGE 3.3,NAVIGATE,8,0,5.82655,NA,FALSE,FALSE,NA,NA,NA,IMAGE 3.3 | NAVIGATE | 2C
Full,R10PAC_OECD,2C,MESSAGEix,MESSAGEix-GLOBIOM 1.1,ENGAGE,60,17,5.598755000000001,5.44051,TRUE,TRUE,0.15824500000000086,2.826431947816985,High-RE,MESSAGEix-GLOBIOM 1.1 | ENGAGE | 2C
Full,R10PAC_OECD,2C,MESSAGEix,MESSAGEix-GLOBIOM 1.1,NGFS Phase 2,1,1,5.279215,5.31387,TRUE,FALSE,-0.03465499999999988,-0.6564422930303062,High-CDR,MESSAGEix-GLOBIOM 1.1 | NGFS Phase 2 | 2C
Full,R10PAC_OECD,2C,MESSAGEix,MESSAGEix-GLOBIOM 1.2,COVID,5,0,5.38731,NA,FALSE,FALSE,NA,NA,NA,MESSAGEix-GLOBIOM 1.2 | COVID | 2C
Full,R10PAC_OECD,2C,MESSAGEix,MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5,0,2,NA,6.253315000000001,FALSE,FALSE,NA,NA,NA,MESSAGEix-GLOBIOM 2.0-M-R12-NGFS | NGFS Phase 5 | 2C
Full,R10PAC_OECD,2C,MESSAGEix,MESSAGEix-GLOBIOM GEI 1.0,GEI,6,1,6.204295,5.48878,TRUE,FALSE,0.7155149999999999,11.532575417513188,High-RE,MESSAGEix-GLOBIOM GEI 1.0 | GEI | 2C
Full,R10PAC_OECD,2C,POLES,POLES-JRC ENGAGE,ENGAGE,56,0,4.393975,NA,FALSE,FALSE,NA,NA,NA,POLES-JRC ENGAGE | ENGAGE | 2C
Full,R10PAC_OECD,2C,REMIND,REMIND 2.1,CEMICS,0,1,NA,3.70215,FALSE,FALSE,NA,NA,NA,REMIND 2.1 | CEMICS | 2C
Full,R10PAC_OECD,2C,REMIND,REMIND 2.1,LeastTotalCost,0,11,NA,3.604975,FALSE,FALSE,NA,NA,NA,REMIND 2.1 | LeastTotalCost | 2C
Full,R10PAC_OECD,2C,REMIND,REMIND 2.1,R2p1,0,8,NA,3.6155825,FALSE,FALSE,NA,NA,NA,REMIND 2.1 | R2p1 | 2C
Full,R10PAC_OECD,2C,REMIND,REMIND 2.1,TechCost,0,9,NA,3.592555,FALSE,FALSE,NA,NA,NA,REMIND 2.1 | TechCost | 2C
Full,R10PAC_OECD,2C,REMIND,REMIND 3.0,NAVIGATE,0,3,NA,3.650295,FALSE,FALSE,NA,NA,NA,REMIND 3.0 | NAVIGATE | 2C
Full,R10PAC_OECD,2C,REMIND,REMIND-MAgPIE 1.7-3.0,CD,0,5,NA,3.700365,FALSE,FALSE,NA,NA,NA,REMIND-MAgPIE 1.7-3.0 | CD | 2C
Full,R10PAC_OECD,2C,REMIND,REMIND-MAgPIE 1.7-3.0,COMMIT,0,4,NA,3.7056899999999997,FALSE,FALSE,NA,NA,NA,REMIND-MAgPIE 1.7-3.0 | COMMIT | 2C
Full,R10PAC_OECD,2C,REMIND,REMIND-MAgPIE 1.7-3.0,PEP,0,5,NA,3.699925,FALSE,FALSE,NA,NA,NA,REMIND-MAgPIE 1.7-3.0 | PEP | 2C
Full,R10PAC_OECD,2C,REMIND,REMIND-MAgPIE 2.1-4.2,CEMICS,0,1,NA,3.70215,FALSE,FALSE,NA,NA,NA,REMIND-MAgPIE 2.1-4.2 | CEMICS | 2C
Full,R10PAC_OECD,2C,REMIND,REMIND-MAgPIE 2.1-4.2,ENGAGE,0,59,NA,3.610475,FALSE,FALSE,NA,NA,NA,REMIND-MAgPIE 2.1-4.2 | ENGAGE | 2C
Full,R10PAC_OECD,2C,REMIND,REMIND-MAgPIE 2.1-4.2,NGFS Phase 2,0,2,NA,3.60193,FALSE,FALSE,NA,NA,NA,REMIND-MAgPIE 2.1-4.2 | NGFS Phase 2 | 2C
Full,R10PAC_OECD,2C,REMIND,REMIND-MAgPIE 2.1-4.2,SusDev,0,3,NA,3.63313,FALSE,FALSE,NA,NA,NA,REMIND-MAgPIE 2.1-4.2 | SusDev | 2C
Full,R10PAC_OECD,2C,REMIND,REMIND-MAgPIE 2.1-4.3,DeepElectrification,0,3,NA,3.57789,FALSE,FALSE,NA,NA,NA,REMIND-MAgPIE 2.1-4.3 | DeepElectrification | 2C
Full,R10PAC_OECD,2C,REMIND,REMIND-MAgPIE 3.2-4.6,SHAPE,0,2,NA,3.67087,FALSE,FALSE,NA,NA,NA,REMIND-MAgPIE 3.2-4.6 | SHAPE | 2C
Full,R10PAC_OECD,2C,REMIND,REMIND-MAgPIE 3.2.0-4.8.0,RESCUE,0,5,NA,3.615405,FALSE,FALSE,NA,NA,NA,REMIND-MAgPIE 3.2.0-4.8.0 | RESCUE | 2C
Full,R10PAC_OECD,2C,REMIND,REMIND-MAgPIE 3.3-4.8,NGFS Phase 5,0,5,NA,3.846295,FALSE,FALSE,NA,NA,NA,REMIND-MAgPIE 3.3-4.8 | NGFS Phase 5 | 2C
Full,R10PAC_OECD,2C,REMIND,REMIND-Transport 2.1,Transport,0,8,NA,3.58948,FALSE,FALSE,NA,NA,NA,REMIND-Transport 2.1 | Transport | 2C
Full,R10PAC_OECD,2C,WITCH,WITCH 5.0,COMMIT,2,1,5.2814700000000006,5.19465,TRUE,FALSE,0.08682000000000034,1.6438605161063176,High-RE,WITCH 5.0 | COMMIT | 2C
Full,R10PAC_OECD,2C,WITCH,WITCH 5.0,ENGAGE,0,2,NA,5.3257575,FALSE,FALSE,NA,NA,NA,WITCH 5.0 | ENGAGE | 2C
Full,R10PAC_OECD,2C,WITCH,WITCH 5.0,NAVIGATE,0,4,NA,5.23177,FALSE,FALSE,NA,NA,NA,WITCH 5.0 | NAVIGATE | 2C
Full,R10REF_ECON,1.5C,AIM,AIM/CGE V2.2,ENGAGE,1,0,15.51442,NA,FALSE,FALSE,NA,NA,NA,AIM/CGE V2.2 | ENGAGE | 1.5C
Full,R10REF_ECON,1.5C,GCAM,GCAM 6.0 NGFS,NGFS Phase 5,0,1,NA,15.03955,FALSE,FALSE,NA,NA,NA,GCAM 6.0 NGFS | NGFS Phase 5 | 1.5C
Full,R10REF_ECON,1.5C,IMAGE,IMAGE 3.2,SSP2021,12,0,13.762572500000001,NA,FALSE,FALSE,NA,NA,NA,IMAGE 3.2 | SSP2021 | 1.5C
Full,R10REF_ECON,1.5C,IMAGE,IMAGE 3.3,GEO7,2,0,13.5371875,NA,FALSE,FALSE,NA,NA,NA,IMAGE 3.3 | GEO7 | 1.5C
Full,R10REF_ECON,1.5C,IMAGE,IMAGE 3.3,SHAPE,9,0,13.917475,NA,FALSE,FALSE,NA,NA,NA,IMAGE 3.3 | SHAPE | 1.5C
Full,R10REF_ECON,1.5C,MESSAGEix,MESSAGEix-GLOBIOM 1.1,ENGAGE,11,0,13.77682,NA,FALSE,FALSE,NA,NA,NA,MESSAGEix-GLOBIOM 1.1 | ENGAGE | 1.5C
Full,R10REF_ECON,1.5C,MESSAGEix,MESSAGEix-GLOBIOM 1.1,NGFS Phase 2,1,0,13.72029,NA,FALSE,FALSE,NA,NA,NA,MESSAGEix-GLOBIOM 1.1 | NGFS Phase 2 | 1.5C
Full,R10REF_ECON,1.5C,MESSAGEix,MESSAGEix-GLOBIOM 1.2,COVID,5,0,13.733875,NA,FALSE,FALSE,NA,NA,NA,MESSAGEix-GLOBIOM 1.2 | COVID | 1.5C
Full,R10REF_ECON,1.5C,MESSAGEix,MESSAGEix-GLOBIOM GEI 1.0,GEI,6,3,14.33234,13.97887,TRUE,TRUE,0.35346999999999973,2.4662406836566793,High-RE,MESSAGEix-GLOBIOM GEI 1.0 | GEI | 1.5C
Full,R10REF_ECON,1.5C,POLES,POLES-JRC ENGAGE,ENGAGE,4,0,12.929195,NA,FALSE,FALSE,NA,NA,NA,POLES-JRC ENGAGE | ENGAGE | 1.5C
Full,R10REF_ECON,1.5C,REMIND,REMIND 2.1,R2p1,0,2,NA,13.01953,FALSE,FALSE,NA,NA,NA,REMIND 2.1 | R2p1 | 1.5C
Full,R10REF_ECON,1.5C,REMIND,REMIND-Buildings 2.0,BEG,0,2,NA,13.10418,FALSE,FALSE,NA,NA,NA,REMIND-Buildings 2.0 | BEG | 1.5C
Full,R10REF_ECON,1.5C,REMIND,REMIND-MAgPIE 1.7-3.0,CD,0,4,NA,13.005335,FALSE,FALSE,NA,NA,NA,REMIND-MAgPIE 1.7-3.0 | CD | 1.5C
Full,R10REF_ECON,1.5C,REMIND,REMIND-MAgPIE 1.7-3.0,COMMIT,0,3,NA,12.960005,FALSE,FALSE,NA,NA,NA,REMIND-MAgPIE 1.7-3.0 | COMMIT | 1.5C
Full,R10REF_ECON,1.5C,REMIND,REMIND-MAgPIE 1.7-3.0,PEP,0,13,NA,12.90927,FALSE,FALSE,NA,NA,NA,REMIND-MAgPIE 1.7-3.0 | PEP | 1.5C
Full,R10REF_ECON,1.5C,REMIND,REMIND-MAgPIE 2.1-4.2,ENGAGE,0,19,NA,13.090665,FALSE,FALSE,NA,NA,NA,REMIND-MAgPIE 2.1-4.2 | ENGAGE | 1.5C
Full,R10REF_ECON,1.5C,REMIND,REMIND-MAgPIE 2.1-4.2,SusDev,0,2,NA,12.993825000000001,FALSE,FALSE,NA,NA,NA,REMIND-MAgPIE 2.1-4.2 | SusDev | 1.5C
Full,R10REF_ECON,1.5C,REMIND,REMIND-MAgPIE 2.1-4.3,DeepElectrification,0,1,NA,13.08396,FALSE,FALSE,NA,NA,NA,REMIND-MAgPIE 2.1-4.3 | DeepElectrification | 1.5C
Full,R10REF_ECON,1.5C,REMIND,REMIND-MAgPIE 3.2.0-4.8.0,RESCUE,0,3,NA,13.451825,FALSE,FALSE,NA,NA,NA,REMIND-MAgPIE 3.2.0-4.8.0 | RESCUE | 1.5C
Full,R10REF_ECON,1.5C,REMIND,REMIND-MAgPIE 3.3-4.8,NGFS Phase 5,0,1,NA,13.722405,FALSE,FALSE,NA,NA,NA,REMIND-MAgPIE 3.3-4.8 | NGFS Phase 5 | 1.5C
Full,R10REF_ECON,1.5C,WITCH,WITCH 5.0,ENGAGE,6,0,16.1503475,NA,FALSE,FALSE,NA,NA,NA,WITCH 5.0 | ENGAGE | 1.5C
Full,R10REF_ECON,2C,AIM,AIM/CGE V2.2,ENGAGE,20,4,15.980225,15.78453,TRUE,TRUE,0.19569500000000062,1.2246072880701029,High-RE,AIM/CGE V2.2 | ENGAGE | 2C
Full,R10REF_ECON,2C,GCAM,GCAM 6.0 NGFS,NGFS Phase 5,0,4,NA,16.1283125,FALSE,FALSE,NA,NA,NA,GCAM 6.0 NGFS | NGFS Phase 5 | 2C
Full,R10REF_ECON,2C,GCAM,GCAM 7.0,IAM,3,0,16.892915,NA,FALSE,FALSE,NA,NA,NA,GCAM 7.0 | IAM | 2C
Full,R10REF_ECON,2C,IMAGE,IMAGE 3.0,ENGAGE,20,0,14.68675,NA,FALSE,FALSE,NA,NA,NA,IMAGE 3.0 | ENGAGE | 2C
Full,R10REF_ECON,2C,IMAGE,IMAGE 3.2,SSP2021,8,2,13.97114,13.8235675,TRUE,FALSE,0.14757250000000077,1.0562667040771245,High-RE,IMAGE 3.2 | SSP2021 | 2C
Full,R10REF_ECON,2C,IMAGE,IMAGE 3.3,NAVIGATE,8,0,14.4063725,NA,FALSE,FALSE,NA,NA,NA,IMAGE 3.3 | NAVIGATE | 2C
Full,R10REF_ECON,2C,MESSAGEix,MESSAGEix-GLOBIOM 1.1,ENGAGE,60,17,14.5046875,14.64907,TRUE,TRUE,-0.14438250000000075,-0.995419584186152,High-CDR,MESSAGEix-GLOBIOM 1.1 | ENGAGE | 2C
Full,R10REF_ECON,2C,MESSAGEix,MESSAGEix-GLOBIOM 1.1,NGFS Phase 2,1,1,14.01515,14.3664,TRUE,FALSE,-0.3512500000000003,-2.5062164871585413,High-CDR,MESSAGEix-GLOBIOM 1.1 | NGFS Phase 2 | 2C
Full,R10REF_ECON,2C,MESSAGEix,MESSAGEix-GLOBIOM 1.2,COVID,5,0,14.035665,NA,FALSE,FALSE,NA,NA,NA,MESSAGEix-GLOBIOM 1.2 | COVID | 2C
Full,R10REF_ECON,2C,MESSAGEix,MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5,0,2,NA,14.922957499999999,FALSE,FALSE,NA,NA,NA,MESSAGEix-GLOBIOM 2.0-M-R12-NGFS | NGFS Phase 5 | 2C
Full,R10REF_ECON,2C,MESSAGEix,MESSAGEix-GLOBIOM GEI 1.0,GEI,6,1,15.080214999999999,14.32845,TRUE,FALSE,0.7517649999999989,4.985107970940725,High-RE,MESSAGEix-GLOBIOM GEI 1.0 | GEI | 2C
Full,R10REF_ECON,2C,POLES,POLES-JRC ENGAGE,ENGAGE,56,0,13.083675,NA,FALSE,FALSE,NA,NA,NA,POLES-JRC ENGAGE | ENGAGE | 2C
Full,R10REF_ECON,2C,REMIND,REMIND 2.1,CEMICS,0,1,NA,13.39711,FALSE,FALSE,NA,NA,NA,REMIND 2.1 | CEMICS | 2C
Full,R10REF_ECON,2C,REMIND,REMIND 2.1,LeastTotalCost,0,11,NA,13.1767,FALSE,FALSE,NA,NA,NA,REMIND 2.1 | LeastTotalCost | 2C
Full,R10REF_ECON,2C,REMIND,REMIND 2.1,R2p1,0,8,NA,13.1555975,FALSE,FALSE,NA,NA,NA,REMIND 2.1 | R2p1 | 2C
Full,R10REF_ECON,2C,REMIND,REMIND 2.1,TechCost,0,9,NA,13.13346,FALSE,FALSE,NA,NA,NA,REMIND 2.1 | TechCost | 2C
Full,R10REF_ECON,2C,REMIND,REMIND 3.0,NAVIGATE,0,3,NA,13.449355,FALSE,FALSE,NA,NA,NA,REMIND 3.0 | NAVIGATE | 2C
Full,R10REF_ECON,2C,REMIND,REMIND-MAgPIE 1.7-3.0,CD,0,5,NA,13.05644,FALSE,FALSE,NA,NA,NA,REMIND-MAgPIE 1.7-3.0 | CD | 2C
Full,R10REF_ECON,2C,REMIND,REMIND-MAgPIE 1.7-3.0,COMMIT,0,4,NA,13.010575,FALSE,FALSE,NA,NA,NA,REMIND-MAgPIE 1.7-3.0 | COMMIT | 2C
Full,R10REF_ECON,2C,REMIND,REMIND-MAgPIE 1.7-3.0,PEP,0,5,NA,12.963395,FALSE,FALSE,NA,NA,NA,REMIND-MAgPIE 1.7-3.0 | PEP | 2C
Full,R10REF_ECON,2C,REMIND,REMIND-MAgPIE 2.1-4.2,CEMICS,0,1,NA,13.39301,FALSE,FALSE,NA,NA,NA,REMIND-MAgPIE 2.1-4.2 | CEMICS | 2C
Full,R10REF_ECON,2C,REMIND,REMIND-MAgPIE 2.1-4.2,ENGAGE,0,59,NA,13.226735,FALSE,FALSE,NA,NA,NA,REMIND-MAgPIE 2.1-4.2 | ENGAGE | 2C
Full,R10REF_ECON,2C,REMIND,REMIND-MAgPIE 2.1-4.2,NGFS Phase 2,0,2,NA,13.2621,FALSE,FALSE,NA,NA,NA,REMIND-MAgPIE 2.1-4.2 | NGFS Phase 2 | 2C
Full,R10REF_ECON,2C,REMIND,REMIND-MAgPIE 2.1-4.2,SusDev,0,3,NA,13.282805,FALSE,FALSE,NA,NA,NA,REMIND-MAgPIE 2.1-4.2 | SusDev | 2C
Full,R10REF_ECON,2C,REMIND,REMIND-MAgPIE 2.1-4.3,DeepElectrification,0,3,NA,13.16291,FALSE,FALSE,NA,NA,NA,REMIND-MAgPIE 2.1-4.3 | DeepElectrification | 2C
Full,R10REF_ECON,2C,REMIND,REMIND-MAgPIE 3.2-4.6,SHAPE,0,2,NA,13.554465,FALSE,FALSE,NA,NA,NA,REMIND-MAgPIE 3.2-4.6 | SHAPE | 2C
Full,R10REF_ECON,2C,REMIND,REMIND-MAgPIE 3.2.0-4.8.0,RESCUE,0,5,NA,13.36632,FALSE,FALSE,NA,NA,NA,REMIND-MAgPIE 3.2.0-4.8.0 | RESCUE | 2C
Full,R10REF_ECON,2C,REMIND,REMIND-MAgPIE 3.3-4.8,NGFS Phase 5,0,5,NA,14.185625,FALSE,FALSE,NA,NA,NA,REMIND-MAgPIE 3.3-4.8 | NGFS Phase 5 | 2C
Full,R10REF_ECON,2C,REMIND,REMIND-Transport 2.1,Transport,0,8,NA,13.11831,FALSE,FALSE,NA,NA,NA,REMIND-Transport 2.1 | Transport | 2C
Full,R10REF_ECON,2C,WITCH,WITCH 5.0,COMMIT,2,1,16.2622775,16.109345,TRUE,FALSE,0.15293249999999858,0.9404125590649808,High-RE,WITCH 5.0 | COMMIT | 2C
Full,R10REF_ECON,2C,WITCH,WITCH 5.0,ENGAGE,0,2,NA,16.746395,FALSE,FALSE,NA,NA,NA,WITCH 5.0 | ENGAGE | 2C
Full,R10REF_ECON,2C,WITCH,WITCH 5.0,NAVIGATE,0,4,NA,15.880695,FALSE,FALSE,NA,NA,NA,WITCH 5.0 | NAVIGATE | 2C
Full,R10REST_ASIA,1.5C,AIM,AIM/CGE V2.2,ENGAGE,1,0,59.838225,NA,FALSE,FALSE,NA,NA,NA,AIM/CGE V2.2 | ENGAGE | 1.5C
Full,R10REST_ASIA,1.5C,GCAM,GCAM 6.0 NGFS,NGFS Phase 5,0,1,NA,57.6864,FALSE,FALSE,NA,NA,NA,GCAM 6.0 NGFS | NGFS Phase 5 | 1.5C
Full,R10REST_ASIA,1.5C,IMAGE,IMAGE 3.2,SSP2021,12,0,67.67591250000001,NA,FALSE,FALSE,NA,NA,NA,IMAGE 3.2 | SSP2021 | 1.5C
Full,R10REST_ASIA,1.5C,IMAGE,IMAGE 3.3,GEO7,2,0,59.672772499999994,NA,FALSE,FALSE,NA,NA,NA,IMAGE 3.3 | GEO7 | 1.5C
Full,R10REST_ASIA,1.5C,IMAGE,IMAGE 3.3,SHAPE,9,0,61.039785,NA,FALSE,FALSE,NA,NA,NA,IMAGE 3.3 | SHAPE | 1.5C
Full,R10REST_ASIA,1.5C,MESSAGEix,MESSAGEix-GLOBIOM 1.1,ENGAGE,11,0,55.63472,NA,FALSE,FALSE,NA,NA,NA,MESSAGEix-GLOBIOM 1.1 | ENGAGE | 1.5C
Full,R10REST_ASIA,1.5C,MESSAGEix,MESSAGEix-GLOBIOM 1.1,NGFS Phase 2,1,0,56.056065,NA,FALSE,FALSE,NA,NA,NA,MESSAGEix-GLOBIOM 1.1 | NGFS Phase 2 | 1.5C
Full,R10REST_ASIA,1.5C,MESSAGEix,MESSAGEix-GLOBIOM 1.2,COVID,5,0,55.375105,NA,FALSE,FALSE,NA,NA,NA,MESSAGEix-GLOBIOM 1.2 | COVID | 1.5C
Full,R10REST_ASIA,1.5C,MESSAGEix,MESSAGEix-GLOBIOM GEI 1.0,GEI,6,3,54.2331875,52.691985,TRUE,TRUE,1.5412024999999971,2.84180696552272,High-RE,MESSAGEix-GLOBIOM GEI 1.0 | GEI | 1.5C
Full,R10REST_ASIA,1.5C,POLES,POLES-JRC ENGAGE,ENGAGE,4,0,52.135490000000004,NA,FALSE,FALSE,NA,NA,NA,POLES-JRC ENGAGE | ENGAGE | 1.5C
Full,R10REST_ASIA,1.5C,REMIND,REMIND 2.1,R2p1,0,2,NA,55.835515,FALSE,FALSE,NA,NA,NA,REMIND 2.1 | R2p1 | 1.5C
Full,R10REST_ASIA,1.5C,REMIND,REMIND-Buildings 2.0,BEG,0,2,NA,56.781270000000006,FALSE,FALSE,NA,NA,NA,REMIND-Buildings 2.0 | BEG | 1.5C
Full,R10REST_ASIA,1.5C,REMIND,REMIND-MAgPIE 1.7-3.0,CD,0,4,NA,55.853845,FALSE,FALSE,NA,NA,NA,REMIND-MAgPIE 1.7-3.0 | CD | 1.5C
Full,R10REST_ASIA,1.5C,REMIND,REMIND-MAgPIE 1.7-3.0,COMMIT,0,3,NA,55.88557,FALSE,FALSE,NA,NA,NA,REMIND-MAgPIE 1.7-3.0 | COMMIT | 1.5C
Full,R10REST_ASIA,1.5C,REMIND,REMIND-MAgPIE 1.7-3.0,PEP,0,13,NA,55.286205,FALSE,FALSE,NA,NA,NA,REMIND-MAgPIE 1.7-3.0 | PEP | 1.5C
Full,R10REST_ASIA,1.5C,REMIND,REMIND-MAgPIE 2.1-4.2,ENGAGE,0,19,NA,56.456995,FALSE,FALSE,NA,NA,NA,REMIND-MAgPIE 2.1-4.2 | ENGAGE | 1.5C
Full,R10REST_ASIA,1.5C,REMIND,REMIND-MAgPIE 2.1-4.2,SusDev,0,2,NA,55.106175,FALSE,FALSE,NA,NA,NA,REMIND-MAgPIE 2.1-4.2 | SusDev | 1.5C
Full,R10REST_ASIA,1.5C,REMIND,REMIND-MAgPIE 2.1-4.3,DeepElectrification,0,1,NA,54.615965,FALSE,FALSE,NA,NA,NA,REMIND-MAgPIE 2.1-4.3 | DeepElectrification | 1.5C
Full,R10REST_ASIA,1.5C,REMIND,REMIND-MAgPIE 3.2.0-4.8.0,RESCUE,0,3,NA,55.056995,FALSE,FALSE,NA,NA,NA,REMIND-MAgPIE 3.2.0-4.8.0 | RESCUE | 1.5C
Full,R10REST_ASIA,1.5C,REMIND,REMIND-MAgPIE 3.3-4.8,NGFS Phase 5,0,1,NA,53.915715,FALSE,FALSE,NA,NA,NA,REMIND-MAgPIE 3.3-4.8 | NGFS Phase 5 | 1.5C
Full,R10REST_ASIA,1.5C,WITCH,WITCH 5.0,ENGAGE,6,0,49.8907775,NA,FALSE,FALSE,NA,NA,NA,WITCH 5.0 | ENGAGE | 1.5C
Full,R10REST_ASIA,2C,AIM,AIM/CGE V2.2,ENGAGE,20,4,61.617067500000005,60.43478,TRUE,TRUE,1.182287500000001,1.9187662574172342,High-RE,AIM/CGE V2.2 | ENGAGE | 2C
Full,R10REST_ASIA,2C,GCAM,GCAM 6.0 NGFS,NGFS Phase 5,0,4,NA,65.6839575,FALSE,FALSE,NA,NA,NA,GCAM 6.0 NGFS | NGFS Phase 5 | 2C
Full,R10REST_ASIA,2C,GCAM,GCAM 7.0,IAM,3,0,76.107635,NA,FALSE,FALSE,NA,NA,NA,GCAM 7.0 | IAM | 2C
Full,R10REST_ASIA,2C,IMAGE,IMAGE 3.0,ENGAGE,20,0,65.817435,NA,FALSE,FALSE,NA,NA,NA,IMAGE 3.0 | ENGAGE | 2C
Full,R10REST_ASIA,2C,IMAGE,IMAGE 3.2,SSP2021,8,2,72.3435925,70.06477,TRUE,FALSE,2.278822500000004,3.1499990825034074,High-RE,IMAGE 3.2 | SSP2021 | 2C
Full,R10REST_ASIA,2C,IMAGE,IMAGE 3.3,NAVIGATE,8,0,72.3272,NA,FALSE,FALSE,NA,NA,NA,IMAGE 3.3 | NAVIGATE | 2C
Full,R10REST_ASIA,2C,MESSAGEix,MESSAGEix-GLOBIOM 1.1,ENGAGE,60,17,59.935492499999995,57.84213,TRUE,TRUE,2.093362499999998,3.492692581111264,High-RE,MESSAGEix-GLOBIOM 1.1 | ENGAGE | 2C
Full,R10REST_ASIA,2C,MESSAGEix,MESSAGEix-GLOBIOM 1.1,NGFS Phase 2,1,1,57.743795,58.33144,TRUE,FALSE,-0.587645000000002,-1.0176764447158382,High-CDR,MESSAGEix-GLOBIOM 1.1 | NGFS Phase 2 | 2C
Full,R10REST_ASIA,2C,MESSAGEix,MESSAGEix-GLOBIOM 1.2,COVID,5,0,56.88819,NA,FALSE,FALSE,NA,NA,NA,MESSAGEix-GLOBIOM 1.2 | COVID | 2C
