"Model_Group","Model","Scenario","ModelGroup_Scenario","Region","Category","Variable","Total_Value","proxy"
"COMPASS","REMIND-MAgPIE 3.2.0-4.8.0","RESCUE-End-of-Century-Budget-500-with-OAE","COMPASS_RESCUE-End-of-Century-Budget-500-with-OAE","R10CHINA+","C2","Fossil CCS",14451.61825785,FALSE
"COMPASS","REMIND-MAgPIE 3.2.0-4.8.0","RESCUE-End-of-Century-Budget-500-with-OAE","COMPASS_RESCUE-End-of-Century-Budget-500-with-OAE","R10CHINA+","C2","Land-based CDR",11648.09985,FALSE
"COMPASS","REMIND-MAgPIE 3.2.0-4.8.0","RESCUE-End-of-Century-Budget-500-with-OAE","COMPASS_RESCUE-End-of-Century-Budget-500-with-OAE","R10CHINA+","C2","Novel CDR",7.0755923,FALSE
"COMPASS","REMIND-MAgPIE 3.2.0-4.8.0","RESCUE-End-of-Century-Budget-500-with-OAE","COMPASS_RESCUE-End-of-Century-Budget-500-with-OAE","R10CHINA+","C2","Renewable Capacity",461384.35822385,FALSE
"COMPASS","REMIND-MAgPIE 3.2.0-4.8.0","RESCUE-End-of-Century-Budget-500-with-OAE","COMPASS_RESCUE-End-of-Century-Budget-500-with-OAE","R10CHINA+","C2","Total CDR",26106.79370015,FALSE
"COMPASS","REMIND-MAgPIE 3.2.0-4.8.0","RESCUE-End-of-Century-Budget-500-with-OAE","COMPASS_RESCUE-End-of-Century-Budget-500-with-OAE","R10EUROPE","C2","Fossil CCS",3627.4648112,FALSE
"COMPASS","REMIND-MAgPIE 3.2.0-4.8.0","RESCUE-End-of-Century-Budget-500-with-OAE","COMPASS_RESCUE-End-of-Century-Budget-500-with-OAE","R10EUROPE","C2","Land-based CDR",10485.687,FALSE
"COMPASS","REMIND-MAgPIE 3.2.0-4.8.0","RESCUE-End-of-Century-Budget-500-with-OAE","COMPASS_RESCUE-End-of-Century-Budget-500-with-OAE","R10EUROPE","C2","Novel CDR",10.1202575,FALSE
"COMPASS","REMIND-MAgPIE 3.2.0-4.8.0","RESCUE-End-of-Century-Budget-500-with-OAE","COMPASS_RESCUE-End-of-Century-Budget-500-with-OAE","R10EUROPE","C2","Renewable Capacity",310991.3786565,FALSE
"COMPASS","REMIND-MAgPIE 3.2.0-4.8.0","RESCUE-End-of-Century-Budget-500-with-OAE","COMPASS_RESCUE-End-of-Century-Budget-500-with-OAE","R10EUROPE","C2","Total CDR",14123.2720687,FALSE
"COMPASS","REMIND-MAgPIE 3.2.0-4.8.0","RESCUE-End-of-Century-Budget-500-with-OAE","COMPASS_RESCUE-End-of-Century-Budget-500-with-OAE","R10INDIA+","C2","Fossil CCS",6483.3242627,FALSE
"COMPASS","REMIND-MAgPIE 3.2.0-4.8.0","RESCUE-End-of-Century-Budget-500-with-OAE","COMPASS_RESCUE-End-of-Century-Budget-500-with-OAE","R10INDIA+","C2","Land-based CDR",1696.78075,FALSE
"COMPASS","REMIND-MAgPIE 3.2.0-4.8.0","RESCUE-End-of-Century-Budget-500-with-OAE","COMPASS_RESCUE-End-of-Century-Budget-500-with-OAE","R10INDIA+","C2","Novel CDR",3785.4607057,FALSE
"COMPASS","REMIND-MAgPIE 3.2.0-4.8.0","RESCUE-End-of-Century-Budget-500-with-OAE","COMPASS_RESCUE-End-of-Century-Budget-500-with-OAE","R10INDIA+","C2","Renewable Capacity",627531.34826775,FALSE
"COMPASS","REMIND-MAgPIE 3.2.0-4.8.0","RESCUE-End-of-Century-Budget-500-with-OAE","COMPASS_RESCUE-End-of-Century-Budget-500-with-OAE","R10INDIA+","C2","Total CDR",11965.5657184,FALSE
"COMPASS","REMIND-MAgPIE 3.2.0-4.8.0","RESCUE-End-of-Century-Budget-500-with-OAE","COMPASS_RESCUE-End-of-Century-Budget-500-with-OAE","R10LATIN_AM","C2","Fossil CCS",5294.73501325,FALSE
"COMPASS","REMIND-MAgPIE 3.2.0-4.8.0","RESCUE-End-of-Century-Budget-500-with-OAE","COMPASS_RESCUE-End-of-Century-Budget-500-with-OAE","R10LATIN_AM","C2","Land-based CDR",34271.9939,FALSE
"COMPASS","REMIND-MAgPIE 3.2.0-4.8.0","RESCUE-End-of-Century-Budget-500-with-OAE","COMPASS_RESCUE-End-of-Century-Budget-500-with-OAE","R10LATIN_AM","C2","Novel CDR",9387.50092015,FALSE
"COMPASS","REMIND-MAgPIE 3.2.0-4.8.0","RESCUE-End-of-Century-Budget-500-with-OAE","COMPASS_RESCUE-End-of-Century-Budget-500-with-OAE","R10LATIN_AM","C2","Renewable Capacity",218677.10250585,FALSE
"COMPASS","REMIND-MAgPIE 3.2.0-4.8.0","RESCUE-End-of-Century-Budget-500-with-OAE","COMPASS_RESCUE-End-of-Century-Budget-500-with-OAE","R10LATIN_AM","C2","Total CDR",48954.2298334,FALSE
"COMPASS","REMIND-MAgPIE 3.2.0-4.8.0","RESCUE-End-of-Century-Budget-500-with-OAE","COMPASS_RESCUE-End-of-Century-Budget-500-with-OAE","R10MIDDLE_EAST","C2","Fossil CCS",8424.38945535,FALSE
"COMPASS","REMIND-MAgPIE 3.2.0-4.8.0","RESCUE-End-of-Century-Budget-500-with-OAE","COMPASS_RESCUE-End-of-Century-Budget-500-with-OAE","R10MIDDLE_EAST","C2","Land-based CDR",10.85985,FALSE
"COMPASS","REMIND-MAgPIE 3.2.0-4.8.0","RESCUE-End-of-Century-Budget-500-with-OAE","COMPASS_RESCUE-End-of-Century-Budget-500-with-OAE","R10MIDDLE_EAST","C2","Novel CDR",19757.6516156,FALSE
"COMPASS","REMIND-MAgPIE 3.2.0-4.8.0","RESCUE-End-of-Century-Budget-500-with-OAE","COMPASS_RESCUE-End-of-Century-Budget-500-with-OAE","R10MIDDLE_EAST","C2","Renewable Capacity",574714.57583135,FALSE
"COMPASS","REMIND-MAgPIE 3.2.0-4.8.0","RESCUE-End-of-Century-Budget-500-with-OAE","COMPASS_RESCUE-End-of-Century-Budget-500-with-OAE","R10MIDDLE_EAST","C2","Total CDR",28192.90092095,FALSE
"COMPASS","REMIND-MAgPIE 3.2.0-4.8.0","RESCUE-End-of-Century-Budget-500-with-OAE","COMPASS_RESCUE-End-of-Century-Budget-500-with-OAE","R10NORTH_AM","C2","Fossil CCS",3185.35275775,FALSE
"COMPASS","REMIND-MAgPIE 3.2.0-4.8.0","RESCUE-End-of-Century-Budget-500-with-OAE","COMPASS_RESCUE-End-of-Century-Budget-500-with-OAE","R10NORTH_AM","C2","Land-based CDR",6166.0407,FALSE
"COMPASS","REMIND-MAgPIE 3.2.0-4.8.0","RESCUE-End-of-Century-Budget-500-with-OAE","COMPASS_RESCUE-End-of-Century-Budget-500-with-OAE","R10NORTH_AM","C2","Novel CDR",3611.05237445,FALSE
"COMPASS","REMIND-MAgPIE 3.2.0-4.8.0","RESCUE-End-of-Century-Budget-500-with-OAE","COMPASS_RESCUE-End-of-Century-Budget-500-with-OAE","R10NORTH_AM","C2","Renewable Capacity",279140.38387295,FALSE
"COMPASS","REMIND-MAgPIE 3.2.0-4.8.0","RESCUE-End-of-Century-Budget-500-with-OAE","COMPASS_RESCUE-End-of-Century-Budget-500-with-OAE","R10NORTH_AM","C2","Total CDR",12962.4458322,FALSE
"COMPASS","REMIND-MAgPIE 3.2.0-4.8.0","RESCUE-End-of-Century-Budget-500-with-OAE","COMPASS_RESCUE-End-of-Century-Budget-500-with-OAE","R10PAC_OECD","C2","Fossil CCS",1391.7738447,FALSE
"COMPASS","REMIND-MAgPIE 3.2.0-4.8.0","RESCUE-End-of-Century-Budget-500-with-OAE","COMPASS_RESCUE-End-of-Century-Budget-500-with-OAE","R10PAC_OECD","C2","Land-based CDR",2314.3808,FALSE
"COMPASS","REMIND-MAgPIE 3.2.0-4.8.0","RESCUE-End-of-Century-Budget-500-with-OAE","COMPASS_RESCUE-End-of-Century-Budget-500-with-OAE","R10PAC_OECD","C2","Novel CDR",306.66925695,FALSE
"COMPASS","REMIND-MAgPIE 3.2.0-4.8.0","RESCUE-End-of-Century-Budget-500-with-OAE","COMPASS_RESCUE-End-of-Century-Budget-500-with-OAE","R10PAC_OECD","C2","Renewable Capacity",42674.78342115,FALSE
"COMPASS","REMIND-MAgPIE 3.2.0-4.8.0","RESCUE-End-of-Century-Budget-500-with-OAE","COMPASS_RESCUE-End-of-Century-Budget-500-with-OAE","R10PAC_OECD","C2","Total CDR",4012.82390165,FALSE
"COMPASS","REMIND-MAgPIE 3.2.0-4.8.0","RESCUE-End-of-Century-Budget-500-with-OAE","COMPASS_RESCUE-End-of-Century-Budget-500-with-OAE","R10REF_ECON","C2","Fossil CCS",4844.7851625,FALSE
"COMPASS","REMIND-MAgPIE 3.2.0-4.8.0","RESCUE-End-of-Century-Budget-500-with-OAE","COMPASS_RESCUE-End-of-Century-Budget-500-with-OAE","R10REF_ECON","C2","Land-based CDR",2802.4927,FALSE
"COMPASS","REMIND-MAgPIE 3.2.0-4.8.0","RESCUE-End-of-Century-Budget-500-with-OAE","COMPASS_RESCUE-End-of-Century-Budget-500-with-OAE","R10REF_ECON","C2","Novel CDR",84423.81543965,FALSE
"COMPASS","REMIND-MAgPIE 3.2.0-4.8.0","RESCUE-End-of-Century-Budget-500-with-OAE","COMPASS_RESCUE-End-of-Century-Budget-500-with-OAE","R10REF_ECON","C2","Renewable Capacity",277543.43380545,FALSE
"COMPASS","REMIND-MAgPIE 3.2.0-4.8.0","RESCUE-End-of-Century-Budget-500-with-OAE","COMPASS_RESCUE-End-of-Century-Budget-500-with-OAE","R10REF_ECON","C2","Total CDR",92071.09330215,FALSE
"COMPASS","REMIND-MAgPIE 3.2.0-4.8.0","RESCUE-End-of-Century-Budget-500-with-OAE","COMPASS_RESCUE-End-of-Century-Budget-500-with-OAE","R10REST_ASIA","C2","Fossil CCS",7339.8141575,FALSE
"COMPASS","REMIND-MAgPIE 3.2.0-4.8.0","RESCUE-End-of-Century-Budget-500-with-OAE","COMPASS_RESCUE-End-of-Century-Budget-500-with-OAE","R10REST_ASIA","C2","Land-based CDR",21741.1319,FALSE
"COMPASS","REMIND-MAgPIE 3.2.0-4.8.0","RESCUE-End-of-Century-Budget-500-with-OAE","COMPASS_RESCUE-End-of-Century-Budget-500-with-OAE","R10REST_ASIA","C2","Novel CDR",12.8580696,FALSE
"COMPASS","REMIND-MAgPIE 3.2.0-4.8.0","RESCUE-End-of-Century-Budget-500-with-OAE","COMPASS_RESCUE-End-of-Century-Budget-500-with-OAE","R10REST_ASIA","C2","Renewable Capacity",636387.53213185,FALSE
"COMPASS","REMIND-MAgPIE 3.2.0-4.8.0","RESCUE-End-of-Century-Budget-500-with-OAE","COMPASS_RESCUE-End-of-Century-Budget-500-with-OAE","R10REST_ASIA","C2","Total CDR",29093.8041271,FALSE
"COMPASS","REMIND-MAgPIE 3.2.0-4.8.0","RESCUE-Peak-Budget-1150","COMPASS_RESCUE-Peak-Budget-1150","R10AFRICA","C3","Fossil CCS",1455.1497791,FALSE
"COMPASS","REMIND-MAgPIE 3.2.0-4.8.0","RESCUE-Peak-Budget-1150","COMPASS_RESCUE-Peak-Budget-1150","R10AFRICA","C3","Land-based CDR",2692.83925,FALSE
"COMPASS","REMIND-MAgPIE 3.2.0-4.8.0","RESCUE-Peak-Budget-1150","COMPASS_RESCUE-Peak-Budget-1150","R10AFRICA","C3","Novel CDR",3.6320171,FALSE
"COMPASS","REMIND-MAgPIE 3.2.0-4.8.0","RESCUE-Peak-Budget-1150","COMPASS_RESCUE-Peak-Budget-1150","R10AFRICA","C3","Renewable Capacity",839344.166352,FALSE
"COMPASS","REMIND-MAgPIE 3.2.0-4.8.0","RESCUE-Peak-Budget-1150","COMPASS_RESCUE-Peak-Budget-1150","R10AFRICA","C3","Total CDR",4151.6210462,FALSE
"COMPASS","REMIND-MAgPIE 3.2.0-4.8.0","RESCUE-Peak-Budget-1150","COMPASS_RESCUE-Peak-Budget-1150","R10CHINA+","C3","Fossil CCS",11894.7776087,FALSE
"COMPASS","REMIND-MAgPIE 3.2.0-4.8.0","RESCUE-Peak-Budget-1150","COMPASS_RESCUE-Peak-Budget-1150","R10CHINA+","C3","Land-based CDR",10853.62165,FALSE
"COMPASS","REMIND-MAgPIE 3.2.0-4.8.0","RESCUE-Peak-Budget-1150","COMPASS_RESCUE-Peak-Budget-1150","R10CHINA+","C3","Novel CDR",8.95604115,FALSE
"COMPASS","REMIND-MAgPIE 3.2.0-4.8.0","RESCUE-Peak-Budget-1150","COMPASS_RESCUE-Peak-Budget-1150","R10CHINA+","C3","Renewable Capacity",523364.04905575,FALSE
"COMPASS","REMIND-MAgPIE 3.2.0-4.8.0","RESCUE-Peak-Budget-1150","COMPASS_RESCUE-Peak-Budget-1150","R10CHINA+","C3","Total CDR",22757.35529985,FALSE
"COMPASS","REMIND-MAgPIE 3.2.0-4.8.0","RESCUE-Peak-Budget-1150","COMPASS_RESCUE-Peak-Budget-1150","R10EUROPE","C3","Fossil CCS",2803.71582105,FALSE
"COMPASS","REMIND-MAgPIE 3.2.0-4.8.0","RESCUE-Peak-Budget-1150","COMPASS_RESCUE-Peak-Budget-1150","R10EUROPE","C3","Land-based CDR",8725.7643,FALSE
"COMPASS","REMIND-MAgPIE 3.2.0-4.8.0","RESCUE-Peak-Budget-1150","COMPASS_RESCUE-Peak-Budget-1150","R10EUROPE","C3","Novel CDR",17.7557616,FALSE
"COMPASS","REMIND-MAgPIE 3.2.0-4.8.0","RESCUE-Peak-Budget-1150","COMPASS_RESCUE-Peak-Budget-1150","R10EUROPE","C3","Renewable Capacity",303898.1900948,FALSE
"COMPASS","REMIND-MAgPIE 3.2.0-4.8.0","RESCUE-Peak-Budget-1150","COMPASS_RESCUE-Peak-Budget-1150","R10EUROPE","C3","Total CDR",11547.23588265,FALSE
"COMPASS","REMIND-MAgPIE 3.2.0-4.8.0","RESCUE-Peak-Budget-1150","COMPASS_RESCUE-Peak-Budget-1150","R10INDIA+","C3","Fossil CCS",3131.1667907,FALSE
"COMPASS","REMIND-MAgPIE 3.2.0-4.8.0","RESCUE-Peak-Budget-1150","COMPASS_RESCUE-Peak-Budget-1150","R10INDIA+","C3","Land-based CDR",2612.5395,FALSE
"COMPASS","REMIND-MAgPIE 3.2.0-4.8.0","RESCUE-Peak-Budget-1150","COMPASS_RESCUE-Peak-Budget-1150","R10INDIA+","C3","Novel CDR",3.2466922,FALSE
"COMPASS","REMIND-MAgPIE 3.2.0-4.8.0","RESCUE-Peak-Budget-1150","COMPASS_RESCUE-Peak-Budget-1150","R10INDIA+","C3","Renewable Capacity",569084.8855194,FALSE
"COMPASS","REMIND-MAgPIE 3.2.0-4.8.0","RESCUE-Peak-Budget-1150","COMPASS_RESCUE-Peak-Budget-1150","R10INDIA+","C3","Total CDR",5746.9529829,FALSE
"COMPASS","REMIND-MAgPIE 3.2.0-4.8.0","RESCUE-Peak-Budget-1150","COMPASS_RESCUE-Peak-Budget-1150","R10LATIN_AM","C3","Fossil CCS",4119.581614,FALSE
"COMPASS","REMIND-MAgPIE 3.2.0-4.8.0","RESCUE-Peak-Budget-1150","COMPASS_RESCUE-Peak-Budget-1150","R10LATIN_AM","C3","Land-based CDR",11868.35455,FALSE
"COMPASS","REMIND-MAgPIE 3.2.0-4.8.0","RESCUE-Peak-Budget-1150","COMPASS_RESCUE-Peak-Budget-1150","R10LATIN_AM","C3","Novel CDR",9.63062615,FALSE
"COMPASS","REMIND-MAgPIE 3.2.0-4.8.0","RESCUE-Peak-Budget-1150","COMPASS_RESCUE-Peak-Budget-1150","R10LATIN_AM","C3","Renewable Capacity",272443.3591832,FALSE
"COMPASS","REMIND-MAgPIE 3.2.0-4.8.0","RESCUE-Peak-Budget-1150","COMPASS_RESCUE-Peak-Budget-1150","R10LATIN_AM","C3","Total CDR",15997.56679015,FALSE
"COMPASS","REMIND-MAgPIE 3.2.0-4.8.0","RESCUE-Peak-Budget-1150","COMPASS_RESCUE-Peak-Budget-1150","R10MIDDLE_EAST","C3","Fossil CCS",1970.816006,FALSE
"COMPASS","REMIND-MAgPIE 3.2.0-4.8.0","RESCUE-Peak-Budget-1150","COMPASS_RESCUE-Peak-Budget-1150","R10MIDDLE_EAST","C3","Land-based CDR",10.85985,FALSE
"COMPASS","REMIND-MAgPIE 3.2.0-4.8.0","RESCUE-Peak-Budget-1150","COMPASS_RESCUE-Peak-Budget-1150","R10MIDDLE_EAST","C3","Novel CDR",8.557843,FALSE
"COMPASS","REMIND-MAgPIE 3.2.0-4.8.0","RESCUE-Peak-Budget-1150","COMPASS_RESCUE-Peak-Budget-1150","R10MIDDLE_EAST","C3","Renewable Capacity",486864.5219822,FALSE
"COMPASS","REMIND-MAgPIE 3.2.0-4.8.0","RESCUE-Peak-Budget-1150","COMPASS_RESCUE-Peak-Budget-1150","R10MIDDLE_EAST","C3","Total CDR",1990.233699,FALSE
"COMPASS","REMIND-MAgPIE 3.2.0-4.8.0","RESCUE-Peak-Budget-1150","COMPASS_RESCUE-Peak-Budget-1150","R10NORTH_AM","C3","Fossil CCS",3132.0699988,FALSE
"COMPASS","REMIND-MAgPIE 3.2.0-4.8.0","RESCUE-Peak-Budget-1150","COMPASS_RESCUE-Peak-Budget-1150","R10NORTH_AM","C3","Land-based CDR",2347.0786,FALSE
"COMPASS","REMIND-MAgPIE 3.2.0-4.8.0","RESCUE-Peak-Budget-1150","COMPASS_RESCUE-Peak-Budget-1150","R10NORTH_AM","C3","Novel CDR",9.27568215,FALSE
"COMPASS","REMIND-MAgPIE 3.2.0-4.8.0","RESCUE-Peak-Budget-1150","COMPASS_RESCUE-Peak-Budget-1150","R10NORTH_AM","C3","Renewable Capacity",344493.12041565,FALSE
"COMPASS","REMIND-MAgPIE 3.2.0-4.8.0","RESCUE-Peak-Budget-1150","COMPASS_RESCUE-Peak-Budget-1150","R10NORTH_AM","C3","Total CDR",5488.42428095,FALSE
"COMPASS","REMIND-MAgPIE 3.2.0-4.8.0","RESCUE-Peak-Budget-1150","COMPASS_RESCUE-Peak-Budget-1150","R10PAC_OECD","C3","Fossil CCS",2313.9563408,FALSE
"COMPASS","REMIND-MAgPIE 3.2.0-4.8.0","RESCUE-Peak-Budget-1150","COMPASS_RESCUE-Peak-Budget-1150","R10PAC_OECD","C3","Land-based CDR",2262.988,FALSE
"COMPASS","REMIND-MAgPIE 3.2.0-4.8.0","RESCUE-Peak-Budget-1150","COMPASS_RESCUE-Peak-Budget-1150","R10PAC_OECD","C3","Novel CDR",6.7087866,FALSE
"COMPASS","REMIND-MAgPIE 3.2.0-4.8.0","RESCUE-Peak-Budget-1150","COMPASS_RESCUE-Peak-Budget-1150","R10PAC_OECD","C3","Renewable Capacity",36776.78658255,FALSE
"COMPASS","REMIND-MAgPIE 3.2.0-4.8.0","RESCUE-Peak-Budget-1150","COMPASS_RESCUE-Peak-Budget-1150","R10PAC_OECD","C3","Total CDR",4583.6531274,FALSE
"COMPASS","REMIND-MAgPIE 3.2.0-4.8.0","RESCUE-Peak-Budget-1150","COMPASS_RESCUE-Peak-Budget-1150","R10REF_ECON","C3","Fossil CCS",4641.37839035,FALSE
"COMPASS","REMIND-MAgPIE 3.2.0-4.8.0","RESCUE-Peak-Budget-1150","COMPASS_RESCUE-Peak-Budget-1150","R10REF_ECON","C3","Land-based CDR",2200.1522,FALSE
"COMPASS","REMIND-MAgPIE 3.2.0-4.8.0","RESCUE-Peak-Budget-1150","COMPASS_RESCUE-Peak-Budget-1150","R10REF_ECON","C3","Novel CDR",7.8098043,FALSE
"COMPASS","REMIND-MAgPIE 3.2.0-4.8.0","RESCUE-Peak-Budget-1150","COMPASS_RESCUE-Peak-Budget-1150","R10REF_ECON","C3","Renewable Capacity",197808.67408525,FALSE
"COMPASS","REMIND-MAgPIE 3.2.0-4.8.0","RESCUE-Peak-Budget-1150","COMPASS_RESCUE-Peak-Budget-1150","R10REF_ECON","C3","Total CDR",6849.34039465,FALSE
"COMPASS","REMIND-MAgPIE 3.2.0-4.8.0","RESCUE-Peak-Budget-1150","COMPASS_RESCUE-Peak-Budget-1150","R10REST_ASIA","C3","Fossil CCS",2916.9801357,FALSE
"COMPASS","REMIND-MAgPIE 3.2.0-4.8.0","RESCUE-Peak-Budget-1150","COMPASS_RESCUE-Peak-Budget-1150","R10REST_ASIA","C3","Land-based CDR",6673.1611,FALSE
"COMPASS","REMIND-MAgPIE 3.2.0-4.8.0","RESCUE-Peak-Budget-1150","COMPASS_RESCUE-Peak-Budget-1150","R10REST_ASIA","C3","Novel CDR",9.00418315,FALSE
"COMPASS","REMIND-MAgPIE 3.2.0-4.8.0","RESCUE-Peak-Budget-1150","COMPASS_RESCUE-Peak-Budget-1150","R10REST_ASIA","C3","Renewable Capacity",667410.36940775,FALSE
"COMPASS","REMIND-MAgPIE 3.2.0-4.8.0","RESCUE-Peak-Budget-1150","COMPASS_RESCUE-Peak-Budget-1150","R10REST_ASIA","C3","Total CDR",9599.14541885,FALSE
"COMPASS","REMIND-MAgPIE 3.2.0-4.8.0","RESCUE-Peak-Budget-1150-with-OAE","COMPASS_RESCUE-Peak-Budget-1150-with-OAE","R10AFRICA","C3","Fossil CCS",1561.812797,FALSE
"COMPASS","REMIND-MAgPIE 3.2.0-4.8.0","RESCUE-Peak-Budget-1150-with-OAE","COMPASS_RESCUE-Peak-Budget-1150-with-OAE","R10AFRICA","C3","Land-based CDR",2692.83925,FALSE
"COMPASS","REMIND-MAgPIE 3.2.0-4.8.0","RESCUE-Peak-Budget-1150-with-OAE","COMPASS_RESCUE-Peak-Budget-1150-with-OAE","R10AFRICA","C3","Novel CDR",3.5466138,FALSE
"COMPASS","REMIND-MAgPIE 3.2.0-4.8.0","RESCUE-Peak-Budget-1150-with-OAE","COMPASS_RESCUE-Peak-Budget-1150-with-OAE","R10AFRICA","C3","Renewable Capacity",837769.03538845,FALSE
"COMPASS","REMIND-MAgPIE 3.2.0-4.8.0","RESCUE-Peak-Budget-1150-with-OAE","COMPASS_RESCUE-Peak-Budget-1150-with-OAE","R10AFRICA","C3","Total CDR",4258.1986608,FALSE
"COMPASS","REMIND-MAgPIE 3.2.0-4.8.0","RESCUE-Peak-Budget-1150-with-OAE","COMPASS_RESCUE-Peak-Budget-1150-with-OAE","R10CHINA+","C3","Fossil CCS",12357.96438365,FALSE
"COMPASS","REMIND-MAgPIE 3.2.0-4.8.0","RESCUE-Peak-Budget-1150-with-OAE","COMPASS_RESCUE-Peak-Budget-1150-with-OAE","R10CHINA+","C3","Land-based CDR",10855.10395,FALSE
"COMPASS","REMIND-MAgPIE 3.2.0-4.8.0","RESCUE-Peak-Budget-1150-with-OAE","COMPASS_RESCUE-Peak-Budget-1150-with-OAE","R10CHINA+","C3","Novel CDR",8.9657558,FALSE
"COMPASS","REMIND-MAgPIE 3.2.0-4.8.0","RESCUE-Peak-Budget-1150-with-OAE","COMPASS_RESCUE-Peak-Budget-1150-with-OAE","R10CHINA+","C3","Renewable Capacity",521932.26004725,FALSE
"COMPASS","REMIND-MAgPIE 3.2.0-4.8.0","RESCUE-Peak-Budget-1150-with-OAE","COMPASS_RESCUE-Peak-Budget-1150-with-OAE","R10CHINA+","C3","Total CDR",23222.03408945,FALSE
"COMPASS","REMIND-MAgPIE 3.2.0-4.8.0","RESCUE-Peak-Budget-1150-with-OAE","COMPASS_RESCUE-Peak-Budget-1150-with-OAE","R10EUROPE","C3","Fossil CCS",2693.262079,FALSE
"COMPASS","REMIND-MAgPIE 3.2.0-4.8.0","RESCUE-Peak-Budget-1150-with-OAE","COMPASS_RESCUE-Peak-Budget-1150-with-OAE","R10EUROPE","C3","Land-based CDR",8725.7643,FALSE
"COMPASS","REMIND-MAgPIE 3.2.0-4.8.0","RESCUE-Peak-Budget-1150-with-OAE","COMPASS_RESCUE-Peak-Budget-1150-with-OAE","R10EUROPE","C3","Novel CDR",17.7771694,FALSE
"COMPASS","REMIND-MAgPIE 3.2.0-4.8.0","RESCUE-Peak-Budget-1150-with-OAE","COMPASS_RESCUE-Peak-Budget-1150-with-OAE","R10EUROPE","C3","Renewable Capacity",302829.07703055,FALSE
"COMPASS","REMIND-MAgPIE 3.2.0-4.8.0","RESCUE-Peak-Budget-1150-with-OAE","COMPASS_RESCUE-Peak-Budget-1150-with-OAE","R10EUROPE","C3","Total CDR",11436.8035484,FALSE
"COMPASS","REMIND-MAgPIE 3.2.0-4.8.0","RESCUE-Peak-Budget-1150-with-OAE","COMPASS_RESCUE-Peak-Budget-1150-with-OAE","R10INDIA+","C3","Fossil CCS",2613.98742825,FALSE
"COMPASS","REMIND-MAgPIE 3.2.0-4.8.0","RESCUE-Peak-Budget-1150-with-OAE","COMPASS_RESCUE-Peak-Budget-1150-with-OAE","R10INDIA+","C3","Land-based CDR",2710.05705,FALSE
"COMPASS","REMIND-MAgPIE 3.2.0-4.8.0","RESCUE-Peak-Budget-1150-with-OAE","COMPASS_RESCUE-Peak-Budget-1150-with-OAE","R10INDIA+","C3","Novel CDR",3.2475366,FALSE
"COMPASS","REMIND-MAgPIE 3.2.0-4.8.0","RESCUE-Peak-Budget-1150-with-OAE","COMPASS_RESCUE-Peak-Budget-1150-with-OAE","R10INDIA+","C3","Renewable Capacity",570099.86502015,FALSE
"COMPASS","REMIND-MAgPIE 3.2.0-4.8.0","RESCUE-Peak-Budget-1150-with-OAE","COMPASS_RESCUE-Peak-Budget-1150-with-OAE","R10INDIA+","C3","Total CDR",5327.29201485,FALSE
"COMPASS","REMIND-MAgPIE 3.2.0-4.8.0","RESCUE-Peak-Budget-1150-with-OAE","COMPASS_RESCUE-Peak-Budget-1150-with-OAE","R10LATIN_AM","C3","Fossil CCS",4409.63172555,FALSE
"COMPASS","REMIND-MAgPIE 3.2.0-4.8.0","RESCUE-Peak-Budget-1150-with-OAE","COMPASS_RESCUE-Peak-Budget-1150-with-OAE","R10LATIN_AM","C3","Land-based CDR",11946.88495,FALSE
"COMPASS","REMIND-MAgPIE 3.2.0-4.8.0","RESCUE-Peak-Budget-1150-with-OAE","COMPASS_RESCUE-Peak-Budget-1150-with-OAE","R10LATIN_AM","C3","Novel CDR",9.6280763,FALSE
"COMPASS","REMIND-MAgPIE 3.2.0-4.8.0","RESCUE-Peak-Budget-1150-with-OAE","COMPASS_RESCUE-Peak-Budget-1150-with-OAE","R10LATIN_AM","C3","Renewable Capacity",272946.7642801,FALSE
"COMPASS","REMIND-MAgPIE 3.2.0-4.8.0","RESCUE-Peak-Budget-1150-with-OAE","COMPASS_RESCUE-Peak-Budget-1150-with-OAE","R10LATIN_AM","C3","Total CDR",16366.14475185,FALSE
"COMPASS","REMIND-MAgPIE 3.2.0-4.8.0","RESCUE-Peak-Budget-1150-with-OAE","COMPASS_RESCUE-Peak-Budget-1150-with-OAE","R10MIDDLE_EAST","C3","Fossil CCS",1626.557071,FALSE
"COMPASS","REMIND-MAgPIE 3.2.0-4.8.0","RESCUE-Peak-Budget-1150-with-OAE","COMPASS_RESCUE-Peak-Budget-1150-with-OAE","R10MIDDLE_EAST","C3","Land-based CDR",10.85985,FALSE
"COMPASS","REMIND-MAgPIE 3.2.0-4.8.0","RESCUE-Peak-Budget-1150-with-OAE","COMPASS_RESCUE-Peak-Budget-1150-with-OAE","R10MIDDLE_EAST","C3","Novel CDR",8.58713225,FALSE
"COMPASS","REMIND-MAgPIE 3.2.0-4.8.0","RESCUE-Peak-Budget-1150-with-OAE","COMPASS_RESCUE-Peak-Budget-1150-with-OAE","R10MIDDLE_EAST","C3","Renewable Capacity",487677.87914265,FALSE
"COMPASS","REMIND-MAgPIE 3.2.0-4.8.0","RESCUE-Peak-Budget-1150-with-OAE","COMPASS_RESCUE-Peak-Budget-1150-with-OAE","R10MIDDLE_EAST","C3","Total CDR",1646.00405325,FALSE
