"Model","Scenario","Category","Ambition","total_cdr","total_re","Pathway_overlap","Pathway_excl","high_cdr_only","high_re_only","approach","vetting","ambition_method","threshold_label","top_frac"
"MESSAGEix-GLOBIOM 1.1","GENIE DACCS DACm-HP-median-stor3-phs-govmSSP2-CO2total_1000","C3","2C (Medium-Ambition)",0,NA,"Low (both)",NA,FALSE,NA,"A","none","ar6","top_33pct",0.333333333333333
"MESSAGEix-GLOBIOM 1.1","GENIE DACCS DACm-LP-median-stor3-final_1000","C3","2C (Medium-Ambition)",0,NA,"Low (both)",NA,FALSE,NA,"A","none","ar6","top_33pct",0.333333333333333
"MESSAGEix-GLOBIOM 1.1","GENIE DACCS DACm-LP-median-stor3-final_500","C3","2C (Medium-Ambition)",0,NA,"Low (both)",NA,FALSE,NA,"A","none","ar6","top_33pct",0.333333333333333
"MESSAGEix-GLOBIOM 1.1","GENIE DACCS DACm-LP-median-stor3-final_700","C4","2C (Medium-Ambition)",0,NA,"Low (both)",NA,FALSE,NA,"A","none","ar6","top_33pct",0.333333333333333
"MESSAGEix-GLOBIOM 1.1","GENIE DACCS DACm-LP-median-stor3-phs-govmSSP1-CO2total_1000","C4","2C (Medium-Ambition)",0,NA,"Low (both)",NA,FALSE,NA,"A","none","ar6","top_33pct",0.333333333333333
"MESSAGEix-GLOBIOM 1.1","GENIE DACCS DACm-LP-median-stor3-phs-govmSSP1-CO2total_700","C3","2C (Medium-Ambition)",0,NA,"Low (both)",NA,FALSE,NA,"A","none","ar6","top_33pct",0.333333333333333
"MESSAGEix-GLOBIOM 1.1","GENIE DACCS DACm-LP-median-stor3-phs-govmSSP2-CO2total_1000","C4","2C (Medium-Ambition)",0,NA,"Low (both)",NA,FALSE,NA,"A","none","ar6","top_33pct",0.333333333333333
"MESSAGEix-GLOBIOM 1.1","GENIE DACCS DACm-MP-median-stor3-final_1000","C4","2C (Medium-Ambition)",0,NA,"Low (both)",NA,FALSE,NA,"A","none","ar6","top_33pct",0.333333333333333
"MESSAGEix-GLOBIOM 1.1","GENIE DACCS DACm-MP-median-stor3-final_500","C3","2C (Medium-Ambition)",0,NA,"Low (both)",NA,FALSE,NA,"A","none","ar6","top_33pct",0.333333333333333
"MESSAGEix-GLOBIOM 1.1","GENIE DACCS DACm-MP-median-stor3-final_700","C3","2C (Medium-Ambition)",0,NA,"Low (both)",NA,FALSE,NA,"A","none","ar6","top_33pct",0.333333333333333
"MESSAGEix-GLOBIOM 1.1","GENIE DACCS DACm-MP-median-stor3-phs-govmSSP1-CO2total_1000","C4","2C (Medium-Ambition)",0,NA,"Low (both)",NA,FALSE,NA,"A","none","ar6","top_33pct",0.333333333333333
"MESSAGEix-GLOBIOM 1.1","GENIE DACCS DACm-MP-median-stor3-phs-govmSSP1-CO2total_700","C3","2C (Medium-Ambition)",0,NA,"Low (both)",NA,FALSE,NA,"A","none","ar6","top_33pct",0.333333333333333
"MESSAGEix-GLOBIOM 1.1","GENIE DACCS DACm-MP-median-stor3-phs-govmSSP2-CO2total_1000","C4","2C (Medium-Ambition)",0,NA,"Low (both)",NA,FALSE,NA,"A","none","ar6","top_33pct",0.333333333333333
"MESSAGEix-GLOBIOM 1.1","NGFS Phase 2-Below 2°C","C3","2C (Medium-Ambition)",715215.974747509,1776617.25863326,"High-CMT only","High-CMT",TRUE,FALSE,"A","none","ar6","top_33pct",0.333333333333333
"MESSAGEix-GLOBIOM 1.1","NGFS Phase 2-Current Policies","C4","2C (Medium-Ambition)",225343.753114421,936666.812240637,"Low (both)",NA,FALSE,FALSE,"A","none","ar6","top_33pct",0.333333333333333
"MESSAGEix-GLOBIOM 1.1","NGFS Phase 2-Delayed Transition","C3","2C (Medium-Ambition)",536996.074687417,2290616.55873624,"Both High",NA,FALSE,FALSE,"A","none","ar6","top_33pct",0.333333333333333
"MESSAGEix-GLOBIOM 1.1","NGFS Phase 2-Divergent Net Zero Policies","C1","1.5C (High-Ambition)",505198.745712988,1984426.28855401,"Low (both)",NA,FALSE,FALSE,"A","none","ar6","top_33pct",0.333333333333333
"MESSAGEix-GLOBIOM 1.1","NGFS Phase 2-Nationally Determined Contributions (NDCs)","C3","2C (Medium-Ambition)",485568.58030431,1376349.5941037,"High-CMT only","High-CMT",TRUE,FALSE,"A","none","ar6","top_33pct",0.333333333333333
"MESSAGEix-GLOBIOM 1.1","NGFS Phase 2-Net-Zero 2050","C1","1.5C (High-Ambition)",674680.934811216,2003506.4406905,"High-CMT only","High-CMT",TRUE,FALSE,"A","none","ar6","top_33pct",0.333333333333333
"MESSAGEix-GLOBIOM 1.1-BMT-R12","NAVIGATE Demand-1.5°C-all_u","C1","1.5C (High-Ambition)",0,NA,"Low (both)",NA,FALSE,NA,"A","none","ar6","top_33pct",0.333333333333333
"MESSAGEix-GLOBIOM 1.1-BMT-R12","NAVIGATE Demand-1.5°C-ref","C1","1.5C (High-Ambition)",0,NA,"Low (both)",NA,FALSE,NA,"A","none","ar6","top_33pct",0.333333333333333
"MESSAGEix-GLOBIOM 1.1-BMT-R12","NAVIGATE Demand-2.0°C-act_u","C3","2C (Medium-Ambition)",0,NA,"Low (both)",NA,FALSE,NA,"A","none","ar6","top_33pct",0.333333333333333
"MESSAGEix-GLOBIOM 1.1-BMT-R12","NAVIGATE Demand-2.0°C-all_u","C3","2C (Medium-Ambition)",0,NA,"Low (both)",NA,FALSE,NA,"A","none","ar6","top_33pct",0.333333333333333
"MESSAGEix-GLOBIOM 1.1-BMT-R12","NAVIGATE Demand-2.0°C-ele_u","C3","2C (Medium-Ambition)",0,NA,"Low (both)",NA,FALSE,NA,"A","none","ar6","top_33pct",0.333333333333333
"MESSAGEix-GLOBIOM 1.1-BMT-R12","NAVIGATE Demand-2.0°C-ref","C3","2C (Medium-Ambition)",0,NA,"Low (both)",NA,FALSE,NA,"A","none","ar6","top_33pct",0.333333333333333
"MESSAGEix-GLOBIOM 1.1-BMT-R12","NAVIGATE Demand-2.0°C-tec_u","C3","2C (Medium-Ambition)",0,NA,"Low (both)",NA,FALSE,NA,"A","none","ar6","top_33pct",0.333333333333333
"MESSAGEix-GLOBIOM 1.1-BMT-R12","NAVIGATE Demand-NPi-act","C4","2C (Medium-Ambition)",0,NA,"Low (both)",NA,FALSE,NA,"A","none","ar6","top_33pct",0.333333333333333
"MESSAGEix-GLOBIOM 1.1-BMT-R12","NAVIGATE Demand-NPi-all","C4","2C (Medium-Ambition)",0,NA,"Low (both)",NA,FALSE,NA,"A","none","ar6","top_33pct",0.333333333333333
"MESSAGEix-GLOBIOM 1.1-BMT-R12","NAVIGATE Demand-NPi-ele","C4","2C (Medium-Ambition)",0,NA,"Low (both)",NA,FALSE,NA,"A","none","ar6","top_33pct",0.333333333333333
"MESSAGEix-GLOBIOM 1.1-BMT-R12","NAVIGATE Demand-NPi-ref","C4","2C (Medium-Ambition)",0,NA,"Low (both)",NA,FALSE,NA,"A","none","ar6","top_33pct",0.333333333333333
"MESSAGEix-GLOBIOM 1.1-BMT-R12","NAVIGATE Demand-NPi-tec","C4","2C (Medium-Ambition)",0,NA,"Low (both)",NA,FALSE,NA,"A","none","ar6","top_33pct",0.333333333333333
"MESSAGEix-GLOBIOM 1.2","COVID-Shift-GreenPush","C4","2C (Medium-Ambition)",202852.07563508,NA,"Low (both)",NA,FALSE,NA,"A","none","ar6","top_33pct",0.333333333333333
"MESSAGEix-GLOBIOM 1.2","COVID-Shift-GreenPush_1000","C3","2C (Medium-Ambition)",721682.289330935,NA,"Low (both)",NA,NA,FALSE,"A","none","ar6","top_33pct",0.333333333333333
"MESSAGEix-GLOBIOM 1.2","COVID-Shift-GreenPush_550","C1","1.5C (High-Ambition)",749229.002283695,NA,"Low (both)",NA,NA,FALSE,"A","none","ar6","top_33pct",0.333333333333333
"MESSAGEix-GLOBIOM 1.2","COVID-Shift-GreenPush_max_GDP","C4","2C (Medium-Ambition)",202908.431453328,NA,"Low (both)",NA,FALSE,NA,"A","none","ar6","top_33pct",0.333333333333333
"MESSAGEix-GLOBIOM 1.2","COVID-Shift-GreenPush_min_GDP","C4","2C (Medium-Ambition)",202820.623083869,NA,"Low (both)",NA,FALSE,NA,"A","none","ar6","top_33pct",0.333333333333333
"MESSAGEix-GLOBIOM 1.2","COVID-Shift-NoPolicyNoCOVID","C4","2C (Medium-Ambition)",202959.844401904,NA,"Low (both)",NA,FALSE,NA,"A","none","ar6","top_33pct",0.333333333333333
"MESSAGEix-GLOBIOM 1.2","COVID-Shift-NoPolicyNoCOVID_1000","C3","2C (Medium-Ambition)",765132.179929687,NA,"Low (both)",NA,NA,FALSE,"A","none","ar6","top_33pct",0.333333333333333
"MESSAGEix-GLOBIOM 1.2","COVID-Shift-NoPolicyNoCOVID_550","C1","1.5C (High-Ambition)",752655.058974227,NA,"Low (both)",NA,NA,FALSE,"A","none","ar6","top_33pct",0.333333333333333
"MESSAGEix-GLOBIOM 1.2","COVID-Shift-Restore","C4","2C (Medium-Ambition)",202894.293784657,NA,"Low (both)",NA,FALSE,NA,"A","none","ar6","top_33pct",0.333333333333333
"MESSAGEix-GLOBIOM 1.2","COVID-Shift-Restore_1000","C3","2C (Medium-Ambition)",727318.720585758,NA,"Low (both)",NA,NA,FALSE,"A","none","ar6","top_33pct",0.333333333333333
"MESSAGEix-GLOBIOM 1.2","COVID-Shift-Restore_550","C1","1.5C (High-Ambition)",747018.4758507,NA,"Low (both)",NA,NA,FALSE,"A","none","ar6","top_33pct",0.333333333333333
"MESSAGEix-GLOBIOM 1.2","COVID-Shift-SelfReliance","C4","2C (Medium-Ambition)",202887.267513555,NA,"Low (both)",NA,FALSE,NA,"A","none","ar6","top_33pct",0.333333333333333
"MESSAGEix-GLOBIOM 1.2","COVID-Shift-SelfReliance_1000","C3","2C (Medium-Ambition)",744678.682120309,NA,"Low (both)",NA,NA,FALSE,"A","none","ar6","top_33pct",0.333333333333333
"MESSAGEix-GLOBIOM 1.2","COVID-Shift-SelfReliance_550","C1","1.5C (High-Ambition)",760491.884115105,NA,"Low (both)",NA,NA,FALSE,"A","none","ar6","top_33pct",0.333333333333333
"MESSAGEix-GLOBIOM 1.2","COVID-Shift-SelfReliance_max_GDP","C4","2C (Medium-Ambition)",203365.456613794,NA,"Low (both)",NA,FALSE,NA,"A","none","ar6","top_33pct",0.333333333333333
"MESSAGEix-GLOBIOM 1.2","COVID-Shift-SelfReliance_min_GDP","C4","2C (Medium-Ambition)",202876.120394863,NA,"Low (both)",NA,FALSE,NA,"A","none","ar6","top_33pct",0.333333333333333
"MESSAGEix-GLOBIOM 1.2","COVID-Shift-SmartUse","C4","2C (Medium-Ambition)",202897.199399005,NA,"Low (both)",NA,FALSE,NA,"A","none","ar6","top_33pct",0.333333333333333
"MESSAGEix-GLOBIOM 1.2","COVID-Shift-SmartUse_1000","C3","2C (Medium-Ambition)",735783.583073867,NA,"Low (both)",NA,NA,FALSE,"A","none","ar6","top_33pct",0.333333333333333
"MESSAGEix-GLOBIOM 1.2","COVID-Shift-SmartUse_550","C1","1.5C (High-Ambition)",754087.378021061,NA,"Low (both)",NA,NA,FALSE,"A","none","ar6","top_33pct",0.333333333333333
"MESSAGEix-GLOBIOM 2.0-M-R12-NGFS","NGFS Phase 5-Below 2°C","C3","2C (Medium-Ambition)",423488.201463648,2334785.6207637,"High-RE only","High-RE",FALSE,TRUE,"A","none","ar6","top_33pct",0.333333333333333
"MESSAGEix-GLOBIOM 2.0-M-R12-NGFS","NGFS Phase 5-Current Policies","C4","2C (Medium-Ambition)",252415.876831531,951108.066945368,"Low (both)",NA,FALSE,FALSE,"A","none","ar6","top_33pct",0.333333333333333
"MESSAGEix-GLOBIOM 2.0-M-R12-NGFS","NGFS Phase 5-Delayed Transition","C3","2C (Medium-Ambition)",414399.908830517,2295918.9718558,"High-RE only","High-RE",FALSE,TRUE,"A","none","ar6","top_33pct",0.333333333333333
"MESSAGEix-GLOBIOM 2.0-M-R12-NGFS","NGFS Phase 5-Fragmented World","C3","2C (Medium-Ambition)",368070.473685989,1692207.08869248,"Low (both)",NA,FALSE,FALSE,"A","none","ar6","top_33pct",0.333333333333333
"MESSAGEix-GLOBIOM 2.0-M-R12-NGFS","NGFS Phase 5-Low Demand","C2","1.5C (High-Ambition)",418980.134731315,1140434.79808875,"Low (both)",NA,FALSE,FALSE,"A","none","ar6","top_33pct",0.333333333333333
"MESSAGEix-GLOBIOM 2.0-M-R12-NGFS","NGFS Phase 5-Nationally Determined Contributions (NDCs)","C4","2C (Medium-Ambition)",420369.60136471,1826000.22981704,"Low (both)",NA,FALSE,FALSE,"A","none","ar6","top_33pct",0.333333333333333
"MESSAGEix-GLOBIOM 2.0-M-R12-NGFS","NGFS Phase 5-Net-Zero 2050","C2","1.5C (High-Ambition)",462202.175309756,2587162.14489646,"Low (both)",NA,FALSE,FALSE,"A","none","ar6","top_33pct",0.333333333333333
"MESSAGEix-GLOBIOM GEI 1.0","GEI-SSP2-int-lc-15","C3","2C (Medium-Ambition)",866917.292028165,1894414.59322248,"High-CMT only","High-CMT",TRUE,FALSE,"A","none","ar6","top_33pct",0.333333333333333
"MESSAGEix-GLOBIOM GEI 1.0","GEI-SSP2-int-lc-50","C3","2C (Medium-Ambition)",882571.854796712,2442782.64800399,"Both High",NA,FALSE,FALSE,"A","none","ar6","top_33pct",0.333333333333333
"MESSAGEix-GLOBIOM GEI 1.0","GEI-SSP2-int-mc-15","C3","2C (Medium-Ambition)",858129.095136135,1214126.00077036,"High-CMT only","High-CMT",TRUE,FALSE,"A","none","ar6","top_33pct",0.333333333333333
"MESSAGEix-GLOBIOM GEI 1.0","GEI-SSP2-int-mc-50","C2","1.5C (High-Ambition)",813417.947927111,1786794.83148421,"High-CMT only","High-CMT",TRUE,FALSE,"A","none","ar6","top_33pct",0.333333333333333
"MESSAGEix-GLOBIOM GEI 1.0","GEI-SSP2-noint-lc-15","C3","2C (Medium-Ambition)",869507.149205303,1901882.10326615,"High-CMT only","High-CMT",TRUE,FALSE,"A","none","ar6","top_33pct",0.333333333333333
"MESSAGEix-GLOBIOM GEI 1.0","GEI-SSP2-noint-lc-50","C3","2C (Medium-Ambition)",884115.662728503,2454885.56320004,"Both High",NA,FALSE,FALSE,"A","none","ar6","top_33pct",0.333333333333333
"MESSAGEix-GLOBIOM GEI 1.0","GEI-SSP2-noint-mc-15","C3","2C (Medium-Ambition)",861432.951011564,1244974.59173113,"High-CMT only","High-CMT",TRUE,FALSE,"A","none","ar6","top_33pct",0.333333333333333
"MESSAGEix-GLOBIOM GEI 1.0","GEI-SSP2-noint-mc-50","C2","1.5C (High-Ambition)",823558.749583854,1813919.44993557,"High-CMT only","High-CMT",TRUE,FALSE,"A","none","ar6","top_33pct",0.333333333333333
"MESSAGEix-GLOBIOM GEI 1.0","GEI-SSP2-openres-lc-100","C2","1.5C (High-Ambition)",640954.607624247,2613312.22946317,"High-CMT only","High-CMT",TRUE,FALSE,"A","none","ar6","top_33pct",0.333333333333333
"MESSAGEix-GLOBIOM GEI 1.0","GEI-SSP2-openres-lc-120","C2","1.5C (High-Ambition)",566196.344818669,2639556.48414742,"High-CMT only","High-CMT",TRUE,FALSE,"A","none","ar6","top_33pct",0.333333333333333
"MESSAGEix-GLOBIOM GEI 1.0","GEI-SSP2-openres-lc-15","C3","2C (Medium-Ambition)",852785.471171079,1865893.54341852,"High-CMT only","High-CMT",TRUE,FALSE,"A","none","ar6","top_33pct",0.333333333333333
"MESSAGEix-GLOBIOM GEI 1.0","GEI-SSP2-openres-lc-50","C3","2C (Medium-Ambition)",400290.468368699,2418629.24480999,"High-RE only","High-RE",FALSE,TRUE,"A","none","ar6","top_33pct",0.333333333333333
"MESSAGEix-GLOBIOM GEI 1.0","GEI-SSP2-openres-lc-80","C2","1.5C (High-Ambition)",706392.579328743,2568771.92442486,"High-CMT only","High-CMT",TRUE,FALSE,"A","none","ar6","top_33pct",0.333333333333333
"MESSAGEix-GLOBIOM GEI 1.0","GEI-SSP2-openres-lc-CB400","C2","1.5C (High-Ambition)",373581.793082609,2704533.97885197,"Low (both)",NA,FALSE,FALSE,"A","none","ar6","top_33pct",0.333333333333333
"MESSAGEix-GLOBIOM GEI 1.0","GEI-SSP2-openres-lc-CB450","C2","1.5C (High-Ambition)",395372.305843086,2703965.0837043,"Low (both)",NA,FALSE,FALSE,"A","none","ar6","top_33pct",0.333333333333333
"MESSAGEix-GLOBIOM GEI 1.0","GEI-SSP2-openres-lc-CB500","C2","1.5C (High-Ambition)",412214.029065035,2711784.63701408,"Low (both)",NA,FALSE,FALSE,"A","none","ar6","top_33pct",0.333333333333333
"MESSAGEix-GLOBIOM GEI 1.0","GEI-SSP2-openres-lc-CB550","C2","1.5C (High-Ambition)",434482.030051446,2707195.64193821,"Low (both)",NA,FALSE,FALSE,"A","none","ar6","top_33pct",0.333333333333333
"MESSAGEix-GLOBIOM GEI 1.0","GEI-SSP2-openres-lc-CB600","C2","1.5C (High-Ambition)",457146.466177778,2690629.98069839,"Low (both)",NA,FALSE,FALSE,"A","none","ar6","top_33pct",0.333333333333333
"MESSAGEix-GLOBIOM GEI 1.0","GEI-SSP2-openres-mc-15","C3","2C (Medium-Ambition)",845228.41673943,1248957.35175818,"High-CMT only","High-CMT",TRUE,FALSE,"A","none","ar6","top_33pct",0.333333333333333
"MESSAGEix-GLOBIOM GEI 1.0","GEI-SSP2-openres-mc-50","C2","1.5C (High-Ambition)",758795.702644592,1807009.42454793,"High-CMT only","High-CMT",TRUE,FALSE,"A","none","ar6","top_33pct",0.333333333333333
"POLES ADVANCE","ADVANCE-2020-1.5°C-2100","C1","1.5C (High-Ambition)",0,NA,"Low (both)",NA,FALSE,NA,"A","none","ar6","top_33pct",0.333333333333333
"POLES ADVANCE","ADVANCE-2020-medium-2°C","C3","2C (Medium-Ambition)",0,NA,"Low (both)",NA,FALSE,NA,"A","none","ar6","top_33pct",0.333333333333333
"POLES ADVANCE","ADVANCE-2020-well-below-2°C","C2","1.5C (High-Ambition)",0,NA,"Low (both)",NA,FALSE,NA,"A","none","ar6","top_33pct",0.333333333333333
"POLES ADVANCE","ADVANCE-2030-1.5°C-2100","C2","1.5C (High-Ambition)",0,NA,"Low (both)",NA,FALSE,NA,"A","none","ar6","top_33pct",0.333333333333333
"POLES ADVANCE","ADVANCE-2030-Price 1.5°C","C2","1.5C (High-Ambition)",0,NA,"Low (both)",NA,FALSE,NA,"A","none","ar6","top_33pct",0.333333333333333
"POLES ADVANCE","ADVANCE-2030-medium-2°C","C3","2C (Medium-Ambition)",0,NA,"Low (both)",NA,FALSE,NA,"A","none","ar6","top_33pct",0.333333333333333
"POLES ADVANCE","ADVANCE-2030-well-below-2°C","C2","1.5C (High-Ambition)",0,NA,"Low (both)",NA,FALSE,NA,"A","none","ar6","top_33pct",0.333333333333333
"POLES ADVANCE","ADVANCE-INDC","C3","2C (Medium-Ambition)",0,NA,"Low (both)",NA,FALSE,NA,"A","none","ar6","top_33pct",0.333333333333333
"POLES ADVANCE","ADVANCE-NoPolicy","C4","2C (Medium-Ambition)",0,NA,"Low (both)",NA,FALSE,NA,"A","none","ar6","top_33pct",0.333333333333333
"POLES ADVANCE","ADVANCE-Reference","C4","2C (Medium-Ambition)",0,NA,"Low (both)",NA,FALSE,NA,"A","none","ar6","top_33pct",0.333333333333333
"POLES EMF33","EMF33-Baseline","C4","2C (Medium-Ambition)",0,NA,"Low (both)",NA,FALSE,NA,"A","none","ar6","top_33pct",0.333333333333333
"POLES EMF33","EMF33-medium-2°C-cost100","C3","2C (Medium-Ambition)",0,NA,"Low (both)",NA,FALSE,NA,"A","none","ar6","top_33pct",0.333333333333333
"POLES EMF33","EMF33-medium-2°C-full","C3","2C (Medium-Ambition)",0,NA,"Low (both)",NA,FALSE,NA,"A","none","ar6","top_33pct",0.333333333333333
"POLES EMF33","EMF33-medium-2°C-limbio","C3","2C (Medium-Ambition)",0,NA,"Low (both)",NA,FALSE,NA,"A","none","ar6","top_33pct",0.333333333333333
"POLES EMF33","EMF33-medium-2°C-nobeccs","C3","2C (Medium-Ambition)",0,NA,"Low (both)",NA,FALSE,NA,"A","none","ar6","top_33pct",0.333333333333333
"POLES EMF33","EMF33-medium-2°C-nofuel","C3","2C (Medium-Ambition)",0,NA,"Low (both)",NA,FALSE,NA,"A","none","ar6","top_33pct",0.333333333333333
"POLES EMF33","EMF33-medium-2°C-none","C3","2C (Medium-Ambition)",0,NA,"Low (both)",NA,FALSE,NA,"A","none","ar6","top_33pct",0.333333333333333
"POLES EMF33","EMF33-tax-hi-full","C4","2C (Medium-Ambition)",0,NA,"Low (both)",NA,FALSE,NA,"A","none","ar6","top_33pct",0.333333333333333
"POLES EMF33","EMF33-tax-hi-none","C4","2C (Medium-Ambition)",0,NA,"Low (both)",NA,FALSE,NA,"A","none","ar6","top_33pct",0.333333333333333
"POLES EMF33","EMF33-tax-lo-full","C3","2C (Medium-Ambition)",0,NA,"Low (both)",NA,FALSE,NA,"A","none","ar6","top_33pct",0.333333333333333
"POLES EMF33","EMF33-tax-lo-none","C3","2C (Medium-Ambition)",0,NA,"Low (both)",NA,FALSE,NA,"A","none","ar6","top_33pct",0.333333333333333
"POLES EMF33","EMF33-well-below-2°C-cost100","C1","1.5C (High-Ambition)",0,NA,"Low (both)",NA,FALSE,NA,"A","none","ar6","top_33pct",0.333333333333333
"POLES EMF33","EMF33-well-below-2°C-full","C1","1.5C (High-Ambition)",0,NA,"Low (both)",NA,FALSE,NA,"A","none","ar6","top_33pct",0.333333333333333
"POLES EMF33","EMF33-well-below-2°C-nofuel","C1","1.5C (High-Ambition)",0,NA,"Low (both)",NA,FALSE,NA,"A","none","ar6","top_33pct",0.333333333333333
"POLES GECO2019","COMMIT-2°C-2020","C3","2C (Medium-Ambition)",0,NA,"Low (both)",NA,FALSE,NA,"A","none","ar6","top_33pct",0.333333333333333
"POLES GECO2019","COMMIT-2°C-2030","C3","2C (Medium-Ambition)",0,NA,"Low (both)",NA,FALSE,NA,"A","none","ar6","top_33pct",0.333333333333333
"POLES GECO2019","COMMIT-Baseline","C4","2C (Medium-Ambition)",0,NA,"Low (both)",NA,FALSE,NA,"A","none","ar6","top_33pct",0.333333333333333
"POLES GECO2019","COMMIT-Bridge","C2","1.5C (High-Ambition)",0,NA,"Low (both)",NA,FALSE,NA,"A","none","ar6","top_33pct",0.333333333333333
"POLES GECO2019","COMMIT-Bridge-No-Tax","C4","2C (Medium-Ambition)",0,NA,"Low (both)",NA,FALSE,NA,"A","none","ar6","top_33pct",0.333333333333333
"POLES GECO2019","COMMIT-Current-Policies","C4","2C (Medium-Ambition)",0,NA,"Low (both)",NA,FALSE,NA,"A","none","ar6","top_33pct",0.333333333333333
"POLES GECO2019","COMMIT-GPP","C3","2C (Medium-Ambition)",0,NA,"Low (both)",NA,FALSE,NA,"A","none","ar6","top_33pct",0.333333333333333
"POLES GECO2019","COMMIT-GPP-No-Tax","C4","2C (Medium-Ambition)",0,NA,"Low (both)",NA,FALSE,NA,"A","none","ar6","top_33pct",0.333333333333333
"POLES GECO2019","COMMIT-NDC-2050-Convergence","C4","2C (Medium-Ambition)",0,NA,"Low (both)",NA,FALSE,NA,"A","none","ar6","top_33pct",0.333333333333333
"POLES GECO2019","COMMIT-NDCplus","C4","2C (Medium-Ambition)",0,NA,"Low (both)",NA,FALSE,NA,"A","none","ar6","top_33pct",0.333333333333333
"POLES-JRC ENGAGE","ENGAGE-INDCi2030-1000","C4","2C (Medium-Ambition)",844234.403049385,1688023.07071173,"High-CMT only","High-CMT",TRUE,FALSE,"A","none","ar6","top_33pct",0.333333333333333
"POLES-JRC ENGAGE","ENGAGE-INDCi2030-1000-COV","C4","2C (Medium-Ambition)",764763.917642214,1505380.23867675,"High-CMT only","High-CMT",TRUE,FALSE,"A","none","ar6","top_33pct",0.333333333333333
"POLES-JRC ENGAGE","ENGAGE-INDCi2030-1000-COV-NDCp","C4","2C (Medium-Ambition)",758112.106817152,1507576.59573003,"High-CMT only","High-CMT",TRUE,FALSE,"A","none","ar6","top_33pct",0.333333333333333
"POLES-JRC ENGAGE","ENGAGE-INDCi2030-1000-NDCp","C4","2C (Medium-Ambition)",875433.611296745,1711798.66091112,"High-CMT only","High-CMT",TRUE,FALSE,"A","none","ar6","top_33pct",0.333333333333333
"POLES-JRC ENGAGE","ENGAGE-INDCi2030-1000f","C4","2C (Medium-Ambition)",767326.426864152,1645804.43388468,"High-CMT only","High-CMT",TRUE,FALSE,"A","none","ar6","top_33pct",0.333333333333333
"POLES-JRC ENGAGE","ENGAGE-INDCi2030-1000f-COV","C4","2C (Medium-Ambition)",741140.5754442,1507963.03845808,"High-CMT only","High-CMT",TRUE,FALSE,"A","none","ar6","top_33pct",0.333333333333333
"POLES-JRC ENGAGE","ENGAGE-INDCi2030-1000f-COV-NDCp","C4","2C (Medium-Ambition)",748918.174330138,1503516.81086292,"High-CMT only","High-CMT",TRUE,FALSE,"A","none","ar6","top_33pct",0.333333333333333
"POLES-JRC ENGAGE","ENGAGE-INDCi2030-1000f-NDCp","C4","2C (Medium-Ambition)",868492.742474645,1687684.97955225,"High-CMT only","High-CMT",TRUE,FALSE,"A","none","ar6","top_33pct",0.333333333333333
"POLES-JRC ENGAGE","ENGAGE-INDCi2030-1200","C4","2C (Medium-Ambition)",784400.670328846,1628716.9704315,"High-CMT only","High-CMT",TRUE,FALSE,"A","none","ar6","top_33pct",0.333333333333333
"POLES-JRC ENGAGE","ENGAGE-INDCi2030-1200f","C4","2C (Medium-Ambition)",801003.461921161,1626578.32257241,"High-CMT only","High-CMT",TRUE,FALSE,"A","none","ar6","top_33pct",0.333333333333333
"POLES-JRC ENGAGE","ENGAGE-INDCi2030-1400","C3","2C (Medium-Ambition)",882887.997459238,1641524.6503275,"High-CMT only","High-CMT",TRUE,FALSE,"A","none","ar6","top_33pct",0.333333333333333
"POLES-JRC ENGAGE","ENGAGE-INDCi2030-1400f","C3","2C (Medium-Ambition)",875167.414740389,1639097.78211194,"High-CMT only","High-CMT",TRUE,FALSE,"A","none","ar6","top_33pct",0.333333333333333
"POLES-JRC ENGAGE","ENGAGE-INDCi2030-1600","C3","2C (Medium-Ambition)",863895.702504461,1610708.43307298,"High-CMT only","High-CMT",TRUE,FALSE,"A","none","ar6","top_33pct",0.333333333333333
"POLES-JRC ENGAGE","ENGAGE-INDCi2030-1600f","C3","2C (Medium-Ambition)",863895.702504461,1610708.43307298,"High-CMT only","High-CMT",TRUE,FALSE,"A","none","ar6","top_33pct",0.333333333333333
"POLES-JRC ENGAGE","ENGAGE-INDCi2030-1800","C3","2C (Medium-Ambition)",922137.754920458,1582234.70761698,"High-CMT only","High-CMT",TRUE,FALSE,"A","none","ar6","top_33pct",0.333333333333333
"POLES-JRC ENGAGE","ENGAGE-INDCi2030-1800f","C3","2C (Medium-Ambition)",922137.754920458,1582234.70761698,"High-CMT only","High-CMT",TRUE,FALSE,"A","none","ar6","top_33pct",0.333333333333333
"POLES-JRC ENGAGE","ENGAGE-INDCi2030-2000","C3","2C (Medium-Ambition)",932832.589064991,1556251.08778393,"High-CMT only","High-CMT",TRUE,FALSE,"A","none","ar6","top_33pct",0.333333333333333
"POLES-JRC ENGAGE","ENGAGE-INDCi2030-2000f","C3","2C (Medium-Ambition)",932832.589064991,1556251.08778393,"High-CMT only","High-CMT",TRUE,FALSE,"A","none","ar6","top_33pct",0.333333333333333
"POLES-JRC ENGAGE","ENGAGE-INDCi2030-2500","C4","2C (Medium-Ambition)",779760.659486955,1422854.92722278,"High-CMT only","High-CMT",TRUE,FALSE,"A","none","ar6","top_33pct",0.333333333333333
