database,Region,amb,outcome,outcome_label,outcome_unit,lower_is_better,family,Model,project,n_cdr,n_re,median_cdr,median_re,comparable,robust,direction_coded_difference,relative_effect_pct,favours,matched_unit,ambition_view,target_reason
Full,Aggregated R10 regions,2C,total_energy_jobyears_per_1k,Employment,"total energy-sector job-years per 1,000 people",FALSE,REMIND,REMIND-MAgPIE 3.3-4.8,NGFS Phase 5,0,5,NA,485.136064910009,FALSE,FALSE,NA,NA,NA,REMIND-MAgPIE 3.3-4.8 | NGFS Phase 5 | 2C,All ambitions,Large leave-one-family-out magnitude shift
Full,Aggregated R10 regions,1.5C,total_energy_jobyears_per_1k,Employment,"total energy-sector job-years per 1,000 people",FALSE,REMIND,REMIND-MAgPIE 1.7-3.0,PEP,0,13,NA,803.5691107558773,FALSE,FALSE,NA,NA,NA,REMIND-MAgPIE 1.7-3.0 | PEP | 1.5C,All ambitions,Large leave-one-family-out magnitude shift
Full,Aggregated R10 regions,2C,total_energy_jobyears_per_1k,Employment,"total energy-sector job-years per 1,000 people",FALSE,REMIND,REMIND-MAgPIE 1.7-3.0,PEP,0,5,NA,569.182941876135,FALSE,FALSE,NA,NA,NA,REMIND-MAgPIE 1.7-3.0 | PEP | 2C,All ambitions,Large leave-one-family-out magnitude shift
Full,Aggregated R10 regions,1.5C,total_energy_jobyears_per_1k,Employment,"total energy-sector job-years per 1,000 people",FALSE,REMIND,REMIND 2.1,R2p1,0,2,NA,757.322860540341,FALSE,FALSE,NA,NA,NA,REMIND 2.1 | R2p1 | 1.5C,All ambitions,Large leave-one-family-out magnitude shift
Full,Aggregated R10 regions,2C,total_energy_jobyears_per_1k,Employment,"total energy-sector job-years per 1,000 people",FALSE,REMIND,REMIND 2.1,R2p1,0,8,NA,576.2169820002222,FALSE,FALSE,NA,NA,NA,REMIND 2.1 | R2p1 | 2C,All ambitions,Large leave-one-family-out magnitude shift
Full,Aggregated R10 regions,1.5C,total_energy_jobyears_per_1k,Employment,"total energy-sector job-years per 1,000 people",FALSE,REMIND,REMIND-MAgPIE 3.2.0-4.8.0,RESCUE,0,3,NA,712.2752291017148,FALSE,FALSE,NA,NA,NA,REMIND-MAgPIE 3.2.0-4.8.0 | RESCUE | 1.5C,All ambitions,Large leave-one-family-out magnitude shift
Full,Aggregated R10 regions,2C,total_energy_jobyears_per_1k,Employment,"total energy-sector job-years per 1,000 people",FALSE,REMIND,REMIND-MAgPIE 3.2.0-4.8.0,RESCUE,0,5,NA,719.5545572799476,FALSE,FALSE,NA,NA,NA,REMIND-MAgPIE 3.2.0-4.8.0 | RESCUE | 2C,All ambitions,Large leave-one-family-out magnitude shift
Full,Aggregated R10 regions,2C,total_energy_jobyears_per_1k,Employment,"total energy-sector job-years per 1,000 people",FALSE,REMIND,REMIND-MAgPIE 3.2-4.6,SHAPE,0,2,NA,580.0291114524703,FALSE,FALSE,NA,NA,NA,REMIND-MAgPIE 3.2-4.6 | SHAPE | 2C,All ambitions,Large leave-one-family-out magnitude shift
Full,Aggregated R10 regions,1.5C,total_energy_jobyears_per_1k,Employment,"total energy-sector job-years per 1,000 people",FALSE,REMIND,REMIND-MAgPIE 2.1-4.2,SusDev,0,2,NA,610.6272212421248,FALSE,FALSE,NA,NA,NA,REMIND-MAgPIE 2.1-4.2 | SusDev | 1.5C,All ambitions,Large leave-one-family-out magnitude shift
Full,Aggregated R10 regions,2C,total_energy_jobyears_per_1k,Employment,"total energy-sector job-years per 1,000 people",FALSE,REMIND,REMIND-MAgPIE 2.1-4.2,SusDev,0,3,NA,488.57114901925263,FALSE,FALSE,NA,NA,NA,REMIND-MAgPIE 2.1-4.2 | SusDev | 2C,All ambitions,Large leave-one-family-out magnitude shift
Full,Aggregated R10 regions,2C,total_energy_jobyears_per_1k,Employment,"total energy-sector job-years per 1,000 people",FALSE,REMIND,REMIND 2.1,TechCost,0,9,NA,772.9290415025217,FALSE,FALSE,NA,NA,NA,REMIND 2.1 | TechCost | 2C,All ambitions,Large leave-one-family-out magnitude shift
Full,Aggregated R10 regions,2C,total_energy_jobyears_per_1k,Employment,"total energy-sector job-years per 1,000 people",FALSE,REMIND,REMIND-Transport 2.1,Transport,0,8,NA,763.1248427537498,FALSE,FALSE,NA,NA,NA,REMIND-Transport 2.1 | Transport | 2C,All ambitions,Large leave-one-family-out magnitude shift
Full,Aggregated R10 regions,2C,total_energy_jobyears_per_1k,Employment,"total energy-sector job-years per 1,000 people",FALSE,WITCH,WITCH 5.0,COMMIT,2,1,383.2268810053613,728.1154780174771,TRUE,FALSE,344.88859701211584,89.99593037610818,High-RE,WITCH 5.0 | COMMIT | 2C,All ambitions,Robust family direction disagrees with pooled
Full,Aggregated R10 regions,1.5C,total_energy_jobyears_per_1k,Employment,"total energy-sector job-years per 1,000 people",FALSE,WITCH,WITCH 5.0,ENGAGE,6,0,443.8990093973391,NA,FALSE,FALSE,NA,NA,NA,WITCH 5.0 | ENGAGE | 1.5C,All ambitions,Robust family direction disagrees with pooled
Full,Aggregated R10 regions,2C,total_energy_jobyears_per_1k,Employment,"total energy-sector job-years per 1,000 people",FALSE,WITCH,WITCH 5.0,ENGAGE,0,11,NA,315.6949242584331,FALSE,FALSE,NA,NA,NA,WITCH 5.0 | ENGAGE | 2C,All ambitions,Robust family direction disagrees with pooled
Full,Aggregated R10 regions,2C,total_energy_jobyears_per_1k,Employment,"total energy-sector job-years per 1,000 people",FALSE,WITCH,WITCH 5.0,NAVIGATE,0,4,NA,504.36908522847,FALSE,FALSE,NA,NA,NA,WITCH 5.0 | NAVIGATE | 2C,All ambitions,Robust family direction disagrees with pooled
Full,Aggregated R10 regions,1.5C,mortality_million_deaths,PM2.5 mortality,million cumulative PM2.5-attributable deaths,TRUE,REMIND,REMIND-Buildings 2.0,BEG,0,2,NA,417.03394000000003,FALSE,FALSE,NA,NA,NA,REMIND-Buildings 2.0 | BEG | 1.5C,All ambitions,Pooled direction flips when family is excluded
Full,Aggregated R10 regions,1.5C,mortality_million_deaths,PM2.5 mortality,million cumulative PM2.5-attributable deaths,TRUE,REMIND,REMIND-MAgPIE 1.7-3.0,CD,0,4,NA,441.78067,FALSE,FALSE,NA,NA,NA,REMIND-MAgPIE 1.7-3.0 | CD | 1.5C,All ambitions,Pooled direction flips when family is excluded
Full,Aggregated R10 regions,2C,mortality_million_deaths,PM2.5 mortality,million cumulative PM2.5-attributable deaths,TRUE,REMIND,REMIND-MAgPIE 1.7-3.0,CD,0,5,NA,478.85721,FALSE,FALSE,NA,NA,NA,REMIND-MAgPIE 1.7-3.0 | CD | 2C,All ambitions,Pooled direction flips when family is excluded
Full,Aggregated R10 regions,2C,mortality_million_deaths,PM2.5 mortality,million cumulative PM2.5-attributable deaths,TRUE,REMIND,REMIND 2.1,CEMICS,0,1,NA,512.947945,FALSE,FALSE,NA,NA,NA,REMIND 2.1 | CEMICS | 2C,All ambitions,Pooled direction flips when family is excluded
Full,Aggregated R10 regions,2C,mortality_million_deaths,PM2.5 mortality,million cumulative PM2.5-attributable deaths,TRUE,REMIND,REMIND-MAgPIE 2.1-4.2,CEMICS,0,1,NA,512.93604,FALSE,FALSE,NA,NA,NA,REMIND-MAgPIE 2.1-4.2 | CEMICS | 2C,All ambitions,Pooled direction flips when family is excluded
Full,Aggregated R10 regions,1.5C,mortality_million_deaths,PM2.5 mortality,million cumulative PM2.5-attributable deaths,TRUE,REMIND,REMIND-MAgPIE 1.7-3.0,COMMIT,0,3,NA,440.058145,FALSE,FALSE,NA,NA,NA,REMIND-MAgPIE 1.7-3.0 | COMMIT | 1.5C,All ambitions,Pooled direction flips when family is excluded
Full,Aggregated R10 regions,2C,mortality_million_deaths,PM2.5 mortality,million cumulative PM2.5-attributable deaths,TRUE,REMIND,REMIND-MAgPIE 1.7-3.0,COMMIT,0,4,NA,477.70552,FALSE,FALSE,NA,NA,NA,REMIND-MAgPIE 1.7-3.0 | COMMIT | 2C,All ambitions,Pooled direction flips when family is excluded
Full,Aggregated R10 regions,1.5C,mortality_million_deaths,PM2.5 mortality,million cumulative PM2.5-attributable deaths,TRUE,REMIND,REMIND-MAgPIE 2.1-4.3,DeepElectrification,0,1,NA,400.847605,FALSE,FALSE,NA,NA,NA,REMIND-MAgPIE 2.1-4.3 | DeepElectrification | 1.5C,All ambitions,Pooled direction flips when family is excluded
Full,Aggregated R10 regions,2C,mortality_million_deaths,PM2.5 mortality,million cumulative PM2.5-attributable deaths,TRUE,REMIND,REMIND-MAgPIE 2.1-4.3,DeepElectrification,0,3,NA,410.815545,FALSE,FALSE,NA,NA,NA,REMIND-MAgPIE 2.1-4.3 | DeepElectrification | 2C,All ambitions,Pooled direction flips when family is excluded
Full,Aggregated R10 regions,1.5C,mortality_million_deaths,PM2.5 mortality,million cumulative PM2.5-attributable deaths,TRUE,REMIND,REMIND-MAgPIE 2.1-4.2,ENGAGE,0,19,NA,416.117865,FALSE,FALSE,NA,NA,NA,REMIND-MAgPIE 2.1-4.2 | ENGAGE | 1.5C,All ambitions,Pooled direction flips when family is excluded
Full,Aggregated R10 regions,2C,mortality_million_deaths,PM2.5 mortality,million cumulative PM2.5-attributable deaths,TRUE,REMIND,REMIND-MAgPIE 2.1-4.2,ENGAGE,0,59,NA,433.246875,FALSE,FALSE,NA,NA,NA,REMIND-MAgPIE 2.1-4.2 | ENGAGE | 2C,All ambitions,Pooled direction flips when family is excluded
Full,Aggregated R10 regions,2C,mortality_million_deaths,PM2.5 mortality,million cumulative PM2.5-attributable deaths,TRUE,REMIND,REMIND 2.1,LeastTotalCost,0,11,NA,425.981875,FALSE,FALSE,NA,NA,NA,REMIND 2.1 | LeastTotalCost | 2C,All ambitions,Pooled direction flips when family is excluded
Full,Aggregated R10 regions,2C,mortality_million_deaths,PM2.5 mortality,million cumulative PM2.5-attributable deaths,TRUE,REMIND,REMIND 3.0,NAVIGATE,0,3,NA,410.09969,FALSE,FALSE,NA,NA,NA,REMIND 3.0 | NAVIGATE | 2C,All ambitions,Pooled direction flips when family is excluded
Full,Aggregated R10 regions,2C,mortality_million_deaths,PM2.5 mortality,million cumulative PM2.5-attributable deaths,TRUE,REMIND,REMIND-MAgPIE 2.1-4.2,NGFS Phase 2,0,2,NA,428.7699675,FALSE,FALSE,NA,NA,NA,REMIND-MAgPIE 2.1-4.2 | NGFS Phase 2 | 2C,All ambitions,Pooled direction flips when family is excluded
Full,Aggregated R10 regions,1.5C,mortality_million_deaths,PM2.5 mortality,million cumulative PM2.5-attributable deaths,TRUE,REMIND,REMIND-MAgPIE 3.3-4.8,NGFS Phase 5,0,1,NA,412.991225,FALSE,FALSE,NA,NA,NA,REMIND-MAgPIE 3.3-4.8 | NGFS Phase 5 | 1.5C,All ambitions,Pooled direction flips when family is excluded
Full,Aggregated R10 regions,2C,mortality_million_deaths,PM2.5 mortality,million cumulative PM2.5-attributable deaths,TRUE,REMIND,REMIND-MAgPIE 3.3-4.8,NGFS Phase 5,0,5,NA,439.21914,FALSE,FALSE,NA,NA,NA,REMIND-MAgPIE 3.3-4.8 | NGFS Phase 5 | 2C,All ambitions,Pooled direction flips when family is excluded
Full,Aggregated R10 regions,1.5C,mortality_million_deaths,PM2.5 mortality,million cumulative PM2.5-attributable deaths,TRUE,REMIND,REMIND-MAgPIE 1.7-3.0,PEP,0,13,NA,430.661875,FALSE,FALSE,NA,NA,NA,REMIND-MAgPIE 1.7-3.0 | PEP | 1.5C,All ambitions,Pooled direction flips when family is excluded
Full,Aggregated R10 regions,2C,mortality_million_deaths,PM2.5 mortality,million cumulative PM2.5-attributable deaths,TRUE,REMIND,REMIND-MAgPIE 1.7-3.0,PEP,0,5,NA,474.68875,FALSE,FALSE,NA,NA,NA,REMIND-MAgPIE 1.7-3.0 | PEP | 2C,All ambitions,Pooled direction flips when family is excluded
Full,Aggregated R10 regions,1.5C,mortality_million_deaths,PM2.5 mortality,million cumulative PM2.5-attributable deaths,TRUE,REMIND,REMIND 2.1,R2p1,0,2,NA,410.176655,FALSE,FALSE,NA,NA,NA,REMIND 2.1 | R2p1 | 1.5C,All ambitions,Pooled direction flips when family is excluded
Full,Aggregated R10 regions,2C,mortality_million_deaths,PM2.5 mortality,million cumulative PM2.5-attributable deaths,TRUE,REMIND,REMIND 2.1,R2p1,0,8,NA,435.9601475,FALSE,FALSE,NA,NA,NA,REMIND 2.1 | R2p1 | 2C,All ambitions,Pooled direction flips when family is excluded
Full,Aggregated R10 regions,1.5C,mortality_million_deaths,PM2.5 mortality,million cumulative PM2.5-attributable deaths,TRUE,REMIND,REMIND-MAgPIE 3.2.0-4.8.0,RESCUE,0,3,NA,410.709315,FALSE,FALSE,NA,NA,NA,REMIND-MAgPIE 3.2.0-4.8.0 | RESCUE | 1.5C,All ambitions,Pooled direction flips when family is excluded
Full,Aggregated R10 regions,2C,mortality_million_deaths,PM2.5 mortality,million cumulative PM2.5-attributable deaths,TRUE,REMIND,REMIND-MAgPIE 3.2.0-4.8.0,RESCUE,0,5,NA,409.293365,FALSE,FALSE,NA,NA,NA,REMIND-MAgPIE 3.2.0-4.8.0 | RESCUE | 2C,All ambitions,Pooled direction flips when family is excluded
Full,Aggregated R10 regions,2C,mortality_million_deaths,PM2.5 mortality,million cumulative PM2.5-attributable deaths,TRUE,REMIND,REMIND-MAgPIE 3.2-4.6,SHAPE,0,2,NA,417.9216925,FALSE,FALSE,NA,NA,NA,REMIND-MAgPIE 3.2-4.6 | SHAPE | 2C,All ambitions,Pooled direction flips when family is excluded
Full,Aggregated R10 regions,1.5C,mortality_million_deaths,PM2.5 mortality,million cumulative PM2.5-attributable deaths,TRUE,REMIND,REMIND-MAgPIE 2.1-4.2,SusDev,0,2,NA,405.18654749999996,FALSE,FALSE,NA,NA,NA,REMIND-MAgPIE 2.1-4.2 | SusDev | 1.5C,All ambitions,Pooled direction flips when family is excluded
Full,Aggregated R10 regions,2C,mortality_million_deaths,PM2.5 mortality,million cumulative PM2.5-attributable deaths,TRUE,REMIND,REMIND-MAgPIE 2.1-4.2,SusDev,0,3,NA,444.001515,FALSE,FALSE,NA,NA,NA,REMIND-MAgPIE 2.1-4.2 | SusDev | 2C,All ambitions,Pooled direction flips when family is excluded
Full,Aggregated R10 regions,2C,mortality_million_deaths,PM2.5 mortality,million cumulative PM2.5-attributable deaths,TRUE,REMIND,REMIND 2.1,TechCost,0,9,NA,422.765695,FALSE,FALSE,NA,NA,NA,REMIND 2.1 | TechCost | 2C,All ambitions,Pooled direction flips when family is excluded
Full,Aggregated R10 regions,2C,mortality_million_deaths,PM2.5 mortality,million cumulative PM2.5-attributable deaths,TRUE,REMIND,REMIND-Transport 2.1,Transport,0,8,NA,412.7112475,FALSE,FALSE,NA,NA,NA,REMIND-Transport 2.1 | Transport | 2C,All ambitions,Pooled direction flips when family is excluded
Full,Aggregated R10 regions,2C,mortality_million_deaths,PM2.5 mortality,million cumulative PM2.5-attributable deaths,TRUE,WITCH,WITCH 5.0,COMMIT,2,1,426.51840749999997,427.702645,TRUE,FALSE,-1.1842375000000516,-0.27765214330170535,High-CDR,WITCH 5.0 | COMMIT | 2C,All ambitions,Robust family direction disagrees with pooled
Full,Aggregated R10 regions,1.5C,mortality_million_deaths,PM2.5 mortality,million cumulative PM2.5-attributable deaths,TRUE,WITCH,WITCH 5.0,ENGAGE,6,0,421.55897000000004,NA,FALSE,FALSE,NA,NA,NA,WITCH 5.0 | ENGAGE | 1.5C,All ambitions,Robust family direction disagrees with pooled
Full,Aggregated R10 regions,2C,mortality_million_deaths,PM2.5 mortality,million cumulative PM2.5-attributable deaths,TRUE,WITCH,WITCH 5.0,ENGAGE,0,2,NA,443.1141275,FALSE,FALSE,NA,NA,NA,WITCH 5.0 | ENGAGE | 2C,All ambitions,Robust family direction disagrees with pooled
Full,Aggregated R10 regions,2C,mortality_million_deaths,PM2.5 mortality,million cumulative PM2.5-attributable deaths,TRUE,WITCH,WITCH 5.0,NAVIGATE,0,4,NA,423.2416425,FALSE,FALSE,NA,NA,NA,WITCH 5.0 | NAVIGATE | 2C,All ambitions,Robust family direction disagrees with pooled
Full,Aggregated R10 regions,1.5C,gap_GJ_pc,DLE gap,GJ per capita of cumulative DLE gap,TRUE,IMAGE,IMAGE 3.3,GEO7,2,0,35.23274529501678,NA,FALSE,FALSE,NA,NA,NA,IMAGE 3.3 | GEO7 | 1.5C,1.5C,Large leave-one-family-out magnitude shift
Full,Aggregated R10 regions,1.5C,gap_GJ_pc,DLE gap,GJ per capita of cumulative DLE gap,TRUE,IMAGE,IMAGE 3.3,SHAPE,9,0,19.353295355400885,NA,FALSE,FALSE,NA,NA,NA,IMAGE 3.3 | SHAPE | 1.5C,1.5C,Large leave-one-family-out magnitude shift
Full,Aggregated R10 regions,1.5C,gap_GJ_pc,DLE gap,GJ per capita of cumulative DLE gap,TRUE,IMAGE,IMAGE 3.2,SSP2021,12,0,20.75155633765023,NA,FALSE,FALSE,NA,NA,NA,IMAGE 3.2 | SSP2021 | 1.5C,1.5C,Large leave-one-family-out magnitude shift
Full,Aggregated R10 regions,1.5C,gap_GJ_pc,DLE gap,GJ per capita of cumulative DLE gap,TRUE,REMIND,REMIND-Buildings 2.0,BEG,0,2,NA,17.867149977980265,FALSE,FALSE,NA,NA,NA,REMIND-Buildings 2.0 | BEG | 1.5C,1.5C,Pooled direction flips when family is excluded
Full,Aggregated R10 regions,1.5C,gap_GJ_pc,DLE gap,GJ per capita of cumulative DLE gap,TRUE,REMIND,REMIND-MAgPIE 1.7-3.0,CD,0,4,NA,9.35296428518606,FALSE,FALSE,NA,NA,NA,REMIND-MAgPIE 1.7-3.0 | CD | 1.5C,1.5C,Pooled direction flips when family is excluded
Full,Aggregated R10 regions,1.5C,gap_GJ_pc,DLE gap,GJ per capita of cumulative DLE gap,TRUE,REMIND,REMIND 2.1,CEMICS,0,4,NA,12.204892147678859,FALSE,FALSE,NA,NA,NA,REMIND 2.1 | CEMICS | 1.5C,1.5C,Pooled direction flips when family is excluded
Full,Aggregated R10 regions,1.5C,gap_GJ_pc,DLE gap,GJ per capita of cumulative DLE gap,TRUE,REMIND,REMIND-MAgPIE 2.1-4.2,CEMICS,0,3,NA,13.617014997164015,FALSE,FALSE,NA,NA,NA,REMIND-MAgPIE 2.1-4.2 | CEMICS | 1.5C,1.5C,Pooled direction flips when family is excluded
