database,ambition_view,Region,outcome,outcome_label,outcome_unit,lower_is_better,family,n_cdr,n_re,median_cdr,median_re,cliffs_delta_raw,comparable,robust,direction_coded_difference,relative_effect_pct,direction_coded_cliffs_delta,favours,pooled_effect_pct,pooled_favours,agrees_with_pooled
Full,2C,R10PAC_OECD,total_energy_jobyears_per_1k,Employment,"total energy-sector job-years per 1,000 people",FALSE,POLES,56,8,308.99767422946593,251.07484801308243,-1,TRUE,TRUE,-57.9228262163835,-18.745392294884788,-1,High-CDR,-7.230538793186705,High-CDR,TRUE
Full,2C,R10PAC_OECD,total_energy_jobyears_per_1k,Employment,"total energy-sector job-years per 1,000 people",FALSE,REMIND,0,161,NA,146.25861885033152,NA,FALSE,FALSE,NA,NA,NA,NA,-7.230538793186705,High-CDR,FALSE
Full,2C,R10PAC_OECD,total_energy_jobyears_per_1k,Employment,"total energy-sector job-years per 1,000 people",FALSE,TIAM,12,0,124.25943029196917,NA,NA,FALSE,FALSE,NA,NA,NA,NA,-7.230538793186705,High-CDR,FALSE
Full,2C,R10PAC_OECD,total_energy_jobyears_per_1k,Employment,"total energy-sector job-years per 1,000 people",FALSE,WITCH,2,16,378.6995125391079,167.49951007562754,-0.75,TRUE,FALSE,-211.20000246348036,-55.76981101650347,-0.75,High-CDR,-7.230538793186705,High-CDR,TRUE
Full,2C,R10REF_ECON,gap_GJ_pc,DLE gap,GJ per capita of cumulative DLE gap,TRUE,AIM,20,11,1.690590279628625,1.428008459243763,-0.09090909090909091,TRUE,TRUE,0.262581820384862,15.531960851126142,0.09090909090909091,High-RE,-4.308325187179919,High-CDR,FALSE
Full,2C,R10REF_ECON,gap_GJ_pc,DLE gap,GJ per capita of cumulative DLE gap,TRUE,COFFEE,0,0,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,-4.308325187179919,High-CDR,FALSE
Full,2C,R10REF_ECON,gap_GJ_pc,DLE gap,GJ per capita of cumulative DLE gap,TRUE,GCAM,26,4,0.3666956742391214,0.688362336684937,1,TRUE,TRUE,-0.32166666244581554,-87.72033188372369,-1,High-CDR,-4.308325187179919,High-CDR,TRUE
Full,2C,R10REF_ECON,gap_GJ_pc,DLE gap,GJ per capita of cumulative DLE gap,TRUE,IMAGE,48,2,1.3307345387075498,1.1805403310356124,-0.25,TRUE,FALSE,0.15019420767193736,11.286564172130873,0.25,High-RE,-4.308325187179919,High-CDR,FALSE
Full,2C,R10REF_ECON,gap_GJ_pc,DLE gap,GJ per capita of cumulative DLE gap,TRUE,MESSAGEix,74,24,1.2065344648231244,1.0779944076991328,0.22184684684684686,TRUE,TRUE,0.12854005712399164,10.65365813174971,-0.22184684684684686,High-RE,-4.308325187179919,High-CDR,FALSE
Full,2C,R10REF_ECON,gap_GJ_pc,DLE gap,GJ per capita of cumulative DLE gap,TRUE,POLES,56,8,1.7381380669619724,1.9912955199462026,0.4642857142857143,TRUE,TRUE,-0.2531574529842302,-14.564864425684826,-0.4642857142857143,High-CDR,-4.308325187179919,High-CDR,TRUE
Full,2C,R10REF_ECON,gap_GJ_pc,DLE gap,GJ per capita of cumulative DLE gap,TRUE,REMIND,0,165,NA,1.3374044621149455,NA,FALSE,FALSE,NA,NA,NA,NA,-4.308325187179919,High-CDR,FALSE
Full,2C,R10REF_ECON,gap_GJ_pc,DLE gap,GJ per capita of cumulative DLE gap,TRUE,TIAM,0,0,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,-4.308325187179919,High-CDR,FALSE
Full,2C,R10REF_ECON,gap_GJ_pc,DLE gap,GJ per capita of cumulative DLE gap,TRUE,WITCH,2,16,7.955439947619947,5.8320804082286894,-0.0625,TRUE,FALSE,2.1233595393912577,26.690661401152422,0.0625,High-RE,-4.308325187179919,High-CDR,FALSE
Full,2C,R10REF_ECON,headcount_pct,Deprived headcount,% of population below the DLE threshold,TRUE,AIM,20,11,0.5396499965131574,0.5520779041750467,-0.00909090909090909,TRUE,TRUE,-0.012427907661889281,-2.3029570540516575,0.00909090909090909,High-CDR,-3.9857051366185736,High-CDR,TRUE
Full,2C,R10REF_ECON,headcount_pct,Deprived headcount,% of population below the DLE threshold,TRUE,COFFEE,0,0,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,-3.9857051366185736,High-CDR,FALSE
Full,2C,R10REF_ECON,headcount_pct,Deprived headcount,% of population below the DLE threshold,TRUE,GCAM,26,4,0.13302571925818513,0.2620892593598544,1,TRUE,TRUE,-0.12906354010166926,-97.02149390462921,-1,High-CDR,-3.9857051366185736,High-CDR,TRUE
Full,2C,R10REF_ECON,headcount_pct,Deprived headcount,% of population below the DLE threshold,TRUE,IMAGE,48,2,0.5180266454326871,0.4207752678388974,-0.4791666666666667,TRUE,FALSE,0.09725137759378966,18.77343153122161,0.4791666666666667,High-RE,-3.9857051366185736,High-CDR,FALSE
Full,2C,R10REF_ECON,headcount_pct,Deprived headcount,% of population below the DLE threshold,TRUE,MESSAGEix,74,24,0.4466957243081844,0.41397056447336866,0.2545045045045045,TRUE,TRUE,0.03272515983481572,7.326051729171684,-0.2545045045045045,High-RE,-3.9857051366185736,High-CDR,FALSE
Full,2C,R10REF_ECON,headcount_pct,Deprived headcount,% of population below the DLE threshold,TRUE,POLES,56,8,0.7435988534621021,0.7616636313278606,0.24107142857142858,TRUE,TRUE,-0.018064777865758552,-2.4293713985237115,-0.24107142857142858,High-CDR,-3.9857051366185736,High-CDR,TRUE
Full,2C,R10REF_ECON,headcount_pct,Deprived headcount,% of population below the DLE threshold,TRUE,REMIND,0,165,NA,0.4935121164961935,NA,FALSE,FALSE,NA,NA,NA,NA,-3.9857051366185736,High-CDR,FALSE
Full,2C,R10REF_ECON,headcount_pct,Deprived headcount,% of population below the DLE threshold,TRUE,TIAM,0,0,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,-3.9857051366185736,High-CDR,FALSE
Full,2C,R10REF_ECON,headcount_pct,Deprived headcount,% of population below the DLE threshold,TRUE,WITCH,2,16,2.501103695067189,1.881246568831086,-0.1875,TRUE,FALSE,0.6198571262361032,24.783343747746994,0.1875,High-RE,-3.9857051366185736,High-CDR,FALSE
Full,2C,R10REF_ECON,mortality_million_deaths,PM2.5 mortality,million cumulative PM2.5-attributable deaths,TRUE,AIM,20,4,15.980225,15.78453,-0.4,TRUE,TRUE,0.19569500000000062,1.2246072880701029,0.4,High-RE,7.792189744149191,High-RE,TRUE
Full,2C,R10REF_ECON,mortality_million_deaths,PM2.5 mortality,million cumulative PM2.5-attributable deaths,TRUE,GCAM,3,4,16.892915,16.1283125,-0.5,TRUE,TRUE,0.7646024999999987,4.526172658774397,0.5,High-RE,7.792189744149191,High-RE,TRUE
Full,2C,R10REF_ECON,mortality_million_deaths,PM2.5 mortality,million cumulative PM2.5-attributable deaths,TRUE,IMAGE,36,2,14.6310825,13.8235675,-0.8333333333333334,TRUE,FALSE,0.8075150000000004,5.519174674874539,0.8333333333333334,High-RE,7.792189744149191,High-RE,TRUE
Full,2C,R10REF_ECON,mortality_million_deaths,PM2.5 mortality,million cumulative PM2.5-attributable deaths,TRUE,MESSAGEix,72,21,14.5046875,14.64907,0.2605820105820106,TRUE,TRUE,-0.14438250000000075,-0.995419584186152,-0.2605820105820106,High-CDR,7.792189744149191,High-RE,FALSE
Full,2C,R10REF_ECON,mortality_million_deaths,PM2.5 mortality,million cumulative PM2.5-attributable deaths,TRUE,POLES,56,0,13.083675,NA,NA,FALSE,FALSE,NA,NA,NA,NA,7.792189744149191,High-RE,FALSE
Full,2C,R10REF_ECON,mortality_million_deaths,PM2.5 mortality,million cumulative PM2.5-attributable deaths,TRUE,REMIND,0,134,NA,13.2128725,NA,FALSE,FALSE,NA,NA,NA,NA,7.792189744149191,High-RE,FALSE
Full,2C,R10REF_ECON,mortality_million_deaths,PM2.5 mortality,million cumulative PM2.5-attributable deaths,TRUE,WITCH,2,7,16.2622775,16.038765,-0.5714285714285714,TRUE,FALSE,0.22351249999999823,1.3744231089402958,0.5714285714285714,High-RE,7.792189744149191,High-RE,TRUE
Full,2C,R10REF_ECON,total_energy_jobyears_per_1k,Employment,"total energy-sector job-years per 1,000 people",FALSE,AIM,20,11,2027.8415486502547,1859.0158626822938,-0.2727272727272727,TRUE,TRUE,-168.8256859679609,-8.325388444690486,-0.2727272727272727,High-CDR,17.322667415052912,High-RE,FALSE
Full,2C,R10REF_ECON,total_energy_jobyears_per_1k,Employment,"total energy-sector job-years per 1,000 people",FALSE,COFFEE,0,8,NA,1038.3516030384683,NA,FALSE,FALSE,NA,NA,NA,NA,17.322667415052912,High-RE,FALSE
Full,2C,R10REF_ECON,total_energy_jobyears_per_1k,Employment,"total energy-sector job-years per 1,000 people",FALSE,GCAM,3,4,946.4758840255796,947.136675563105,0,TRUE,TRUE,0.6607915375253697,0.06981599306206,0,High-RE,17.322667415052912,High-RE,TRUE
Full,2C,R10REF_ECON,total_energy_jobyears_per_1k,Employment,"total energy-sector job-years per 1,000 people",FALSE,IMAGE,48,2,668.6757714173918,1005.0993023409857,0.375,TRUE,FALSE,336.42353092359383,50.311906802077935,0.375,High-RE,17.322667415052912,High-RE,TRUE
Full,2C,R10REF_ECON,total_energy_jobyears_per_1k,Employment,"total energy-sector job-years per 1,000 people",FALSE,MESSAGEix,74,24,751.5374408967746,931.2931762247167,0.6801801801801802,TRUE,TRUE,179.75573532794215,23.918400540823093,0.6801801801801802,High-RE,17.322667415052912,High-RE,TRUE
Full,2C,R10REF_ECON,total_energy_jobyears_per_1k,Employment,"total energy-sector job-years per 1,000 people",FALSE,POLES,56,8,796.1104810802987,729.8761131063341,-0.20982142857142858,TRUE,TRUE,-66.2343679739646,-8.319745757408757,-0.20982142857142858,High-CDR,17.322667415052912,High-RE,FALSE
Full,2C,R10REF_ECON,total_energy_jobyears_per_1k,Employment,"total energy-sector job-years per 1,000 people",FALSE,REMIND,0,165,NA,870.5080253311173,NA,FALSE,FALSE,NA,NA,NA,NA,17.322667415052912,High-RE,FALSE
Full,2C,R10REF_ECON,total_energy_jobyears_per_1k,Employment,"total energy-sector job-years per 1,000 people",FALSE,TIAM,12,0,224.5913192748883,NA,NA,FALSE,FALSE,NA,NA,NA,NA,17.322667415052912,High-RE,FALSE
Full,2C,R10REF_ECON,total_energy_jobyears_per_1k,Employment,"total energy-sector job-years per 1,000 people",FALSE,WITCH,2,16,2206.6690235659107,924.9512758971875,-0.75,TRUE,FALSE,-1281.7177476687232,-58.08382380777276,-0.75,High-CDR,17.322667415052912,High-RE,FALSE
Full,2C,R10REST_ASIA,gap_GJ_pc,DLE gap,GJ per capita of cumulative DLE gap,TRUE,AIM,20,11,11.872188057735414,12.122776843491884,-0.15454545454545454,TRUE,TRUE,-0.25058878575647014,-2.1107211622477386,0.15454545454545454,High-CDR,-95.18634581771252,High-CDR,TRUE
Full,2C,R10REST_ASIA,gap_GJ_pc,DLE gap,GJ per capita of cumulative DLE gap,TRUE,COFFEE,0,0,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,-95.18634581771252,High-CDR,FALSE
Full,2C,R10REST_ASIA,gap_GJ_pc,DLE gap,GJ per capita of cumulative DLE gap,TRUE,GCAM,26,4,9.46727030640771,11.26586154639697,0.9423076923076923,TRUE,TRUE,-1.7985912399892587,-18.997991836907016,-0.9423076923076923,High-CDR,-95.18634581771252,High-CDR,TRUE
Full,2C,R10REST_ASIA,gap_GJ_pc,DLE gap,GJ per capita of cumulative DLE gap,TRUE,IMAGE,45,2,3.1569779208495143,8.862060597288469,0.35555555555555557,TRUE,FALSE,-5.705082676438955,-180.71341705499697,-0.35555555555555557,High-CDR,-95.18634581771252,High-CDR,TRUE
Full,2C,R10REST_ASIA,gap_GJ_pc,DLE gap,GJ per capita of cumulative DLE gap,TRUE,MESSAGEix,74,24,0.8843182912682171,0.805562876000986,0.1891891891891892,TRUE,TRUE,0.07875541526723118,8.905777031286618,-0.1891891891891892,High-RE,-95.18634581771252,High-CDR,FALSE
Full,2C,R10REST_ASIA,gap_GJ_pc,DLE gap,GJ per capita of cumulative DLE gap,TRUE,POLES,56,8,4.236909512072462,3.8114881162414993,-0.19196428571428573,TRUE,TRUE,0.4254213958309623,10.040842142575514,0.19196428571428573,High-RE,-95.18634581771252,High-CDR,FALSE
Full,2C,R10REST_ASIA,gap_GJ_pc,DLE gap,GJ per capita of cumulative DLE gap,TRUE,REMIND,0,165,NA,7.141838100896916,NA,FALSE,FALSE,NA,NA,NA,NA,-95.18634581771252,High-CDR,FALSE
Full,2C,R10REST_ASIA,gap_GJ_pc,DLE gap,GJ per capita of cumulative DLE gap,TRUE,TIAM,0,0,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,-95.18634581771252,High-CDR,FALSE
Full,2C,R10REST_ASIA,gap_GJ_pc,DLE gap,GJ per capita of cumulative DLE gap,TRUE,WITCH,2,16,37.90102522682953,10.11118102660938,-0.9375,TRUE,FALSE,27.789844200220152,73.3221437517953,0.9375,High-RE,-95.18634581771252,High-CDR,FALSE
Full,2C,R10REST_ASIA,headcount_pct,Deprived headcount,% of population below the DLE threshold,TRUE,AIM,20,11,5.7077639603045425,6.080783694262503,0.00909090909090909,TRUE,TRUE,-0.3730197339579604,-6.535304132269296,-0.00909090909090909,High-CDR,-69.5428455398934,High-CDR,TRUE
Full,2C,R10REST_ASIA,headcount_pct,Deprived headcount,% of population below the DLE threshold,TRUE,COFFEE,0,0,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,-69.5428455398934,High-CDR,FALSE
Full,2C,R10REST_ASIA,headcount_pct,Deprived headcount,% of population below the DLE threshold,TRUE,GCAM,26,4,4.1031450126766735,5.054547275929785,0.9230769230769231,TRUE,TRUE,-0.9514022632531116,-23.18714694006068,-0.9230769230769231,High-CDR,-69.5428455398934,High-CDR,TRUE
Full,2C,R10REST_ASIA,headcount_pct,Deprived headcount,% of population below the DLE threshold,TRUE,IMAGE,45,2,1.4674141316474205,3.6811478631630123,0.28888888888888886,TRUE,FALSE,-2.2137337315155916,-150.85950746775902,-0.28888888888888886,High-CDR,-69.5428455398934,High-CDR,TRUE
Full,2C,R10REST_ASIA,headcount_pct,Deprived headcount,% of population below the DLE threshold,TRUE,MESSAGEix,74,24,0.44971546455427325,0.418447246842539,0.23198198198198197,TRUE,TRUE,0.03126821771173427,6.9528891435221505,-0.23198198198198197,High-RE,-69.5428455398934,High-CDR,FALSE
Full,2C,R10REST_ASIA,headcount_pct,Deprived headcount,% of population below the DLE threshold,TRUE,POLES,56,8,2.360477908825507,1.7405880898206902,-0.6651785714285714,TRUE,TRUE,0.6198898190048165,26.261199763282367,0.6651785714285714,High-RE,-69.5428455398934,High-CDR,FALSE
Full,2C,R10REST_ASIA,headcount_pct,Deprived headcount,% of population below the DLE threshold,TRUE,REMIND,0,165,NA,3.2396553810665947,NA,FALSE,FALSE,NA,NA,NA,NA,-69.5428455398934,High-CDR,FALSE
Full,2C,R10REST_ASIA,headcount_pct,Deprived headcount,% of population below the DLE threshold,TRUE,TIAM,0,0,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,-69.5428455398934,High-CDR,FALSE
Full,2C,R10REST_ASIA,headcount_pct,Deprived headcount,% of population below the DLE threshold,TRUE,WITCH,2,16,17.512455447640995,5.253755972749662,-1,TRUE,FALSE,12.258699474891333,69.99988957312456,1,High-RE,-69.5428455398934,High-CDR,FALSE
Full,2C,R10REST_ASIA,mortality_million_deaths,PM2.5 mortality,million cumulative PM2.5-attributable deaths,TRUE,AIM,20,4,61.617067500000005,60.43478,-0.65,TRUE,TRUE,1.182287500000001,1.9187662574172342,0.65,High-RE,2.6786965981939184,High-RE,TRUE
Full,2C,R10REST_ASIA,mortality_million_deaths,PM2.5 mortality,million cumulative PM2.5-attributable deaths,TRUE,GCAM,3,4,76.107635,65.6839575,-0.6666666666666666,TRUE,TRUE,10.423677499999997,13.695968216592194,0.6666666666666666,High-RE,2.6786965981939184,High-RE,TRUE
Full,2C,R10REST_ASIA,mortality_million_deaths,PM2.5 mortality,million cumulative PM2.5-attributable deaths,TRUE,IMAGE,36,2,66.9274425,70.06477,0.4166666666666667,TRUE,FALSE,-3.137327499999998,-4.6876548435270005,-0.4166666666666667,High-CDR,2.6786965981939184,High-RE,FALSE
Full,2C,R10REST_ASIA,mortality_million_deaths,PM2.5 mortality,million cumulative PM2.5-attributable deaths,TRUE,MESSAGEix,72,21,59.353629999999995,57.83485,-0.44312169312169314,TRUE,TRUE,1.5187799999999925,2.5588662395206367,0.44312169312169314,High-RE,2.6786965981939184,High-RE,TRUE
Full,2C,R10REST_ASIA,mortality_million_deaths,PM2.5 mortality,million cumulative PM2.5-attributable deaths,TRUE,POLES,56,0,53.9595025,NA,NA,FALSE,FALSE,NA,NA,NA,NA,2.6786965981939184,High-RE,FALSE
Full,2C,R10REST_ASIA,mortality_million_deaths,PM2.5 mortality,million cumulative PM2.5-attributable deaths,TRUE,REMIND,0,134,NA,57.855962500000004,NA,FALSE,FALSE,NA,NA,NA,NA,2.6786965981939184,High-RE,FALSE
Full,2C,R10REST_ASIA,mortality_million_deaths,PM2.5 mortality,million cumulative PM2.5-attributable deaths,TRUE,WITCH,2,7,50.448215000000005,50.309695,-0.14285714285714285,TRUE,FALSE,0.13852000000000686,0.27457859509995913,0.14285714285714285,High-RE,2.6786965981939184,High-RE,TRUE
Full,2C,R10REST_ASIA,total_energy_jobyears_per_1k,Employment,"total energy-sector job-years per 1,000 people",FALSE,AIM,20,11,290.86692672490597,345.4903710193112,0.5181818181818182,TRUE,TRUE,54.62344429440526,18.77953086982166,0.5181818181818182,High-RE,233.16694405825297,High-RE,TRUE
Full,2C,R10REST_ASIA,total_energy_jobyears_per_1k,Employment,"total energy-sector job-years per 1,000 people",FALSE,COFFEE,0,8,NA,56.21598446591932,NA,FALSE,FALSE,NA,NA,NA,NA,233.16694405825297,High-RE,FALSE
Full,2C,R10REST_ASIA,total_energy_jobyears_per_1k,Employment,"total energy-sector job-years per 1,000 people",FALSE,GCAM,3,4,252.20978637993534,498.61723525702905,1,TRUE,TRUE,246.4074488770937,97.69940033409297,1,High-RE,233.16694405825297,High-RE,TRUE
Full,2C,R10REST_ASIA,total_energy_jobyears_per_1k,Employment,"total energy-sector job-years per 1,000 people",FALSE,IMAGE,45,2,161.15883231220462,460.05416127135595,1,TRUE,FALSE,298.89532895915136,185.4663034416364,1,High-RE,233.16694405825297,High-RE,TRUE
Full,2C,R10REST_ASIA,total_energy_jobyears_per_1k,Employment,"total energy-sector job-years per 1,000 people",FALSE,MESSAGEix,74,24,185.6778498627213,221.42836218014327,0.9009009009009009,TRUE,TRUE,35.750512317421965,19.25405337462367,0.9009009009009009,High-RE,233.16694405825297,High-RE,TRUE
Full,2C,R10REST_ASIA,total_energy_jobyears_per_1k,Employment,"total energy-sector job-years per 1,000 people",FALSE,POLES,56,8,177.60236267251972,248.80758304774338,0.9553571428571429,TRUE,TRUE,71.20522037522366,40.0924961265964,0.9553571428571429,High-RE,233.16694405825297,High-RE,TRUE
Full,2C,R10REST_ASIA,total_energy_jobyears_per_1k,Employment,"total energy-sector job-years per 1,000 people",FALSE,REMIND,0,165,NA,688.7306553272064,NA,FALSE,FALSE,NA,NA,NA,NA,233.16694405825297,High-RE,FALSE
Full,2C,R10REST_ASIA,total_energy_jobyears_per_1k,Employment,"total energy-sector job-years per 1,000 people",FALSE,TIAM,12,0,50.18526633410535,NA,NA,FALSE,FALSE,NA,NA,NA,NA,233.16694405825297,High-RE,FALSE
Full,2C,R10REST_ASIA,total_energy_jobyears_per_1k,Employment,"total energy-sector job-years per 1,000 people",FALSE,WITCH,2,16,196.76167861298396,134.7258542850061,-0.25,TRUE,FALSE,-62.03582432797785,-31.528407749558717,-0.25,High-CDR,233.16694405825297,High-RE,FALSE
SCI-vetted,All ambitions,Aggregated R10 regions,gap_GJ_pc,DLE gap,GJ per capita of cumulative DLE gap,TRUE,GCAM,0,7,NA,15.765233015591038,NA,FALSE,FALSE,NA,NA,NA,NA,3.747947093296809,High-RE,FALSE
SCI-vetted,All ambitions,Aggregated R10 regions,gap_GJ_pc,DLE gap,GJ per capita of cumulative DLE gap,TRUE,IMAGE,26,4,16.313886491944857,15.531332479626492,-0.17307692307692307,TRUE,TRUE,0.7825540123183643,4.7968582636930694,0.17307692307692307,High-RE,3.747947093296809,High-RE,TRUE
SCI-vetted,All ambitions,Aggregated R10 regions,gap_GJ_pc,DLE gap,GJ per capita of cumulative DLE gap,TRUE,MESSAGEix,0,3,NA,23.898997370880046,NA,FALSE,FALSE,NA,NA,NA,NA,3.747947093296809,High-RE,FALSE
SCI-vetted,All ambitions,Aggregated R10 regions,gap_GJ_pc,DLE gap,GJ per capita of cumulative DLE gap,TRUE,POLES,43,0,20.63716606846719,NA,NA,FALSE,FALSE,NA,NA,NA,NA,3.747947093296809,High-RE,FALSE
SCI-vetted,All ambitions,Aggregated R10 regions,gap_GJ_pc,DLE gap,GJ per capita of cumulative DLE gap,TRUE,REMIND,0,27,NA,11.946313038346862,NA,FALSE,FALSE,NA,NA,NA,NA,3.747947093296809,High-RE,FALSE
SCI-vetted,All ambitions,Aggregated R10 regions,gap_GJ_pc,DLE gap,GJ per capita of cumulative DLE gap,TRUE,WITCH,0,28,NA,34.49302602413407,NA,FALSE,FALSE,NA,NA,NA,NA,3.747947093296809,High-RE,FALSE
SCI-vetted,All ambitions,Aggregated R10 regions,headcount_pct,Deprived headcount,% of population below the DLE threshold,TRUE,GCAM,0,7,NA,6.046186433566785,NA,FALSE,FALSE,NA,NA,NA,NA,1.2722345484502253,High-RE,FALSE
SCI-vetted,All ambitions,Aggregated R10 regions,headcount_pct,Deprived headcount,% of population below the DLE threshold,TRUE,IMAGE,26,4,6.061609935954439,5.352908606744581,-0.34615384615384615,TRUE,TRUE,0.7087013292098581,11.691635336120791,0.34615384615384615,High-RE,1.2722345484502253,High-RE,TRUE
SCI-vetted,All ambitions,Aggregated R10 regions,headcount_pct,Deprived headcount,% of population below the DLE threshold,TRUE,MESSAGEix,0,3,NA,8.684231501635708,NA,FALSE,FALSE,NA,NA,NA,NA,1.2722345484502253,High-RE,FALSE
SCI-vetted,All ambitions,Aggregated R10 regions,headcount_pct,Deprived headcount,% of population below the DLE threshold,TRUE,POLES,43,0,7.534701131085483,NA,NA,FALSE,FALSE,NA,NA,NA,NA,1.2722345484502253,High-RE,FALSE
SCI-vetted,All ambitions,Aggregated R10 regions,headcount_pct,Deprived headcount,% of population below the DLE threshold,TRUE,REMIND,0,27,NA,4.1912198043353595,NA,FALSE,FALSE,NA,NA,NA,NA,1.2722345484502253,High-RE,FALSE
SCI-vetted,All ambitions,Aggregated R10 regions,headcount_pct,Deprived headcount,% of population below the DLE threshold,TRUE,WITCH,0,28,NA,13.63353883472935,NA,FALSE,FALSE,NA,NA,NA,NA,1.2722345484502253,High-RE,FALSE
SCI-vetted,All ambitions,Aggregated R10 regions,mortality_million_deaths,PM2.5 mortality,million cumulative PM2.5-attributable deaths,TRUE,GCAM,0,7,NA,458.142275,NA,FALSE,FALSE,NA,NA,NA,NA,-5.247704950195391,High-CDR,FALSE
SCI-vetted,All ambitions,Aggregated R10 regions,mortality_million_deaths,PM2.5 mortality,million cumulative PM2.5-attributable deaths,TRUE,IMAGE,26,4,520.9916250000001,495.8393575,-0.5192307692307693,TRUE,TRUE,25.152267500000107,4.8277681047176335,0.5192307692307693,High-RE,-5.247704950195391,High-CDR,FALSE
SCI-vetted,All ambitions,Aggregated R10 regions,mortality_million_deaths,PM2.5 mortality,million cumulative PM2.5-attributable deaths,TRUE,MESSAGEix,0,3,NA,448.27388,NA,FALSE,FALSE,NA,NA,NA,NA,-5.247704950195391,High-CDR,FALSE
SCI-vetted,All ambitions,Aggregated R10 regions,mortality_million_deaths,PM2.5 mortality,million cumulative PM2.5-attributable deaths,TRUE,POLES,43,0,407.65341,NA,NA,FALSE,FALSE,NA,NA,NA,NA,-5.247704950195391,High-CDR,FALSE
SCI-vetted,All ambitions,Aggregated R10 regions,mortality_million_deaths,PM2.5 mortality,million cumulative PM2.5-attributable deaths,TRUE,REMIND,0,27,NA,439.36362,NA,FALSE,FALSE,NA,NA,NA,NA,-5.247704950195391,High-CDR,FALSE
SCI-vetted,All ambitions,Aggregated R10 regions,mortality_million_deaths,PM2.5 mortality,million cumulative PM2.5-attributable deaths,TRUE,WITCH,0,28,NA,439.4157075,NA,FALSE,FALSE,NA,NA,NA,NA,-5.247704950195391,High-CDR,FALSE
SCI-vetted,All ambitions,Aggregated R10 regions,total_energy_jobyears_per_1k,Employment,"total energy-sector job-years per 1,000 people",FALSE,GCAM,0,7,NA,520.6765536150656,NA,FALSE,FALSE,NA,NA,NA,NA,20.68018072759774,High-RE,FALSE
SCI-vetted,All ambitions,Aggregated R10 regions,total_energy_jobyears_per_1k,Employment,"total energy-sector job-years per 1,000 people",FALSE,IMAGE,26,4,257.507829760795,530.7782904129981,0.9038461538461539,TRUE,TRUE,273.2704606522031,106.12122392785119,0.9038461538461539,High-RE,20.68018072759774,High-RE,TRUE
SCI-vetted,All ambitions,Aggregated R10 regions,total_energy_jobyears_per_1k,Employment,"total energy-sector job-years per 1,000 people",FALSE,MESSAGEix,0,3,NA,374.4634328411695,NA,FALSE,FALSE,NA,NA,NA,NA,20.68018072759774,High-RE,FALSE
SCI-vetted,All ambitions,Aggregated R10 regions,total_energy_jobyears_per_1k,Employment,"total energy-sector job-years per 1,000 people",FALSE,POLES,43,0,366.3670355375131,NA,NA,FALSE,FALSE,NA,NA,NA,NA,20.68018072759774,High-RE,FALSE
SCI-vetted,All ambitions,Aggregated R10 regions,total_energy_jobyears_per_1k,Employment,"total energy-sector job-years per 1,000 people",FALSE,REMIND,0,27,NA,548.4163730786662,NA,FALSE,FALSE,NA,NA,NA,NA,20.68018072759774,High-RE,FALSE
SCI-vetted,All ambitions,Aggregated R10 regions,total_energy_jobyears_per_1k,Employment,"total energy-sector job-years per 1,000 people",FALSE,WITCH,0,28,NA,403.8972149067654,NA,FALSE,FALSE,NA,NA,NA,NA,20.68018072759774,High-RE,FALSE
SCI-vetted,All ambitions,R10AFRICA,gap_GJ_pc,DLE gap,GJ per capita of cumulative DLE gap,TRUE,GCAM,0,7,NA,61.714375968807275,NA,FALSE,FALSE,NA,NA,NA,NA,11.773755858974631,High-RE,FALSE
SCI-vetted,All ambitions,R10AFRICA,gap_GJ_pc,DLE gap,GJ per capita of cumulative DLE gap,TRUE,IMAGE,26,4,66.12718085321636,56.03633536520805,-0.6153846153846154,TRUE,TRUE,10.090845488008306,15.259754548446772,0.6153846153846154,High-RE,11.773755858974631,High-RE,TRUE
SCI-vetted,All ambitions,R10AFRICA,gap_GJ_pc,DLE gap,GJ per capita of cumulative DLE gap,TRUE,MESSAGEix,0,3,NA,123.86965556281146,NA,FALSE,FALSE,NA,NA,NA,NA,11.773755858974631,High-RE,FALSE
SCI-vetted,All ambitions,R10AFRICA,gap_GJ_pc,DLE gap,GJ per capita of cumulative DLE gap,TRUE,POLES,43,0,88.8980298920377,NA,NA,FALSE,FALSE,NA,NA,NA,NA,11.773755858974631,High-RE,FALSE
SCI-vetted,All ambitions,R10AFRICA,gap_GJ_pc,DLE gap,GJ per capita of cumulative DLE gap,TRUE,REMIND,0,28,NA,46.38937656712872,NA,FALSE,FALSE,NA,NA,NA,NA,11.773755858974631,High-RE,FALSE
SCI-vetted,All ambitions,R10AFRICA,gap_GJ_pc,DLE gap,GJ per capita of cumulative DLE gap,TRUE,WITCH,0,28,NA,172.83072364960307,NA,FALSE,FALSE,NA,NA,NA,NA,11.773755858974631,High-RE,FALSE
